epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,lr,fwd_bias_diag_bp,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,sig_base_0,sig_base_1,sig_base_2,sig_base_3,sig_exp_1Y_0,sig_exp_1Y_1,sig_exp_1Y_2,sig_exp_1Y_3,sig_exp_5Y_0,sig_exp_5Y_1,sig_exp_5Y_2,sig_exp_5Y_3,sig_exp_10Y_0,sig_exp_10Y_1,sig_exp_10Y_2,sig_exp_10Y_3,sig_ten_1Y_0,sig_ten_1Y_1,sig_ten_1Y_2,sig_ten_1Y_3,sig_ten_5Y_0,sig_ten_5Y_1,sig_ten_5Y_2,sig_ten_5Y_3,sig_ten_10Y_0,sig_ten_10Y_1,sig_ten_10Y_2,sig_ten_10Y_3,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
478,13198.2,27.269,0.8015338480472565,0.580422930419445,0.00047292610543081537,0.000813655016827397,1.0,1.0,,0,2.000000119209286,0.19823642896171603,0.00011167730308140669,21.1625,0.4071573317050934,0.38993293046951294,0.39377349615097046,-3.8385438919067383,-3.145364999771118,-3.8062775135040283,-3.202732563018799,-0.049194008111953735,-0.044742971658706665,-0.03672592714428902,0.07759909331798553,-0.034252461045980453,-0.01865427941083908,0.6327160596847534,0.16073937714099884,-0.08490316569805145,-0.022473063319921494,0.14430123567581177,0.10213074833154678,-0.11583531647920609,-0.05499714985489845,0.020368793979287148,-0.3384552597999573,-0.03493466600775719,0.0295180045068264,0.11625364422798157,0.12515148520469666,0.038780491799116135,-0.0095405587926507,0.13691438734531403,0.39131486415863037,,,,,,,,,
479,13225.3,27.048,0.19379333686083555,0.6151735410094261,0.0004728670755866915,0.0008151291549438611,1.0,1.0,,0,2.000000119209286,0.13522167028231916,0.00011135572692821865,31.6,0.4070899188518524,0.39004799723625183,0.39368829131126404,-3.8392155170440674,-3.1454415321350098,-3.806422233581543,-3.2020444869995117,-0.04959782585501671,-0.0449117086827755,-0.03718235716223717,0.0777357667684555,-0.034220024943351746,-0.018641183152794838,0.6333106756210327,0.15941351652145386,-0.08477049320936203,-0.021937357261776924,0.1454169601202011,0.10370240360498428,-0.11583640426397324,-0.05496656894683838,0.020967358723282814,-0.33850768208503723,-0.03483979403972626,0.02971215732395649,0.11667817085981369,0.12644052505493164,0.038203414529561996,-0.009745880030095577,0.13643334805965424,0.3912334144115448,,,,,,,,,
480,13253.0,27.717,1.4250207995064557,0.5131403505802155,0.0004728499334305525,0.000816072933957912,1.0,1.0,,0,1.999999701976754,0.5885204730536183,0.00011103403218330487,24.975,0.4070282578468323,0.39013561606407166,0.39361876249313354,-3.8396360874176025,-3.1454293727874756,-3.806765079498291,-3.200963258743286,-0.049843985587358475,-0.045051220804452896,-0.03759343922138214,0.07792890071868896,-0.03424078971147537,-0.018646471202373505,0.633116602897644,0.15844318270683289,-0.08467160910367966,-0.021271754056215286,0.146620512008667,0.10540296137332916,-0.11582665890455246,-0.05490059033036232,0.021571960300207138,-0.33846884965896606,-0.03479200601577759,0.029859373345971107,0.11672617495059967,0.12763196229934692,0.03784075379371643,-0.009891439229249954,0.13596609234809875,0.3913796544075012,,,,,,,,,
481,13280.9,27.911,0.08713901974260807,0.25710004195570946,0.00047278173587983474,0.000816428757389076,1.0,1.0,,0,1.999999701976754,0.04948884317503002,0.00011071222222109109,-14.4875,0.40693026781082153,0.3902256190776825,0.3935812711715698,-3.8397912979125977,-3.1453394889831543,-3.806939125061035,-3.199281930923462,-0.049940258264541626,-0.04511375352740288,-0.03786972537636757,0.07870838791131973,-0.03429262340068817,-0.01864291913807392,0.6326716542243958,0.15742914378643036,-0.08457103371620178,-0.020756229758262634,0.1478419154882431,0.10657723993062973,-0.1158045306801796,-0.05480599030852318,0.022461242973804474,-0.3384336829185486,-0.034753382205963135,0.029936600476503372,0.11663024872541428,0.12829868495464325,0.037677232176065445,-0.009964704513549805,0.1355421394109726,0.3920387923717499,,,,,,,,,
482,13307.7,26.809,1.6634532418102026,0.4535757973790169,0.00047277549310820177,0.0008170184155460447,1.0,0.99993896484375,,0,1.9999998211860577,0.12329279454524761,0.00011039030041721146,8.8625,0.40682291984558105,0.39025071263313293,0.3936300575733185,-3.8403711318969727,-3.14508318901062,-3.805938720703125,-3.1976025104522705,-0.0502764955163002,-0.04508098587393761,-0.03759297728538513,0.07953068614006042,-0.03432633355259895,-0.01857292652130127,0.632390558719635,0.15740013122558594,-0.08444511145353317,-0.020380206406116486,0.14917513728141785,0.10689888894557953,-0.11576966196298599,-0.05468593165278435,0.023607347160577774,-0.33841705322265625,-0.03468235582113266,0.030087251216173172,0.11724041402339935,0.1291569620370865,0.03715358301997185,-0.009976797737181187,0.13544073700904846,0.39263078570365906,,,,,,,,,
483,13334.0,26.239,0.13566537853330374,0.5384078025817871,0.00047272499796235934,0.0008182422461686656,1.0,1.0,,0,1.9999997615814067,0.17650430108360005,0.0001100682701484734,17.3125,0.406737357378006,0.39019107818603516,0.39372125267982483,-3.840930461883545,-3.1448543071746826,-3.8053014278411865,-3.196434259414673,-0.05058504641056061,-0.04506279528141022,-0.03752438351511955,0.08005796372890472,-0.03433224931359291,-0.018435515463352203,0.6324366331100464,0.15781158208847046,-0.08440086245536804,-0.020154692232608795,0.15016746520996094,0.1068812683224678,-0.11574938148260117,-0.05455952510237694,0.02492310293018818,-0.3384660482406616,-0.03463656082749367,0.03025003708899021,0.11799774318933487,0.1300700157880783,0.03667646273970604,-0.010025500319898129,0.13503043353557587,0.39293941855430603,,,,,,,,,
484,13361.6,27.692,0.22787294536828995,0.5526569560170174,0.00047268443449866027,0.0008190238149836659,1.0,1.0,,0,1.9999998211860577,0.06370415326483424,0.00010974613479282206,14.4875,0.4067259728908539,0.39015722274780273,0.3937554657459259,-3.8413169384002686,-3.1447510719299316,-3.8054356575012207,-3.196425199508667,-0.05081380531191826,-0.04513797536492348,-0.03793538734316826,0.08013677597045898,-0.03431951254606247,-0.018316710367798805,0.6326820850372314,0.158177450299263,-0.08432719111442566,-0.019804509356617928,0.15153150260448456,0.10636129975318909,-0.11572834849357605,-0.054426245391368866,0.026089081540703773,-0.33827582001686096,-0.0346207357943058,0.030286887660622597,0.11811128258705139,0.13001495599746704,0.03635173290967941,-0.010107656940817833,0.13446283340454102,0.39290910959243774,,,,,,,,,
485,13387.5,25.828,0.8212151788175106,0.6142836362123489,0.0004727109626401216,0.0008195085247280076,1.0,1.0,,0,1.999999582767443,0.12598771870177364,0.00010942389772930487,41.7625,0.4067211151123047,0.3901386559009552,0.393795907497406,-3.841320753097534,-3.14463472366333,-3.8057479858398438,-3.1959712505340576,-0.05083692818880081,-0.045190006494522095,-0.03834780305624008,0.08056597411632538,-0.034303292632102966,-0.018235566094517708,0.6326928734779358,0.1582576036453247,-0.0842578187584877,-0.019437581300735474,0.1525692641735077,0.10583168268203735,-0.11571624875068665,-0.054353948682546616,0.026901068165898323,-0.3382778465747833,-0.034609828144311905,0.030293775722384453,0.11807350814342499,0.12994928658008575,0.036332808434963226,-0.010092437267303467,0.1339735984802246,0.3931654393672943,,,,,,,,,
486,13416.4,28.937,1.168572754599154,0.5516852140426636,0.000472684703709092,0.0008197386923711747,1.0,1.0,,0,1.999999880790707,0.7154904655531708,0.00010910156233803612,-13.0125,0.40669262409210205,0.390150785446167,0.39374780654907227,-3.8412063121795654,-3.1443755626678467,-3.8061790466308594,-3.1950056552886963,-0.05079537257552147,-0.045196715742349625,-0.03876861557364464,0.08123181015253067,-0.03427642583847046,-0.018160805106163025,0.6326341032981873,0.15768083930015564,-0.0842016264796257,-0.018905237317085266,0.1533045917749405,0.1059466153383255,-0.11570147424936295,-0.05426120385527611,0.027675574645400047,-0.337993323802948,-0.03460904210805893,0.0303454902023077,0.11790555715560913,0.1303987354040146,0.03640902787446976,-0.01001228392124176,0.13347727060317993,0.3934553861618042,,,,,,,,,
487,13446.5,30.132,0.2909955885261297,0.7771492227911949,0.0004726450133603066,0.0008203145262086764,1.0,1.0,,0,1.999999701976754,0.07425667004230675,0.00010877913200016161,51.8375,0.40665319561958313,0.3901562988758087,0.3937331438064575,-3.840986728668213,-3.1439430713653564,-3.805542469024658,-3.1928465366363525,-0.050675224512815475,-0.0450909286737442,-0.03863932192325592,0.08234594017267227,-0.03434618189930916,-0.01804482936859131,0.6325505375862122,0.15814505517482758,-0.0841389074921608,-0.0185119416564703,0.15403994917869568,0.10583464056253433,-0.11567585170269012,-0.05417051911354065,0.028695635497570038,-0.3378870189189911,-0.03460489213466644,0.030430393293499947,0.11787954717874527,0.13107606768608093,0.036553461104631424,-0.009810228832066059,0.1334400773048401,0.3943513333797455,,,,,,,,,
488,13472.4,25.896,0.1228517247363925,0.5041199699044228,0.00047259840357583016,0.0008212587854359299,1.0,1.0,,0,1.9999996423720994,0.11603818302447923,0.00010845661009782295,33.762499999999996,0.40668249130249023,0.39013707637786865,0.3937022387981415,-3.8408775329589844,-3.143761396408081,-3.8060741424560547,-3.19197416305542,-0.050619255751371384,-0.04512930288910866,-0.03903154656291008,0.08256634324789047,-0.03438923880457878,-0.017917554825544357,0.6322205662727356,0.1591581553220749,-0.08408194035291672,-0.018146010115742683,0.15457268059253693,0.105656199157238,-0.11565592885017395,-0.054089825600385666,0.02950875833630562,-0.33763808012008667,-0.03460622578859329,0.030367903411388397,0.11738251894712448,0.130684033036232,0.03662223368883133,-0.0097103426232934,0.13298600912094116,0.39489448070526123,,,,,,,,,
489,13499.2,26.748,0.274920254945755,0.5295878350734711,0.00047262614680221304,0.0008211755193769932,1.0,1.0,,0,1.9999998211860577,0.12133999367931149,0.00010813400001412231,16.8375,0.40680456161499023,0.3901934027671814,0.3936334550380707,-3.840832471847534,-3.1438148021698,-3.8069350719451904,-3.1923773288726807,-0.05060964077711105,-0.045294828712940216,-0.03963815048336983,0.08230559527873993,-0.03438817709684372,-0.017829935997724533,0.6320712566375732,0.15923823416233063,-0.08402163535356522,-0.017730925232172012,0.15519626438617706,0.10559581220149994,-0.11565931886434555,-0.054109033197164536,0.029899664223194122,-0.33810046315193176,-0.03461173549294472,0.030253734439611435,0.11670210212469101,0.12993359565734863,0.03666673228144646,-0.009655901230871677,0.1325552761554718,0.39502599835395813,,,,,,,,,
490,13526.1,26.922,0.29872132930904627,0.4629458114504814,0.0004727155901491642,0.0008211762324208394,1.0,1.0,,0,1.9999996423720994,0.14998679003562984,0.00010781130513308684,1.862499999999998,0.40687796473503113,0.3902095854282379,0.39361289143562317,-3.8408288955688477,-3.143968105316162,-3.8079833984375,-3.192803382873535,-0.05062388628721237,-0.0454849936068058,-0.040458161383867264,0.08203423768281937,-0.03435319662094116,-0.017734592780470848,0.632433295249939,0.15942434966564178,-0.08398517221212387,-0.01746872439980507,0.15595188736915588,0.10544256120920181,-0.11566511541604996,-0.054133281111717224,0.030498970299959183,-0.33866244554519653,-0.03463352099061012,0.03006216324865818,0.11563674360513687,0.12921208143234253,0.03669239953160286,-0.009630043990910053,0.13208043575286865,0.39515626430511475,,,,,,,,,
491,13554.5,28.353,0.9147215094417334,0.4190922752022743,0.0004727846826426685,0.0008222550386562943,1.0,1.0,,0,1.999999701976754,0.8296860969660906,0.00010748852883963304,42.7375,0.4069618284702301,0.3902471363544464,0.39361920952796936,-3.8407413959503174,-3.1441023349761963,-3.8084280490875244,-3.193049669265747,-0.0505787692964077,-0.045621782541275024,-0.04102102294564247,0.08191371709108353,-0.034320954233407974,-0.017648635432124138,0.6329210996627808,0.15972399711608887,-0.0839962512254715,-0.017359498888254166,0.15692317485809326,0.10507847368717194,-0.11569104343652725,-0.054185397922992706,0.031204771250486374,-0.33936041593551636,-0.034635405987501144,0.029941771179437637,0.11498413234949112,0.12873868644237518,0.03678824380040169,-0.009599855169653893,0.13176476955413818,0.39532411098480225,,,,,,,,,
492,13581.0,26.569,0.21239978447556496,0.45954498648643494,0.00047287679626606405,0.0008235661371145397,1.0,1.0,,0,1.999999582767443,0.08040955910450527,0.00010716567451953163,4.05,0.40701189637184143,0.3902828097343445,0.3936692774295807,-3.840430498123169,-3.1442062854766846,-3.808196783065796,-3.192561626434326,-0.05040682852268219,-0.045714639127254486,-0.04116952419281006,0.08246441930532455,-0.034295130521059036,-0.017585285007953644,0.6330850124359131,0.15969720482826233,-0.08402526378631592,-0.017309963703155518,0.1578744649887085,0.10435813665390015,-0.11570550501346588,-0.05424552783370018,0.03213544189929962,-0.3400872051715851,-0.034628529101610184,0.029792198911309242,0.11430732905864716,0.12799428403377533,0.03703901544213295,-0.009518836624920368,0.13175484538078308,0.395986407995224,,,,,,,,,
493,13610.7,29.652,0.20301444176584482,0.6042929440736771,0.0004730091241071932,0.0008247185469372198,1.0,1.0,,0,2.000000119209286,0.07185381469899182,0.00010684274555937154,23.1375,0.40707623958587646,0.3903176188468933,0.3937402069568634,-3.840259552001953,-3.1442971229553223,-3.808809757232666,-3.192655563354492,-0.05031783878803253,-0.045841943472623825,-0.041769709438085556,0.08254145085811615,-0.034253478050231934,-0.01750551350414753,0.6335247159004211,0.1595737785100937,-0.08404044806957245,-0.017124490812420845,0.15855737030506134,0.1040666252374649,-0.11571558564901352,-0.05431922897696495,0.03284505009651184,-0.34095755219459534,-0.034611329436302185,0.02971629984676838,0.1139908879995346,0.12730160355567932,0.03717152029275894,-0.009456156753003597,0.1312345713376999,0.39634576439857483,,,,,,,,,
494,13640.7,30.062,0.25666698440909386,0.7518448531627655,0.0004731009612441994,0.000826432224130258,1.0,1.0,,0,1.999999701976754,0.0506491697142409,0.00010651974534652482,-13.537500000000001,0.40710750222206116,0.3903121054172516,0.39370471239089966,-3.840179920196533,-3.1442155838012695,-3.8092918395996094,-3.1912648677825928,-0.05026554688811302,-0.04595832899212837,-0.04234962910413742,0.08252543956041336,-0.034203942865133286,-0.017394350841641426,0.6342580914497375,0.15991435945034027,-0.08410549908876419,-0.01664421334862709,0.15914350748062134,0.10572383552789688,-0.11571729928255081,-0.05430694669485092,0.03358231112360954,-0.34135767817497253,-0.034580327570438385,0.029698139056563377,0.11425340920686722,0.1270512044429779,0.0372166633605957,-0.00938630010932684,0.13058510422706604,0.3972553610801697,,,,,,,,,
495,13671.4,30.662,0.05697358725592494,0.36114727333188057,0.00047305670159403235,0.0008287057135021314,1.0,1.0,,0,1.999999880790707,0.039490685753940866,0.00010619667726911085,-27.462500000000002,0.4070913791656494,0.3903292119503021,0.3936205208301544,-3.8401379585266113,-3.144141674041748,-3.8099942207336426,-3.190516710281372,-0.05024609714746475,-0.04609081149101257,-0.04308418929576874,0.08236123621463776,-0.03414321690797806,-0.017277637496590614,0.6352271437644958,0.15995939075946808,-0.08413664996623993,-0.016128066927194595,0.15969349443912506,0.10706797242164612,-0.11571960151195526,-0.05423557013273239,0.03424643352627754,-0.3411347568035126,-0.03455109894275665,0.029652008786797523,0.11441865563392639,0.1267528533935547,0.03723457083106041,-0.009372402913868427,0.12987099587917328,0.3977034091949463,,,,,,,,,
496,13699.6,28.15,0.09970612823963165,0.43320266902446747,0.00047297489072661847,0.0008303126815008,1.0,1.0,,0,1.999999880790707,0.09972365219316401,0.00010587354471596088,9.474999999999998,0.4069901406764984,0.39039281010627747,0.3935086131095886,-3.8401272296905518,-3.1440417766571045,-3.8108291625976562,-3.1902294158935547,-0.05024312064051628,-0.04619406908750534,-0.043892744928598404,0.08216265588998795,-0.034064799547195435,-0.01716768555343151,0.6363122463226318,0.15938644111156464,-0.08418424427509308,-0.01565605215728283,0.16010554134845734,0.10833077877759933,-0.11570411920547485,-0.05411555618047714,0.03523450717329979,-0.3407854735851288,-0.03454614803195,0.029694996774196625,0.11453758180141449,0.12720715999603271,0.03722758591175079,-0.00944590289145708,0.1289902925491333,0.3976156413555145,,,,,,,,,
497,13728.4,28.883,0.11267993040382862,0.26023654639720917,0.00047285981418099254,0.0008312916615977883,1.0,0.99993896484375,,0,1.9999997615814067,0.05074365829475979,0.00010555035107658248,6.0375,0.40687230229377747,0.39047032594680786,0.3934709131717682,-3.8402106761932373,-3.144124984741211,-3.8125932216644287,-3.1909899711608887,-0.05028128623962402,-0.04634673520922661,-0.04515770822763443,0.08160970360040665,-0.033992912620306015,-0.017073271796107292,0.6371107697486877,0.15873824059963226,-0.08425823599100113,-0.015381346456706524,0.16086451709270477,0.10904461145401001,-0.11568033695220947,-0.05398464575409889,0.036371324211359024,-0.3405691981315613,-0.03455488383769989,0.0297235157340765,0.11431486159563065,0.12748537957668304,0.037149738520383835,-0.009670400992035866,0.12766273319721222,0.3970504105091095,,,,,,,,,
498,13756.4,28.004,0.962999552488327,0.43841150403022766,0.00047281564184231684,0.0008321121713379398,1.0,1.0,,0,1.9999997615814067,0.44931556653493787,0.00010522709974112405,26.8875,0.406780481338501,0.3905516266822815,0.3934310972690582,-3.840257167816162,-3.144221305847168,-3.8138904571533203,-3.191372871398926,-0.05031663551926613,-0.04650934040546417,-0.04629386216402054,0.08118627220392227,-0.033888984471559525,-0.016961006447672844,0.6385610699653625,0.1582207828760147,-0.0843006819486618,-0.015135533176362514,0.1614033430814743,0.10986945033073425,-0.11565852165222168,-0.05387582257390022,0.037363745272159576,-0.3404189944267273,-0.03454924002289772,0.029697662219405174,0.11437122523784637,0.12736526131629944,0.0370926670730114,-0.009848006069660187,0.12654782831668854,0.3968414068222046,,,,,,,,,
499,13784.8,28.357,0.29588149301707745,0.8565443307161331,0.00047274131793528795,0.0008336811442859471,1.0,1.0,5.2951848771837025,0,2.0,0.04759576659397637,0.00010490379410033907,4.5749999999999975,0.40670478343963623,0.3905440866947174,0.3933504521846771,-3.840256690979004,-3.1441824436187744,-3.81418514251709,-3.190324544906616,-0.050322141498327255,-0.04665393382310867,-0.046899303793907166,0.08133014291524887,-0.03381253406405449,-0.01680116169154644,0.6398400664329529,0.15850026905536652,-0.08433569967746735,-0.014746454544365406,0.1620616763830185,0.11070318520069122,-0.11565123498439789,-0.05380072444677353,0.03807942569255829,-0.3400692045688629,-0.03454497084021568,0.0297662653028965,0.11457045376300812,0.12757937610149384,0.03708630055189133,-0.009935261681675911,0.12603186070919037,0.3972500264644623,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
500,13812.8,28.013,0.13741713343188167,0.40057091414928436,0.0004726257684524171,0.0008363211818505079,1.0,1.0,,0,1.999999701976754,0.06562116436449547,0.00010458043754555074,22.25,0.4066844582557678,0.39050284028053284,0.39333853125572205,-3.840200424194336,-3.144195795059204,-3.814626455307007,-3.189640522003174,-0.05029866471886635,-0.04680519923567772,-0.047536786645650864,0.08126238733530045,-0.033751413226127625,-0.016651030629873276,0.6408340334892273,0.15924789011478424,-0.0843542292714119,-0.014432508498430252,0.1628420352935791,0.11116836220026016,-0.11564522981643677,-0.05379777029156685,0.038846686482429504,-0.34024256467819214,-0.03454109653830528,0.029784327372908592,0.11444339901208878,0.1275588423013687,0.037124209105968475,-0.009952787309885025,0.12552684545516968,0.3976516127586365,,,,,,,,,
501,13840.6,27.822,0.45184443797916174,0.6138866916298866,0.00047257274854928255,0.0008391878654947504,1.0,1.0,,0,1.9999997615814067,0.1191325575801872,0.00010425703346861635,-48.3125,0.40668201446533203,0.3904380202293396,0.3933287560939789,-3.840151309967041,-3.144012928009033,-3.814484119415283,-3.1878247261047363,-0.050275035202503204,-0.04691335931420326,-0.04806989058852196,0.08117159456014633,-0.033686306327581406,-0.016410911455750465,0.6427968740463257,0.1610533744096756,-0.0843900591135025,-0.014025525189936161,0.16351059079170227,0.11238738149404526,-0.11562453955411911,-0.05377405881881714,0.03981790691614151,-0.34046670794487,-0.03454211726784706,0.029878003522753716,0.11448907107114792,0.12804226577281952,0.03714589774608612,-0.009881345555186272,0.1252170354127884,0.3985048234462738,,,,,,,,,
502,13864.9,24.308,1.4308135658502579,0.607435554265976,0.00047255581739591435,0.0008442208199994639,1.0,1.0,,0,1.9999997615814067,0.12786176658426415,0.00010393358526189159,55.675,0.40674176812171936,0.39039766788482666,0.39335373044013977,-3.839956283569336,-3.143939971923828,-3.8140337467193604,-3.1863598823547363,-0.050188228487968445,-0.047039952129125595,-0.04846519976854324,0.08128663897514343,-0.033608127385377884,-0.016209300607442856,0.64483642578125,0.16234362125396729,-0.08438482880592346,-0.013720253482460976,0.16419483721256256,0.11305151879787445,-0.11561845988035202,-0.05390126630663872,0.04059930890798569,-0.3417168855667114,-0.03436942771077156,0.03015611693263054,0.11556674540042877,0.12909190356731415,0.03717823699116707,-0.009838657453656197,0.1247873306274414,0.3991818428039551,,,,,,,,,
503,13894.3,29.397,0.21295549860224128,0.4978669658303261,0.00047255478420993313,0.0008490419422741979,1.0,1.0,,0,1.999999701976754,0.115496559427001,0.00010361009631819511,-12.687499999999998,0.40675559639930725,0.3903021216392517,0.39334946870803833,-3.8397514820098877,-3.143840789794922,-3.8143298625946045,-3.185006618499756,-0.05008723959326744,-0.04715155065059662,-0.04901895299553871,0.08133678138256073,-0.03357558324933052,-0.016006741672754288,0.6459832191467285,0.16390018165111542,-0.08437152206897736,-0.013416077941656113,0.16458848118782043,0.1134980320930481,-0.11560454964637756,-0.053982775658369064,0.04132837429642677,-0.3426588773727417,-0.034144558012485504,0.030481325462460518,0.11651510745286942,0.13069790601730347,0.03717591241002083,-0.009854679927229881,0.12400474399328232,0.39953309297561646,,,,,,,,,
504,13928.3,33.997,0.5181587487459183,0.7120628654956818,0.0004724617683677934,0.0008523422147845849,1.0,0.99993896484375,,0,1.9999997615814067,0.10364218164086154,0.00010328657003077288,21.825000000000003,0.406766414642334,0.39015939831733704,0.3933456540107727,-3.83998966217041,-3.144207000732422,-3.815995931625366,-3.184077501296997,-0.05004801228642464,-0.04732291027903557,-0.04988289251923561,0.08111631870269775,-0.033561769872903824,-0.01579275168478489,0.6469631195068359,0.16591913998126984,-0.0849459171295166,-0.01397812832146883,0.16247640550136566,0.1136137843132019,-0.11559377610683441,-0.05405363813042641,0.04184319078922272,-0.3434159755706787,-0.03399181365966797,0.030647441744804382,0.1171412467956543,0.1316569596529007,0.03688480332493782,-0.010161496698856354,0.12265028804540634,0.39984428882598877,,,,,,,,,
505,13955.8,27.473,0.5910366019234061,0.39191773161292076,0.000472376195830293,0.0008539893460692838,1.0,1.0,,0,1.9999997615814067,0.03722465230381724,0.00010296300979326254,28.7,0.4067615866661072,0.38997921347618103,0.3934217095375061,-3.8402228355407715,-3.144519329071045,-3.817617177963257,-3.183906316757202,-0.050030846148729324,-0.047454092651605606,-0.05074696242809296,0.08078212291002274,-0.033535975962877274,-0.015577469952404499,0.6477837562561035,0.16762681305408478,-0.08544548600912094,-0.01458072755485773,0.1607252061367035,0.1131984293460846,-0.11557324975728989,-0.054055389016866684,0.04256797209382057,-0.34387004375457764,-0.03387102484703064,0.030757689848542213,0.11759805679321289,0.13209804892539978,0.036609549075365067,-0.010469560511410236,0.12130879610776901,0.3998628556728363,,,,,,,,,
506,13986.8,31.018,0.11999686155468225,0.5089522786438465,0.0004722715966636315,0.0008551911159884185,1.0,1.0,,0,1.999999523162785,0.09473708059965454,0.00010263941899965786,28.5,0.406777560710907,0.3897768259048462,0.39344772696495056,-3.8403756618499756,-3.144663095474243,-3.818726062774658,-3.183967113494873,-0.05003165453672409,-0.047571226954460144,-0.05145825073122978,0.08036617934703827,-0.03351079672574997,-0.015374264679849148,0.6485392451286316,0.16913184523582458,-0.08573460578918457,-0.01482389122247696,0.15981033444404602,0.1128164678812027,-0.11555133759975433,-0.05398160591721535,0.04334154352545738,-0.3436781167984009,-0.03377770632505417,0.030811240896582603,0.11785581707954407,0.1321893185377121,0.03641292825341225,-0.010693286545574665,0.12030190229415894,0.39974385499954224,,,,,,,,,
507,14012.4,25.6,0.9267568355426192,0.4870455339550972,0.00047216389066306874,0.0008560836286051199,1.0,1.0,,0,1.9999999403953543,0.09644416577417221,0.0001023158010442732,44.05,0.40670493245124817,0.3896714448928833,0.3934866189956665,-3.840363025665283,-3.1446566581726074,-3.8194191455841064,-3.1834468841552734,-0.04998378828167915,-0.047600679099559784,-0.052012842148542404,0.08059515804052353,-0.033470869064331055,-0.01522931456565857,0.6492932438850403,0.1699242740869522,-0.08589901775121689,-0.014947934076189995,0.15928515791893005,0.11229381710290909,-0.11553007364273071,-0.05391377583146095,0.04409704729914665,-0.3435215950012207,-0.033700574189424515,0.030870046466588974,0.11839637905359268,0.1322399526834488,0.03635426610708237,-0.010792627930641174,0.1194361224770546,0.3999651372432709,,,,,,,,,
508,14037.6,25.191,0.16717365570366383,0.5541883558034897,0.00047203298163367435,0.0008569477213313803,1.0,1.0,,0,1.999999880790707,0.1442934815860259,0.00010199215932170772,10.5625,0.4065961539745331,0.38964956998825073,0.3934715688228607,-3.840195417404175,-3.144622325897217,-3.8201260566711426,-3.18245792388916,-0.04985757917165756,-0.047621503472328186,-0.05238141119480133,0.0811082050204277,-0.03346070647239685,-0.015148562379181385,0.649063766002655,0.1696341633796692,-0.08602099120616913,-0.014906877651810646,0.15887194871902466,0.11262254416942596,-0.1155160665512085,-0.05388064682483673,0.04447389394044876,-0.34343716502189636,-0.0336555577814579,0.03092448227107525,0.11878025531768799,0.13257884979248047,0.03644266724586487,-0.010827694088220596,0.1187441274523735,0.40035462379455566,,,,,,,,,
509,14067.4,29.793,0.1773198116570711,0.5162946358323097,0.00047194976650644094,0.0008565233729314059,1.0,1.0,,0,1.999999880790707,0.14362227866289684,0.00010166849722681001,42.8125,0.4065146744251251,0.3896324038505554,0.39350274205207825,-3.840062141418457,-3.1446824073791504,-3.8210721015930176,-3.1824636459350586,-0.04977092519402504,-0.04768821969628334,-0.052850425243377686,0.08126793801784515,-0.03346465155482292,-0.015091807581484318,0.6485589742660522,0.16928543150424957,-0.08605857193470001,-0.014850759878754616,0.15870851278305054,0.11246252059936523,-0.1155000776052475,-0.05386749655008316,0.04480377212166786,-0.34363147616386414,-0.033630989491939545,0.03094053827226162,0.11886648833751678,0.13271942734718323,0.03651638701558113,-0.010893323458731174,0.11803727596998215,0.4003300070762634,,,,,,,,,
510,14094.6,27.207,0.965899396687746,0.740649439394474,0.0004718849158962257,0.0008557975961593911,1.0,1.0,,0,2.000000119209286,0.19032071981781468,0.0001013448181546422,-10.325,0.40645524859428406,0.38961970806121826,0.39347460865974426,-3.839827299118042,-3.1447253227233887,-3.8214519023895264,-3.1819472312927246,-0.04963672533631325,-0.04779919236898422,-0.053098488599061966,0.08154445886611938,-0.033456891775131226,-0.015055562369525433,0.6482568979263306,0.16887377202510834,-0.08608242124319077,-0.014535391703248024,0.15872789919376373,0.11278878897428513,-0.11550069600343704,-0.05387136712670326,0.04495983198285103,-0.34387269616127014,-0.03360963612794876,0.031034322455525398,0.1189640611410141,0.13313421607017517,0.036685582250356674,-0.010972639545798302,0.11769711226224899,0.40050172805786133,,,,,,,,,
