epoch,time_total_sec,time_interval_sec,loss_price,loss_bias,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
462,3462.2,6.977,1.7761770337820053,11.503674268722534,0.00033728282869560644,6.251481136132497e-05,0.0,1.0,0.869140625,5.2951848771837025,0,1.000000012863893,0.00037812878113819946,0.013249345123767853,0.7917996644973755,0.9820161461830139,0.015439215116202831,0.050137586891651154,0.12425463820800747,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
463,3469.6,7.446,1.1983305364847183,11.49419891834259,0.0003387124015716836,6.279400804487523e-05,0.0,1.0,0.8636474609375,5.2951848771837025,0,0.999999942576265,0.0003772849018668053,0.01295725628733635,0.7934579849243164,0.98130202293396,0.015433142893016338,0.050196148455142975,0.12423020121136542,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
464,3477.3,7.612,1.4364062696695328,10.897695183753967,0.00034677695657592267,6.308685078693088e-05,0.0,1.0,0.8634033203125,5.2951848771837025,0,0.9999999919673428,0.0003764390604758272,0.012393658980727196,0.7957096099853516,0.9806814789772034,0.01542538870126009,0.05025940015912056,0.12419898832623433,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
465,3485.7,8.425,0.56210657954216,6.09221225976944,0.0003573935027816333,6.343704080791213e-05,0.0,1.0,0.8514404296875,5.2951848771837025,0,0.9999999541566912,0.00037559127000918595,0.011962717399001122,0.7976170778274536,0.9806161522865295,0.015416454523801804,0.0503133162856102,0.12416301592584567,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
466,3492.9,7.175,1.37238509953022,11.375922203063965,0.00036370895395521075,6.372172720148228e-05,0.0,1.0,0.876220703125,5.2951848771837025,0,0.9999998930579692,0.0003747415435408592,0.011790379881858826,0.7992089986801147,0.9809191226959229,0.015408421866595745,0.0503336526453495,0.12413066448946346,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
467,3500.5,7.61,1.0532231330871582,8.71012207865715,0.0003662964591057971,6.396517528628465e-05,0.0,1.0,0.8624267578125,5.2951848771837025,0,0.9999999908541213,0.0003738898941746803,0.011530986055731773,0.800693690776825,0.9810292720794678,0.015404189936816692,0.050348345190286636,0.12411361704831865,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
468,3507.9,7.431,1.0491105765104294,8.37407660484314,0.0003706034549395554,6.419506098609418e-05,0.0,1.0,0.8714599609375,5.2951848771837025,0,1.000000058236763,0.0003730363350441359,0.011603392660617828,0.8021936416625977,0.9809174537658691,0.015406048856675625,0.0503808856010437,0.12412110560527417,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
469,3515.2,7.304,1.035503812134266,13.652471661567688,0.0003647533303592354,6.447062878578436e-05,0.0,1.0,0.8790283203125,5.2951848771837025,0,0.9999999355586603,0.00037218087931216394,0.012212881818413734,0.8041338324546814,0.980947732925415,0.01541006751358509,0.050380006432533264,0.124137293000875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
470,3522.5,7.285,0.6580287367105484,14.689051628112793,0.0003543379862094298,6.478229806816671e-05,0.0,1.0,0.8668212890625,5.2951848771837025,0,0.9999998810817416,0.00037132354017094975,0.012410360388457775,0.8060579299926758,0.9808559417724609,0.015415631234645844,0.050370410084724426,0.12415970052575773,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
471,3530.2,7.674,0.7014654129743576,11.966680765151978,0.00035474246396915987,6.507000034616794e-05,0.0,1.0,0.8624267578125,5.2951848771837025,0,1.0000000259897202,0.0003704643308417237,0.012340785004198551,0.8076115250587463,0.980707585811615,0.01542291697114706,0.05036545172333717,0.12418903724221016,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
472,3537.6,7.408,1.0420055091381073,6.03494930267334,0.00035171760828234255,6.530455539177638e-05,0.0,1.0,0.8662109375,5.2951848771837025,0,1.0000000682813641,0.00036960326457455647,0.012600759044289589,0.8089157938957214,0.9809665083885193,0.015432230196893215,0.05035606399178505,0.12422652775028857,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
473,3545.1,7.505,1.6759507656097412,10.811447978019714,0.00035076451604254544,6.551531805598643e-05,0.0,1.0,0.8724365234375,5.2951848771837025,0,1.0000000225275014,0.000368740354648155,0.012592130340635777,0.8101982474327087,0.9814727902412415,0.015432914718985558,0.05035208910703659,0.12422928285627974,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
474,3552.3,7.226,0.9533413648605347,13.495656967163086,0.00034573936864035204,6.571916310349479e-05,0.0,1.0,0.86279296875,5.2951848771837025,0,1.000000069798259,0.000367875614369658,0.013131201267242432,0.8115078210830688,0.9816418886184692,0.015431869775056839,0.05034228041768074,0.12422507707808773,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
475,3559.5,7.154,1.1192828863859177,15.85486650466919,0.00033936782710952684,6.593996113224421e-05,0.0,1.0,0.865478515625,5.2951848771837025,0,1.000000142954367,0.00036700905707443026,0.013029869645833969,0.8129480481147766,0.9818592071533203,0.015431207604706287,0.050322722643613815,0.1242224118454729,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
476,3567.3,7.829,1.8171401172876358,9.462712168693542,0.00034172712184954435,6.617924918828066e-05,0.0,1.0,0.86962890625,5.2951848771837025,0,0.9999999048450218,0.0003661406961258571,0.0129738450050354,0.814505934715271,0.9819425940513611,0.015429103747010231,0.05030295252799988,0.12421394344843187,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
477,3574.9,7.605,0.9738315343856812,11.708268165588379,0.0003448458664934151,6.643525375693571e-05,0.0,1.0,0.870361328125,5.2951848771837025,0,1.0000000627820407,0.00036527054491513873,0.012687195092439651,0.8159777522087097,0.9814735054969788,0.01543035451322794,0.0503065250813961,0.12421897807190309,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
478,3582.5,7.608,1.2158519923686981,7.549437165260315,0.00034875518031185493,6.668106107099447e-05,0.0,1.0,0.870361328125,5.2951848771837025,0,0.999999992956873,0.00036439861686108315,0.012641482055187225,0.8176873922348022,0.9809286594390869,0.0154254250228405,0.05029970407485962,0.12419913454948267,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
479,3590.0,7.507,1.2885433584451675,9.849685549736023,0.00035046946140937507,6.698988909192849e-05,0.0,1.0,0.8714599609375,5.2951848771837025,0,0.9999999732717694,0.0003635249254098996,0.012268738821148872,0.8197935223579407,0.9804267883300781,0.015416711568832397,0.05030481144785881,0.12416405103262537,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
480,3597.3,7.267,2.095374971628189,11.319902181625366,0.00036166812787996605,6.732643123541493e-05,0.0,1.0,0.8763427734375,5.2951848771837025,0,0.999999893276248,0.0003626494840349911,0.011556321755051613,0.8217851519584656,0.9799720048904419,0.015406187623739243,0.05031431093811989,0.12412166460267621,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
481,3604.6,7.38,1.0408341884613037,12.387876152992249,0.00037257967778714374,6.766412479919381e-05,0.0,1.0,0.87060546875,5.2951848771837025,0,1.000000058030933,0.00036177230623674663,0.010912354104220867,0.8238806128501892,0.9799032807350159,0.01539595052599907,0.05031770467758179,0.12408041959148539,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
482,3611.8,7.128,2.1459574103355408,7.250931024551392,0.00038738426519557834,6.800142546126153e-05,0.0,1.0,0.864990234375,5.2951848771837025,0,0.9999999115825592,0.00036089340554233283,0.010156015865504742,0.8260270953178406,0.9800017476081848,0.015390995889902115,0.050315991044044495,0.12406045256205588,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
483,3619.1,7.346,1.2499395310878754,8.153726816177368,0.00040296999941347167,6.839621528342832e-05,0.0,1.0,0.8707275390625,5.2951848771837025,0,1.000000028405338,0.0003600127955054858,0.009334307163953781,0.8286119103431702,0.9802363514900208,0.015391767024993896,0.05029972642660141,0.124063560423655,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
484,3626.9,7.732,0.9718573540449142,13.388808727264404,0.00041665179014671594,6.878840758872684e-05,0.0,1.0,0.8612060546875,5.2951848771837025,0,1.0000001110602108,0.0003591304897063017,0.008776078000664711,0.8306910395622253,0.9803459644317627,0.015391150489449501,0.05028998851776123,0.12406107564199781,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
485,3634.0,7.108,1.3879088312387466,6.853683412075043,0.0004266602190909907,6.91242439643247e-05,0.0,1.0,0.8751220703125,5.2951848771837025,0,1.0000000619329492,0.0003582465017510274,0.008659180253744125,0.8325359225273132,0.9801874160766602,0.015391825698316097,0.05029291659593582,0.1240637968881982,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
486,3641.7,7.778,1.5487184077501297,3.7521249055862427,0.0004298145940992981,6.940010280231945e-05,0.0,1.0,0.869384765625,5.2951848771837025,0,1.0000000097643351,0.00035736084527185054,0.008399561047554016,0.8339114785194397,0.9802194237709045,0.015390695072710514,0.05028609186410904,0.12405924017464606,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
487,3649.2,7.485,0.6774869710206985,12.198728084564209,0.0004331035670475103,6.96599072398385e-05,0.0,1.0,0.8758544921875,5.2951848771837025,0,1.0000000074505806,0.0003564735339266898,0.008297540247440338,0.8359277248382568,0.9799681901931763,0.015390929765999317,0.05027584359049797,0.12406018606305295,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
488,3656.1,6.92,1.2075359225273132,18.054017782211304,0.00043688069126801565,7.000772893661633e-05,0.0,1.0,0.8731689453125,5.2951848771837025,0,1.0000000469590293,0.0003555845813989838,0.008179623633623123,0.8379427790641785,0.979376494884491,0.015389352105557919,0.050282977521419525,0.12405382745227138,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
489,3663.5,7.392,1.5209244936704636,10.684428453445435,0.00043811181967612356,7.032333633105736e-05,0.0,1.0,0.8642578125,5.2951848771837025,0,0.9999998643761409,0.0003546940013974801,0.008052165620028973,0.839699923992157,0.9789034724235535,0.015388728119432926,0.05028704181313515,0.1240513124454269,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
490,3670.9,7.406,0.6840812712907791,13.446773052215576,0.00044155002251500264,7.061564065224957e-05,0.0,1.0,0.875,5.2951848771837025,0,1.0000000441868897,0.00035380180765602403,0.007939441129565239,0.8412773609161377,0.9786872267723083,0.015380842611193657,0.050280459225177765,0.12401952512081982,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
491,3678.5,7.565,1.3722298592329025,7.610225796699524,0.0004402587510412559,7.086942059686407e-05,0.0,1.0,0.8646240234375,5.2951848771837025,0,0.9999999585561445,0.00035290801393334686,0.008241364732384682,0.8426304459571838,0.9784775972366333,0.015376061201095581,0.05027993023395538,0.12400024677836566,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
492,3685.6,7.072,1.1268083974719048,17.481117248535156,0.0004358565856819041,7.105581607902423e-05,0.0,1.0,0.874267578125,5.2951848771837025,0,1.00000007710332,0.0003520126340128534,0.00816691480576992,0.8435554504394531,0.9786770343780518,0.0153775280341506,0.05026009678840637,0.12400616127495682,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
493,3693.2,7.58,0.9177823141217232,13.936642527580261,0.0004367026704130694,7.121063572412822e-05,0.0,1.0,0.8719482421875,5.2951848771837025,0,0.999999927109454,0.00035111568170240973,0.008263864554464817,0.8444539308547974,0.9788227677345276,0.015379676595330238,0.0502442792057991,0.12401482409506631,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
494,3700.5,7.296,1.2615259885787964,18.92329502105713,0.00043765868758782744,7.138433466025162e-05,0.0,1.0,0.874755859375,5.2951848771837025,0,0.9999998822167913,0.00035021717083413,0.007808434311300516,0.845646858215332,0.978632926940918,0.015383490361273289,0.050261903554201126,0.12403019939221774,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
495,3707.9,7.452,0.765448272228241,9.393790602684021,0.0004499173373915255,7.157497748266906e-05,0.0,1.0,0.869384765625,5.2951848771837025,0,1.000000018830178,0.00034931711526416337,0.007213192991912365,0.8466993570327759,0.9786357283592224,0.015389990992844105,0.05025899410247803,0.12405640246615289,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
496,3715.2,7.339,0.7321312800049782,9.620169281959534,0.00046207199193304405,7.175597784225829e-05,0.0,1.0,0.87841796875,5.2951848771837025,0,0.9999999773863235,0.0003484155288724801,0.006705986335873604,0.8477444648742676,0.9785708785057068,0.015397632494568825,0.05024857074022293,0.12408719714204534,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
497,3722.1,6.888,0.7416351139545441,15.39708411693573,0.00047397074376931414,7.195176476670895e-05,0.0,1.0,0.8751220703125,5.2951848771837025,0,1.0000000401632851,0.0003475124255626576,0.006171675398945808,0.8491688370704651,0.9788848161697388,0.015403080731630325,0.050234291702508926,0.12410914846066073,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
498,3729.7,7.59,1.3108575195074081,11.377580523490906,0.0004825760770472698,7.221802661661059e-05,0.0,1.0,0.8656005859375,5.2951848771837025,0,1.0000000522340984,0.00034660781926166624,0.005878549534827471,0.850818395614624,0.9793004393577576,0.015400231815874577,0.05022309347987175,0.12409767046916947,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
499,3737.4,7.667,0.9995962828397751,15.924629926681519,0.0004921252184431069,7.248390829772688e-05,0.0,1.0,0.8701171875,5.2951848771837025,0,0.9999998917774006,0.0003457017239196541,0.00521188136190176,0.8523709774017334,0.9795041680335999,0.015397969633340836,0.050225190818309784,0.12408855560985806,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
500,3744.6,7.168,0.7527385950088501,10.842941880226135,0.0005034841306041926,7.276592987182084e-05,0.0,1.0,0.8673095703125,5.2951848771837025,0,1.0000000279651426,0.00034479415350973237,0.0049745566211640835,0.8541229963302612,0.9797055721282959,0.015392941422760487,0.050237979739904404,0.124068293382155,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
501,3752.1,7.501,0.8014373630285263,13.382915019989014,0.0005120232526678592,7.305099825316574e-05,0.0,1.0,0.871337890625,5.2951848771837025,0,1.0000000396976239,0.0003438851220277594,0.004318711813539267,0.8556100726127625,0.98011314868927,0.015393227338790894,0.0502399206161499,0.12406944562941713,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
502,3758.8,6.706,2.5612949430942535,12.982821226119995,0.0005278719909256324,7.330376865866128e-05,0.0,1.0,0.867919921875,5.2951848771837025,0,1.0000000498903305,0.00034297464349212527,0.00365626672282815,0.8571333289146423,0.9805928468704224,0.015396574512124062,0.05023304373025894,0.12408293400836419,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
503,3765.9,7.106,1.222808875143528,10.304886400699615,0.0005427261348813772,7.358241964539047e-05,0.0,1.0,0.8797607421875,5.2951848771837025,0,0.9999998249086122,0.00034206273194353526,0.0030574146658182144,0.8590328693389893,0.9812283515930176,0.015406576916575432,0.05021079629659653,0.12412323278329256,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
504,3773.4,7.531,0.7755438089370728,13.413911700248718,0.0005544939631363377,7.394092790491413e-05,0.0,1.0,0.8668212890625,5.2951848771837025,0,1.0000000282889228,0.0003411494014447934,0.0025481097400188446,0.8612830638885498,0.981605589389801,0.015416652895510197,0.05017944425344467,0.1241638147590118,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
505,3780.5,7.121,0.9958519041538239,12.41612684726715,0.0005690996767953038,7.43099553801585e-05,0.0,1.0,0.8720703125,5.2951848771837025,0,0.9999999603496682,0.000340234666080586,0.0019207661971449852,0.8633110523223877,0.9818962216377258,0.015425668098032475,0.05014808475971222,0.12420011311602125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
506,3797.9,17.341,1.194906398653984,11.18911612033844,0.0005786337424069643,7.465861563105136e-05,0.0,1.0,0.8758544921875,5.2951848771837025,0,0.9999999530755292,0.0003393185399572639,0.0019245455041527748,0.8652305603027344,0.9818872213363647,0.015436594374477863,0.05013025924563408,0.12424409190974782,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
507,3813.6,15.697,1.1688123270869255,15.333136081695557,0.0005786928813904524,7.500416722905356e-05,0.0,1.0,0.8885498046875,5.2951848771837025,0,0.9999998899661416,0.00033840103720262526,0.0019448031671345234,0.8674771189689636,0.9818876385688782,0.015442543663084507,0.050119899213314056,0.12426803154103837,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
508,3830.3,16.77,0.8564228713512421,10.286057233810425,0.0005769847775809467,7.53943659219658e-05,0.0,1.0,0.8743896484375,5.2951848771837025,0,1.0000000768341095,0.0003374821719656975,0.002096694428473711,0.8695337176322937,0.9818166494369507,0.015441667288541794,0.050112657248973846,0.12426450534461478,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
509,3848.2,17.862,1.0897344052791595,12.933995485305786,0.0005733801372116432,7.571587957500014e-05,0.0,1.0,0.87548828125,5.2951848771837025,0,1.000000015599653,0.0003365619584165193,0.0021697422489523888,0.8711081147193909,0.9814267158508301,0.015441394411027431,0.05010814219713211,0.1242634073692953,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
510,3866.2,18.057,1.3940629810094833,9.580071210861206,0.0005681801412720233,7.598380398121662e-05,0.0,1.0,0.864501953125,5.2951848771837025,0,1.000000029976945,0.0003356404107459219,0.0026157782413065434,0.8726037740707397,0.9810113310813904,0.01543950941413641,0.05012528970837593,0.12425582245567574,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
511,3886.4,20.111,2.4752413034439087,5.7413323521614075,0.0005580389115493745,7.623615420015994e-05,0.0,1.0,0.871826171875,5.2951848771837025,0,1.000000043122781,0.00033471754316531053,0.0030399933457374573,0.8740622997283936,0.9806862473487854,0.015436454676091671,0.05014938861131668,0.12424352971519954,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
512,3903.0,16.639,2.0012651532888412,9.082617044448853,0.0005492928030434996,7.651664964214433e-05,0.0,1.0,0.8760986328125,5.2951848771837025,0,0.9999999477768129,0.00033379336990644476,0.003185844514518976,0.8760013580322266,0.9804235696792603,0.0154383834451437,0.05017755180597305,0.12425129152304092,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
513,3919.9,16.94,0.9445420950651169,10.091465771198273,0.0005482979177031666,7.687284596613608e-05,0.0,1.0,0.8740234375,5.2951848771837025,0,1.0000000878862882,0.0003328679052212196,0.0030469736084342003,0.8781347274780273,0.9805189371109009,0.015442579984664917,0.050205960869789124,0.1242681776830453,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
514,3938.5,18.53,0.6875011175870895,8.390381574630737,0.0005519826809177175,7.725367322564125e-05,0.0,1.0,0.872314453125,5.2951848771837025,0,1.000000064701451,0.0003319411633814452,0.003061302937567234,0.8801669478416443,0.9805808663368225,0.015442322008311749,0.050218675285577774,0.12426713969634832,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
515,3954.0,15.522,1.057017594575882,18.64142155647278,0.0005514726071851328,7.760474727547262e-05,0.0,1.0,0.8795166015625,5.2951848771837025,0,0.9999999697727158,0.0003310131586786274,0.003013330977410078,0.8822839260101318,0.9804613590240479,0.015439473092556,0.050208356231451035,0.12425567629913734,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
516,3972.6,18.627,1.053053304553032,12.240269422531128,0.0005533327348530293,7.798740625730716e-05,0.0,1.0,0.879638671875,5.2951848771837025,0,0.9999999439605729,0.00033008390542374645,0.0028768396005034447,0.8844980001449585,0.9802836775779724,0.015435932204127312,0.05020060017704964,0.12424142708504,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
517,3989.8,17.227,2.825994610786438,15.210086107254028,0.0005546566972043365,7.835418909962755e-05,0.0,1.0,0.87451171875,5.2951848771837025,0,0.999999942901921,0.00032915341794703733,0.0028354646638035774,0.8861607313156128,0.9805750846862793,0.015435498207807541,0.05016877129673958,0.12423968048819001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
518,4003.5,13.611,2.1062537729740143,18.34321701526642,0.0005598586867563426,7.863462997192983e-05,0.0,1.0,0.87548828125,5.2951848771837025,0,0.9999998903485843,0.00032822171059776787,0.0023710778914391994,0.8878107070922852,0.9806920289993286,0.015434997156262398,0.05014394596219063,0.12423766400034411,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
519,4009.2,5.734,1.4348397254943848,13.601389616727829,0.0005701941554434597,7.893114525359124e-05,0.0,1.0,0.8681640625,5.2951848771837025,0,0.9999999452355708,0.000327288797744018,0.001956877764314413,0.8894206285476685,0.9810148477554321,0.015436124056577682,0.050125349313020706,0.12424219917796724,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
520,4014.8,5.577,0.8127473741769791,17.199520468711853,0.0005792970332549885,7.921150972833857e-05,0.0,1.0,0.8818359375,5.2951848771837025,0,0.9999999536903477,0.000326354693772458,0.0017134840600192547,0.8910682201385498,0.9811223149299622,0.01543639600276947,0.05012743920087814,0.12424329359273067,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
521,4021.9,7.12,0.8886929303407669,7.705182433128357,0.0005847129068570212,7.95272208051756e-05,0.0,1.0,0.873291015625,5.2951848771837025,0,0.9999999655829009,0.0003254194130881266,0.001504547894001007,0.8928529620170593,0.9812007546424866,0.015438692644238472,0.05011832341551781,0.12425253576582843,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
522,4029.2,7.336,0.5186470970511436,10.604863852262497,0.0005866863211849704,7.982204806467053e-05,0.0,1.0,0.8812255859375,5.2951848771837025,0,1.0000000011059456,0.000324482970114209,0.0015013962984085083,0.8945074677467346,0.981189489364624,0.015439840964972973,0.050119828432798386,0.12425715659459206,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
523,4036.5,7.324,1.5029402524232864,7.134938716888428,0.0005880394601263106,8.013350998226088e-05,0.0,1.0,0.8692626953125,5.2951848771837025,0,1.000000051775713,0.0003235453792918142,0.00141131691634655,0.8962331414222717,0.9812268614768982,0.015436948277056217,0.050134409219026566,0.12424551612455162,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
