epoch,time_total_sec,time_interval_sec,loss_price,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
117,1624.8,14.31,0.40748223289847374,0.0,3.865974804284633e-06,0.0,1.0,0.752197265625,5.2951848771837025,0,0.9999994494954384,0.00029520500000000026,0.08011052012443542,0.19871850311756134,1.0030615329742432,0.016947291791439056,0.04984808340668678,0.13018176443511226,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
118,1638.9,14.072,0.3078100197017193,0.0,3.996334839939664e-06,0.0,1.0,0.7452392578125,5.2951848771837025,0,0.9999996321307697,0.00029770250000000023,0.08135770261287689,0.2019226849079132,1.0021535158157349,0.016925696283578873,0.04988254979252815,0.13009879432023524,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
119,1653.1,14.204,0.47801784612238407,0.0,4.1203991258953465e-06,0.0,1.0,0.740478515625,5.2951848771837025,0,0.9999999075371263,0.00030020000000000025,0.082529716193676,0.20467473566532135,1.0012437105178833,0.016908353194594383,0.0499068982899189,0.1300321237025466,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
120,1667.1,14.024,0.8166706301271915,0.0,4.2305714487156365e-06,0.0,1.0,0.7452392578125,5.2951848771837025,0,0.9999998444982218,0.00030269750000000027,0.08383776247501373,0.20734170079231262,1.000671148300171,0.01689104363322258,0.04991969093680382,0.12996554787028206,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
121,1680.1,12.974,0.8896643817424774,0.0,4.340590521678678e-06,0.0,1.0,0.77978515625,5.2951848771837025,0,0.9999996606306346,0.0003051950000000003,0.085222989320755,0.21013356745243073,0.9998820424079895,0.0168741624802351,0.049936700612306595,0.12990058691258904,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
122,1694.1,14.015,0.40249185264110565,0.0,4.465105234885414e-06,0.0,1.0,0.7518310546875,5.2951848771837025,0,0.9999997398586745,0.0003076925000000003,0.08661406487226486,0.2133301943540573,0.9991787075996399,0.016855113208293915,0.04995213449001312,0.12982724370598767,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
123,1708.4,14.312,0.1298855096101761,0.0,4.603663342095388e-06,0.0,1.0,0.7396240234375,5.2951848771837025,0,0.9484423947722109,0.0003101900000000003,0.08805998414754868,0.2166450023651123,0.9990444183349609,0.016836604103446007,0.04996156692504883,0.12975594053239337,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
124,1722.7,14.262,0.4894375205039978,0.0,4.744426291836135e-06,0.0,1.0,0.7562255859375,5.2951848771837025,0,0.7081348905886825,0.0003126875000000003,0.08948446810245514,0.21986863017082214,0.9994068145751953,0.016823258250951767,0.049952372908592224,0.12970450358777744,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
125,1735.6,12.913,1.490298442542553,0.0,4.882715415988059e-06,0.0,1.0,0.7655029296875,5.2951848771837025,0,0.9999997997656264,0.0003151850000000003,0.09076341986656189,0.22267767786979675,1.0003330707550049,0.016815006732940674,0.049912918359041214,0.12967269077543148,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
126,1749.2,13.596,0.5806191712617874,0.0,4.988277055417711e-06,0.0,1.0,0.764892578125,5.2951848771837025,0,0.9999996312571287,0.0003176825000000003,0.09172455966472626,0.22418054938316345,1.0015223026275635,0.016816096380352974,0.04985566437244415,0.1296768922374105,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
127,1763.9,14.717,0.32023274153470993,0.0,5.0563439799589105e-06,0.0,1.0,0.755126953125,5.2951848771837025,0,0.9999994694952378,0.00032018000000000026,0.0926804393529892,0.22621597349643707,1.0020172595977783,0.016818510368466377,0.04981709644198418,0.12968619960684474,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
128,1776.6,12.628,1.1824300000444055,0.0,5.161086960470129e-06,0.0,1.0,0.8006591796875,5.2951848771837025,0,0.9999994193843256,0.0003226775000000003,0.0938045009970665,0.2286577671766281,1.001956820487976,0.0168160330504179,0.04979566112160683,0.12967664805360254,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
129,1790.2,13.6,1.1091371215879917,0.0,5.267056280899851e-06,0.0,1.0,0.7723388671875,5.2951848771837025,0,0.7751860495491415,0.0003251750000000003,0.09517806023359299,0.23085439205169678,1.0021668672561646,0.016816914081573486,0.049774736166000366,0.12968004503998865,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
130,1803.7,13.508,0.4826679863035679,0.0,5.3660551202483475e-06,0.0,1.0,0.778076171875,5.2951848771837025,0,0.999999895339437,0.0003276725000000003,0.09640346467494965,0.23314520716667175,1.0023804903030396,0.01681401953101158,0.04975959658622742,0.1296688842051615,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
131,1817.8,14.167,0.23237775638699532,0.0,5.485379915626254e-06,0.0,1.0,0.7449951171875,5.2951848771837025,0,0.7839218529560313,0.0003301700000000003,0.09766268730163574,0.23606278002262115,1.002702236175537,0.01680462621152401,0.04975453019142151,0.12963265873815907,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
132,1831.8,13.948,0.38152878545224667,0.0,5.632727152260486e-06,0.0,1.0,0.755615234375,5.2951848771837025,0,0.9999995223796528,0.0003326675000000003,0.09883689135313034,0.23948116600513458,1.0028959512710571,0.01679067313671112,0.049762919545173645,0.1295788298168768,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
133,1845.7,13.957,0.6204273663461208,0.0,5.803519911751209e-06,0.0,1.0,0.7435302734375,5.2951848771837025,0,0.9999997214954032,0.00033516500000000033,0.09991107881069183,0.24326196312904358,1.0027079582214355,0.016775524243712425,0.04978463426232338,0.12952036227447955,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
134,1859.4,13.663,0.3750083679333329,0.0,5.987112785987847e-06,0.0,1.0,0.7591552734375,5.2951848771837025,0,0.9999997085469233,0.00033766250000000035,0.10104597359895706,0.2469310611486435,1.0021649599075317,0.016759533435106277,0.0498112291097641,0.1294586166892968,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
135,1873.4,13.979,0.24075891636312008,0.0,6.164407864162058e-06,0.0,1.0,0.751953125,5.2951848771837025,0,0.9999995120577925,0.0003401600000000003,0.10234898328781128,0.2505536377429962,1.0016417503356934,0.01674124225974083,0.049841951578855515,0.12938795252936353,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
136,1888.7,15.317,0.17351712752133608,0.0,6.335755642794538e-06,0.0,1.0,0.723388671875,5.2951848771837025,0,0.9999997465638123,0.00034265750000000034,0.1035303846001625,0.2536543309688568,1.0009632110595703,0.0167214497923851,0.04987254738807678,0.1293114449396692,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
137,1902.8,14.151,0.24463492818176746,0.0,6.495667776107439e-06,0.0,1.0,0.7403564453125,5.2951848771837025,0,0.9999996499208761,0.0003451550000000003,0.1046902984380722,0.2569299638271332,1.0007164478302002,0.016698261722922325,0.049874331802129745,0.1292217540622411,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
138,1917.3,14.415,0.3669097078964114,0.0,6.667012598882138e-06,0.0,1.0,0.7327880859375,5.2951848771837025,0,0.9999998110915661,0.0003476525000000003,0.10577612370252609,0.26025959849357605,1.0004794597625732,0.016677891835570335,0.04986492544412613,0.1291429124480718,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
139,1929.9,12.629,0.18061778135597706,0.0,6.830711868133221e-06,0.0,1.0,0.7952880859375,5.2951848771837025,0,0.9999997100214421,0.0003501500000000003,0.1068454459309578,0.26317456364631653,1.000109314918518,0.016658855602145195,0.04985901713371277,0.12906918920542268,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
140,1944.6,14.674,0.21646990347653627,0.0,6.9878528847766574e-06,0.0,1.0,0.765625,5.2951848771837025,0,0.7212762942489426,0.0003526475000000003,0.10790947079658508,0.26618921756744385,0.9996169805526733,0.01664060354232788,0.049862511456012726,0.12899846333320364,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
141,1959.9,15.297,0.11043675802648067,0.0,7.148129384404456e-06,0.0,1.0,0.724365234375,5.2951848771837025,0,0.7259143149493622,0.00035514500000000034,0.10885270684957504,0.26935428380966187,0.9986054301261902,0.016616981476545334,0.049889206886291504,0.12890687133176934,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
142,1973.1,13.278,0.7690768148750067,0.0,7.310945079552766e-06,0.0,1.0,0.78662109375,5.2951848771837025,0,0.9999997715330858,0.00035764250000000036,0.10975992679595947,0.2720663547515869,0.9973059296607971,0.01659831590950489,0.04992852360010147,0.12883445156286766,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
143,1987.4,14.273,0.3362899422645569,0.0,7.4617370273699635e-06,0.0,1.0,0.7528076171875,5.2951848771837025,0,0.9999997937484082,0.0003601400000000004,0.11079347878694534,0.2750001847743988,0.9965701103210449,0.016578281298279762,0.04996234178543091,0.12875667477175606,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
144,2001.1,13.697,0.18504452146589756,0.0,7.621997838214156e-06,0.0,1.0,0.7630615234375,5.2951848771837025,0,0.9999991964101764,0.00036263750000000035,0.11193028092384338,0.278050035238266,0.9960924386978149,0.016561822965741158,0.0500023327767849,0.12869274636024036,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
145,2015.0,13.938,0.341319577768445,0.0,7.800450475770049e-06,0.0,1.0,0.7655029296875,5.2951848771837025,0,0.9999992166810104,0.00036513500000000037,0.1130213513970375,0.2813204228878021,0.995402991771698,0.01654381863772869,0.050065331161022186,0.12862277651228296,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
146,2029.6,14.565,0.23949510883539915,0.0,7.983759132912382e-06,0.0,1.0,0.74267578125,5.2951848771837025,0,0.2725361807454003,0.0003676325000000004,0.11393812298774719,0.2844617962837219,0.9947226047515869,0.016526252031326294,0.05013173073530197,0.1285544710670395,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
147,2043.6,13.985,0.4150480888783932,0.0,8.155428758982453e-06,0.0,1.0,0.7508544921875,5.2951848771837025,0,0.9999996322293788,0.0003701300000000004,0.11502280831336975,0.28738683462142944,0.9940776824951172,0.016511105000972748,0.05018187314271927,0.12849554467362964,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
148,2056.7,13.084,1.1710766851902008,0.0,8.318974323628936e-06,0.0,1.0,0.774169921875,5.2951848771837025,0,0.9999992173103812,0.00037262750000000044,0.11585547775030136,0.28997859358787537,0.9936379194259644,0.01650616154074669,0.050205111503601074,0.12847630731285317,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
149,2070.3,13.655,0.2466229498386383,0.0,8.474042942907545e-06,0.0,1.0,0.7587890625,5.2951848771837025,0,0.9999998011398732,0.00037512500000000046,0.11675363034009933,0.2930757403373718,0.993579626083374,0.016495980322360992,0.050216760486364365,0.12843667825960384,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
150,2084.6,14.238,0.4370690230280161,0.0,8.656153795527644e-06,0.0,1.0,0.747314453125,5.2951848771837025,0,0.9999998838529723,0.0003776225000000005,0.11765721440315247,0.29604220390319824,0.9934210181236267,0.016485607251524925,0.050242435187101364,0.12839628986666604,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
151,2098.5,13.876,0.0731160156428814,0.0,8.832883167997352e-06,0.0,1.0,0.761474609375,5.2951848771837025,0,0.9306714709588475,0.00038012000000000045,0.11852162331342697,0.2990212142467499,0.9934700727462769,0.01646943762898445,0.050251685082912445,0.12833330677959034,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
152,2111.5,13.07,0.5127202002331614,0.0,9.009731684272992e-06,0.0,1.0,0.7811279296875,5.2951848771837025,0,0.9999998830080516,0.00038261750000000047,0.1195300817489624,0.3020577132701874,0.994114875793457,0.01645316556096077,0.05025327950716019,0.12826989343162631,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
153,2126.0,14.524,0.16049080435186625,0.0,9.189539014187176e-06,0.0,1.0,0.749755859375,5.2951848771837025,0,0.4108950658134701,0.0003851150000000005,0.1206718310713768,0.30478474497795105,0.994583785533905,0.01644221693277359,0.05025678873062134,0.1282272082390223,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
154,2139.9,13.839,0.3483438491821289,0.0,9.325371820523287e-06,0.0,1.0,0.7611083984375,5.2951848771837025,0,0.23839415588025703,0.00038761250000000046,0.12141823768615723,0.3063696324825287,0.9943757057189941,0.016437726095318794,0.05027157813310623,0.12820969579294225,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
155,2153.6,13.74,0.21001630648970604,0.0,9.432882507098839e-06,0.0,1.0,0.769775390625,5.2951848771837025,0,0.9999998298821848,0.0003901100000000005,0.12241926789283752,0.30856800079345703,0.9941512942314148,0.016425063833594322,0.050288934260606766,0.1281603052180913,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
156,2167.6,13.928,0.912613095715642,0.0,9.580115374774323e-06,0.0,1.0,0.7528076171875,5.2951848771837025,0,0.9999995983670591,0.0003926075000000005,0.12363709509372711,0.3110464811325073,0.9940021634101868,0.016411559656262398,0.0502910315990448,0.12810760967351784,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
157,2181.6,14.001,0.15960513334721327,0.0,9.720926072986913e-06,0.0,1.0,0.7431640625,5.2951848771837025,0,0.3304731054640247,0.0003951050000000005,0.12495891749858856,0.3131304979324341,0.9940071702003479,0.016395267099142075,0.05026258900761604,0.12804400454196235,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
158,2196.3,14.752,0.201356272213161,0.0,9.867505241345498e-06,0.0,1.0,0.7635498046875,5.2951848771837025,0,0.9999998106468232,0.00039760250000000054,0.12626412510871887,0.3158753216266632,0.9939213395118713,0.016376562416553497,0.050234757363796234,0.12797094364172476,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
159,2210.1,13.775,0.30388687551021576,0.0,1.0035254945250927e-05,0.0,1.0,0.7552490234375,5.2951848771837025,0,0.9999995664692476,0.0004001000000000005,0.12749287486076355,0.31848224997520447,0.9940178990364075,0.01636269874870777,0.05019693821668625,0.12791676492433574,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
160,2223.9,13.799,0.5439378209412098,0.0,1.0215864449492074e-05,0.0,1.0,0.76611328125,5.2951848771837025,0,0.9999996392079342,0.0004025975000000005,0.1284511834383011,0.32126134634017944,0.9944289326667786,0.016355739906430244,0.05016171559691429,0.12788956136616564,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
161,2238.5,14.612,0.07831719238311052,0.0,1.0385737368778791e-05,0.0,1.0,0.7392578125,5.2951848771837025,0,0.8199361993192451,0.00040509500000000044,0.12925098836421967,0.32393884658813477,0.9948288798332214,0.016349611803889275,0.050117962062358856,0.12786560054951948,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
162,2252.3,13.764,0.2811584919691086,0.0,1.0570342055871151e-05,0.0,1.0,0.7591552734375,5.2951848771837025,0,0.9999997576641979,0.00040759250000000047,0.1302490234375,0.32711294293403625,0.9947296380996704,0.016337072476744652,0.05009622126817703,0.12781655791306795,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
163,2266.3,14.054,0.22524823062121868,0.0,1.078271452570334e-05,0.0,1.0,0.7701416015625,5.2951848771837025,0,0.9999994808784367,0.0004100900000000005,0.1315252035856247,0.3306023180484772,0.9945292472839355,0.01632402092218399,0.05008832737803459,0.12776549190678987,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
164,2279.8,13.52,0.03914857702329755,0.0,1.1013545872629038e-05,0.0,1.0,0.775390625,5.2951848771837025,0,0.9999991702676393,0.0004125875000000005,0.1327158510684967,0.3340268135070801,0.9942752718925476,0.016310662031173706,0.05008388310670853,0.1277132022587082,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
165,2294.6,14.722,1.3878807350993156,0.0,1.1233772056584712e-05,0.0,1.0,0.7529296875,5.2951848771837025,0,0.9999993454291729,0.00041508500000000053,0.13378210365772247,0.33676859736442566,0.9938368201255798,0.016307411715388298,0.05007171630859375,0.1277004765668018,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
166,2307.6,13.082,0.1368447057902813,0.0,1.1400163657526718e-05,0.0,1.0,0.784423828125,5.2951848771837025,0,0.9999995515953148,0.0004175825000000005,0.1348690390586853,0.33911454677581787,0.9935417771339417,0.01630702242255211,0.050075072795152664,0.12769895231579667,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
167,2321.4,13.768,0.29518612613901496,0.0,1.1550717772479402e-05,0.0,1.0,0.7508544921875,5.2951848771837025,0,0.5245091428604429,0.0004200800000000005,0.135817289352417,0.34117239713668823,0.9931654334068298,0.016302932053804398,0.05008571222424507,0.12768293564061095,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
168,2335.4,14.031,1.585346732288599,0.0,1.1678395139824715e-05,0.0,1.0,0.7479248046875,5.2951848771837025,0,0.5006443538674566,0.00042257750000000054,0.13687114417552948,0.34255194664001465,0.9929014444351196,0.0162961483001709,0.05009828880429268,0.12765636803611052,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
169,2349.3,13.862,1.9163135699927807,0.0,1.1773134929171647e-05,0.0,1.0,0.7626953125,5.2951848771837025,0,0.9999995387623886,0.00042507500000000056,0.1380440592765808,0.3439381420612335,0.9929614067077637,0.016293365508317947,0.05009174346923828,0.12764546802890397,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
170,2362.7,13.429,0.29168899543583393,0.0,1.1863346344398451e-05,0.0,1.0,0.7762451171875,5.2951848771837025,0,0.9999996174482654,0.00042757250000000053,0.13923494517803192,0.3451056182384491,0.9931700825691223,0.016290422528982162,0.05007610097527504,0.1276339395653921,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
171,2376.6,13.911,0.214921104721725,0.0,1.1927691957680508e-05,0.0,1.0,0.7576904296875,5.2951848771837025,0,0.9999992838708913,0.00043007000000000055,0.14011123776435852,0.3456568419933319,0.9928796887397766,0.016291145235300064,0.05007391422986984,0.12763677070225518,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
172,2389.4,12.797,0.6227924302220345,0.0,1.195167283185583e-05,0.0,1.0,0.787109375,5.2951848771837025,0,0.9999993321242798,0.00043256750000000057,0.1410144716501236,0.3457185626029968,0.9928238391876221,0.016293110325932503,0.05004023388028145,0.12764446845019373,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
173,2403.5,14.074,0.25817958638072014,0.0,1.1957836477449746e-05,0.0,1.0,0.757080078125,5.2951848771837025,0,0.9999994427601717,0.00043506500000000065,0.14181919395923615,0.34609317779541016,0.9933403134346008,0.016295798122882843,0.049987468868494034,0.12765499646658113,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
174,2417.5,13.972,0.5406397748738527,0.0,1.2014877938781865e-05,0.0,1.0,0.767822265625,5.2951848771837025,0,0.750219547831369,0.0004375625000000006,0.14278942346572876,0.34778136014938354,0.9937255382537842,0.016296815127134323,0.049956291913986206,0.12765897981393368,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
175,2431.3,13.859,0.2232790431007743,0.0,1.2160084224888124e-05,0.0,1.0,0.781982421875,5.2951848771837025,0,0.7619580263853726,0.00044006000000000064,0.1441163569688797,0.3503807783126831,0.9935948252677917,0.01628953590989113,0.04994578659534454,0.127630466229232,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
176,2445.0,13.688,0.2720679733902216,0.0,1.2362683946776087e-05,0.0,1.0,0.781494140625,5.2951848771837025,0,0.9999993650451673,0.00044255750000000066,0.14557862281799316,0.35365429520606995,0.9937235713005066,0.01628159172832966,0.049949001520872116,0.12759934062654735,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
177,2459.4,14.349,0.06236823135986924,0.0,1.2592556231538765e-05,0.0,1.0,0.737548828125,5.2951848771837025,0,0.631952338014143,0.0004450550000000007,0.1464783251285553,0.3567715883255005,0.9932959079742432,0.01627424918115139,0.049952611327171326,0.12757056549671397,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
178,2473.5,14.135,0.38089224696159363,0.0,1.2803702020391938e-05,0.0,1.0,0.749755859375,5.2951848771837025,0,0.2877073947939181,0.00044755250000000065,0.1473328024148941,0.35942938923835754,0.9930346608161926,0.016266584396362305,0.049951646476984024,0.12754052060565813,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
179,2486.6,13.096,0.17120064608752728,0.0,1.2975770459888736e-05,0.0,1.0,0.7938232421875,5.2951848771837025,0,0.9999991741389067,0.0004500500000000006,0.14800482988357544,0.3617796003818512,0.9924251437187195,0.016262473538517952,0.049962304532527924,0.1275244036979509,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
180,2500.8,14.213,0.22171690687537193,0.0,1.3161152537577436e-05,0.0,1.0,0.75244140625,5.2951848771837025,0,0.9999994243206108,0.00045254750000000063,0.14850497245788574,0.3642204701900482,0.9919852614402771,0.016261806711554527,0.04995768517255783,0.12752178916387005,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
181,2513.9,13.124,1.7175543941557407,0.0,1.3317009461388807e-05,0.0,1.0,0.7938232421875,5.2951848771837025,0,0.9999998435387047,0.0004550450000000006,0.14930061995983124,0.3660673201084137,0.9917199611663818,0.01626233384013176,0.04992444068193436,0.12752385596480276,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
182,2528.2,14.283,0.7298398045822978,0.0,1.3457838804242783e-05,0.0,1.0,0.7698974609375,5.2951848771837025,0,0.9999992910813705,0.00045754250000000057,0.15011385083198547,0.36806827783584595,0.9912019968032837,0.01626201532781124,0.049929678440093994,0.12752260712442812,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
