epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,lr,fwd_bias_diag_bp,delta_norm,W_norm,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
557,13633.5,25.435,0.37891037203371525,0.6110750436782837,0.0004741365264635533,0.00253283983329311,0.00012060079279763158,1.0,1.0,,0,1.999999880790707,0.2259830637122756,0.0018068336476533286,8.617526759620346e-05,19.6,0.24198953807353973,0.24899132549762726,0.39419716596603394,0.40042760968208313,0.39799192547798157,,,,,,,,,
558,13658.0,24.504,0.1037501422688365,0.4404864087700844,0.00047413435095222667,0.0025337518891319633,0.00012044873074046336,1.0,1.0,,0,1.999999880790707,0.23001961769691248,0.007770938142014505,8.585476149944095e-05,36.862500000000004,0.2418234646320343,0.24874523282051086,0.3942206799983978,0.40035006403923035,0.39804214239120483,,,,,,,,,
559,13679.8,21.793,0.19012678414583206,0.36644091457128525,0.0004741140583064407,0.002533955324906856,0.00012031423830194399,1.0,1.0,,0,1.9999997615814067,0.07528716212145684,0.0016021592808046533,8.553440430401319e-05,-0.9750000000000005,0.24173715710639954,0.24862994253635406,0.39426320791244507,0.40029340982437134,0.39803755283355713,,,,,,,,,
560,13701.0,21.246,0.2535416828468442,0.5821826066821814,0.0004741302691400051,0.0025342382141388953,0.00012004879863525275,1.0,1.0,,0,1.999999880790707,0.16064400223526043,0.0041968250842330515,8.521419937031563e-05,45.7375,0.24120870232582092,0.2480163425207138,0.3943415582180023,0.40023720264434814,0.3980642259120941,,,,,,,,,
561,13724.2,23.23,0.41023215651512146,0.5294087752699852,0.0004741800803458318,0.0025346539332531393,0.0001194841734104557,1.0,1.0,,0,1.999999880790707,0.13734004210231537,0.0008365808128524776,8.48941500571465e-05,24.862499999999997,0.24070142209529877,0.24745792150497437,0.3944329619407654,0.4002281725406647,0.3980565071105957,,,,,,,,,
562,13750.6,26.386,0.3256002813577652,0.8342114463448524,0.00047419107431778684,0.002535795094445348,0.00011926280785701238,1.0,1.0,,0,1.999999701976754,0.10040539851285452,0.001800630649616031,8.457425972167164e-05,-41.56250000000001,0.24099673330783844,0.24788139760494232,0.39445728063583374,0.4001726508140564,0.3980170488357544,,,,,,,,,
563,13774.3,23.659,0.15514065185561776,0.4986690506339073,0.00047411848208867013,0.002537003776524216,0.00011966704732913058,1.0,1.0,,0,1.9999997615814067,0.12327805819265558,0.00171652634715949,8.425453171938929e-05,-7.537500000000001,0.24130161106586456,0.24828526377677917,0.3944880962371826,0.4000992476940155,0.3979358375072479,,,,,,,,,
564,13798.2,23.928,0.15362565126270056,0.7074394375085831,0.000474018081149552,0.0025376317207701504,0.0001202063594973879,1.0,0.99993896484375,,0,1.9999999403953543,0.15613130442034398,0.001012790267568719,8.393496940409493e-05,-18.137500000000003,0.241986945271492,0.24913355708122253,0.39453768730163574,0.4000616669654846,0.3978440463542938,,,,,,,,,
565,13820.1,21.936,0.1295602135360241,0.29380571097135544,0.0004740027288789861,0.0025376189732924104,0.00012066124327247962,1.0,1.0,,0,1.999999880790707,0.1424937488466811,0.0009697571148979885,8.361557612784604e-05,22.7,0.2419700026512146,0.24912862479686737,0.39455437660217285,0.4001006484031677,0.3978430926799774,,,,,,,,,
566,13842.3,22.14,0.7047057375311852,0.725270077586174,0.0004740223303087987,0.0025381590821780264,0.00012068239630025346,1.0,1.0,,0,1.9999996423720994,0.18185013050859863,0.003884164288371522,8.329635524092691e-05,19.549999999999997,0.24219873547554016,0.24941600859165192,0.3945178687572479,0.4001599848270416,0.3977895677089691,,,,,,,,,
567,13867.7,25.366,1.169299028813839,0.5073835849761963,0.0004740036674775183,0.0025388517533428967,0.00012092599536117632,1.0,1.0,,0,1.999999880790707,0.9678958926980096,0.0069967706943745624,8.297731009181364e-05,11.849999999999998,0.2423502653837204,0.24961598217487335,0.3945302367210388,0.4001617431640625,0.3977486193180084,,,,,,,,,
568,13890.7,23.093,0.3836850463412702,0.4293415918946266,0.00047396930312970653,0.0025396659038960934,0.00012118200538679957,1.0,1.0,,0,1.9999998211860577,0.15347799921127897,0.0007248536608780567,8.265844402713881e-05,15.25,0.2427215278148651,0.25016143918037415,0.3945578634738922,0.40013018250465393,0.3976953625679016,,,,,,,,,
569,13916.4,25.665,0.04242905182763934,0.3499460592865944,0.0004739444993901998,0.002541248220950365,0.00012161010272393469,1.0,1.0,,0,1.999999463558125,0.08969467301585568,0.001978932474611345,8.233976039165665e-05,33.912499999999994,0.24296683073043823,0.25049951672554016,0.3946020305156708,0.400117427110672,0.397693932056427,,,,,,,,,
570,13940.6,24.182,0.22049754206091166,0.5630034953355789,0.00047400608309544623,0.0025417954311706126,0.00012183281614852604,1.0,1.0,,0,1.999999701976754,0.34729288700055644,0.007768107297551309,8.202126252820758e-05,25.3375,0.243199422955513,0.25079408288002014,0.39465731382369995,0.40020906925201416,0.39766839146614075,,,,,,,,,
571,13963.0,22.441,0.34569194400683045,0.38703514635562897,0.0004740730000776239,0.0025417196447961032,0.00012221838915138505,1.0,1.0,,0,1.9999997615814067,0.21735419130372405,0.0021201263527461903,8.170295377768357e-05,18.775000000000002,0.2434978485107422,0.2511838376522064,0.3946674168109894,0.4002850651741028,0.39764535427093506,,,,,,,,,
572,13985.3,22.219,0.17185330763459206,0.4400823414325714,0.00047411920968443155,0.0025411860551685095,0.00012248313578311354,1.0,1.0,,0,2.0,0.13090205030484378,0.0018198833258687847,8.138483747899275e-05,-13.812499999999996,0.2436959147453308,0.25141987204551697,0.3946298062801361,0.40033841133117676,0.39767342805862427,,,,,,,,,
573,14009.4,24.111,0.6910880468785763,0.6832469701766968,0.0004741544180433266,0.0025404435000382364,0.0001226949825650081,1.0,0.99993896484375,,0,1.9999999403953543,0.30194605662374535,0.011658124579474028,8.106691696902456e-05,-9.124999999999996,0.24403728544712067,0.251810759305954,0.3945707082748413,0.4003472924232483,0.39772483706474304,,,,,,,,,
574,14033.8,24.436,0.17070286814123392,0.7853660136461258,0.0004741510274470784,0.002540499554015696,0.00012319418237893842,1.0,1.0,,0,2.0,0.31179384973731517,0.015014010945021928,8.074919558261476e-05,47.325,0.24481216073036194,0.25273609161376953,0.3945137858390808,0.40032076835632324,0.39778658747673035,,,,,,,,,
575,14057.1,23.299,0.43343455344438553,0.45274318754673004,0.0004741213924717158,0.0025411687092855573,0.00012426235480234027,1.0,1.0,,0,1.9999999403953543,0.42546764251054914,0.004001750815407715,8.043167665251028e-05,44.95,0.24586543440818787,0.2540193200111389,0.394455224275589,0.40029117465019226,0.39782243967056274,,,,,,,,,
576,14080.7,23.594,0.28484496660530567,0.45376818627119064,0.00047408832324435934,0.002541900728829205,0.00012517649156507105,1.0,1.0,,0,1.999999523162785,0.07805626348783554,0.0008126999743817865,8.01143635093345e-05,43.025000000000006,0.2462441772222519,0.25446271896362305,0.3944377303123474,0.400261253118515,0.39787450432777405,,,,,,,,,
577,14106.7,25.983,0.19346171524375677,0.6244138926267624,0.0004741074226330966,0.0025425547501072288,0.00012543812772491947,1.0,1.0,,0,1.999999701976754,0.18145390111431545,0.007293955796477848,7.979725948155213e-05,84.75,0.24645523726940155,0.25466758012771606,0.3944486081600189,0.4002547264099121,0.39790377020835876,,,,,,,,,
578,14130.0,23.282,0.24363965541124344,0.5672172456979752,0.000474132270028349,0.0025435772840864956,0.00012572883861139417,1.0,1.0,,0,1.9999999403953543,0.11314565974910243,0.001999059756843243,7.948036789543438e-05,15.9375,0.24679343402385712,0.2550326883792877,0.39449456334114075,0.4002526104450226,0.39789077639579773,,,,,,,,,
579,14152.8,22.844,0.8063906272873282,0.6525242105126381,0.00047414009168278426,0.0025452839909121394,0.0001260321805602871,1.0,1.0,,0,1.9999998211860577,0.2011640556445375,0.008045102250481408,7.9163692075024e-05,33.5875,0.2471432238817215,0.25542712211608887,0.3944680988788605,0.4002755880355835,0.39786607027053833,,,,,,,,,
580,14174.2,21.426,1.6390096321702003,0.42028533667325974,0.00047410150000359863,0.0025464972713962197,0.00012653636076720431,1.0,0.99993896484375,,0,1.999999701976754,0.18353731982458002,0.0022601933418466176,7.884723534210053e-05,9.9625,0.24761906266212463,0.2559713125228882,0.3943901062011719,0.4003011882305145,0.397845596075058,,,,,,,,,
581,14200.2,25.965,1.2956461943686008,0.6216787472367287,0.00047404394717887044,0.002547950600273907,0.00012702371896011755,1.0,1.0,,0,1.9999999403953543,0.2110459216830559,0.002763057713648704,7.853100101614535e-05,7.300000000000001,0.2480936050415039,0.2565133273601532,0.39435192942619324,0.4003142714500427,0.3977954089641571,,,,,,,,,
582,14224.3,24.091,0.08256300166249275,0.4801390469074249,0.00047400219773408026,0.0025488323881290853,0.00012751335088978522,1.0,1.0,,0,1.999999701976754,0.16451210054083584,0.0031942226811412875,7.82149924143069e-05,28.3,0.24838268756866455,0.25680482387542725,0.3943410813808441,0.4003789722919464,0.3977667987346649,,,,,,,,,
583,14248.4,24.092,0.3088932102546096,0.5803343579173088,0.00047406791418325156,0.0025486277882009745,0.00012765245628543198,1.0,0.99993896484375,,0,1.999999880790707,0.21678506973704517,0.0028997612023976002,7.789921285136584e-05,16.9375,0.24832963943481445,0.2567060887813568,0.39436599612236023,0.40048810839653015,0.39777445793151855,,,,,,,,,
584,14270.4,22.059,0.19976512249559164,0.49560125172138214,0.00047418338363058865,0.0025480518233962357,0.00012746386346407235,1.0,1.0,,0,1.9999997615814067,0.17101083873831774,0.001973974527608401,7.758366563970043e-05,27.6625,0.2481578290462494,0.25645971298217773,0.3944222331047058,0.4005667567253113,0.39775723218917847,,,,,,,,,
585,14293.5,23.07,1.025932002812624,0.5044065862894058,0.0004742750898003578,0.002547482552472502,0.0001272474073630292,1.0,1.0,,0,1.999999701976754,0.8076627411731864,0.005530427150973383,7.726835408925156e-05,40.475,0.2480442076921463,0.25631895661354065,0.39445269107818604,0.40069547295570374,0.3977105915546417,,,,,,,,,
586,14319.0,25.532,0.29084707237780094,0.7375522926449776,0.00047433609142899513,0.0025469872634857893,0.00012741198588628322,1.0,1.0,,0,1.999999880790707,0.17030159954745328,0.001494546027553965,7.695328150748821e-05,24.162499999999998,0.24852339923381805,0.25691306591033936,0.39446723461151123,0.40077564120292664,0.3976789116859436,,,,,,,,,
587,14342.7,23.619,0.24691932369023561,0.7137526124715805,0.0004743724493891932,0.002546282601542771,0.0001281180047953967,1.0,1.0,,0,1.9999997615814067,0.21086135346387977,0.0021438216555150157,7.66384511993727e-05,-23.725,0.24943560361862183,0.2580091953277588,0.3944443464279175,0.40079015493392944,0.3976563811302185,,,,,,,,,
588,14366.0,23.295,0.14879448525607586,0.5806702375411987,0.00047432758583454415,0.0025463036145083606,0.0001291519874939695,1.0,1.0,,0,1.999999880790707,0.21479411093594977,0.006711161675222789,7.63238664673259e-05,-16.225,0.2502906918525696,0.25902077555656433,0.3944281339645386,0.40076327323913574,0.39764395356178284,,,,,,,,,
589,14389.6,23.691,0.2557898834347725,0.43901046365499496,0.0004742711389553733,0.0025465184589847922,0.000130084554257337,1.0,1.0,,0,1.9999997615814067,0.1521820714303524,0.0031289995461419905,7.60095306111929e-05,-0.9500000000000011,0.2510659992694855,0.2599293887615204,0.3943512737751007,0.4007355570793152,0.39762234687805176,,,,,,,,,
590,14411.9,22.249,0.2523367144167423,0.4555353447794914,0.00047415813605766743,0.002546158735640347,0.00013079918790026568,1.0,1.0,,0,1.999999880790707,0.3736802311831693,0.005606811493247814,7.569544692820798e-05,-6.825000000000003,0.2514203190803528,0.26030102372169495,0.39430221915245056,0.40066468715667725,0.3976258635520935,,,,,,,,,
591,14436.5,24.576,0.289779357612133,0.5261224880814552,0.0004741036318591796,0.002545840514358133,0.0001309204126300756,1.0,1.0,,0,1.9999992251394678,0.13542544507648413,0.0009276365828136804,7.538161871296045e-05,14.525000000000004,0.2513386905193329,0.2601170241832733,0.39429163932800293,0.40063565969467163,0.39764371514320374,,,,,,,,,
592,14461.3,24.815,0.051349387504160404,0.3497159853577614,0.0004740828080684878,0.0025458824820816517,0.00013079562995699234,1.0,1.0,,0,1.9999999403953543,0.13707410747332993,0.0013010364836795597,7.506804925735974e-05,7.399999999999999,0.25131842494010925,0.2600008547306061,0.3942932188510895,0.40055492520332336,0.39767396450042725,,,,,,,,,
593,14483.5,22.261,0.1821437980979681,0.4762190468609333,0.0004740658769151196,0.0025458603631705046,0.0001307245656789746,1.0,1.0,,0,2.0,0.29571956163025104,0.004238593241707876,7.475474185060106e-05,22.6625,0.25137603282928467,0.25998252630233765,0.3943179249763489,0.40048637986183167,0.3977437913417816,,,,,,,,,
594,14506.9,23.375,0.15132717695087194,0.4846426472067833,0.0004740924050565809,0.002546240226365626,0.00013076470349915326,1.0,1.0,,0,1.9999997615814067,0.19399359515997022,0.0053234239582848715,7.444169977913083e-05,44.224999999999994,0.2513967752456665,0.259915292263031,0.3943404257297516,0.4004506766796112,0.39783692359924316,,,,,,,,,
595,14532.0,25.093,0.09779749624431133,0.36083246767520905,0.0004741652883240022,0.0025461335899308324,0.00013080965072731487,1.0,1.0,,0,1.999999582767443,0.0669255124000814,0.0009059516841912548,7.41289263266123e-05,28.137500000000003,0.2515707015991211,0.2600376605987549,0.3943515121936798,0.40045368671417236,0.3978799879550934,,,,,,,,,
596,14556.7,24.716,0.1542306134942919,0.4082484766840935,0.00047417984751518816,0.0025453302077949047,0.00013107135964673944,1.0,1.0,,0,1.999999701976754,0.20348430454774621,0.006129128241066872,7.381642477389097e-05,-16.387500000000003,0.251908540725708,0.2603766918182373,0.394349068403244,0.40042635798454285,0.3978763222694397,,,,,,,,,
597,14580.5,23.807,0.1491827629506588,0.3648337982594967,0.0004741637167171575,0.002543958544265479,0.0001311768573941663,1.0,1.0,,0,1.9999996423720994,0.038116675934407505,0.001166577064344216,7.350419839896024e-05,16.4375,0.25164833664894104,0.2600262761116028,0.39435815811157227,0.4004410207271576,0.3979089558124542,,,,,,,,,
598,14606.7,26.2,0.21233066054992378,0.5484381467103958,0.00047423140495084226,0.0025418857694603503,0.00013077999392407946,1.0,1.0,,0,1.999999701976754,0.12084332748423812,0.004038642848285179,7.319225047692707e-05,19.6625,0.25132402777671814,0.2596091032028198,0.39434629678726196,0.4004640281200409,0.3979625105857849,,,,,,,,,
599,14630.5,23.795,0.21454601921141148,0.7465408816933632,0.0004742251257994212,0.0025402724277228117,0.0001305129953834694,1.0,1.0,5.2951848771837025,0,2.000000119209286,0.5979872329343395,0.025593781065245173,7.288058427997748e-05,-7.15,0.25147148966789246,0.2597775459289551,0.3942890167236328,0.40040311217308044,0.3979645371437073,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
600,14651.7,21.213,0.24434729106724262,0.349963903427124,0.0004741108132293448,0.002539909561164677,0.00013104549361742102,1.0,1.0,,0,1.999999880790707,0.14020589872092057,0.001345590083615896,7.256920307734247e-05,11.312500000000002,0.25206154584884644,0.2605050802230835,0.39421388506889343,0.4003383219242096,0.3979445695877075,,,,,,,,,
601,14675.2,23.491,0.2878739917650819,0.37540389597415924,0.00047397988964803517,0.0025399772566743195,0.0001315489898843225,1.0,1.0,,0,1.9999998211860577,0.2072235172813795,0.0028179105699467984,7.225811013526351e-05,-26.025000000000002,0.252406507730484,0.2609093189239502,0.3941185176372528,0.4002387523651123,0.3979518711566925,,,,,,,,,
602,14698.1,22.843,0.3028985857963562,0.5406611934304237,0.00047381942567881197,0.0025396414566785097,0.00013186060459702276,1.0,1.0,,0,1.999999701976754,0.08994940998870712,0.0009255713362207678,7.194730871695832e-05,5.6,0.25258469581604004,0.2610757648944855,0.39401018619537354,0.4001297354698181,0.3979627788066864,,,,,,,,,
603,14720.5,22.456,0.40731794759631157,0.5715857595205307,0.00047368869854835793,0.0025396571145392954,0.0001319678885920439,1.0,1.0,,0,1.9999997615814067,0.13902198097056062,0.0010945069898164836,7.16368020825867e-05,56.6125,0.2526336908340454,0.26109665632247925,0.39393872022628784,0.40008091926574707,0.39797478914260864,,,,,,,,,
604,14745.1,24.584,0.3446802422404289,0.4252617359161377,0.00047364294732687995,0.002540348854381591,0.000131899920233991,1.0,1.0,,0,1.999999582767443,0.08246570939618923,0.0007583760619474549,7.13265934892164e-05,59.1375,0.25236037373542786,0.26076540350914,0.39390507340431213,0.40009886026382446,0.3980233371257782,,,,,,,,,
605,14769.0,23.841,0.26020332891494036,0.37734272330999374,0.00047365255159093067,0.0025407696957699955,0.00013157957801013254,1.0,1.0,,0,1.999999880790707,0.24993653534953228,0.005774195652929359,7.101668619078865e-05,-20.174999999999997,0.2520626187324524,0.26039552688598633,0.393923282623291,0.40005284547805786,0.3980380594730377,,,,,,,,,
606,14791.7,22.749,1.0775040769949555,0.3541622422635555,0.00047364124475279823,0.0025416284915991127,0.0001311585037910845,1.0,1.0,,0,1.9999997615814067,0.49585539430805803,0.005349762798011812,7.070708343808446e-05,4.275,0.2516336739063263,0.25987789034843445,0.39392948150634766,0.39999932050704956,0.3980483114719391,,,,,,,,,
607,14817.2,25.456,0.26055843010544777,0.7030249759554863,0.00047361892939079553,0.0025428286171518266,0.00013077291805529967,1.0,1.0,,0,1.9999999403953543,0.18658095616354653,0.006773718739124587,7.039778847869019e-05,62.375,0.25162798166275024,0.25987204909324646,0.39391541481018066,0.3999716639518738,0.39805078506469727,,,,,,,,,
608,14842.5,25.285,0.13498123129829764,0.497733436524868,0.0004735925031127408,0.002544770890381187,0.00013090793800074607,1.0,1.0,,0,1.999999880790707,0.05507074862149317,0.0007304255468149844,7.008880455696356e-05,44.125,0.25173115730285645,0.25995585322380066,0.3938998579978943,0.39999276399612427,0.3980691432952881,,,,,,,,,
609,14866.7,24.25,0.09726424049586058,0.259922131896019,0.0004736413829959929,0.002546233416069299,0.00013089652202324942,1.0,1.0,,0,1.9999996423720994,0.1626034125606475,0.004863960317177039,6.978013491399977e-05,23.5375,0.25157034397125244,0.25970059633255005,0.39388054609298706,0.40009379386901855,0.39812207221984863,,,,,,,,,
610,14890.7,24.026,0.3505634721368551,0.8143534809350967,0.0004737807103083469,0.0025468082749284804,0.00013064172890153714,1.0,1.0,,0,2.0,0.3908114560490179,0.019037465223352548,6.947178278759725e-05,25.3,0.2515676021575928,0.25964319705963135,0.39391401410102844,0.4002137780189514,0.398162841796875,,,,,,,,,
611,14914.7,23.952,0.26060313265770674,0.7155741229653358,0.0004739144860650413,0.0025485954247415066,0.00013096902694087476,1.0,1.0,,0,1.999999701976754,0.19435415709693807,0.005028488642685802,6.916375141222393e-05,-2.1125000000000007,0.2521045506000519,0.2602495551109314,0.39395150542259216,0.40034019947052,0.3981407880783081,,,,,,,,,
612,14939.2,24.509,0.11403321381658316,0.35858336836099625,0.00047404278302565217,0.002550656732637435,0.00013137562928022817,1.0,1.0,,0,1.9999999403953543,0.11645241000559817,0.0017453826769624876,6.88560440189832e-05,19.487500000000004,0.2522867023944855,0.26042142510414124,0.39401617646217346,0.40045708417892456,0.39814671874046326,,,,,,,,,
613,14962.4,23.185,0.3367993086576462,0.6876747608184814,0.0004741516167996451,0.0025516717578284442,0.00013156408385839313,1.0,1.0,,0,1.999999701976754,0.14736041770286454,0.003078945764569312,6.854866383557997e-05,-3.6875,0.25262129306793213,0.2607913017272949,0.3940403163433075,0.4004470109939575,0.3981460630893707,,,,,,,,,
614,14984.4,22.025,0.15014718333259225,0.3905536085367203,0.00047411731793545187,0.002552151388954371,0.00013200763714849018,1.0,1.0,,0,1.9999998211860577,0.06115849430803238,0.0005919162945547031,6.82416140862869e-05,-2.9125000000000005,0.2529739439487457,0.26123660802841187,0.394031286239624,0.40038031339645386,0.3981527090072632,,,,,,,,,
615,15008.2,23.823,0.2346467999741435,0.5656664595007896,0.0004740793301607482,0.002552327699959278,0.00013237773237051442,1.0,1.0,,0,1.9999998211860577,0.19185091207243102,0.0017251866571243004,6.793489799191065e-05,2.5749999999999993,0.2534080147743225,0.2617522180080414,0.39401236176490784,0.4003487527370453,0.3981519937515259,,,,,,,,,
616,15030.2,22.022,0.34899946209043264,0.6153414100408554,0.0004740028234664351,0.002552686899434775,0.00013290289280121215,1.0,1.0,,0,2.0,0.20153774744348502,0.00803737929839373,6.762851876975782e-05,-15.112499999999997,0.2538623511791229,0.26227331161499023,0.39398258924484253,0.4002262055873871,0.39813247323036194,,,,,,,,,
617,15055.5,25.259,0.16434995271265507,0.4438789114356041,0.0004738571369671263,0.0025536680477671325,0.00013347965068533085,1.0,1.0,,0,1.9999999403953543,0.147199482635038,0.002132858974994113,6.732247963360152e-05,-11.5,0.2543735206127167,0.2628730237483978,0.3939688503742218,0.4001123011112213,0.3981192111968994,,,,,,,,,
618,15080.2,24.698,0.3032491710036993,0.7024636119604111,0.0004737778435810469,0.0025550831924192607,0.00013393289191299118,1.0,1.0,,0,1.9999991059301285,0.046831963074606124,0.0009771954487120614,6.70167837936475e-05,12.724999999999998,0.25466611981391907,0.2632116675376892,0.3939790427684784,0.4000781178474426,0.39808207750320435,,,,,,,,,
619,15104.4,24.245,0.13800212275236845,0.7265292629599571,0.0004737625640700571,0.002555391809437424,0.0001342269497399684,1.0,1.0,,0,1.9999999403953543,0.09809240278195847,0.00773712816705688,6.67114344565004e-05,46.837500000000006,0.2550196349620819,0.26362693309783936,0.3940213918685913,0.4001163840293884,0.3980370759963989,,,,,,,,,
620,15129.2,24.717,0.5643160361796618,0.4448363445699215,0.0004737943672807887,0.0025555042666383088,0.00013473173748934641,1.0,1.0,,0,1.999999701976754,0.057122277013766556,0.0007347509892185289,6.640643482513033e-05,34.95,0.255476176738739,0.2641645669937134,0.39405858516693115,0.40013259649276733,0.39800599217414856,,,,,,,,,
621,15155.4,26.286,0.3904394879937172,0.45401471108198166,0.00047376781731145456,0.002556696766987443,0.00013519389904104173,1.0,1.0,,0,1.9999998211860577,0.17050357433177454,0.005862080488349373,6.61017880988391e-05,15.412499999999998,0.255766898393631,0.2644859850406647,0.3939991593360901,0.40009573101997375,0.3980149030685425,,,,,,,,,
622,15178.1,22.631,0.3323482498526573,0.39527127519249916,0.000473719002911821,0.0025575615582056344,0.00013536887490772642,1.0,1.0,,0,1.9999996423720994,0.168733016899077,0.003651767460196212,6.579749747322668e-05,33.724999999999994,0.25568917393684387,0.2643859088420868,0.3939294219017029,0.40012478828430176,0.39802980422973633,,,,,,,,,
623,15203.2,25.128,0.4828867129981518,0.6286633536219597,0.00047369686217280105,0.0025578324566595256,0.00013523296001949348,1.0,1.0,,0,1.9999997615814067,0.09653653036354465,0.001976195843826173,6.549356614015775e-05,58.875,0.2556597590446472,0.26435256004333496,0.3938899636268616,0.4000937044620514,0.39806243777275085,,,,,,,,,
624,15228.3,25.134,0.12027245853096247,0.38019268214702606,0.00047368430386995897,0.0025587305426597595,0.00013523412417271174,1.0,1.0,,0,1.9999997615814067,0.13491444646086076,0.0011787343731247727,6.518999728772822e-05,49.0,0.25563496351242065,0.26433518528938293,0.3938746452331543,0.40005597472190857,0.39812642335891724,,,,,,,,,
625,15252.5,24.169,1.0737638343125582,0.3775414377450943,0.00047368277591886,0.0025600127410143614,0.0001351673672616016,1.0,1.0,,0,1.9999999403953543,0.7490474194762003,0.008352052076139463,6.488679410023163e-05,17.749999999999996,0.25556719303131104,0.2642424404621124,0.3938160538673401,0.40005946159362793,0.39817294478416443,,,,,,,,,
626,15280.0,27.456,0.2420492060482502,0.7135359644889832,0.0004736687842523679,0.002562104258686304,0.00013521518121706322,1.0,1.0,,0,1.9999997615814067,0.17431266363918602,0.0016496376694462792,6.458395975812604e-05,27.575000000000003,0.2558386027812958,0.2645523250102997,0.3937506079673767,0.4000905156135559,0.398154079914093,,,,,,,,,
627,15302.1,22.107,0.30899980664253235,0.6343593001365662,0.00047362413170048967,0.002564102876931429,0.00013553206008509733,1.0,1.0,,0,1.9999992251394678,0.2138063810294472,0.0039039256586483064,6.428149743800029e-05,12.500000000000002,0.2559962570667267,0.2647276520729065,0.39369383454322815,0.40015360713005066,0.39812737703323364,,,,,,,,,
628,15327.2,25.129,0.7396704219281673,0.5674194991588593,0.00047364557394757867,0.002565825532656163,0.00013564154505729675,1.0,1.0,,0,1.9999997615814067,0.22449733593481527,0.002359138045865788,6.397941031254106e-05,55.675000000000004,0.256178617477417,0.2649373412132263,0.3936762511730194,0.4002284109592438,0.39811277389526367,,,,,,,,,
629,15352.7,25.477,0.2773910602554679,0.6290005892515182,0.00047363562043756247,0.0025673105847090483,0.00013598844088846818,1.0,1.0,,0,1.9999997615814067,0.27430307444860086,0.004551187437846413,6.367770155049938e-05,-0.36249999999999893,0.25663357973098755,0.2654826045036316,0.39359980821609497,0.40029871463775635,0.39805009961128235,,,,,,,,,
630,15377.9,25.176,2.160760797560215,0.5106633827090263,0.0004736039918498136,0.002568280207924545,0.000136548223963473,1.0,1.0,,0,1.999999880790707,0.7447377409897648,0.0036347301561768697,6.337637431665731e-05,43.8125,0.2571088373661041,0.2660536468029022,0.3935299813747406,0.4004025459289551,0.3980103135108948,,,,,,,,,
631,15401.0,23.177,0.16844949149526656,0.4256047736853361,0.0004736072296509519,0.0025692214840091765,0.00013694485460291617,1.0,1.0,,0,1.8783557109069564,0.06297209812721752,0.0014379123533385767,6.307543177179502e-05,32.1,0.25718700885772705,0.26615872979164124,0.3934635818004608,0.4004926383495331,0.3980090618133545,,,,,,,,,
632,15425.9,24.837,0.16828531492501497,0.42185671627521515,0.00047361478209495544,0.0025697596720419824,0.000136976879730355,1.0,1.0,,0,1.9999997615814067,0.1562231189731518,0.003936054625843522,6.277487707265739e-05,7.4499999999999975,0.2571752369403839,0.2661249041557312,0.3934018313884735,0.4005300998687744,0.39799878001213074,,,,,,,,,
633,15449.6,23.719,0.2756725326180458,0.539565023034811,0.00047357359289890155,0.0025701953563839197,0.000136958002258325,1.0,1.0,,0,1.999999701976754,0.42206143745436614,0.007841933835145615,6.247471337192097e-05,-15.800000000000004,0.25714820623397827,0.2660873532295227,0.39332860708236694,0.40055960416793823,0.3980010747909546,,,,,,,,,
634,15472.2,22.658,0.11521917581558228,0.5838716216385365,0.0004735693655675277,0.0025709414039738476,0.00013693232904188335,1.0,1.0,,0,1.999999880790707,0.26346533421259194,0.0025217446891223957,6.217494381816095e-05,24.75,0.2572065591812134,0.2661699652671814,0.39329794049263,0.4006314277648926,0.3979828357696533,,,,,,,,,
635,15495.9,23.652,1.3513265000656247,0.46300747990608215,0.000473582542326767,0.002571171091403812,0.00013701026909984648,1.0,1.0,,0,1.9999998211860577,0.10996943219948356,0.004154104064288821,6.187557155581815e-05,50.824999999999996,0.2572537064552307,0.26624375581741333,0.393270343542099,0.4006744921207428,0.39796870946884155,,,,,,,,,
636,15520.6,24.728,0.18048679921776056,0.4475207105278969,0.00047359354357467964,0.0025718016549944878,0.00013707910693483427,1.0,1.0,,0,2.0,0.1489320941274949,0.003252507549386857,6.157659972516587e-05,61.43749999999999,0.25718462467193604,0.2661750018596649,0.39324551820755005,0.400710791349411,0.39800190925598145,,,,,,,,,
637,15543.8,23.201,0.15079139173030853,0.5799175202846527,0.00047362571785924956,0.002572379366029054,0.00013700085037271492,1.0,1.0,,0,1.9999997615814067,0.2557328435467752,0.00973460516037565,6.127803146227718e-05,11.775,0.2572705149650574,0.26630181074142456,0.39319971203804016,0.40072202682495117,0.3980538547039032,,,,,,,,,
