epoch,time_total_sec,time_interval_sec,loss_total,loss_recon,loss_price,loss_eig,swaption_priced_frac,path_finite_frac,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,nan_batches,grad_norm_total,gnorm_H,gnorm_K,gnorm_G,gnorm_enc,gnorm_R,lr_H,lr_K,lr_G,lr_enc,lr_R,lambda_min_K,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
119,12108.7,102.359,0.21174092245266515,4.132119178962831e-05,4.211484585327356,0.0005626859972538541,1.0,0.4909721042798913,4.132119178962831e-05,0.006428156173400605,60.72799173990885,1470,0,0,0.8876657560283213,0.0957672580874701,0.8824846325595359,0.0,0.0,0.0,3.002000000000002e-05,6.003999999999998e-06,,,,0.002568056806921959,102.59331512451172,66.4682388305664,53.85800552368164,54.552940368652344,34.7700080871582,76.61769104003906,58.04034423828125,36.072444915771484,63.57893753051758,2.11.0,3.12.6,2.2.2
120,12207.4,98.697,0.21588454337194973,4.1639405637496424e-05,4.294369901280825,0.0005622044511354801,1.0,0.49104906165081524,4.1639405637496424e-05,0.006452860267935175,60.970481872558594,1470,0,0,0.9999993582967123,0.14278837259301527,0.9897525939577398,0.0,0.0,0.0,3.0269750000000023e-05,6.053949999999998e-06,,,,0.0025883428752422333,103.00413513183594,66.7507095336914,54.05403137207031,54.803504943847656,34.9593620300293,76.93546295166016,58.219200134277344,36.202537536621094,63.80539321899414,2.11.0,3.12.6,2.2.2
121,12307.0,99.614,0.2141414189898656,4.1969700891256875e-05,4.259520177127553,0.0005617202162983365,1.0,0.49021314538043476,4.1969700891256875e-05,0.006478402649670432,61.22095955742729,1470,0,0,0.9063381689482508,0.11114922155881686,0.8994969299777166,0.0,0.0,0.0,3.0519500000000025e-05,6.1038999999999984e-06,,,,0.0026096038054674864,103.42642974853516,67.04534149169922,54.25822830200195,55.05390167236328,35.138423919677734,77.26264953613281,58.409507751464844,36.34965133666992,64.04450225830078,2.11.0,3.12.6,2.2.2
122,12408.0,101.007,0.20927878060631755,4.2335931530466215e-05,4.162280952038408,0.0005611985364333302,1.0,0.49046524711277173,4.2335931530466215e-05,0.006506606760091332,61.483893500434036,1470,0,0,0.7278197156496851,0.071872485602809,0.724262303521081,0.0,0.0,0.0,3.076925000000003e-05,6.153849999999999e-06,,,,0.0026326021179556847,103.87332916259766,67.35365295410156,54.47246551513672,55.31550979614258,35.3317756652832,77.60768127441406,58.60939025878906,36.49775695800781,64.2934799194336,2.11.0,3.12.6,2.2.2
123,12506.9,98.908,0.21271680935194814,4.2682757804472774e-05,4.231056237707333,0.0005606573543885127,1.0,0.4905236285665761,4.2682757804472774e-05,0.006533204252468522,61.72728517320421,1470,0,0,0.528521364316961,0.08020246318273526,0.5224006101057729,0.0,0.0,0.0,3.101900000000003e-05,6.203799999999998e-06,,,,0.002655327320098877,104.27737426757812,67.63533020019531,54.671634674072266,55.561214447021484,35.52132797241211,77.92056274414062,58.79340362548828,36.64093780517578,64.5237808227539,2.11.0,3.12.6,2.2.2
124,12606.8,99.906,0.2129363245522569,4.301008934786284e-05,4.235461276566901,0.0005601253172819864,1.0,0.48832370923913043,4.301008934786284e-05,0.0065582077847429355,61.96331914265951,1470,0,0,0.9999989769400368,0.12305796662771815,0.9923984536115379,0.0,0.0,0.0,3.126875000000003e-05,6.253749999999998e-06,,,,0.0026776702143251896,104.66685485839844,67.90713500976562,54.86478042602539,55.802059173583984,35.71009826660156,78.22209930419922,58.97013473510742,36.780799865722656,64.74591064453125,2.11.0,3.12.6,2.2.2
125,12706.4,99.605,0.21307034025578345,4.336060333456908e-05,4.23815576332767,0.0005595957430326665,1.0,0.487495754076087,4.336060333456908e-05,0.006584876865558617,62.22369808620876,1470,0,0,0.897848889415436,0.10405195771926216,0.8917992029147148,0.0,0.0,0.0,3.1518500000000034e-05,6.303699999999999e-06,,,,0.002699591452255845,105.10924530029297,68.22158813476562,55.08034896850586,56.03710174560547,35.85413360595703,78.56363677978516,59.183250427246094,36.95603561401367,65.00794219970703,2.11.0,3.12.6,2.2.2
126,12805.8,99.372,0.21294921171949163,4.370179467143168e-05,4.235748250468248,0.0005590487007039036,1.0,0.48653776749320654,4.370179467143168e-05,0.00661073329301914,62.46908738878038,1470,0,0,0.9999992716963865,0.06754526637993526,0.9977154806772154,0.0,0.0,0.0,3.1768250000000036e-05,6.353649999999998e-06,,,,0.002723578130826354,105.50582885742188,68.50350952148438,55.28200912475586,56.28805923461914,36.05410385131836,78.87174224853516,59.367034912109375,37.1096076965332,65.2398910522461,2.11.0,3.12.6,2.2.2
127,12902.5,96.73,0.213326733698718,4.404509889688913e-05,4.243313725789388,0.0005585011551758515,1.0,0.4903458305027174,4.404509889688913e-05,0.006636648167327324,62.72147750854492,1470,0,0,0.9999990495493907,0.13563513796680635,0.9907578959808546,0.0,0.0,0.0,3.201800000000003e-05,6.4035999999999974e-06,,,,0.002746095648035407,105.89484405517578,68.77824401855469,55.488224029541016,56.573307037353516,36.327762603759766,79.17604064941406,59.540771484375,37.251121520996094,65.46298217773438,2.11.0,3.12.6,2.2.2
128,13003.4,100.82,0.2119455985935602,4.4389405150400464e-05,4.215704712900175,0.0005579867717005363,1.0,0.4859114937160326,4.4389405150400464e-05,0.006662537440825415,62.98152075873482,1470,0,0,0.9999990108321636,0.09762944702110812,0.9952218409679614,0.0,0.0,0.0,3.226775000000003e-05,6.453549999999998e-06,,,,0.0027680767234414816,106.31671142578125,69.07147979736328,55.70254135131836,56.838436126708984,36.56085205078125,79.504150390625,59.736968994140625,37.398948669433594,65.70359802246094,2.11.0,3.12.6,2.2.2
129,13103.2,99.804,0.20957391025465646,4.476160193131413e-05,4.168286208068433,0.0005574191246517509,1.0,0.4860388714334239,4.476160193131413e-05,0.006690411192992112,63.250279320610886,1470,0,0,0.889602044869993,0.10968287994795846,0.8828145128412846,0.0,0.0,0.0,3.2517500000000036e-05,6.503499999999998e-06,,,,0.002793339779600501,106.73922729492188,69.36783599853516,55.923622131347656,57.1269645690918,36.833248138427734,79.83325958251953,59.93174743652344,37.550479888916016,65.94612884521484,2.11.0,3.12.6,2.2.2
130,13205.4,102.267,0.20712051562357695,4.5140660979680486e-05,4.119234854510041,0.0005568161185476042,1.0,0.4846350628396739,4.5140660979680486e-05,0.00671868000277439,63.52840805053711,1470,0,0,0.9445403553911772,0.09357223599794141,0.9398939938167691,0.0,0.0,0.0,3.276725000000004e-05,6.553449999999998e-06,,,,0.002818718319758773,107.16521453857422,69.6723861694336,56.15214920043945,57.4320182800293,37.13075256347656,80.16802978515625,60.127777099609375,37.712093353271484,66.19525146484375,2.11.0,3.12.6,2.2.2
131,13306.2,100.811,0.21014226485035745,4.552053194077286e-05,4.179686101277669,0.0005562196272666103,1.0,0.4880344556725543,4.552053194077286e-05,0.006746890538668377,63.80042478773329,1470,0,0,0.8699156126778281,0.12019011171338605,0.86157269584578,0.0,0.0,0.0,3.301700000000003e-05,6.603399999999998e-06,,,,0.0028448516968637705,107.60374450683594,69.98607635498047,56.37805938720703,57.695858001708984,37.3436393737793,80.50885009765625,60.34005355834961,37.89008331298828,66.45745849609375,2.11.0,3.12.6,2.2.2
132,13409.8,103.562,0.2092319080236059,4.590880838012937e-05,4.161496000549421,0.0005555995938773615,1.0,0.4847252887228261,4.590880838012937e-05,0.006775603912577046,64.072508070204,1470,0,0,0.999999404640953,0.32888712458798514,0.9443686084164952,0.0,0.0,0.0,3.3266750000000035e-05,6.653349999999999e-06,,,,0.0028709047473967075,108.02985382080078,70.290283203125,56.6038818359375,57.97544860839844,37.60056686401367,80.842041015625,60.544960021972656,38.05571365356445,66.70982360839844,2.11.0,3.12.6,2.2.2
133,13508.5,98.697,0.2071973774800278,4.62483826477863e-05,4.120822872434344,0.0005549927378314085,1.0,0.48457137398097827,4.62483826477863e-05,0.00680061634322848,64.30347400241428,1470,0,0,0.7924935042363294,0.10866202053802922,0.7850086111307123,0.0,0.0,0.0,3.351650000000004e-05,6.703299999999999e-06,,,,0.00289636617526412,108.3626480102539,70.52783966064453,56.794921875,58.247032165527344,37.9032096862793,81.10384368896484,60.70074462890625,38.184478759765625,66.90654754638672,2.11.0,3.12.6,2.2.2
134,13609.1,100.633,0.20882522400844364,4.660018046978912e-05,4.153397484863697,0.0005543747923945133,1.0,0.4829154636548913,4.660018046978912e-05,0.006826432484818781,64.59737777709961,1470,0,0,0.9381226455124164,0.10370454672701983,0.9323730288952798,0.0,0.0,0.0,3.376625000000004e-05,6.753249999999999e-06,,,,0.002923998748883605,108.80783081054688,70.84607696533203,57.03904342651367,58.564002990722656,38.22385025024414,81.45270538330078,60.913780212402344,38.358577728271484,67.1705322265625,2.11.0,3.12.6,2.2.2
135,13709.7,100.601,0.20728477890792124,4.702000041273708e-05,4.122606319635093,0.0005537214628769224,1.0,0.48067573879076086,4.702000041273708e-05,0.00685711312526905,64.87312062581381,1470,0,0,0.9999993495291777,0.18972528494959853,0.9818365522374751,0.0,0.0,0.0,3.4016000000000035e-05,6.803199999999999e-06,,,,0.002952402690425515,109.22533416748047,71.15228271484375,57.270145416259766,58.846858978271484,38.488258361816406,81.78145599365234,61.122989654541016,38.541378021240234,67.42938232421875,2.11.0,3.12.6,2.2.2
136,13809.1,99.398,0.2087927595603917,4.740987236070649e-05,4.152785362191752,0.0005530407892216985,1.0,0.4822361158288043,4.740987236070649e-05,0.006885482725321914,65.15580156114366,1470,0,0,0.8845132492176935,0.08551629528674352,0.8803696106079946,0.0,0.0,0.0,3.426575000000004e-05,6.853149999999999e-06,,,,0.0029795276932418346,109.65438842773438,71.45600128173828,57.50457000732422,59.15439224243164,38.80722427368164,82.11626434326172,61.324344635009766,38.70584487915039,67.67918395996094,2.11.0,3.12.6,2.2.2
137,13911.4,102.312,0.20813466244781484,4.7804234366464825e-05,4.139640536924609,0.0005524156836089583,1.0,0.48167618461277173,4.7804234366464825e-05,0.006914060627913587,65.43677478366428,1470,0,0,0.7566315443406317,0.0991483478329746,0.7501072583392864,0.0,0.0,0.0,3.451550000000003e-05,6.903099999999998e-06,,,,0.0030072347726672888,110.0963363647461,71.77394104003906,57.740108489990234,59.42683029174805,39.04461669921875,82.46012115478516,61.545711517333984,38.89448547363281,67.94882202148438,2.11.0,3.12.6,2.2.2
138,14013.6,102.127,0.20383766410062187,4.821056155582928e-05,4.053718562353225,0.0005517627107023838,1.0,0.48006804093070654,4.821056155582928e-05,0.006943382573056829,65.72288809882271,1470,0,0,0.7941958907223419,0.0700103534540523,0.7911040786454666,0.0,0.0,0.0,3.476525000000003e-05,6.953049999999998e-06,,,,0.0030353120528161526,110.53055572509766,72.0904769897461,57.98011016845703,59.71929168701172,39.32064437866211,82.79940795898438,61.7637939453125,39.084571838378906,68.2171401977539,2.11.0,3.12.6,2.2.2
139,14112.5,98.883,0.2092280116025022,4.8612754150106866e-05,4.161544942855835,0.0005510758527801658,1.0,0.48173721976902173,4.8612754150106866e-05,0.006972284715221178,66.01439327663846,1470,0,0,0.6602073522653089,0.08802123006060955,0.654313389014612,0.0,0.0,0.0,3.501500000000003e-05,7.002999999999998e-06,,,,0.003064647549763322,110.96556091308594,72.405029296875,58.22422790527344,60.02701187133789,39.638179779052734,83.14079284667969,61.97930908203125,39.267494201660156,68.48193359375,2.11.0,3.12.6,2.2.2
140,14211.6,99.113,0.20741697541461998,4.903987533338431e-05,4.125342258790723,0.0005504112998752214,1.0,0.481925632642663,4.903987533338431e-05,0.007002847658873089,66.31779268052843,1470,0,0,0.8283220730031815,0.10230732732859367,0.821979724445298,0.0,0.0,0.0,3.526475000000003e-05,7.052949999999998e-06,,,,0.0030930566135793924,111.42400360107422,72.7327880859375,58.47810363769531,60.344058990478516,39.96760177612305,83.49919128417969,62.20415115356445,39.45404052734375,68.75619506835938,2.11.0,3.12.6,2.2.2
141,14309.2,97.676,0.20682755960157298,4.948178730108364e-05,4.113571556895769,0.0005497499847417177,1.0,0.48262355638586957,4.948178730108364e-05,0.00703432920050545,66.62367969089084,1470,0,0,0.8127457857205951,0.09554867678765905,0.8071097586888136,0.0,0.0,0.0,3.5514500000000034e-05,7.1028999999999985e-06,,,,0.003120006062090397,111.91094970703125,73.0755615234375,58.734066009521484,60.64069747924805,40.24040985107422,83.87545013427734,62.4435920715332,39.64776611328125,69.04462432861328,2.11.0,3.12.6,2.2.2
142,14408.6,99.353,0.20823371398612325,4.992253544224033e-05,4.141711456272878,0.0005491093185185423,1.0,0.4783988620923913,4.992253544224033e-05,0.007065588117222821,66.91359329223633,1470,0,0,0.7591717748253898,0.0848083774384552,0.7544198584394427,0.0,0.0,0.0,3.5764250000000036e-05,7.152849999999999e-06,,,,0.003148936666548252,112.3404541015625,73.38973999023438,58.97874069213867,60.939361572265625,40.54281997680664,84.21253204345703,62.66373825073242,39.841514587402344,69.31343841552734,2.11.0,3.12.6,2.2.2
143,14507.2,98.599,0.20675179862145346,5.035325774442259e-05,4.112092302283462,0.0005484151247679731,1.0,0.47981593919836957,5.035325774442259e-05,0.007096002941404589,67.21768824259439,1470,0,0,0.8010950382507666,0.0794924291002689,0.7971412760770425,0.0,0.0,0.0,3.601400000000004e-05,7.202799999999999e-06,,,,0.003178304061293602,112.78126525878906,73.71367645263672,59.235511779785156,61.26179504394531,40.887611389160156,84.56053924560547,62.889041900634766,40.04033660888672,69.58941650390625,2.11.0,3.12.6,2.2.2
144,14607.0,99.756,0.20113859621647565,5.08083324985528e-05,3.9998471286021124,0.0005477157269357419,1.0,0.47783096976902173,5.08083324985528e-05,0.00712799638738354,67.54598193698459,1470,0,0,0.9999992412219249,0.10884843904861878,0.9940575937847387,0.0,0.0,0.0,3.626375000000004e-05,7.2527499999999984e-06,,,,0.0032095834612846375,113.26142883300781,74.06233978271484,59.51293182373047,61.605567932128906,41.2628059387207,84.9393081665039,63.13484573364258,40.2481575012207,69.8864517211914,2.11.0,3.12.6,2.2.2
145,14703.4,96.416,0.20688428047719057,5.1269271407239964e-05,4.114780431864213,0.0005469948062863277,1.0,0.4812648607336957,5.1269271407239964e-05,0.007160256378597065,67.85039647420248,1470,0,0,0.7605699099640906,0.08747669478376773,0.755522611053099,0.0,0.0,0.0,3.651350000000004e-05,7.3026999999999996e-06,,,,0.003239512210711837,113.7115707397461,74.39078521728516,59.770530700683594,61.914283752441406,41.58988952636719,85.29438018798828,63.36732864379883,40.44774627685547,70.16705322265625,2.11.0,3.12.6,2.2.2
146,14802.2,98.822,0.20080326206995106,5.170525162822098e-05,3.9931790033976235,0.000546303324220816,1.0,0.48025910750679346,5.170525162822098e-05,0.007190636385482232,68.14718924628365,1470,0,0,0.8021600043851779,0.13219500601687,0.7911922351865116,0.0,0.0,0.0,3.6763250000000045e-05,7.35265e-06,,,,0.003269264940172434,114.15348052978516,74.71090698242188,60.0214958190918,62.21432876586914,41.90468978881836,85.64049530029297,63.59465789794922,40.64344787597656,70.44120025634766,2.11.0,3.12.6,2.2.2
147,14901.0,98.836,0.19974007403211935,5.2134977609273935e-05,3.9719352436714432,0.0005455884354689545,1.0,0.47899063773777173,5.2134977609273935e-05,0.0072204554987392545,68.46577919854057,1470,0,0,0.8240320621678985,0.11790099950805498,0.8155539183865657,0.0,0.0,0.0,3.701300000000005e-05,7.402600000000001e-06,,,,0.0033008968457579613,114.60112762451172,75.03852844238281,60.29035568237305,62.568992614746094,42.31709671020508,85.99132537841797,63.81901550292969,40.84688186645508,70.71868896484375,2.11.0,3.12.6,2.2.2
148,15000.9,99.854,0.20054507414856196,5.260651115368462e-05,3.9880564241993186,0.000544823213721163,1.0,0.47689421280570654,5.260651115368462e-05,0.007253034616881725,68.77350277370877,1470,0,0,0.8447000356053534,0.12121729547721495,0.8359572461728381,0.0,0.0,0.0,3.726275000000005e-05,7.452550000000001e-06,,,,0.003334272187203169,115.04144287109375,75.36087799072266,60.55112838745117,62.897098541259766,42.68742752075195,86.33678436279297,64.0456771850586,41.04694747924805,70.994140625,2.11.0,3.12.6,2.2.2
149,15098.5,97.627,0.2047108736193391,5.305398608099346e-05,4.071395217480303,0.0005440293796214776,1.0,0.4774196458899457,5.305398608099346e-05,0.007283816724835508,69.08432473076714,1470,0,0,0.8250403880003692,0.11032204141140393,0.8176311448389305,0.0,0.0,0.0,3.751250000000005e-05,7.5025000000000014e-06,,,,0.003368113888427615,115.4674301147461,75.67513275146484,60.81441116333008,63.24835968017578,43.113922119140625,86.67333984375,64.26203155517578,41.24329376220703,71.26100158691406,2.11.0,3.12.6,2.2.2
150,15200.0,101.46,0.19371100357995405,5.3497777676026074e-05,3.851419419009669,0.0005432674258972715,1.0,0.47537894870923914,5.3497777676026074e-05,0.007314217502646887,69.38818232218424,1470,0,0,0.7377553040114867,0.08942428177068691,0.7323156330619182,0.0,0.0,0.0,3.776225000000005e-05,7.552450000000002e-06,,,,0.0034005080815404654,115.90450286865234,75.99768829345703,61.0728759765625,63.564002990722656,43.458343505859375,87.01570129394531,64.49103546142578,41.450679779052734,71.53881072998047,2.11.0,3.12.6,2.2.2
151,15297.7,97.695,0.19763264088729496,5.3965537329711225e-05,3.9298746417168857,0.0005424716320604745,1.0,0.4775231402853261,5.3965537329711225e-05,0.007346123966399643,69.71867624918619,1470,0,0,0.7963521598781945,0.09343628125337099,0.7908517078999112,0.0,0.0,0.0,3.801200000000005e-05,7.602400000000001e-06,,,,0.0034357765689492226,116.33822631835938,76.32195281982422,61.3542366027832,63.950260162353516,43.95804214477539,87.3621826171875,64.71549224853516,41.65359878540039,71.81409454345703,2.11.0,3.12.6,2.2.2
152,15396.3,98.598,0.1987891104702084,5.444610668789773e-05,3.953027106953316,0.0005416545079273431,1.0,0.47623078719429346,5.444610668789773e-05,0.007378760511623733,70.03855005900064,1470,0,0,0.9799652741707566,0.11612893816695713,0.9730601257377579,0.0,0.0,0.0,3.826175000000005e-05,7.652350000000001e-06,,,,0.0034712417982518673,116.79561614990234,76.66057586669922,61.6269645690918,64.27975463867188,44.32719802856445,87.72237396240234,64.95779418945312,41.87015914916992,72.10651397705078,2.11.0,3.12.6,2.2.2
153,15494.7,98.464,0.19792557804845473,5.49155279228204e-05,3.9357806536616113,0.000540814918725669,1.0,0.47653861667798914,5.49155279228204e-05,0.0074105011924174465,70.36984507242838,1470,0,0,0.7727581968843602,0.10217439559687208,0.7659736442831316,0.0,0.0,0.0,3.851150000000005e-05,7.702300000000002e-06,,,,0.0035086050629615784,117.23786926269531,76.98804473876953,61.9094352722168,64.66048431396484,44.80843734741211,88.0723648071289,65.18639373779297,42.07910919189453,72.38646697998047,2.11.0,3.12.6,2.2.2
154,15594.9,100.202,0.1926000189032132,5.5432211442178965e-05,3.829293781072915,0.0005399488190626155,1.0,0.47178318189538043,5.5432211442178965e-05,0.007445281152661662,70.70079040527344,1470,0,0,0.8232290898913069,0.1400881325273412,0.8112221949430819,0.0,0.0,0.0,3.876125000000005e-05,7.752250000000002e-06,,,,0.003545073326677084,117.70978546142578,77.33670806884766,62.19203186035156,65.00395202636719,45.19221496582031,88.44203186035156,65.43636322021484,42.305694580078125,72.6883316040039,2.11.0,3.12.6,2.2.2
155,15695.0,100.046,0.19854203256940373,5.59426324012797e-05,3.9481585372872905,0.0005390815363189548,1.0,0.47303572944972827,5.59426324012797e-05,0.007479480757464364,71.05522240532768,1470,0,0,0.9966606955190209,0.12500262063058062,0.9887906182948671,0.0,0.0,0.0,3.901100000000005e-05,7.802200000000003e-06,,,,0.0035828426480293274,118.18607330322266,77.685302734375,62.49467849731445,65.4102783203125,45.713226318359375,88.817626953125,65.68132781982422,42.52350997924805,72.98497772216797,2.11.0,3.12.6,2.2.2
156,15796.9,101.888,0.19211003517939515,5.6431441469637514e-05,3.819545888576378,0.0005381546545532995,1.0,0.4687606148097826,5.6431441469637514e-05,0.007512086359303753,71.38203769259982,1470,0,0,0.999901288461112,0.11007881658631169,0.9938235461112547,0.0,0.0,0.0,3.926075000000005e-05,7.852150000000004e-06,,,,0.0036253256257623434,118.63471984863281,78.0164794921875,62.774044036865234,65.76628875732422,46.15778732299805,89.1731948852539,65.91770935058594,42.729827880859375,73.2682876586914,2.11.0,3.12.6,2.2.2
157,15897.1,100.203,0.19289973642762107,5.693381372977802e-05,3.8353668083139016,0.0005372310990980845,1.0,0.47042979364809784,5.693381372977802e-05,0.007545449869277379,71.69824896918404,1470,0,0,0.9523625278445397,0.1378053425376694,0.9423396797389555,0.0,0.0,0.0,3.9510500000000055e-05,7.902100000000005e-06,,,,0.0036609868984669447,119.05607604980469,78.33665466308594,63.04648208618164,66.11060333251953,46.57610321044922,89.50825500488281,66.14961242675781,42.9512825012207,73.5491714477539,2.11.0,3.12.6,2.2.2
158,15996.1,99.02,0.19563803647047198,5.742102206766219e-05,3.890157298328114,0.0005363752659993106,1.0,0.4711807914402174,5.742102206766219e-05,0.007577666003966009,72.04737769232857,1470,0,0,0.7326368378845486,0.09750242038001045,0.7261198346316605,0.0,0.0,0.0,3.976025000000006e-05,7.952050000000006e-06,,,,0.003701042616739869,119.51436614990234,78.68388366699219,63.34709167480469,66.50364685058594,47.072872161865234,89.87368774414062,66.39768981933594,43.18314743041992,73.85001373291016,2.11.0,3.12.6,2.2.2
159,16097.6,101.521,0.19824014151004796,5.794217450493554e-05,3.9422238249357053,0.0005355040443788732,1.0,0.4704430621603261,5.794217450493554e-05,0.0076119757293974305,72.4014629787869,1470,0,0,0.923137200103945,0.0797956805061693,0.9196819774184489,0.0,0.0,0.0,4.001000000000005e-05,8.002000000000006e-06,,,,0.0037371115759015083,119.98548126220703,79.0353012084961,63.651283264160156,66.90240478515625,47.580604553222656,90.24556732177734,66.64751434326172,43.41260528564453,74.15240478515625,2.11.0,3.12.6,2.2.2
160,16197.8,100.171,0.19732228861353715,5.848480798945553e-05,3.9238916864200513,0.0005346097422725692,1.0,0.46919582201086957,5.848480798945553e-05,0.0076475360731058685,72.74699783325195,1470,0,0,0.9999989962547681,0.11014617303405248,0.9939143892088976,0.0,0.0,0.0,4.025975000000005e-05,8.051950000000005e-06,,,,0.0037777982652187347,120.45804595947266,79.39039611816406,63.948570251464844,67.26983642578125,48.0164680480957,90.61689758300781,66.90406799316406,43.65558624267578,74.4631118774414,2.11.0,3.12.6,2.2.2
161,16298.8,101.058,0.19167706387608113,5.9044306529970954e-05,3.8110146181924,0.0005336443299655707,1.0,0.4692329738451087,5.9044306529970954e-05,0.007684029316053587,73.12153455946181,1470,0,0,0.7357706758417492,0.09504430968002466,0.7296061037478181,0.0,0.0,0.0,4.050950000000004e-05,8.101900000000005e-06,,,,0.0038201594725251198,120.9308853149414,79.74374389648438,64.27204895019531,67.71492004394531,48.63031768798828,90.99280548095703,67.15646362304688,43.885711669921875,74.76691436767578,2.11.0,3.12.6,2.2.2
162,16399.6,100.803,0.19225022588335722,5.9586889256024735e-05,3.8225067482513637,0.0005326507907664898,1.0,0.4677681300951087,5.9586889256024735e-05,0.00771925444949347,73.47713470458984,1470,0,0,0.8930232267564024,0.12187581552749546,0.8846676037450025,0.0,0.0,0.0,4.0759250000000045e-05,8.151850000000006e-06,,,,0.003864435711875558,121.38423156738281,80.07984924316406,64.57918548583984,68.13467407226562,49.207847595214844,91.3528060913086,67.39723205566406,44.10296630859375,75.055419921875,2.11.0,3.12.6,2.2.2
163,16499.7,100.049,0.19378591349185784,6.0130231686096424e-05,3.853249745141892,0.0005316480015385516,1.0,0.4676354449728261,6.0130231686096424e-05,0.007754368554956388,73.81349733140733,1470,0,0,0.8283434875279998,0.11671782060731664,0.82007919354336,0.0,0.0,0.0,4.100900000000005e-05,8.201800000000007e-06,,,,0.0039062327705323696,121.82152557373047,80.4081802368164,64.8697280883789,68.51871490478516,49.707515716552734,91.69792938232422,67.63142395019531,44.326805114746094,75.33965301513672,2.11.0,3.12.6,2.2.2
164,16599.9,100.264,0.18942291320092325,6.059844661179334e-05,3.766019122130206,0.000530679323900567,1.0,0.4670569378396739,6.059844661179334e-05,0.0077845004086192545,74.11102210150825,1470,0,0,0.4913769974178697,0.20135512110603188,0.44822702818524496,0.0,0.0,0.0,4.125875000000005e-05,8.251750000000008e-06,,,,0.003948950208723545,122.25471496582031,80.7322998046875,65.12599182128906,68.7986068725586,49.99920654296875,92.03730010986328,67.87275695800781,44.55078887939453,75.62753295898438,2.11.0,3.12.6,2.2.2
165,16698.1,98.102,0.1933187174456761,6.11319792295369e-05,3.843963848490293,0.0005296965209659519,1.0,0.46806534476902173,6.11319792295369e-05,0.0078186942151191,74.47008641560873,1470,0,0,0.9999989714864737,0.13997143054365485,0.9901545039061166,0.0,0.0,0.0,4.150850000000005e-05,8.301700000000007e-06,,,,0.003992781043052673,122.73783874511719,81.08750915527344,65.43582153320312,69.19481658935547,50.51968002319336,92.418212890625,68.12983703613281,44.77527618408203,75.9317855834961,2.11.0,3.12.6,2.2.2
166,16798.0,99.968,0.1930994789171402,6.165950494536459e-05,3.8396107475773817,0.0005286410166628557,1.0,0.4672188136888587,6.165950494536459e-05,0.007852356649144548,74.80255211724175,1470,0,0,0.8024551257220939,0.11573560201782863,0.794065173158496,0.0,0.0,0.0,4.175825000000005e-05,8.351650000000007e-06,,,,0.004039106424897909,123.18711853027344,81.42616271972656,65.72342681884766,69.54654693603516,50.95011520385742,92.77107238769531,68.37763214111328,45.01079177856445,76.2301025390625,2.11.0,3.12.6,2.2.2
167,16898.0,100.018,0.18833807963988985,6.221347821276116e-05,3.7444140911102295,0.0005275808030828124,1.0,0.46524976647418476,6.221347821276116e-05,0.007887552105232723,75.16320504082573,1470,0,0,0.8363163544130356,0.12257590001904865,0.8272848320821737,0.0,0.0,0.0,4.200800000000005e-05,8.401600000000008e-06,,,,0.004085700958967209,123.65396118164062,81.77952575683594,66.03671264648438,69.95037078857422,51.477359771728516,93.14080047607422,68.63529968261719,45.25495147705078,76.53986358642578,2.11.0,3.12.6,2.2.2
168,16998.2,100.206,0.1896595223677336,6.27969021114622e-05,3.770874394202719,0.0005265028777430911,1.0,0.46530284052309784,6.27969021114622e-05,0.00792444964091906,75.54838010999892,1470,0,0,0.9254770873251786,0.08932724748919,0.921156057364821,0.0,0.0,0.0,4.225775000000005e-05,8.451550000000009e-06,,,,0.004132919944822788,124.13761901855469,82.14698791503906,66.37263488769531,70.39556121826172,52.08671188354492,93.5276870727539,68.90276336669922,45.50585174560547,76.85960388183594,2.11.0,3.12.6,2.2.2
169,17100.5,102.303,0.18496667388078028,6.341934535726841e-05,3.6770498223856194,0.0005253817080710159,1.0,0.4597114894701087,6.341934535726841e-05,0.007963626394882448,75.92813958062065,1470,0,0,0.826474549829781,0.09143625200624192,0.821400994238131,0.0,0.0,0.0,4.250750000000005e-05,8.50150000000001e-06,,,,0.004183292388916016,124.60492706298828,82.5087661743164,66.70447540283203,70.83811950683594,52.69029998779297,93.90156555175781,69.166259765625,45.76153564453125,77.17730712890625,2.11.0,3.12.6,2.2.2
170,17198.8,98.231,0.1911579823695071,6.397636328130124e-05,3.8009104491902046,0.0005242417733577796,1.0,0.46565843665081524,6.397636328130124e-05,0.007998522568656116,76.28711573282877,1470,0,0,0.8540199119061596,0.11154385628237545,0.8467041856858045,0.0,0.0,0.0,4.275725000000005e-05,8.55145000000001e-06,,,,0.004232802893966436,125.07046508789062,82.86219787597656,67.01715087890625,71.2335205078125,53.21085739135742,94.27063751220703,69.42617797851562,46.005714416503906,77.48731994628906,2.11.0,3.12.6,2.2.2
