as_of_date,ccy,z_1,z_2,z_3
2013-12-31,DKK,0.0133972755,-0.0062517417,-0.06418961
2014-01-31,DKK,0.012997434,-0.0061695687,-0.059280694
2014-02-28,DKK,0.012330808,-0.0061818263,-0.058848213
2014-03-31,DKK,0.011369699,-0.006162175,-0.058215518
2014-04-30,DKK,0.011440327,-0.0059981844,-0.05608727
2014-05-30,DKK,0.012299711,-0.006093079,-0.052344117
2014-06-30,DKK,0.0107245175,-0.006004848,-0.051797263
2014-07-31,DKK,0.008640615,-0.0056349155,-0.050947458
2014-08-29,DKK,0.007187106,-0.0048615914,-0.04432379
2014-09-30,DKK,0.010573008,-0.0056454022,-0.04440806
2014-10-31,DKK,0.008873978,-0.005215736,-0.042694375
2014-11-28,DKK,0.006722411,-0.0046080863,-0.03922188
2014-12-31,DKK,0.006248925,-0.0039771283,-0.035491828
2015-01-30,DKK,0.011761617,-0.0038411794,-0.022705691
2015-02-27,DKK,0.012512578,-0.0038213793,-0.02181414
2015-03-31,DKK,0.007837282,-0.0026676124,-0.020417774
2015-04-30,DKK,0.011348943,-0.0034228205,-0.022960264
2015-05-29,DKK,0.012094515,-0.004318342,-0.029440777
2015-06-30,DKK,0.016115556,-0.005375028,-0.037601214
2015-07-31,DKK,0.01312227,-0.004852351,-0.035205137
2015-08-31,DKK,0.012929472,-0.005093908,-0.038795296
2015-09-30,DKK,0.01220334,-0.0049467343,-0.036339656
2015-10-30,DKK,0.014680827,-0.005187021,-0.033501413
2015-11-30,DKK,0.017759664,-0.005538994,-0.030460533
2015-12-31,DKK,0.015979469,-0.005441571,-0.035198927
2016-01-29,DKK,0.014222307,-0.0049514477,-0.028111897
2016-02-29,DKK,0.012640243,-0.0042471387,-0.023167305
2016-03-31,DKK,0.012124799,-0.0043744436,-0.024667596
2016-04-29,DKK,0.0144720385,-0.0051418315,-0.02791043
2016-06-30,DKK,0.012718234,-0.0039508254,-0.017303241
2016-07-29,DKK,0.011792831,-0.0038355717,-0.015555816
2016-08-31,DKK,0.01176117,-0.0038121673,-0.01585784
2016-09-30,DKK,0.011822525,-0.0038593274,-0.015586813
2016-10-31,DKK,0.013067929,-0.004235279,-0.020629095
2016-11-30,DKK,0.015409649,-0.004821924,-0.024710769
2016-12-30,DKK,0.015928354,-0.004902023,-0.024176557
2017-01-31,DKK,0.018322244,-0.005348922,-0.027698142
2017-02-28,DKK,0.018034447,-0.0052484167,-0.02328959
2017-03-31,DKK,0.017853541,-0.0052109915,-0.025953231
2017-04-28,DKK,0.017916104,-0.0052047577,-0.026448607
2017-05-31,DKK,0.018546848,-0.005429189,-0.026408724
2017-06-30,DKK,0.018298,-0.005365871,-0.028953014
2017-07-31,DKK,0.019824803,-0.0056431033,-0.02952534
2017-08-31,DKK,0.019904044,-0.005530908,-0.024861328
2017-09-29,DKK,0.021226618,-0.005667324,-0.026777297
2017-10-31,DKK,0.021126706,-0.005622155,-0.025223153
