date,expiry,tenor,split,mkt_bp,sigma_str_bp,vol_error_bp,forward_bias_bp,path_frac
2011-11-30,5,10,train,25.1,54.042806972688176,28.942806972688174,-95.73377798810095,1.0
2011-11-30,5,5,train,26.0,76.65720214030337,50.65720214030337,-136.7150736033096,1.0
2011-11-30,5,1,train,30.4,39.50922365710776,9.109223657107762,-69.4120883066366,1.0
2011-11-30,1,10,train,37.3,150.9452441745654,113.6452441745654,-120.43687985350441,1.0
2011-11-30,1,5,train,41.2,152.09683098295355,110.89683098295355,-121.35571318834157,1.0
2011-11-30,1,1,train,74.5,28.18591287659882,-46.31408712340118,11.905570971475273,1.0
2011-12-30,10,5,train,23.3,21.43668600565387,-1.8633139943461323,-15.17282551331341,1.0
2011-12-30,10,1,train,23.999999999999996,18.302240056384697,-5.697759943615299,15.98020303526298,1.0
2011-12-30,5,10,train,27.4,35.792111000942214,8.392111000942215,-60.13543960687536,1.0
2011-12-30,5,5,train,28.5,56.215579346464715,27.715579346464715,-99.82548747893661,1.0
2011-12-30,10,10,train,25.4,23.39681673946792,-2.0031832605320794,42.6069812971922,1.0
2011-12-30,1,10,train,38.9,109.37185691176931,70.47185691176932,-87.21660345419672,1.0
2011-12-30,1,5,train,43.5,109.22462933140943,65.72462933140943,-87.09258266320468,1.0
2011-12-30,1,1,train,59.199999999999996,40.110248729476204,-19.08975127052379,28.34480393676519,1.0
2011-12-30,5,1,train,33.8,21.94838481986348,-11.851615180136516,-31.354629529783683,1.0
2012-01-31,10,5,train,24.1,21.002392496805495,-3.0976075031945065,-14.461397800889937,1.0
2012-01-31,10,1,train,24.5,18.144834784509523,-6.3551652154904765,17.962438809189855,1.0
2012-01-31,5,10,train,27.6,34.13167446090709,6.531674460907091,-56.68056911058255,1.0
2012-01-31,5,5,train,28.8,53.34031964980515,24.540319649805152,-94.57709403068479,1.0
2012-01-31,10,10,train,26.100000000000005,22.970049969309983,-3.129950030690022,41.729492489714445,1.0
2012-01-31,1,10,train,36.3,101.64454294013674,65.34454294013675,-81.00305776197028,1.0
2012-01-31,1,5,train,42.5,94.70913160013158,52.209131600131585,-75.38760459247611,1.0
2012-01-31,1,1,train,68.6,56.382934350477406,-12.217065649522588,41.81402390649972,1.0
2012-01-31,5,1,train,35.6,19.103205829289596,-16.496794170710405,-22.966551744577554,1.0
2012-02-29,10,10,train,24.7,22.58454620324494,-2.115453796755059,39.34260020082532,1.0
2012-02-29,10,5,train,23.0,21.443930145266734,-1.5560698547332663,-18.202448755840603,1.0
2012-02-29,10,1,train,24.2,17.88719565735129,-6.312804342648711,13.692055549957646,1.0
2012-02-29,5,10,train,26.6,36.60981930229262,10.00981930229262,-62.00024103181683,1.0
2012-02-29,5,5,train,28.2,56.84119539382025,28.64119539382025,-101.00757011301397,1.0
2012-02-29,1,10,train,34.7,108.90252128119258,74.20252128119257,-86.8421171990097,1.0
2012-02-29,1,5,train,40.4,105.43689991451296,65.03689991451296,-84.03242183966533,1.0
2012-02-29,1,1,train,59.1,55.83531970792167,-3.2646802920783315,39.84343354859361,1.0
2012-02-29,5,1,train,34.4,21.376630359933177,-13.023369640066822,-30.19546978494538,1.0
2012-03-30,10,1,train,23.5,17.698272397083674,-5.801727602916326,7.220100081036526,1.0
2012-03-30,10,10,train,24.299999999999997,22.030112499361348,-2.2698875006386494,35.49007662931901,1.0
2012-03-30,10,5,train,22.5,22.22852992297917,-0.2714700770208296,-23.959719225693252,1.0
2012-03-30,5,10,train,25.7,40.521026216693976,14.821026216693976,-69.9967470737797,1.0
2012-03-30,1,5,train,38.3,113.41044190947865,75.11044190947865,-90.45236053669714,1.0
2012-03-30,5,1,train,33.8,25.51357794382789,-8.286422056172107,-40.83683877585706,1.0
2012-03-30,1,10,train,32.5,120.74943247608145,88.24943247608145,-96.33205157368157,1.0
2012-03-30,5,5,train,27.5,62.07461191565792,34.57461191565792,-110.5139847670376,1.0
2012-03-30,1,1,train,57.2,52.69127308900717,-4.508726910992834,39.38328770413605,1.0
2012-04-30,10,10,train,25.1,21.24161726188773,-3.8583827381122724,31.948393168420548,1.0
2012-04-30,10,5,train,23.1,22.14353670176601,-0.9564632982339916,-25.5988693849149,1.0
2012-04-30,10,1,train,24.2,17.422073512182692,-6.777926487817307,7.266381595350349,1.0
2012-04-30,5,10,train,26.6,39.46993607301592,12.869936073015921,-67.98202445042511,1.0
2012-04-30,5,5,train,28.399999999999995,59.3697053752361,30.969705375236106,-105.63303944531506,1.0
2012-04-30,5,1,train,34.9,21.714110185663962,-13.185889814336036,-31.517144188971322,1.0
2012-04-30,1,10,train,32.3,112.29809478896091,79.99809478896091,-89.56490168763361,1.0
2012-04-30,1,5,train,40.4,97.45902798828673,57.059027988286736,-77.62641416676219,1.0
2012-04-30,1,1,train,67.8,66.82016872566187,-0.9798312743381246,52.50481383561288,1.0
2012-05-31,10,10,train,37.1,39.62653139333583,2.52653139333583,98.9303830110801,1.0
2012-05-31,10,5,train,33.6,24.224190747541606,-9.375809252458396,48.2950039301329,1.0
2012-05-31,10,1,train,35.1,31.96686666873967,-3.133133331260332,78.75386089369002,1.0
2012-05-31,5,10,train,37.9,19.066000727499937,-18.833999272500062,7.598854445099534,1.0
2012-05-31,5,5,train,40.2,24.879805908012393,-15.32019409198761,-34.138747647133016,1.0
2012-05-31,5,1,train,50.0,20.14743910343224,-29.85256089656776,29.32355940143655,1.0
2012-05-31,1,10,train,47.400000000000006,50.24336643047402,2.8433664304740134,-36.4693833856166,1.0
2012-05-31,1,5,train,54.2,57.5616669335095,3.361666933509497,-43.36643654252542,1.0
2012-05-31,1,1,train,84.40000000000002,74.22636473841406,-10.173635261585957,54.263864339155454,1.0
2012-06-29,10,10,train,28.8,26.356657474137787,-2.4433425258622137,57.82628357227265,1.0
2012-06-29,10,5,train,25.6,19.57830174065053,-6.021698259349471,2.9040471175850855,1.0
2012-06-29,10,1,train,25.3,19.96197498898821,-5.338025011011791,34.87779143909284,1.0
2012-06-29,5,10,train,30.500000000000004,26.68361909414242,-3.816380905857585,-38.74928042665615,1.0
2012-06-29,5,5,train,31.5,44.432562321927094,12.932562321927094,-77.91351153542537,1.0
2012-06-29,5,1,train,37.7,15.763005267762061,-21.93699473223794,-7.5419693820598,1.0
2012-06-29,1,10,train,40.8,85.64188732548186,44.84188732548186,-68.03191511227794,1.0
2012-06-29,1,5,train,45.2,77.79552185016159,32.59552185016159,-61.55767350674212,1.0
2012-06-29,1,1,train,74.7,72.56330617487494,-2.1366938251250644,56.24477891001807,1.0
2012-07-31,10,10,train,30.500000000000004,24.515029729456458,-5.9849702705435455,51.72475680022968,1.0
2012-07-31,10,5,train,27.1,19.074714354862245,-8.025285645137757,0.3096171536377328,1.0
2012-07-31,10,1,train,26.8,19.718613201937423,-7.081386798062578,35.55310047056046,1.0
2012-07-31,5,10,train,32.8,25.145951366217922,-7.654048633782075,-34.90792742411603,1.0
2012-07-31,5,5,train,34.5,39.63108651954045,5.131086519540453,-68.65675073655905,1.0
2012-07-31,5,1,train,40.6,15.269262593722367,-25.330737406277635,8.460470943400429,1.0
2012-07-31,1,10,train,45.1,71.91694512534835,26.816945125348347,-56.59398464475616,1.0
2012-07-31,1,5,train,55.5,54.4910720230767,-1.008927976923303,-40.85766990607427,1.0
2012-07-31,1,1,train,116.8,102.29315745399798,-14.50684254600202,74.87204898635795,1.0
2012-08-31,10,10,train,28.699999999999996,23.512173846697497,-5.187826153302499,47.925659431242664,1.0
2012-08-31,10,5,train,26.100000000000005,18.989296963423456,-7.110703036576549,-2.56857896321014,1.0
2012-08-31,10,1,train,27.0,19.286799653321037,-7.713200346678963,33.87123521317821,1.0
2012-08-31,5,10,train,31.3,25.391226396234288,-5.908773603765713,-35.77917296691232,1.0
2012-08-31,5,5,train,33.7,39.11302059258712,5.413020592587117,-67.68277867802615,1.0
2012-08-31,5,1,train,43.6,15.528455082000187,-28.071544917999816,11.71234164698755,1.0
2012-08-31,1,10,train,43.6,70.6724798644459,27.072479864445903,-55.49981926480846,1.0
2012-08-31,1,5,train,56.3,53.431848710379086,-2.8681512896209114,-39.06843562804947,1.0
2012-08-31,1,1,train,128.7,109.04375321315624,-19.656246786843752,82.20413744199247,1.0
2012-09-28,10,10,train,25.800000000000004,20.355727316687393,-5.444272683312612,31.26319719060408,1.0
2012-09-28,10,5,train,24.1,20.44070882511351,-3.6592911748864907,-19.998207982520466,1.0
2012-09-28,10,1,train,25.1,17.132304643831667,-7.967695356168335,17.82620667301116,1.0
2012-09-28,5,10,train,29.299999999999997,31.774473011093285,2.4744730110932878,-51.94630629161847,1.0
2012-09-28,5,5,train,32.0,46.35299449707448,14.352994497074476,-81.74433751149138,1.0
2012-09-28,5,1,train,40.70000000000001,14.800067167868542,-25.89993283213147,1.5820290380826645,1.0
2012-09-28,1,10,train,39.0,83.71427242772644,44.71427242772644,-66.42403528389079,1.0
2012-09-28,1,5,train,51.4,56.73829258000935,5.338292580009352,-42.69659861492863,1.0
2012-09-28,1,1,train,117.0,113.39874686106367,-3.601253138936329,82.14184574656073,1.0
2012-10-31,10,10,train,24.4,20.170176076545847,-4.229823923454152,29.71307408821732,1.0
2012-10-31,10,5,train,22.7,20.75644413336849,-1.9435558666315096,-22.160893086192736,1.0
2012-10-31,10,1,train,23.700000000000003,16.978941675034434,-6.721058324965568,15.409823353067178,1.0
2012-10-31,5,10,train,27.8,33.02100976070197,5.221009760701971,-54.728238507379004,1.0
2012-10-31,5,5,train,30.200000000000003,48.04491242555998,17.844912425559976,-84.91893589096405,1.0
2012-10-31,5,1,train,38.3,14.872768338838343,-23.427231661161656,-1.6537479663402976,1.0
2012-10-31,1,10,train,37.3,86.55235207262818,49.252352072628184,-68.76418545248151,1.0
2012-10-31,1,5,train,48.7,58.57582823856944,9.87582823856944,-44.60675100623015,1.0
2012-10-31,1,1,train,101.1,110.96339721867382,9.863397218673825,81.52249092701989,1.0
2012-11-30,10,5,train,22.6,20.151220710029868,-2.4487792899701333,-18.883520060090934,1.0
2012-11-30,10,1,train,23.700000000000003,17.23933157751438,-6.460668422485622,20.313128856383248,1.0
2012-11-30,5,10,train,27.5,30.18197898548053,2.68197898548053,-48.31943227025753,1.0
2012-11-30,5,5,train,30.3,43.36041876996701,13.060418769967011,-76.07173685500022,1.0
2012-11-30,10,10,train,23.999999999999996,20.125723012523718,-3.8742769874762786,30.609821327527175,1.0
2012-11-30,1,10,train,37.1,76.28123106305868,39.18123106305868,-60.288913389492805,1.0
2012-11-30,1,5,train,51.3,53.86886208987126,2.56886208987126,-38.907627780098764,1.0
2012-11-30,1,1,train,122.09999999999998,119.81886440562803,-2.2811355943719462,87.31508483092779,1.0
2012-11-30,5,1,train,39.8,15.088016432855605,-24.711983567144394,8.819647795604137,1.0
2012-12-31,10,10,train,24.299999999999997,20.6893674491515,-3.6106325508484964,35.04273879350443,1.0
2012-12-31,10,5,train,23.1,19.30987298062302,-3.790127019376982,-12.42142130668554,1.0
2012-12-31,10,1,train,24.2,18.05385643297243,-6.146143567027568,27.730710945303855,1.0
2012-12-31,5,10,train,27.9,26.750694968106178,-1.149305031893821,-39.81363031601939,1.0
2012-12-31,5,5,train,31.3,38.3148155385702,7.0148155385702005,-66.18731192593427,1.0
2012-12-31,5,1,train,42.9,16.715404486112458,-26.18459551388754,18.910072470480397,1.0
2012-12-31,1,10,train,37.7,69.72868360231708,32.028683602317074,-54.48510750463871,1.0
2012-12-31,1,5,train,56.6,46.89807740258121,-9.701922597418793,-30.81423971139238,1.0
2012-12-31,1,1,train,130.3,130.00690947440233,-0.2930905255976768,88.58622681607133,1.0
2013-01-31,10,10,train,23.1,22.194393741289737,-0.9056062587102645,39.86442904989501,1.0
2013-01-31,10,5,train,22.199999999999996,20.525173702258336,-1.6748262977416601,-16.343357966231537,1.0
2013-01-31,10,1,train,23.1,17.4747884414079,-5.6252115585921025,16.975123466999538,1.0
2013-01-31,5,10,train,25.7,34.09787983212145,8.39787983212145,-56.86205698403435,1.0
2013-01-31,5,5,train,28.1,52.961588047197054,24.861588047197053,-93.97477700011265,1.0
2013-01-31,5,1,train,37.2,17.459786137450408,-19.740213862549595,-18.423163573698602,1.0
2013-01-31,1,10,train,32.1,100.51660448312111,68.41660448312112,-80.10047760837787,1.0
2013-01-31,1,5,train,44.9,81.68139318789683,36.78139318789683,-64.76307692975344,1.0
2013-01-31,1,1,train,72.4,87.38448985373027,14.984489853730267,65.76524165522227,1.0
2013-02-28,10,10,train,22.9,19.182614530956705,-3.7173854690432933,22.065836673080753,1.0
2013-02-28,10,5,train,21.899999999999995,21.716094202504692,-0.1839057974953029,-29.10585626595115,1.0
2013-02-28,10,1,train,23.5,16.617445103132603,-6.882554896867397,9.839999096212358,1.0
2013-02-28,5,10,train,26.3,35.276029898363156,8.976029898363155,-59.65279486543534,1.0
2013-02-28,5,5,train,29.1,49.56267117642301,20.462671176423008,-87.75746157099483,1.0
2013-02-28,5,1,train,39.50000000000001,14.84364607941917,-24.656353920580838,-1.9097606989839433,1.0
2013-02-28,1,10,train,35.9,88.60187170960326,52.70187170960326,-70.43013725934459,1.0
2013-02-28,1,5,train,51.8,57.462438464743634,5.662438464743637,-43.414381918759716,1.0
2013-02-28,1,1,train,114.3,113.13341706951564,-1.1665829304843527,85.9333497150675,1.0
2013-03-29,10,5,train,23.0,19.815382330165797,-3.1846176698342035,-14.853835064768042,1.0
2013-03-29,10,1,train,24.8,17.635116065989227,-7.164883934010774,23.09754062407405,1.0
2013-03-29,5,10,train,27.7,29.33126914432209,1.63126914432209,-46.19539080481828,1.0
2013-03-29,5,5,train,31.2,43.222828183348405,12.022828183348405,-75.77795253373436,1.0
2013-03-29,10,10,train,23.8,20.97940984551128,-2.8205901544887197,35.50400241946368,1.0
2013-03-29,1,10,train,36.3,76.80936473540284,40.50936473540284,-60.72132733132289,1.0
2013-03-29,1,5,train,51.2,53.901338546335516,2.7013385463355135,-39.60608857233506,1.0
2013-03-29,1,1,train,94.19999999999999,112.75224873852369,18.5522487385237,85.16557705496372,1.0
2013-03-29,5,1,train,43.2,15.004627810825946,-28.19537218917406,7.043095947907922,1.0
2013-04-30,10,10,train,25.0,23.166540864219392,-1.8334591357806076,47.4311428450474,1.0
2013-04-30,10,5,train,23.999999999999996,18.532092569722778,-5.467907430277219,0.6186129407703713,1.0
2013-04-30,10,1,train,25.800000000000004,20.244343310195557,-5.555656689804447,39.85098971407873,1.0
2013-04-30,5,10,train,28.999999999999996,22.604458798109565,-6.395541201890431,-27.47833856438463,1.0
2013-04-30,5,5,train,33.1,33.05868363909942,-0.04131636090058066,-55.19151528478455,1.0
2013-04-30,5,1,train,47.0,19.111218822100938,-27.888781177899062,27.327895536180282,1.0
2013-04-30,1,10,train,36.9,59.883873786213776,22.983873786213778,-45.69470226337669,1.0
2013-04-30,1,5,train,52.9,54.7880508132244,1.8880508132244032,-35.1643890399717,1.0
2013-04-30,1,1,train,103.9,132.76254230272332,28.862542302723313,87.61458033165887,1.0
2013-05-31,10,5,train,22.5,21.31270968815675,-1.187290311843249,-26.512171556776046,1.0
2013-05-31,10,1,train,23.6,16.70829194526998,-6.891708054730021,11.852122551520695,1.0
2013-05-31,5,10,train,27.2,34.47827164308727,7.278271643087269,-57.93910004780468,1.0
2013-05-31,5,5,train,30.6,49.120091953596344,18.520091953596342,-86.93491359399765,1.0
2013-05-31,10,10,train,23.400000000000002,19.517778099811444,-3.882221900188558,25.069001036555747,1.0
2013-05-31,1,10,train,35.5,87.74442444341685,52.24442444341685,-69.74457619880093,1.0
2013-05-31,1,5,train,51.7,59.777951356769144,8.077951356769141,-45.43365068590641,1.0
2013-05-31,1,1,train,107.40000000000002,112.50956834231572,5.109568342315697,84.83575980944156,1.0
2013-05-31,5,1,train,40.8,14.842219445657845,-25.95778055434215,-2.035693131644902,1.0
2013-06-28,10,5,train,22.4,22.655462711405185,0.25546271140518684,-31.516804825354406,1.0
2013-06-28,10,1,train,24.1,16.980593012280675,-7.1194069877193265,2.107193657239288,1.0
2013-06-28,5,10,train,25.800000000000004,41.755759415842995,15.95575941584299,-72.64318694238642,1.0
2013-06-28,5,5,train,28.6,61.38015943614373,32.78015943614373,-109.30597971248801,1.0
2013-06-28,10,10,train,23.2,20.214328043364613,-2.985671956635386,26.505932691519234,1.0
2013-06-28,1,10,train,33.5,115.43874797606883,81.93874797606883,-92.08257447669172,1.0
2013-06-28,1,5,train,50.4,90.80003807726735,40.40003807726735,-72.24537243862086,1.0
2013-06-28,1,1,train,93.2,88.59524922438798,-4.604750775612018,66.9035435046335,1.0
