expiry,tenor,forward_swap_0,annuity_0,strike,payer_price,receiver_price,mc_price,mc_stderr,mc_std,forward_bias,implied_vol,implied_vol_bps,valid_paths,total_paths,mean_annuity_expiry,mean_swap_rate_expiry,mean_discount_to_expiry,success,structure,date,pricing_date
10,10,0.026822257898537434,6.416971596932604,0.026822257898537434,0.19074650361009868,0.14073275997504736,0.165739631792573,0.004805761564826955,,0.007793979275045964,0.020473221582986936,204.73221582986938,4732,10000,7.469266871586231,0.07451653565154459,0.6391651427656322,True,10x10,2022-10-31,2022-10-31
1,1,0.030344771900278355,0.946996622097123,0.030344771900278355,0.01895427607105582,0.033659665194466615,0.026306970632761217,0.0009995073410650778,,-0.015528449394936306,0.06963255714887198,696.3255714887198,5551,10000,0.9838283904973515,0.025639066072163645,0.968728166477321,True,1x1,2022-09-30,2022-09-30
1,5,0.03158630047363462,4.447414791346099,0.03158630047363462,0.07684653909804204,0.199797706680292,0.138322122889167,0.003558493522065817,,-0.02764553641848107,0.07796037934568892,779.6037934568892,5551,10000,4.878911901593362,0.024471835794925522,0.968728166477321,True,1x5,2022-09-30,2022-09-30
1,10,0.03063422357806465,8.276867698348276,0.03063422357806465,0.16613355228932,0.32992848702835464,0.24803101965883734,0.0050988223009615155,,-0.01978948325726185,0.07511556177060427,751.1556177060427,5551,10000,9.426989798351457,0.03591901362691535,0.968728166477321,True,1x10,2022-09-30,2022-09-30
5,1,0.030590637955962847,0.8352556386546494,0.030590637955962847,0.029328919342616565,0.01704087195631543,0.023184895649466,0.0005179259702376248,,0.014711720361557282,0.031116494269388575,311.16494269388573,5036,10000,0.9482227329208007,0.06025533136458401,0.7982774107619331,True,5x1,2022-09-30,2022-09-30
5,5,0.02980003805352858,3.9425309426690953,0.02980003805352858,0.12056848554298343,0.09950843541144065,0.11003846047721204,0.0025737003951466597,,0.005341758996388526,0.031287749590783134,312.87749590783136,5036,10000,4.38271442559867,0.05814134529070428,0.7982774107619331,True,5x5,2022-09-30,2022-09-30
5,10,0.02899862890612996,7.361024336903209,0.02899862890612996,0.21215849888644717,0.17692735423788847,0.19454292656216782,0.004125477413482648,,0.004786174183928928,0.029626621097466308,296.26621097466307,5036,10000,7.959472620115268,0.06300853063202373,0.7982774107619331,True,5x10,2022-09-30,2022-09-30
10,1,0.02927460821750887,0.7221776029877318,0.02927460821750887,0.02718675572339668,0.01458030222067647,0.020883528972036575,0.0008135214204745918,,0.017456167915711952,0.02292185747738416,229.2185747738416,4750,10000,0.9364779498538042,0.07398012763191301,0.6421593798866007,True,10x1,2022-09-30,2022-09-30
10,5,0.02807436783641829,3.418493394234113,0.02807436783641829,0.1093013108685543,0.08522886460135526,0.09726508773495478,0.003179769011600913,,0.0070418291016157665,0.02255340776578313,225.5340776578313,4750,10000,4.228340322479609,0.07020676809043078,0.6421593798866007,True,10x5,2022-09-30,2022-09-30
10,10,0.025884819720081473,6.434542480698886,0.025884819720081473,0.19253507078413704,0.15494250882197827,0.17373878980305765,0.005553062293136784,,0.005842305350368231,0.02140272413601972,214.02724136019722,4750,10000,7.541439120763211,0.07360201594031486,0.6421593798866007,True,10x10,2022-09-30,2022-09-30
1,1,0.023046405104337676,0.9595301748820276,0.023046405104337676,0.02188037157882901,0.02986427807306243,0.02587232482594572,0.0010313430799272448,,-0.008320641396415723,0.06758755757433745,675.8755757433745,5443,10000,0.9841006169277704,0.024850711430383594,0.9709397609933836,True,1x1,2022-08-31,2022-08-31
1,5,0.02452911494212378,4.568605031024667,0.02452911494212378,0.09114850335261959,0.18752601471256222,0.13933725903259092,0.00369591001282575,,-0.021095610302369835,0.07644931238941902,764.4931238941901,5443,10000,4.878885225619332,0.02299629174935236,0.9709397609933836,True,1x5,2022-08-31,2022-08-31
1,10,0.02455129232337493,8.614431971956407,0.02455129232337493,0.1867598220612806,0.3075827920645096,0.2471713070628951,0.005153945661333313,,-0.014025645613844128,0.07192193158856014,719.2193158856014,5443,10000,9.486826943669861,0.03470511360164962,0.9709397609933836,True,1x10,2022-08-31,2022-08-31
5,1,0.024534338675182465,0.8695800580710258,0.024534338675182465,0.032498873109060036,0.01591669034876176,0.024207781728910898,0.0005490890893139728,,0.01906918472473051,0.031206880309562333,312.0688030956233,5029,10000,0.9488087656799489,0.05978498417271368,0.8054677245505958,True,5x1,2022-08-31,2022-08-31
5,5,0.024517260721712633,4.1452585405438995,0.024517260721712633,0.13140459068054122,0.1024085204206335,0.11690655555058736,0.002958613743734046,,0.006994996808112997,0.03161492633530172,316.1492633530172,5029,10000,4.411979605180061,0.05672488750414467,0.8054677245505958,True,5x5,2022-08-31,2022-08-31
5,10,0.02442876685649818,7.816842689241061,0.02442876685649818,0.22846727496975405,0.1787896219886029,0.2036284484791785,0.004417800020943224,,0.006355206949415323,0.029201960702252436,292.0196070225244,5029,10000,8.069413127531924,0.06189157654899387,0.8054677245505958,True,5x10,2022-08-31,2022-08-31
10,1,0.024846880694834907,0.7701484584588659,0.024846880694834907,0.029444164590308956,0.012139238368397602,0.02079170147935328,0.0006537211180706343,,0.02246959794808915,0.021399593060718276,213.99593060718274,4667,10000,0.9347325763066169,0.0748990306644374,0.6434051154487123,True,10x1,2022-08-31,2022-08-31
10,5,0.024328856317692705,3.6715841486971614,0.024328856317692705,0.11870713832766117,0.07672225652283406,0.0977146974252476,0.0030844449274241765,,0.011435086356314393,0.02109581651942897,210.95816519428968,4667,10000,4.21826824228076,0.07122754940499874,0.6434051154487123,True,10x5,2022-08-31,2022-08-31
10,10,0.022950435901586477,6.953226017445221,0.022950435901586477,0.20541899121679347,0.12906634799789973,0.1672426696073466,0.004694709320737222,,0.010980894771337735,0.019065608858860075,190.65608858860074,4667,10000,7.472332381666619,0.07476049420573193,0.6434051154487123,True,10x10,2022-08-31,2022-08-31
1,1,0.013548498443773515,0.9776311935762328,0.013548498443773515,0.025450329398153514,0.02933609156121854,0.027393210479686028,0.0011532466367284817,,-0.003974670804897986,0.07023568434853235,702.3568434853235,5230,10000,0.9890404679278497,0.021367848652213996,0.9745053653677294,True,1x1,2022-07-29,2022-07-29
1,5,0.015761483210975466,4.737895967296055,0.015761483210975466,0.10822748083425547,0.19076888389016725,0.14949818236221135,0.0038167789095989646,,-0.017421531334935292,0.07909341477772563,790.9341477772564,5230,10000,4.9650217215573385,0.01961188685264557,0.9745053653677294,True,1x5,2022-07-29,2022-07-29
1,10,0.017334834318248015,9.070501985198083,0.017334834318248015,0.20998210465445216,0.3016395243966619,0.25581081452555704,0.005130782031972375,,-0.010104999689298687,0.07069317902058149,706.9317902058149,5230,10000,9.732475567822183,0.03224273436845918,0.9745053653677294,True,1x10,2022-07-29,2022-07-29
5,1,0.017922459479074643,0.9162003605370997,0.017922459479074643,0.035839981134860865,0.016209248337448558,0.02602461473615471,0.0010133482881063546,,0.021426244348893595,0.03184188596493804,318.4188596493804,4929,10000,0.9513871249429394,0.05889425497722405,0.8099484994544285,True,5x1,2022-07-29,2022-07-29
5,5,0.01871897216419778,4.415165399254892,0.01871897216419778,0.1446276723620968,0.09354813543402199,0.1190879038980594,0.0027934437434163585,,0.011569110624189765,0.03023608834407468,302.3608834407468,4929,10000,4.423250274154243,0.056050814726156965,0.8099484994544285,True,5x5,2022-07-29,2022-07-29
5,10,0.019149851604650138,8.425531293288417,0.019149851604650138,0.24861132433185368,0.164542672458588,0.20657699839522084,0.004122203599110012,,0.00997784578169365,0.027484611265698764,274.84611265698766,4929,10000,8.093498224682447,0.06112713847867893,0.8099484994544285,True,5x10,2022-07-29,2022-07-29
10,1,0.019591871546794544,0.8336409791842364,0.019591871546794544,0.03167781256265324,0.014670636207625683,0.023174224385139462,0.0012303218795696735,,0.02040108005687295,0.022035153837170404,220.35153837170404,4665,10000,0.9375880439411474,0.07297580382349861,0.6591432701979643,True,10x1,2022-07-29,2022-07-29
10,5,0.01962422328219854,4.010365894033525,0.01962422328219854,0.12736468886889374,0.08217960413629945,0.10477214650259659,0.0032281401324761997,,0.0112670728623089,0.020708649496561166,207.08649496561165,4665,10000,4.2503405134039705,0.06937677736955158,0.6591432701979643,True,10x5,2022-07-29,2022-07-29
10,10,0.019000505007236518,7.66071162760432,0.019000505007236518,0.21848375550888122,0.1340627081456969,0.17627323182728905,0.004470259654065722,,0.011020000682310595,0.018239258844332834,182.39258844332835,4665,10000,7.5759644150581975,0.07338496695950618,0.6591432701979643,True,10x10,2022-07-29,2022-07-29
1,1,0.01613298859106717,0.9749695701445077,0.01613298859106717,0.024713363193186223,0.027227906866434587,0.025970635029810403,0.0008653384844345397,,-0.0025790996460286083,0.06677001013087648,667.7001013087648,5265,10000,0.985260811324645,0.02311059253079835,0.9722346177625897,True,1x1,2022-06-30,2022-06-30
1,5,0.02191074055968375,4.660401278580691,0.02191074055968375,0.09578382504969032,0.18894207732627097,0.14236295118798065,0.003600118707686046,,-0.01998931995507298,0.07657087391761744,765.7087391761744,5265,10000,4.907807931301309,0.0215133350154348,0.9722346177625897,True,1x5,2022-06-30,2022-06-30
1,10,0.023200414415882335,8.793672914568997,0.023200414415882335,0.1897347916444603,0.3090925929367312,0.24941369229059573,0.005064803350484727,,-0.01357314542533459,0.0710951407050788,710.951407050788,5265,10000,9.56360997839419,0.03375457359850956,0.9722346177625897,True,1x10,2022-06-30,2022-06-30
5,1,0.024504108554031814,0.8885858997772867,0.024504108554031814,0.0324884694510241,0.015368356003028173,0.023928412727026137,0.0005298484856265998,,0.019266694927622497,0.030186961821235522,301.86961821235525,4961,10000,0.9483162172588813,0.059893649085398355,0.807583788330089,True,5x1,2022-06-30,2022-06-30
5,5,0.024568568149310636,4.2351756485250265,0.024568568149310636,0.1308426214894264,0.09716937345557806,0.11400599747250223,0.0029900908887389045,,0.007950850408193964,0.03017596753856493,301.7596753856493,4961,10000,4.393210740672599,0.05676061529125839,0.807583788330089,True,5x5,2022-06-30,2022-06-30
5,10,0.024622809601635213,7.983066931283689,0.024622809601635213,0.22647016398680359,0.17729133573705794,0.20188074986193077,0.0044078096107645634,,0.00616039282559762,0.0283484991288679,283.484991288679,4961,10000,8.036078894393524,0.06141391169896447,0.807583788330089,True,5x10,2022-06-30,2022-06-30
10,1,0.024947588927207363,0.7866818872405661,0.024947588927207363,0.029255848064263786,0.010762061094645895,0.02000895457945484,0.0004944837256032151,,0.023508596383842405,0.020161144464499847,201.61144464499847,4655,10000,0.9335246629107804,0.07480734656495144,0.6507713251618836,True,10x1,2022-06-30,2022-06-30
10,5,0.024684103289390365,3.7478912827586632,0.024684103289390365,0.11736485703603051,0.07365267370524416,0.09550876537063734,0.002776108358233685,,0.011663140692440704,0.020199758658712902,201.997586587129,4655,10000,4.206224457641908,0.07050342939985522,0.6507713251618836,True,10x5,2022-06-30,2022-06-30
10,10,0.02356912858209526,7.085954335722953,0.02356912858209526,0.20367323282040034,0.13366504045271949,0.1686691366365599,0.0046974390367840405,,0.009879853729051471,0.01886805818449047,188.6805818449047,4655,10000,7.476926559096234,0.0740240219689354,0.6507713251618836,True,10x10,2022-06-30,2022-06-30
1,1,0.013423033555326973,0.981385794147756,0.013423033555326973,0.025707791110535266,0.028485479941374993,0.027096635525955128,0.001033454450441157,,-0.002830373995021903,0.0692094721176531,692.094721176531,5179,10000,0.9881256783280407,0.021716374700060454,0.9734970352250224,True,1x1,2022-05-31,2022-05-31
1,5,0.019110643572059712,4.716450370539568,0.019110643572059712,0.10145035015675288,0.18292904782489447,0.14218969899082368,0.003627011875585561,,-0.017275427761751328,0.07556884772454313,755.6884772454313,5179,10000,4.923824268217688,0.02117651588552471,0.9734970352250224,True,1x5,2022-05-31,2022-05-31
1,10,0.020257642183368705,8.960676714475314,0.020257642183368705,0.2003247584646971,0.2931441503521688,0.24673445440843295,0.004820628378081671,,-0.010358524790603011,0.06902063085779406,690.2063085779406,5179,10000,9.583605301599578,0.0332595138662839,0.9734970352250224,True,1x10,2022-05-31,2022-05-31
5,1,0.021629641424768642,0.9044245666366318,0.021629641424768642,0.033773317949877,0.014999957691980178,0.024386637820928588,0.0005540913102035995,,0.020757242726954082,0.0302262666950971,302.262666950971,4937,10000,0.949267802692986,0.05926054861659985,0.8104489068162237,True,5x1,2022-05-31,2022-05-31
5,5,0.021536711379003936,4.33561412458174,0.021536711379003936,0.13719209974822344,0.08812217764957404,0.11265713869889873,0.0024549140099268257,,0.011317871168570198,0.0291281583059593,291.281583059593,4937,10000,4.389151945106322,0.056338922451722645,0.8104489068162237,True,5x5,2022-05-31,2022-05-31
5,10,0.02143872245849215,8.2340880704792,0.02143872245849215,0.23892087270715678,0.15747969558910016,0.19820028414812846,0.003751457270393338,,0.009890734276943067,0.02698321519587977,269.8321519587977,4937,10000,8.006482998933121,0.06131209173572177,0.8104489068162237,True,5x10,2022-05-31,2022-05-31
10,1,0.021616844365574543,0.8130367859906377,0.021616844365574543,0.0309446463439192,0.010247529262584796,0.020596087803252,0.0003958011087373202,,0.02545655674867919,0.02008003534921453,200.8003534921453,4645,10000,0.9339616213013723,0.07422362620331191,0.6544816562806065,True,10x1,2022-05-31,2022-05-31
10,5,0.021329745932364405,3.89847394589746,0.021329745932364405,0.12483980531307265,0.07313952926109267,0.09898966728708267,0.0029325474644878017,,0.013261670276490244,0.0201272834439587,201.272834439587,4645,10000,4.21773322380103,0.07007356408128167,0.6544816562806065,True,10x5,2022-05-31,2022-05-31
10,10,0.02033553247558093,7.425808958810593,0.02033553247558093,0.21610975729644186,0.13357768898537822,0.17484372314091004,0.0044716746639854674,,0.011114219173810117,0.018663633944346177,186.63633944346176,4645,10000,7.524365466285637,0.07356985053715857,0.6544816562806065,True,10x10,2022-05-31,2022-05-31
1,1,0.012555033303063802,0.9844010435347245,0.012555033303063802,0.026080703306544373,0.029156879004192848,0.02761879115536861,0.0010624287791370776,,-0.0031249212075220266,0.07032707175176159,703.2707175176159,5139,10000,0.9892047243570972,0.021132882464267595,0.9740778212830011,True,1x1,2022-04-29,2022-04-29
1,5,0.018407701450752535,4.735150614593874,0.018407701450752535,0.10306506330895426,0.17482654956754295,0.1389458064382486,0.0035177844887388,,-0.01515505885650557,0.07355320145173289,735.5320145173289,5139,10000,4.906445580031242,0.021780009803891907,0.9740778212830011,True,1x5,2022-04-29,2022-04-29
1,10,0.018925721019998776,9.027614480558059,0.018925721019998776,0.20578217361131643,0.2787036272612838,0.2422429004363001,0.004730592783795593,,-0.0080775994374828,0.0672617228914627,672.617228914627,5139,10000,9.533576569342188,0.03346433696244607,0.9740778212830011,True,1x10,2022-04-29,2022-04-29
5,1,0.02029483011009407,0.9095969925820823,0.02029483011009407,0.034645209360286096,0.015133784703804855,0.024889497032045474,0.0004668172179017205,,0.021450625733814226,0.030674114664597064,306.7411466459706,4914,10000,0.9497053741594811,0.05868528951572195,0.8104257799919614,True,5x1,2022-04-29,2022-04-29
5,5,0.019702549732741548,4.376154740261534,0.019702549732741548,0.14206904646842972,0.08775085976555565,0.11490995311699267,0.0023356618090301347,,0.012412309419302624,0.029435397792124226,294.35397792124223,4914,10000,4.401753497789162,0.056244641636484016,0.8104257799919614,True,5x5,2022-04-29,2022-04-29
5,10,0.019302335830893674,8.35524883010298,0.019302335830893674,0.24874353022808174,0.1556076321329273,0.20217558118050452,0.0036692532780060088,,0.011146992745398166,0.027125280879825266,271.25280879825266,4914,10000,8.027981087294041,0.0612950404529779,0.8104257799919614,True,5x10,2022-04-29,2022-04-29
10,1,0.019287403216439365,0.8259061182847307,0.019287403216439365,0.03188964045001504,0.013571646541288559,0.0227306434956518,0.001089757371648909,,0.022179268930432317,0.02181579185914425,218.1579185914425,4621,10000,0.9369012128630331,0.07333393507215585,0.6558454389552087,True,10x1,2022-04-29,2022-04-29
10,5,0.018862185906276054,3.9790940898414444,0.018862185906276054,0.12922965572725548,0.06954232699207392,0.0993859913596647,0.002710606691407327,,0.015000230551864112,0.01979843671256791,197.9843671256791,4621,10000,4.212750286773169,0.07007891431171091,0.6558454389552087,True,10x5,2022-04-29,2022-04-29
10,10,0.01783364014872431,7.624498864151085,0.01783364014872431,0.22262671761104239,0.1273456831338345,0.17498620037243845,0.00440927231054164,,0.012496694691004657,0.018192083099422378,181.9208309942238,4621,10000,7.508650072478201,0.0733572834305763,0.6558454389552087,True,10x10,2022-04-29,2022-04-29
1,1,0.008850988381022037,0.9926065923483621,0.008850988381022037,0.02755283729538106,0.025385809693089696,0.026469323494235378,0.0010624033674156532,,0.0021831686581533717,0.06684295187283973,668.4295187283973,5051,10000,0.9876421173974099,0.0211149094370638,0.9755917108450619,True,1x1,2022-03-31,2022-03-31
1,5,0.01316468630072979,4.827019291330588,0.01316468630072979,0.11324941877691798,0.17161949661825285,0.14243445769758542,0.0036860209273374854,,-0.012092364732448565,0.07396494967147393,739.6494967147394,5051,10000,4.921372033134595,0.019858124988322137,0.9755917108450619,True,1x5,2022-03-31,2022-03-31
1,10,0.013694497554872643,9.320822737791676,0.013694497554872643,0.22337234516229917,0.26797549347642735,0.24567391931936328,0.004855006169833642,,-0.004785323095275999,0.06606854457262556,660.6854457262557,5051,10000,9.640004076053271,0.031938799606239895,0.9755917108450619,True,1x10,2022-03-31,2022-03-31
5,1,0.014789532317834935,0.9378459470262251,0.014789532317834935,0.037393895718556364,0.013025335605827604,0.025209615662191983,0.00043093026624567134,,0.02598354259566613,0.030132811215614817,301.32811215614817,4879,10000,0.9492041336236635,0.058602035822903936,0.8149489859970879,True,5x1,2022-03-31,2022-03-31
5,5,0.014419132867843125,4.557901235915239,0.014419132867843125,0.15436595590266006,0.08865412607044534,0.1215100409865527,0.002562858565915934,,0.014417124556017196,0.029884926293143814,298.84926293143815,4879,10000,4.4138669716263665,0.05515354508167154,0.8149489859970879,True,5x5,2022-03-31,2022-03-31
5,10,0.014063510527265169,8.810061122401482,0.014063510527265169,0.26941904767402197,0.15680645147587313,0.21311274957494755,0.004099094678893366,,0.012782271840521857,0.027116612992223867,271.16612992223867,4879,10000,8.10203487470633,0.0604298987748438,0.8149489859970879,True,5x10,2022-03-31,2022-03-31
10,1,0.014016749301892107,0.8737481575720739,0.014016749301892107,0.03418152648588681,0.014269096683587409,0.02422531158473711,0.0013206261749399498,,0.02278966728540066,0.0219772340267006,219.77234026700597,4634,10000,0.938981290276177,0.07254153907088016,0.6618891758648819,True,10x1,2022-03-31,2022-03-31
10,5,0.01368231801595093,4.252159886486244,0.01368231801595093,0.13975272084201418,0.07723628210838061,0.1084945014751974,0.003274782985714692,,0.014702278466131192,0.02022497887266105,202.2497887266105,4634,10000,4.263050018805961,0.06892037864739067,0.6618891758648819,True,10x5,2022-03-31,2022-03-31
10,10,0.012931666451032137,8.241895182282843,0.012931666451032137,0.24039099960923782,0.1322496210166292,0.1863203103129335,0.004672411840726683,,0.013120935925644176,0.01791938275432269,179.1938275432269,4634,10000,7.636522014943372,0.0727358428743296,0.6618891758648819,True,10x10,2022-03-31,2022-03-31
1,1,0.004059666463865069,0.9999891591871958,0.004059666463865069,0.029439796878821436,0.025051324972570947,0.027245560925696192,0.0009887373452205112,,0.0043885194813686745,0.06829523375037616,682.9523375037616,4923,10000,0.9900582501661849,0.01923997891972947,0.9775059484749021,True,1x1,2022-02-28,2022-02-28
1,5,0.007150586150358561,4.9294816033990045,0.007150586150358561,0.12701148958700526,0.18859734391865665,0.15780441675283097,0.004216935941060869,,-0.012493373398368373,0.08024312589412105,802.4312589412106,4923,10000,5.010622312940755,0.0169964092285253,0.9775059484749021,True,1x5,2022-02-28,2022-02-28
1,10,0.009277045550922503,9.611746498917004,0.009277045550922503,0.24051060416215933,0.2861543375116305,0.2633324708368949,0.005349477906921149,,-0.004748745023041758,0.06867395192981607,686.7395192981606,4923,10000,9.924115296078186,0.030355892331277265,0.9775059484749021,True,1x10,2022-02-28,2022-02-28
5,1,0.010400561796396611,0.9688000987592644,0.010400561796396611,0.039640657665328656,0.01572642093433435,0.027683539299831503,0.0010635858844027098,,0.02468438717297934,0.03203261329413207,320.3261329413207,4810,10000,0.952768419309109,0.05727059998868848,0.8186238937553079,True,5x1,2022-02-28,2022-02-28
5,5,0.011246972330739884,4.73618482273066,0.011246972330739884,0.16255621362805883,0.09103844096857663,0.12679732729831772,0.002740267230666328,,0.015100291761470666,0.030011409282801136,300.11409282801134,4810,10000,4.443776699453555,0.054853316218920097,0.8186238937553079,True,5x5,2022-02-28,2022-02-28
5,10,0.011466341575476945,9.205792720785965,0.011466341575476945,0.28192475001395767,0.15673129387920576,0.2193280219465817,0.004059374749394383,,0.013599421574208901,0.02670778440937057,267.0778440937057,4810,10000,8.155022769222404,0.06035503134895378,0.8186238937553079,True,5x10,2022-02-28,2022-02-28
10,1,0.011726402197026038,0.9148801715466037,0.011726402197026038,0.035560911738466074,0.010875739321719112,0.023218325530092593,0.000638049570370643,,0.02698186405659739,0.020116694238231383,201.16694238231383,4574,10000,0.9365254664934338,0.07300998820789217,0.6668868206432581,True,10x1,2022-02-28,2022-02-28
10,5,0.011698794468704915,4.469607898055306,0.011698794468704915,0.14394548800909873,0.06789001599671882,0.10591775200290877,0.002583784565452577,,0.017016139613828567,0.01878405119146305,187.8405119146305,4574,10000,4.238163994094682,0.0690822632638101,0.6668868206432581,True,10x5,2022-02-28,2022-02-28
10,10,0.011307587039910971,8.69490200217679,0.011307587039910971,0.24589474843143724,0.11781210235670835,0.1818534253940728,0.003958252759080216,,0.014730775118875763,0.016578557063599945,165.78557063599945,4574,10000,7.582737927659923,0.07274913448122519,0.6668868206432581,True,10x10,2022-02-28,2022-02-28
1,1,0.0021119405225753026,1.0019804024976946,0.0021119405225753026,0.03048497675214663,0.026408832473003435,0.028446904612575034,0.0012756867881694109,,0.004068087827848083,0.071164880320876,711.6488032087601,4840,10000,0.9921550471799336,0.018703177198818994,0.9780611701391412,True,1x1,2022-01-31,2022-01-31
1,5,0.0036797907231615416,4.977895076757816,0.0036797907231615416,0.13708642651664413,0.17994749544097632,0.15851696097881024,0.004221596973812506,,-0.008610279699235506,0.07982150894527505,798.2150894527505,4840,10000,5.019574838504973,0.017667504111624606,0.9780611701391412,True,1x5,2022-01-31,2022-01-31
1,10,0.005819148631415154,9.791983539403963,0.005819148631415154,0.25905685455463157,0.2634060982843558,0.2612314764194937,0.0051745260710463195,,-0.00044416370924465077,0.06687206962528885,668.7206962528885,4840,10000,9.888909805419408,0.03102914994757307,0.9780611701391412,True,1x10,2022-01-31,2022-01-31
5,1,0.006714320012429936,0.9857789133882309,0.006714320012429936,0.04172571421575788,0.014059007322763151,0.027892360769260514,0.0009583955417411677,,0.028065833542636053,0.03171835692426443,317.1835692426443,4792,10000,0.9522608947353864,0.05776537613736438,0.8191799250106049,True,5x1,2022-01-31,2022-01-31
5,5,0.007705047957796277,4.852751858133985,0.007705047957796277,0.17101233852537143,0.08572929663034061,0.128370817577856,0.002824665865497973,,0.01757416088607186,0.029653991219834492,296.5399121983449,4792,10000,4.437258323638275,0.054847475659664774,0.8191799250106049,True,5x5,2022-01-31,2022-01-31
5,10,0.008043781063796666,9.5099422486235,0.008043781063796666,0.29560127848837653,0.13943736329055503,0.2175193208894658,0.0039043857201937144,,0.016421121297600434,0.025640405611480305,256.40405611480304,4792,10000,8.133221611262488,0.06052592235800564,0.8191799250106049,True,5x10,2022-01-31,2022-01-31
10,1,0.008332188239422342,0.9471155179003935,0.008332188239422342,0.03707172518922852,0.00917056147495289,0.023121143332090706,0.0004124537419152201,,0.029459092567850786,0.01935068252774073,193.5068252774073,4565,10000,0.9356240204354219,0.07297114797502612,0.6698767044810634,True,10x1,2022-01-31,2022-01-31
10,5,0.00839673801245646,4.657190390489513,0.00839673801245646,0.1520845017914624,0.06056393579703716,0.10632421879424978,0.0024399585162901208,,0.019651454701383943,0.018096648125205436,180.96648125205436,4565,10000,4.218706526248199,0.06974580521364569,0.6698767044810634,True,10x5,2022-01-31,2022-01-31
10,10,0.008192368834704755,9.127599490776594,0.008192368834704755,0.25882076390801806,0.10865459838354789,0.18373768114578298,0.00410476193325926,,0.016451879344203533,0.01595627783668131,159.5627783668131,4565,10000,7.5143668736801095,0.0732838407643118,0.6698767044810634,True,10x10,2022-01-31,2022-01-31
1,1,-0.000554176981004667,1.0053412292694675,-0.000554176981004667,0.03200684354154512,0.02558907954904786,0.028797961545296492,0.0011399379444897485,,0.006383667361539264,0.0718022722629513,718.022722629513,4835,10000,0.9925436181848671,0.018199338885118682,0.9785310358944362,True,1x1,2021-12-31,2021-12-31
1,5,0.0015165608404723136,5.017651558413796,0.0015165608404723136,0.14305279516434266,0.15528665002099945,0.14916972259267106,0.003382533388549446,,-0.002438163494263084,0.07451953170057413,745.1953170057412,4835,10000,4.968578510809581,0.018494732731926332,0.9785310358944362,True,1x5,2021-12-31,2021-12-31
1,10,0.004265267710075272,9.902295932510846,0.004265267710075272,0.26602434798539426,0.2392158076905288,0.25262007783796153,0.004533574719468805,,0.0027073055054685517,0.06394725366358112,639.4725366358111,4835,10000,9.757536444694011,0.031024401837831842,0.9785310358944362,True,1x10,2021-12-31,2021-12-31
5,1,0.005289955559840159,0.9971745184375261,0.005289955559840159,0.04268774591003907,0.01595051689876772,0.029319131404403398,0.0011692997739738153,,0.026812988616241363,0.0329598221686595,329.598221686595,4792,10000,0.9545668342361127,0.05729881769553894,0.8203653773629989,True,5x1,2021-12-31,2021-12-31
5,5,0.00661685007644548,4.919270743328973,0.00661685007644548,0.17404155229080207,0.08321985043131039,0.12863070136105623,0.0026101206368212538,,0.018462432055128306,0.029312228942289405,293.122289422894,4792,10000,4.442923863567653,0.05480289329007818,0.8203653773629989,True,5x5,2021-12-31,2021-12-31
5,10,0.0072437925200481874,9.65701257492471,0.0072437925200481874,0.29847633115494737,0.14058858475561076,0.21953245795527906,0.0037895053188961936,,0.016349543419805226,0.025483605597628203,254.83605597628204,4792,10000,8.15753727087291,0.06010140581811149,0.8203653773629989,True,5x10,2021-12-31,2021-12-31
10,1,0.007637333396648517,0.9625481492056032,0.007637333396648517,0.037622155716145064,0.009801853752235305,0.023712004734190183,0.0004390614490585695,,0.028902763967568815,0.01952700978575251,195.2700978575251,4546,10000,0.9362609089338138,0.07272778404079482,0.6717686844843511,True,10x1,2021-12-31,2021-12-31
10,5,0.007894756572162275,4.737741831595737,0.007894756572162275,0.1529771039778303,0.07059786221011775,0.11178748309397402,0.002969392119312644,,0.017387870571235003,0.018703019245258967,187.03019245258966,4546,10000,4.2491365211079835,0.0690849515310362,0.6717686844843511,True,10x5,2021-12-31,2021-12-31
10,10,0.00790072766728162,9.290710907435134,0.00790072766728162,0.2605374467473536,0.11402917852520066,0.18728331263627712,0.004083311048730561,,0.015769328061311847,0.015978649486626924,159.78649486626924,4546,10000,7.582334428082389,0.07317231945031963,0.6717686844843511,True,10x10,2021-12-31,2021-12-31
1,1,-0.0016161896671958347,1.0059032189727821,-0.0016161896671958347,0.032498097160499666,0.026454445543052995,0.02947627135177633,0.0011786923034909395,,0.006008183991714814,0.07345244930870184,734.5244930870184,4813,10000,0.9939086877185027,0.0176596296233045,0.978937359233427,True,1x1,2021-11-30,2021-11-30
1,5,-5.80202368313802e-05,5.037416409647092,-5.80202368313802e-05,0.14666122027332773,0.15688939317583514,0.15177530672458145,0.0037576621540962776,,-0.0020304402238654653,0.075523689980849,755.2368998084901,4813,10000,4.990881775839544,0.018547253476304128,0.978937359233427,True,1x5,2021-11-30,2021-11-30
1,10,0.002404206111897835,9.989615661970914,0.002404206111897835,0.2743072533910323,0.23051975226891616,0.2524135028299742,0.0046427782463957425,,0.004383301881053251,0.06333645302300195,633.3645302300195,4813,10000,9.793147490820452,0.03111984385713704,0.978937359233427,True,1x10,2021-11-30,2021-11-30
