epoch,train_curve,train_trans,train_cloud,train_sigma,train_total,val_curve,val_trans,val_cloud,val_sigma,val_total,val_exceed,curve_rmse_bp,sigma_mean,kappa,half_life_y,theta_0,theta_1,lr_khr,time_sec
77,25.32509667261446,-10.885778183674688,0.0017224108149681426,3.5688249061289523e-06,-1582.1577242317132,176.4420122745934,-7.019216603510723,0.0,3.2138359266287218e-06,-699.9920383055686,0.07692307978868484,70.34828696307211,0.011838187860318006,0.5211934564778189,6.712153275118428,-0.02645167331200709,-0.003456243351706821,0.0001686124370399045,76.75898109999252
78,25.26812344254296,-10.887286542463324,0.005891178282537696,3.5130258253171427e-06,-1582.3729730842858,176.5554698300712,-7.012932981428544,1.1177721604433736e-07,3.1584963062511286e-06,-698.8226872082103,0.07692307978868484,70.34056229436692,0.011822595774854831,0.5211576817431935,6.693058475430222,-0.02645167331200709,-0.003456243351706821,0.0001678491589834247,77.56654629998957
79,25.2440087065121,-10.888779900595605,0.0027073415173278098,3.457571962517813e-06,-1582.7408322868714,177.01458542487327,-7.007534247890376,0.0021291052657595117,3.112979972869782e-06,-697.0308672158912,0.07692307978868484,70.37508040166043,0.011809670604009039,0.5211554695906423,6.677622059301929,-0.02645167331200709,-0.003456243351706821,0.00016707849533270636,78.37624449998839
80,25.206571132005624,-10.890003001139563,0.013884551124461698,3.4107364331636588e-06,-1582.663949900323,176.90875423541254,-7.002407146167446,0.00023410593227165364,3.0683059710981653e-06,-696.5304036643815,0.07692307978868484,70.34923651544709,0.011796902566821237,0.5210873943864676,6.663842117103138,-0.02645167331200709,-0.003456243351706821,0.00016630053059970334,79.17457000000286
81,25.201545241855545,-10.89145488442215,0.0012250952065558985,3.360186769678121e-06,-1583.2716689498752,176.31607288778847,-6.996076203515068,5.873337740962791e-06,3.013527544851877e-06,-696.7730814964615,0.07692307978868484,70.27452588147253,0.011781046518294867,0.5210198156857454,6.643880133080224,-0.02645167331200709,-0.003456243351706821,0.00016551535009701548,79.993894299987
82,25.17563696389096,-10.892960267554386,0.0009048511493059587,3.30280848611715e-06,-1583.5590150539244,176.5113190936139,-6.989980032940035,0.00032439725983912643,2.960321270871581e-06,-695.4587141934405,0.07692307978868484,70.27383774408021,0.011765568217586132,0.5209217023408148,6.625961929481053,-0.02645167331200709,-0.003456243351706821,0.00016472303992853306,83.19853900000453
83,25.135908127689113,-10.894574534073511,0.0073953784641467325,3.246447263050254e-06,-1583.6860096071973,177.20981476930396,-6.983769852174687,0.0005398145245001648,2.90427090136428e-06,-693.1238453100575,0.07692307978868484,70.33241473787406,0.011749095770376434,0.520758848476378,6.606759450858641,-0.02645167331200709,-0.003456243351706821,0.0001639236869799946,86.63204980001319
84,25.12052777310079,-10.896246657507039,0.003009133149813049,3.188234558827486e-06,-1584.099292616242,177.07834741600584,-6.978239739168242,0.0002943471567988679,2.853830823625702e-06,-692.5647279668733,0.07692307978868484,70.30354951434441,0.011734147533133508,0.5206055585111646,6.5891513199357,-0.02645167331200709,-0.003456243351706821,0.0001631173789094588,87.80390580001404
85,25.078947832420862,-10.897759179619655,0.005176650781435678,3.1339841168665185e-06,-1584.3444137864296,175.32262818773927,-6.972350348133615,0.0011467727365346459,2.7998669679232356e-06,-695.1672929285319,0.07692307978868484,70.10522159585842,0.011718045456905076,0.5204447244394659,6.568988644413472,-0.02645167331200709,-0.003456243351706821,0.00016230420413769185,88.80695269998978
86,25.085116126702346,-10.899367702398537,0.0015019660284807473,3.078859433581436e-06,-1584.6837064066544,175.38274053848275,-6.966927972491778,2.1416940279680056e-06,2.750023567599475e-06,-694.2681504988451,0.07692307978868484,70.0848404433766,0.011703044215981695,0.5202923008020233,6.549327549566399,-0.02645167331200709,-0.003456243351706821,0.00016148425183847113,89.65540099999635
87,25.01397893518674,-10.90083366536029,0.009428874482782934,3.027959516475645e-06,-1584.8081697801535,175.9233773877089,-6.962144573573501,0.00016859779541143026,2.7070542608040587e-06,-692.4644592182233,0.07692307978868484,70.11779321511763,0.011689947890692724,0.5201620177756335,6.530105962715984,-0.02645167331200709,-0.003456243351706821,0.00016065761192880627,90.45906580000883
88,25.03117868555418,-10.902215106702604,0.0013803615853124323,2.9834141765838503e-06,-1585.2225309583696,177.0516495926704,-6.957094360014683,4.145809331502287e-05,2.6667723887037482e-06,-689.4542775292848,0.07692307978868484,70.25186304322764,0.011677549916305534,0.5201075945532038,6.51283407329525,-0.02645167331200709,-0.003456243351706821,0.00015982437505907872,91.27500839999993
89,25.012884090369013,-10.903461334066806,0.004730182402215733,2.943141740542784e-06,-1585.3456401737353,176.43226952458755,-6.952495773154169,0.0014232628869378235,2.6278546828811993e-06,-689.9618733279763,0.07692307978868484,70.15345207422388,0.011665516702049064,0.5200163025440396,6.4971778410347385,-0.02645167331200709,-0.003456243351706821,0.00015898463260310101,92.08550230000401
90,24.958559142623862,-10.904744111130784,0.006773180560804194,2.8986929491921274e-06,-1585.585505581647,175.90546511703573,-6.947247486574175,1.9071656843670032e-05,2.583813925073465e-06,-690.270452974499,0.07692307978868484,70.0769182867428,0.011651814279838234,0.5198957804045332,6.481029317191426,-0.02645167331200709,-0.003456243351706821,0.00015813847664809648,92.89365499999258
91,24.950144919198063,-10.90615621392141,0.0010299892146345979,2.845641623648144e-06,-1585.9865512901288,174.93894365493614,-6.939108258471671,0.003588198289020857,2.5263531540030944e-06,-690.8756528058998,0.07692307978868484,69.96790238023168,0.01163381770272112,0.5197330759392939,6.469944661637429,-0.02645167331200709,-0.003456243351706821,0.0001572859999846009,93.70697060000384
92,24.909609018196047,-10.907837383514336,0.006213859317725917,2.790152417180424e-06,-1586.164393406392,175.8735022229202,-6.932609077427728,0.0005365282262250301,2.478474901509456e-06,-688.1233043717291,0.07692307978868484,70.05596025053627,0.011618632042216226,0.5196059506665915,6.45671080240151,-0.02645167331200709,-0.003456243351706821,0.00015642729609628695,94.51558209999348
93,24.951729152907404,-10.909197778324847,0.0018787868783779517,2.741956296187739e-06,-1586.4143609239684,176.9596424042705,-6.927287847877143,8.105024439527473e-05,2.4369851896355954e-06,-685.1665868953193,0.07692307978868484,70.20942900099458,0.01160535598707438,0.5194977005449556,6.442244268381753,-0.02645167331200709,-0.003456243351706821,0.00015556245914971267,95.33289610000793
94,24.92130074152123,-10.91044597682219,0.004537052310599215,2.700974911726358e-06,-1586.5827815211446,175.8166556715169,-6.923054513281735,0.0004856441793918516,2.403017362570169e-06,-686.8054902891195,0.07692307978868484,70.03120415433519,0.011594387094750889,0.5193947308365255,6.429310902181219,-0.02645167331200709,-0.003456243351706821,0.00015469158398399513,99.17241679999279
95,24.9118409197895,-10.911638551283007,0.001725889616395466,2.6623609674611456e-06,-1586.8649994424452,173.35867224900494,-6.918184537686903,3.758036418662385e-05,2.360470456303094e-06,-691.0044878031874,0.07692307978868484,69.7817388825153,0.011580545868894208,0.5191421159115679,6.41491317050332,-0.02645167331200709,-0.003456243351706821,0.00015381476610041008,101.23364399999264
96,24.917739448964987,-10.912923835611775,0.0026987306045659636,2.619084119531854e-06,-1587.0168963574602,173.51697252007978,-6.913521634141646,0.0,2.323291557289103e-06,-689.9896534979728,0.07692307978868484,69.76131553714713,0.011568348606411491,0.5189536028817162,6.403315105311626,-0.02645167331200709,-0.003456243351706821,0.00015293210165191935,102.04356910000206
97,24.812243603034815,-10.914108350707325,0.00199341429180708,2.580350176793653e-06,-1587.4268022709214,174.34897861647667,-6.908123662335029,0.0010492807042501609,2.2826691964049345e-06,-687.4845483577808,0.07692307978868484,69.8326188022441,0.01155491150342676,0.5187487087687003,6.392156362062563,-0.02645167331200709,-0.003456243351706821,0.00015204368743262637,102.8521405000065
98,24.81140187388239,-10.915459482745717,0.0053975192272705495,2.5349046552478174e-06,-1587.529123277964,174.43440535214606,-6.902674301211528,0.005090364070763149,2.2404885851526226e-06,-686.3751425781439,0.07692307978868484,69.8472607761342,0.011540835872960745,0.5185303667212235,6.379449854358703,-0.02645167331200709,-0.003456243351706821,0.00015114962086716185,103.65752000000793
99,24.819057397142856,-10.916772104117134,0.0012345412881823365,2.4921949131093724e-06,-1587.8356801948123,173.77793434963948,-6.897952403018857,0.0002619377283555627,2.2030293480001576e-06,-687.1247275630028,0.07692307978868484,69.753735158433,0.011528231939645334,0.5183562228613975,6.364939561931505,-0.02645167331200709,-0.003456243351706821,0.0001502499999999999,104.4618269999919
100,24.79451705952274,-10.918014438108765,0.003100129662735731,2.453447667620122e-06,-1588.015220812052,172.95818636956477,-6.893582386149603,0.00016568196303976592,2.16893868688793e-06,-688.111676847046,0.07692307978868484,69.64128699136846,0.011516625960763485,0.5182066889430645,6.350368977446569,-0.02645167331200709,-0.003456243351706821,0.00014934492348470644,105.2607774999924
101,24.765307846640383,-10.919219453565953,0.010740110619846175,2.416996809870224e-06,-1588.0252650293971,172.5106538187267,-6.8869465015027265,0.00011687810707513755,2.1246529153637106e-06,-688.0129119389126,0.07692307978868484,69.57979330117901,0.011501415699583711,0.5180294744362358,6.3370227989002395,-0.02645167331200709,-0.003456243351706821,0.0001484344905731206,106.05441459998838
102,24.77271246733449,-10.920863231345084,0.0037501186264977584,2.365636488192844e-06,-1588.4668249353226,172.66811550900064,-6.879778818127077,0.0,2.077933689549368e-06,-686.6264358336812,0.07692307978868484,69.59629173452451,0.011485219216077383,0.5178841971744194,6.322654181147939,-0.02645167331200709,-0.003456243351706821,0.0001475188011044708,106.86704469998949
103,24.713262381536197,-10.922522709197233,0.0005161440786726004,2.315673815502708e-06,-1588.9317659465216,170.94283303921026,-6.8745014669647935,0.002329240059394113,2.0327412366720183e-06,-689.2156112820433,0.07692307978868484,69.3771901940598,0.011469319036086148,0.5177043134272252,6.294618438754077,-0.02645167331200709,-0.003456243351706821,0.0001465979554944262,107.67936790001113
104,24.758943305891414,-10.924143179159877,0.0012720856428750375,2.2710621054628703e-06,-1589.0608855687017,169.79664839580144,-6.869719195093484,0.00014650718277557198,1.9961744922178898e-06,-690.8561949079523,0.07692307978868484,69.25855906469899,0.011456334999304253,0.5175251323141911,6.276764458163087,-0.02645167331200709,-0.003456243351706821,0.00014567205472408484,108.48159720000695
105,24.72873538696429,-10.925393234647629,0.00545587478439166,2.234225475261005e-06,-1589.1833697287334,170.1890357325206,-6.865474090316926,2.6871313249003136e-05,1.9649999343221925e-06,-689.4383059432314,0.07692307978868484,69.26685686848018,0.011445196410923586,0.5173669677258691,6.263504016600459,-0.02645167331200709,-0.003456243351706821,0.0001447412003289002,109.27592939999886
106,24.681889782423163,-10.926452893591076,0.0025571879976642696,2.203185888103204e-06,-1589.5230324621095,170.53395468500764,-6.861687521557912,0.0001387737910155179,1.9387374287529128e-06,-688.1771781750833,0.07692307978868484,69.29781205812964,0.011435743951405538,0.5172386876130787,6.253031508979431,-0.02645167331200709,-0.003456243351706821,0.00014380549438754652,110.0672484000097
107,24.669847036445283,-10.927348259284392,0.001278059211341829,2.175395916667364e-06,-1589.7198522515946,170.1228273226998,-6.857396957241014,0.0,1.9110410535590843e-06,-688.3600668586454,0.07692307978868484,69.24476684930903,0.011425721699182503,0.5170751465727271,6.245648066535547,-0.02645167331200709,-0.003456243351706821,0.00014286503951072466,112.27382130001206
108,24.64469873375682,-10.928367812087496,0.002630520719674884,2.144495122008287e-06,-1589.8825697337766,168.91127169425474,-6.853146721200449,0.0,1.8821461546034408e-06,-690.1457004992486,0.07692307978868484,69.10208412264356,0.011415166425201321,0.5168991794869754,6.235397389475208,-0.02645167331200709,-0.003456243351706821,0.00014191993882990984,116.15463639999507
109,24.644813991347736,-10.929401996892173,0.0009718372371300381,2.114750315533756e-06,-1590.0872869333857,168.52904406078076,-6.84935675935482,1.48730787275761e-06,1.856950759520077e-06,-690.3416672609063,0.07692307978868484,69.05062968096708,0.011405894484430643,0.5167378003474852,6.226728264744784,-0.02645167331200709,-0.003456243351706821,0.00014097029598604202,117.3036720000091
110,24.63111422481128,-10.930342837140014,0.006022030761081145,2.088892360766426e-06,-1590.1043584138258,169.23159213624982,-6.845742916800594,9.269029116145649e-05,1.833004203803276e-06,-688.3918065304471,0.07692307978868484,69.12601747286202,0.011397026929547634,0.5166273323657194,6.216693647685626,-0.02645167331200709,-0.003456243351706821,0.00014001621511816056,118.3068299999868
111,24.620438838447626,-10.931234445810952,0.0035500209273865093,2.0618953312709267e-06,-1590.3336647762635,168.56583664270633,-6.841397313990755,0.0011551304561218233,1.8037128289778215e-06,-689.0396624738588,0.07692307978868484,69.03669522244887,0.011386135154896986,0.5164788178804042,6.204383258974681,-0.02645167331200709,-0.003456243351706821,0.00013905780085198414,119.16220560000511
112,24.591089861250122,-10.93239587875901,0.002923175948750232,2.0307330329714763e-06,-1590.5854453468226,167.88754988953536,-6.837353175998701,1.652255717227485e-06,1.7777389646811109e-06,-689.8242715751336,0.07692307978868484,68.95728469778196,0.011376377820296242,0.5163546202394079,6.193184401374708,-0.02645167331200709,-0.003456243351706821,0.0001380951582884374,119.95532000000821
113,24.607256265778144,-10.933326970918317,0.00790483007543016,2.0052098137338967e-06,-1590.5433777843014,167.62113544010631,-6.834009568745045,0.0016076608724124532,1.7570116811131833e-06,-689.8074205820095,0.07692307978868484,68.92455886222275,0.011368540417779712,0.5162553073753872,6.184831065969343,-0.02645167331200709,-0.003456243351706821,0.0001371283929921254,120.75838529999601
114,24.60417226476064,-10.934119153228902,0.0011772505102294985,1.9833766710450004e-06,-1590.870244186165,167.872077428219,-6.8308502554569674,0.0,1.7361275243478443e-06,-688.8799112070584,0.07692307978868484,68.94073926503442,0.011360609576081995,0.516154112015406,6.175864812316236,-0.02645167331200709,-0.003456243351706821,0.00013615761097975727,121.56182400000398
115,24.559754382358385,-10.934878916878075,0.005956238076792328,1.9617143694123307e-06,-1590.9297181959519,168.31721560215627,-6.828077479289894,0.00014626697418968743,1.7170749574158624e-06,-687.5693685300313,0.07692307978868484,68.99054720497926,0.011353326333724689,0.5160601786192249,6.166696210398647,-0.02645167331200709,-0.003456243351706821,0.00013518291870852055,122.43005039999844
116,24.58163310224007,-10.935580248631345,0.0037730947413860904,1.941324350871722e-06,-1591.0566955992783,168.4980373667972,-6.824623417973042,0.0013113497716704258,1.696986166613395e-06,-686.6547034968785,0.07692307978868484,69.01464254568373,0.011345600824481649,0.5159923604812944,6.159158112179723,-0.02645167331200709,-0.003456243351706821,0.00013420442306440644,123.1748813999875
117,24.571488737289165,-10.936371545079949,0.003719937765701037,1.9195186668410717e-06,-1591.1973171171094,167.7136465286539,-6.820877513674396,0.0,1.6753324069222532e-06,-687.7009833290377,0.07692307978868484,68.90935729666772,0.011337218081736926,0.5158765868462625,6.152236043121935,-0.02645167331200709,-0.003456243351706821,0.00013322223135048896,124.7843247000128
118,24.55088362597993,-10.937257772469362,0.002542630757988496,1.8948254855825351e-06,-1591.4068300447336,167.33432519507778,-6.8171181164170545,0.00013146541789256437,1.6508512989910619e-06,-687.8918214072678,0.07692307978868484,68.8577496765295,0.011327671993067227,0.5157382115216974,6.14096699381457,-0.02645167331200709,-0.003456243351706821,0.0001322364512751579,129.03357970001525
119,24.545591116630888,-10.938192172503724,0.006662412142482112,1.8691671590082688e-06,-1591.4340329437043,167.0571020955251,-6.8134664787306685,0.00038205042077361315,1.6288008503467307e-06,-687.891048504226,0.07692307978868484,68.82151838776475,0.011319008894653931,0.5156521427921061,6.131102964688801,-0.02645167331200709,-0.003456243351706821,0.0001312471909403072,129.95896590000484
120,24.53678535801557,-10.939015714244533,0.003459590881993516,1.8471251539199207e-06,-1591.6713044438811,166.7138618120702,-6.810405221691384,0.000356029561100998,1.6107873608486974e-06,-688.1191571680124,0.07692307978868484,68.77946828339941,0.011311886487852377,0.515555005596645,6.124178963159912,-0.02645167331200709,-0.003456243351706821,0.00013025455882948058,130.769481299998
121,24.53399891339985,-10.939669477151298,0.000483499661152203,1.8286555487644003e-06,-1591.8642614449634,166.37979434180755,-6.807602575093211,0.0011434449712745143,1.5946393050310244e-06,-688.3433049526183,0.07692307978868484,68.73805673947052,0.011305476405684012,0.5154416540308548,6.119522295812283,-0.02645167331200709,-0.003456243351706821,0.00012925866379597488,131.61261829998693
122,24.54302109625194,-10.940274064486507,0.003097639781300849,1.8112826594251076e-06,-1591.858515721714,166.47042439855593,-6.804798162372465,0.00020137699648012074,1.5789094134103478e-06,-687.7696764300367,0.07692307978868484,68.74241409270266,0.011299207591688567,0.5153250352146049,6.115741524701127,-0.02645167331200709,-0.003456243351706821,0.00012825961505090328,132.4266423000081
123,24.5243451853187,-10.940862674607708,0.0006408907790571762,1.7958372817470897e-06,-1592.0578924225836,166.30710159039614,-6.802508526620416,0.00011658376406305705,1.565496345230733e-06,-687.7554473066577,0.07692307978868484,68.72135165709479,0.01129382682454118,0.5152257271260905,6.111226303973628,-0.02645167331200709,-0.003456243351706821,0.0001272575221512189,133.22729270000127
124,24.51403287583173,-10.941413919785537,0.00403996864020416,1.7806485417212934e-06,-1592.0592618598778,166.00504714102755,-6.799766774244445,0.001229210002946445,1.551080258120412e-06,-687.9149433940072,0.07692307978868484,68.68320634122979,0.011288013175093642,0.5151285768453512,6.108003695842361,-0.02645167331200709,-0.003456243351706821,0.0001262524949877008,134.0280221000139
125,24.515602805618638,-10.941940216978875,0.0015298045700830422,1.7659613378585466e-06,-1592.2104008758158,165.7213110355742,-6.797145607774227,0.0005691314169859559,1.5380846526943616e-06,-688.1090689831708,0.07692307978868484,68.64744895420084,0.011282745584418108,0.5150646650666861,6.10517197456083,-0.02645167331200709,-0.003456243351706821,0.00012524464377290298,134.83542590000434
126,24.508271820624174,-10.942468002314886,0.012173184532584884,1.7519481486707835e-06,-1591.9849572737098,165.33224095450248,-6.794258374171425,0.00023212677272520542,1.5225269393601555e-06,-688.4642653596483,0.07692307978868484,68.60051597864475,0.011276422111570972,0.5149828577929172,6.100424635341742,-0.02645167331200709,-0.003456243351706821,0.00012423407902906875,135.7045744000061
127,24.500037455847135,-10.943135120779102,0.0012786313336553036,1.733034661904806e-06,-1592.4283681958375,165.5588060564932,-6.790771423424658,0.0002801656473336152,1.504012658406375e-06,-687.4866884059755,0.07692307978868484,68.62269776386341,0.011268874967590811,0.5149341553071229,6.09266674695897,-0.02645167331200709,-0.003456243351706821,0.0001232209115760102,136.5150755000068
128,24.493917953696688,-10.943815454809396,0.006034232514007568,1.7134819436179523e-06,-1592.4000283747087,165.58376657688999,-6.787529494140562,0.00029841871674745707,1.4858219048970613e-06,-686.9499667619923,0.07692307978868484,68.62353573406835,0.011261418971370226,0.5148332356966766,6.08506236476716,-0.02645167331200709,-0.003456243351706821,0.00012220525251895598,137.31288509999285
129,24.506449643081663,-10.944575809012106,0.0027176290456699514,1.6936286983910695e-06,-1592.588555936886,165.70079117742736,-6.784023179759436,2.410696917621002e-05,1.4668741385579907e-06,-686.1982376517083,0.07692307978868484,68.644265265767,0.011253594559210059,0.5147258904460144,6.078114510320541,-0.02645167331200709,-0.003456243351706821,0.00012118721323636703,138.11170549999224
130,24.492541856022594,-10.945295137898354,0.000523847933498434,1.6743511821413547e-06,-1592.7901228323392,165.07300287853724,-6.780790288726824,0.0,1.449899566847044e-06,-686.9696377528154,0.07692307978868484,68.55896016738204,0.011246520313505155,0.514610868771123,6.071909353829696,-0.02645167331200709,-0.003456243351706821,0.000120166905367723,138.90891990001546
131,24.482845724920065,-10.946055408831866,0.0010046604615006917,1.6559557513244676e-06,-1592.909168149592,164.14551708473795,-6.777614787824356,0.00021948751082333636,1.433553596654303e-06,-688.3417322716597,0.07692307978868484,68.4419184458653,0.011239661509701106,0.5144907171648466,6.066518688452387,-0.02645167331200709,-0.003456243351706821,0.00011914444080127959,139.7174229999946
132,24.480016525166402,-10.946727209710643,0.0014485164824102343,1.6392538741630124e-06,-1593.0023144040426,163.60935834417975,-6.774433379004593,0.0010814292091524088,1.4180750162395778e-06,-688.9110111360224,0.07692307978868484,68.37890538829163,0.011233134671908583,0.5143793363862884,6.062667823071526,-0.02645167331200709,-0.003456243351706821,0.00011811993166179852,142.9793411999999
133,24.505316773317137,-10.947436604257103,0.0068587620810721325,1.6217369235757803e-06,-1592.895850755652,164.25455750905465,-6.770970960225589,0.0,1.402159448337184e-06,-687.1337246968325,0.07692307978868484,68.45603031410488,0.01122638533540908,0.5142781543173308,6.059921117390798,-0.02645167331200709,-0.003456243351706821,0.00011709349029825215,145.89274430001387
134,24.469283826608876,-10.94802565015519,0.002475797665032988,1.6056641618628107e-06,-1593.187794611786,164.2027815471651,-6.768025963130498,9.724377538439013e-07,1.3881142627411572e-06,-686.7955259735865,0.07692307978868484,68.45529125238185,0.011220408216953224,0.5141755429164455,6.057106722223563,-0.02645167331200709,-0.003456243351706821,0.00011606522927150295,146.96738869999535
135,24.468557277808316,-10.948653417410316,0.0004175920478913596,1.5885629716926772e-06,-1593.3451931685508,163.61815279052468,-6.764051554556513,0.001610541765562205,1.3697156009626788e-06,-687.3203719182586,0.07692307978868484,68.37200297688491,0.01121252686972065,0.5140924249811074,6.051523405155044,-0.02645167331200709,-0.003456243351706821,0.00011503526134195994,147.9252880999993
136,24.450194157299492,-10.9494427733894,0.0036525352532620773,1.5691993970781218e-06,-1593.4033132374186,163.42584349603402,-6.7599359666426375,2.3481541552302503e-06,1.351220599025507e-06,-687.1359351185049,0.07692307978868484,68.34534760660588,0.011204541464304947,0.5140198965568493,6.045816800352869,-0.02645167331200709,-0.003456243351706821,0.00011400369945721326,148.73293279999052
137,24.446062912448163,-10.95022658308381,0.003522953268053704,1.5495793195587538e-06,-1593.5330738809942,163.3515418315191,-6.756595769225732,0.0,1.3353760577596804e-06,-686.7836109687061,0.07692307978868484,68.33481362210632,0.011197663321117496,0.5139330964033155,6.040204708171129,-0.02645167331200709,-0.003456243351706821,0.00011297065673964824,149.541742100002
138,24.447023474758666,-10.950820944065534,0.0022132418098024013,1.5339711593614564e-06,-1593.6596294636997,163.33312575426493,-6.753245545471054,4.7435366389633906e-05,1.320188345764075e-06,-686.3165168744451,0.07692307978868484,68.33177697363544,0.011191044493747391,0.5138581591411574,6.03581946487847,-0.02645167331200709,-0.003456243351706821,0.00011193624647404021,150.33282260000124
139,24.44189684887703,-10.951590604023705,0.0015156170402778166,1.5145104611764158e-06,-1593.806299373671,162.98704767207346,-6.748576206558079,8.146911371202556e-08,1.2992153862018366e-06,-686.3097347647191,0.07692307978868484,68.28687767770974,0.011181868664627951,0.513720670458875,6.031380837072113,-0.02645167331200709,-0.003456243351706821,0.00011090058209513152,151.1214875000005
140,24.437787718137784,-10.952437325023626,0.0011907232281762354,1.4927734287993296e-06,-1593.9513160735653,163.18015346396726,-6.744425564697756,0.00026457513234699645,1.2810744553478075e-06,-685.2930283738477,0.07692307978868484,68.31311413791498,0.011173866995885885,0.5136271693344575,6.026834800492655,-0.02645167331200709,-0.003456243351706821,0.00010986377717519218,151.9221205000067
141,24.442309016756948,-10.953097006498297,0.0006532854483946235,1.4751483191438433e-06,-1594.0573840811405,162.80013919569427,-6.741164817292183,7.100495632604356e-07,1.2664681475800175e-06,-685.5718899646567,0.07692307978868484,68.26214797402963,0.011167375539399428,0.513538588596358,6.022748799932664,-0.02645167331200709,-0.003456243351706821,0.00010882594541156537,152.7176357000135
142,24.43114195089345,-10.953713041668292,0.0035294843571715994,1.4602137007433658e-06,-1594.0858673903406,162.7341137783668,-6.738580124184862,0.0005581283743289937,1.2541152748754373e-06,-685.2995389892161,0.07692307978868484,68.25490402366964,0.011161851108228349,0.5134598878903903,6.017987980955166,-0.02645167331200709,-0.003456243351706821,0.00010778720061419934,153.53854440001305
143,24.4298459542768,-10.954256776603176,0.002830609077767228,1.446695849755031e-06,-1594.1910129178905,162.48911623981536,-6.736059277333639,0.0022205281137813,1.241279514504562e-06,-685.3615607179727,0.07692307978868484,68.22331955903005,0.011156068720404626,0.5133712619641084,6.012125756472234,-0.02645167331200709,-0.003456243351706821,0.00010674765669316668,154.36687800000072
144,24.427366762332205,-10.954811296316446,0.0008174638674784995,1.4334731334296045e-06,-1594.3395700605113,162.38052949581484,-6.733893741160884,8.336927824338388e-05,1.2304004372519668e-06,-685.3180403032812,0.07692307978868484,68.20814093967739,0.011151134624582093,0.5133153467444027,6.006299174650338,-0.02645167331200709,-0.003456243351706821,0.00010570742764617292,156.37975339998957
145,24.418603350556804,-10.955330852277472,0.0001895481071409668,1.4220966774859917e-06,-1594.453890503938,162.4346826401956,-6.731454314006326,0.0002112021293783829,1.2188952323897323e-06,-684.8400079662117,0.07692307978868484,68.21561614159826,0.011145879398354385,0.5132790831679581,5.999710565868845,-0.02645167331200709,-0.003456243351706821,0.00010466662754605537,160.1362696000142
146,24.442190670855062,-10.955904765007048,0.0012417047451882292,1.4082504493634191e-06,-1594.4612657660928,162.49130576110403,-6.728403151525963,0.0004880848541601056,1.2043816627510802e-06,-684.260809897736,0.07692307978868484,68.21906468150195,0.011139235976960937,0.5132628989465927,5.990494153099358,-0.02645167331200709,-0.003456243351706821,0.00010362537052827374,161.04551299999002
147,24.404426399939954,-10.9566078838922,0.0008406238910587977,1.3908955932761585e-06,-1594.6543292760318,161.94982892364098,-6.724339047594781,7.560456848252672e-05,1.18751970985845e-06,-684.746556115461,0.07692307978868484,68.14443023210345,0.01113146086939072,0.5132187870624446,5.984088237835122,-0.02645167331200709,-0.003456243351706821,0.00010258377077839401,161.83321109999088
148,24.420234074913633,-10.957290587085904,0.0007364519647460695,1.374104554877844e-06,-1594.7282781450062,161.5712827540536,-6.721048421662497,6.479706208596891e-06,1.173832017810269e-06,-685.0121556860455,0.07692307978868484,68.0981522230017,0.011125103529171705,0.5131637260891523,5.978983327491966,-0.02645167331200709,-0.003456243351706821,0.00010154194251956644,162.63306300001568
149,24.427313691241626,-10.95791518543417,0.005435994189531813,1.3589506700532212e-06,-1594.6668527056163,162.39651728371064,-6.717232443698074,0.00023036671110384535,1.1589223575531313e-06,-682.7826031412416,0.07692307978868484,68.20405036565236,0.011118146618420357,0.5131235692387446,5.97444144387909,-0.02645167331200709,-0.003456243351706821,0.00010049999999999999,163.42689450000762
150,24.442861506617565,-10.95856444019502,0.0009002363154190703,1.3419259443410505e-06,-1594.8692520746665,162.67928612914764,-6.713139492707487,0.0012194385479860936,1.1436686344594441e-06,-681.5734811541192,0.07692307978868484,68.2496285711748,0.011110995968822217,0.5130713445710746,5.9716280286893495,-0.02645167331200709,-0.003456243351706821,9.945805748043353e-05,164.22905419999734
151,24.425916533760528,-10.959211520654636,0.0006296800364818853,1.3266827799760056e-06,-1595.00835126402,161.98494790173305,-6.709713990184601,0.00040835263260837346,1.1301080851470229e-06,-682.4726919290754,0.07692307978868484,68.1482309208055,0.011104588105558644,0.5129979125195342,5.968266449712066,-0.02645167331200709,-0.003456243351706821,9.8416229221606e-05,165.02803779998794
152,24.368841182643365,-10.9598114589914,0.005805786593748093,1.311418494274631e-06,-1595.0572400486224,160.56002664309588,-6.705842931453516,3.456557452714178e-05,1.114934439359576e-06,-684.753119595721,0.07692307978868484,67.98236927863385,0.01109739080920569,0.5128929167215177,5.96607220755656,-0.02645167331200709,-0.003456243351706821,9.737462947172623e-05,165.82645399999456
153,24.444962353846698,-10.96050377471237,0.001961166387997193,1.2951333003601726e-06,-1595.1242162409212,159.4663376587568,-6.702445153003988,0.0,1.1018014974220416e-06,-686.4318940300899,0.07692307978868484,67.89913836174942,0.011091112990877033,0.5127907687107759,5.9649264466074285,-0.02645167331200709,-0.003456243351706821,9.633337245394463e-05,166.63457620001282
154,24.465400114525877,-10.961009940505201,0.0018090825465186236,1.2818980386410384e-06,-1595.1638545742553,159.8145473469228,-6.6995347344319365,3.6711129411363104e-05,1.0906800558240154e-06,-685.2978327769507,0.07692307978868484,67.90347541161294,0.011085766644795249,0.512718665332687,5.963147466746433,-0.02645167331200709,-0.003456243351706821,9.529257235382707e-05,167.41747340001166
