as_of_date,ccy,z_1,z_2,z_3
2012-12-31,CAD,0.025188329,-0.0619675,0.100637764
2013-01-31,CAD,0.027449079,-0.06701883,0.1043544
2013-02-28,CAD,0.028622052,-0.06524774,0.09467664
2013-03-29,CAD,0.02805388,-0.065507114,0.09791691
2013-04-30,CAD,0.026309205,-0.061473757,0.09373248
2013-05-31,CAD,0.028739348,-0.06952468,0.10630553
2013-06-28,CAD,0.03129418,-0.078477874,0.119019166
2013-07-31,CAD,0.03268161,-0.07952053,0.11724156
2013-08-30,CAD,0.033974886,-0.08303558,0.12011063
2013-09-30,CAD,0.034827646,-0.08308746,0.11693158
2013-10-31,CAD,0.034892507,-0.08072278,0.111372195
2013-11-29,CAD,0.036743905,-0.08275373,0.11016778
2013-12-31,CAD,0.03744471,-0.086755395,0.11663699
2014-01-31,CAD,0.035286386,-0.078401394,0.10300923
2014-02-28,CAD,0.034499206,-0.07802718,0.10541631
2014-03-31,CAD,0.033938352,-0.078655645,0.109166875
2014-04-30,CAD,0.03309392,-0.07736325,0.10898725
2014-05-30,CAD,0.031677097,-0.07385014,0.10509319
2014-06-30,CAD,0.03151163,-0.07467592,0.107806884
2014-07-31,CAD,0.030221203,-0.0724645,0.106706664
2014-08-29,CAD,0.02829819,-0.068938956,0.1049947
2014-09-30,CAD,0.029002836,-0.07158113,0.10833622
2014-10-31,CAD,0.028085843,-0.06888949,0.10537945
2014-11-28,CAD,0.02655204,-0.06493738,0.10167135
2014-12-31,CAD,0.025059696,-0.06282092,0.102354124
2015-01-30,CAD,0.023309782,-0.049435213,0.063207254
2015-02-27,CAD,0.024729198,-0.052611638,0.06724527
2015-03-31,CAD,0.025219755,-0.05392787,0.0692391
2015-04-30,CAD,0.025807183,-0.058302037,0.08053947
2015-05-29,CAD,0.026915487,-0.059310693,0.077725895
2015-06-30,CAD,0.029706897,-0.06309642,0.07576717
2015-07-31,CAD,0.028098349,-0.05836977,0.06411267
2015-08-31,CAD,0.028707022,-0.059088487,0.06356888
2015-09-30,CAD,0.026240135,-0.05551173,0.06576979
2015-10-30,CAD,0.026846752,-0.057118308,0.06950992
2015-11-30,CAD,0.026031349,-0.05616682,0.07017032
2015-12-31,CAD,0.02695278,-0.056909505,0.06800256
2016-01-29,CAD,0.024590593,-0.050033808,0.057480782
2016-02-29,CAD,0.020020213,-0.042752292,0.058075074
2016-03-31,CAD,0.021525508,-0.046209987,0.06327037
2016-04-29,CAD,0.022395853,-0.050739486,0.07453201
2016-05-31,CAD,0.02054071,-0.046889238,0.07002096
2016-06-30,CAD,0.01768108,-0.039704073,0.06033974
2016-07-29,CAD,0.016240561,-0.03790453,0.062041275
2016-08-31,CAD,0.014765497,-0.03627776,0.06263482
2016-09-30,CAD,0.015368271,-0.036785036,0.060887538
2016-10-31,CAD,0.018376585,-0.04242073,0.06465017
2016-11-30,CAD,0.021627761,-0.05148262,0.07588512
2016-12-30,CAD,0.022201803,-0.05428646,0.08159993
2017-01-31,CAD,0.023629272,-0.05634078,0.08228838
2017-02-28,CAD,0.022191709,-0.053640522,0.08033364
2017-03-31,CAD,0.022441546,-0.054543264,0.081522346
2017-04-28,CAD,0.021669082,-0.0519859,0.07768218
2017-05-31,CAD,0.02098426,-0.05058139,0.07583632
2017-06-30,CAD,0.020622913,-0.056183696,0.09902027
2017-07-31,CAD,0.022142153,-0.061331544,0.11189317
2017-08-31,CAD,0.020055693,-0.05670486,0.1087306
2017-09-29,CAD,0.020288182,-0.061163396,0.12370902
2017-10-31,CAD,0.020061364,-0.05923927,0.11720424
2017-11-30,CAD,0.018936902,-0.05760601,0.11702143
2017-12-29,CAD,0.017024338,-0.06004036,0.12996809
2018-07-31,CAD,0.017968982,-0.064748764,0.1532446
2018-08-31,CAD,0.017433753,-0.06293661,0.1522309
2018-09-28,CAD,0.018566392,-0.067270994,0.1617094
2018-10-31,CAD,0.019146234,-0.06966891,0.16952658
2018-11-30,CAD,0.019194486,-0.06639693,0.15933242
2018-12-31,CAD,0.019206682,-0.061031982,0.1431377
2019-01-31,CAD,0.018769069,-0.05973954,0.13905305
2019-02-28,CAD,0.019232217,-0.060556922,0.13820116
2019-03-29,CAD,0.01747993,-0.052642368,0.12198485
2019-04-30,CAD,0.019210959,-0.055644907,0.12277284
2019-05-31,CAD,0.017475534,-0.05007938,0.113622375
2019-06-28,CAD,0.015598241,-0.04698584,0.11255393
2019-07-31,CAD,0.015240148,-0.04747362,0.11559907
2019-08-30,CAD,0.012488288,-0.039571464,0.10198336
2019-09-30,CAD,0.012150115,-0.04241035,0.11430389
2019-10-31,CAD,0.013791193,-0.04535837,0.113643944
2019-11-29,CAD,0.013630094,-0.046195585,0.11724052
2019-12-31,CAD,0.015657818,-0.052636318,0.12806106
2020-01-31,CAD,0.013486626,-0.042888027,0.10719155
2020-02-28,CAD,0.013069674,-0.038541175,0.09077688
2020-03-31,CAD,0.012934454,-0.031979535,0.053072616
2020-04-30,CAD,0.013724023,-0.030987991,0.04387623
2020-05-29,CAD,0.013714559,-0.03078757,0.041703973
2020-06-30,CAD,0.0135234445,-0.03068035,0.04271745
2020-07-31,CAD,0.012645463,-0.028428968,0.039849404
2020-08-31,CAD,0.0152251115,-0.033295423,0.042478587
2020-09-30,CAD,0.014837618,-0.03255178,0.04174572
2020-10-30,CAD,0.016591083,-0.035614878,0.04240261
2020-11-30,CAD,0.01640653,-0.035931483,0.044457544
2020-12-31,CAD,0.017481126,-0.03714122,0.042588703
2021-01-29,CAD,0.020406552,-0.042317454,0.044976264
2021-02-26,CAD,0.022204451,-0.05105751,0.05992655
2021-03-31,CAD,0.02645424,-0.058596868,0.063177906
2021-04-30,CAD,0.025409982,-0.057019144,0.062034033
2021-05-31,CAD,0.024061335,-0.055083517,0.06200074
2021-06-30,CAD,0.020321218,-0.051607903,0.06717242
2021-07-30,CAD,0.019679239,-0.048429813,0.06151344
2021-08-31,CAD,0.019515743,-0.04874918,0.06329997
2021-09-30,CAD,0.020937666,-0.05466121,0.07420571
2021-10-29,CAD,0.016421176,-0.05686782,0.104569644
2021-11-30,CAD,0.014495576,-0.05175736,0.09962918
2021-12-31,CAD,0.013962093,-0.050213102,0.099266246
2022-01-31,CAD,0.016858656,-0.058878556,0.118139476
2022-02-28,CAD,0.017164435,-0.059541035,0.124525756
2022-03-31,CAD,0.016895209,-0.069843374,0.16744798
2022-04-29,CAD,0.02067302,-0.07913676,0.1942004
2022-05-31,CAD,0.021637375,-0.07913425,0.19416389
2022-06-30,CAD,0.023078669,-0.08543789,0.22169966
2022-07-29,CAD,0.021793332,-0.07426446,0.20690271
2022-08-31,CAD,0.019262733,-0.083138846,0.24806227
2022-09-30,CAD,0.020056318,-0.08378096,0.2554951
2022-10-31,CAD,0.021359457,-0.08577646,0.26323912
2022-11-30,CAD,0.018896824,-0.07771214,0.25609177
2022-12-30,CAD,0.02211884,-0.08566706,0.26894477
2023-01-31,CAD,0.021118976,-0.07687909,0.25126755
2023-02-28,CAD,0.019745968,-0.08515272,0.27529973
2023-03-31,CAD,0.019892003,-0.07633505,0.24943192
2023-04-28,CAD,0.019693745,-0.07567631,0.24976534
2023-05-31,CAD,0.018681766,-0.08265107,0.27950585
2023-06-30,CAD,0.015823612,-0.08281833,0.2978664
2023-07-31,CAD,0.017565915,-0.08814201,0.3067512
2023-08-31,CAD,0.018729825,-0.08996692,0.3064363
2023-09-29,CAD,0.02186767,-0.09960859,0.32075673
2023-10-31,CAD,0.025364581,-0.1009902,0.3085384
2023-11-30,CAD,0.022091756,-0.087512515,0.27767906
2023-12-29,CAD,0.019562777,-0.076314256,0.25199673
2024-01-31,CAD,0.022053001,-0.08271135,0.2661304
2024-02-29,CAD,0.021354564,-0.0867657,0.27638838
2010-01-29,DKK,0.03435861,-0.09464054,0.15924986
2010-02-26,DKK,0.03537033,-0.09290816,0.14992318
2010-03-31,DKK,0.035418108,-0.09199991,0.14644007
2010-04-30,DKK,0.03436685,-0.08875518,0.14191656
2010-05-31,DKK,0.03169171,-0.0803062,0.1282799
2010-06-30,DKK,0.031866305,-0.07932599,0.12724896
2010-07-30,DKK,0.032527693,-0.08263693,0.13083562
2010-08-31,DKK,0.024830969,-0.064643435,0.112771474
2010-09-30,DKK,0.026089609,-0.07120271,0.12744589
2010-10-29,DKK,0.026971743,-0.07523189,0.13631007
2010-11-30,DKK,0.030474506,-0.08153024,0.13942263
2010-12-31,DKK,0.032245375,-0.08909929,0.1487437
2011-01-31,DKK,0.030672172,-0.091410495,0.16165471
2011-02-28,DKK,0.029558942,-0.0913326,0.16351534
2011-03-31,DKK,0.030757368,-0.09566412,0.17939268
2011-04-29,DKK,0.030636892,-0.09424317,0.17568281
2011-05-31,DKK,0.031016007,-0.0891233,0.16205671
2011-06-30,DKK,0.032743286,-0.09305909,0.16582648
2011-08-31,DKK,0.031103486,-0.07796125,0.12709777
2011-09-30,DKK,0.026002403,-0.0648312,0.10882639
2011-10-31,DKK,0.026676273,-0.0682058,0.114572205
2011-11-30,DKK,0.026521875,-0.065034054,0.10342511
2011-12-30,DKK,0.025207527,-0.058180712,0.087415874
2012-01-31,DKK,0.026487866,-0.058764167,0.08627791
2012-02-29,DKK,0.026647046,-0.061753478,0.09165104
2012-03-30,DKK,0.027012875,-0.0627665,0.092805855
2012-04-30,DKK,0.027878033,-0.061620362,0.085605934
2012-05-31,DKK,0.019405788,-0.043481413,0.06466349
2012-06-29,DKK,0.025504917,-0.054486208,0.06657995
2012-07-31,DKK,0.026107488,-0.05162178,0.051875383
2012-08-31,DKK,0.025768053,-0.0514997,0.053160828
2012-09-28,DKK,0.026748203,-0.05458391,0.058073264
2012-10-31,DKK,0.026464647,-0.055658907,0.062147345
2012-11-30,DKK,0.026268585,-0.05340481,0.052154776
2012-12-31,DKK,0.025767822,-0.051998567,0.050390597
2013-01-31,DKK,0.02525118,-0.058765635,0.072740085
2013-02-28,DKK,0.027534036,-0.056695335,0.059023976
2013-03-29,DKK,0.025973197,-0.054691114,0.0567064
2013-04-30,DKK,0.024908472,-0.049865417,0.04961601
2013-05-31,DKK,0.02743365,-0.05654984,0.056634318
2013-06-28,DKK,0.027122093,-0.06173721,0.070746966
2013-07-31,DKK,0.027791347,-0.061742734,0.06824288
2013-08-30,DKK,0.029609716,-0.06711992,0.079312265
2013-09-30,DKK,0.029852593,-0.0655175,0.074258424
2013-10-31,DKK,0.030187406,-0.06379594,0.06764926
2013-11-29,DKK,0.03157775,-0.064340115,0.062508754
2013-12-31,DKK,0.031916734,-0.06811456,0.07075243
2014-01-31,DKK,0.030879743,-0.06332585,0.063281134
2014-02-28,DKK,0.030275507,-0.06262593,0.06312301
2014-03-31,DKK,0.029813536,-0.06141435,0.06256816
2014-04-30,DKK,0.029318247,-0.059415482,0.059508473
2014-05-30,DKK,0.02891194,-0.05658777,0.053232472
2014-06-30,DKK,0.028231118,-0.055135652,0.053167272
2014-07-31,DKK,0.026611933,-0.052970145,0.05394246
2014-08-29,DKK,0.023092434,-0.04588242,0.046728883
2014-09-30,DKK,0.02530063,-0.04833604,0.043519598
2014-10-31,DKK,0.023587737,-0.0456179,0.04287863
2014-11-28,DKK,0.02085644,-0.04092215,0.040422123
2014-12-31,DKK,0.018762887,-0.03704171,0.036910605
2015-01-30,DKK,0.015977057,-0.029054679,0.017332356
2015-02-27,DKK,0.015671592,-0.028823739,0.015911037
2015-03-31,DKK,0.012111147,-0.024242502,0.01936589
2015-04-30,DKK,0.014984581,-0.028996667,0.019385742
2015-05-29,DKK,0.01843262,-0.03560511,0.026298804
2015-06-30,DKK,0.023439214,-0.045807596,0.033830676
2015-07-31,DKK,0.021387273,-0.041464068,0.03251669
2015-08-31,DKK,0.02264543,-0.044752292,0.0371536
2015-09-30,DKK,0.02167533,-0.041947387,0.034083094
2015-10-30,DKK,0.021829931,-0.04104982,0.02849811
2015-11-30,DKK,0.02290226,-0.040262587,0.021347733
2015-12-31,DKK,0.023208108,-0.0434416,0.029611813
2016-01-29,DKK,0.020207295,-0.035720333,0.021214124
2016-02-29,DKK,0.017242441,-0.030085038,0.01663938
2016-03-31,DKK,0.01756357,-0.031166717,0.01879875
2016-04-29,DKK,0.020146834,-0.035851184,0.020592159
2016-06-30,DKK,0.015062137,-0.024654862,0.00899273
2016-07-29,DKK,0.013815182,-0.022560515,0.0074548065
2016-08-31,DKK,0.013898515,-0.022933844,0.0077613643
2016-09-30,DKK,0.014017512,-0.02261845,0.0072009303
2016-10-31,DKK,0.016263524,-0.028156327,0.0131295035
2016-11-30,DKK,0.019272285,-0.033494983,0.016197324
2016-12-30,DKK,0.01918897,-0.033347476,0.015179035
2017-01-31,DKK,0.02162843,-0.038173255,0.018004332
2017-02-28,DKK,0.020190684,-0.033952434,0.011931894
2017-03-31,DKK,0.020553976,-0.036302853,0.01621695
2017-04-28,DKK,0.02072093,-0.036770258,0.016924225
2017-05-31,DKK,0.02139006,-0.037174366,0.015786419
2017-06-30,DKK,0.021742638,-0.039354157,0.01992529
2017-07-31,DKK,0.022869686,-0.040861398,0.019328263
2017-08-31,DKK,0.021366434,-0.036692567,0.012881342
2017-09-29,DKK,0.022527544,-0.039246265,0.014724597
2017-10-31,DKK,0.022081858,-0.037771024,0.012486532
2017-11-30,DKK,0.021016095,-0.036516294,0.012826867
2017-12-29,DKK,0.02051762,-0.036786545,0.014729582
2018-01-31,DKK,0.020636685,-0.038745932,0.018975804
2018-02-28,DKK,0.021737177,-0.040553268,0.020147558
2018-03-30,DKK,0.020464078,-0.037344683,0.016773535
2018-04-30,DKK,0.020859776,-0.038319856,0.018208396
2018-05-31,DKK,0.020239867,-0.035968825,0.01521794
2018-06-29,DKK,0.020248689,-0.035412658,0.013324011
2018-07-31,DKK,0.020450484,-0.036708526,0.015551872
2018-08-31,DKK,0.019819202,-0.03523962,0.014362073
2018-09-28,DKK,0.019849485,-0.037058793,0.018473912
2018-10-31,DKK,0.01987267,-0.036502454,0.016882492
2018-11-30,DKK,0.019810878,-0.035218086,0.014275295
2018-12-31,DKK,0.01944882,-0.033804413,0.013320855
2019-01-31,DKK,0.017494438,-0.029964736,0.0098768845
2019-02-28,DKK,0.017781477,-0.030596383,0.010120009
2019-03-29,DKK,0.015414636,-0.024693465,0.003435414
2019-04-30,DKK,0.016076282,-0.025891688,0.0035214948
2019-05-31,DKK,0.014695478,-0.021775953,-0.0023097172
2019-06-28,DKK,0.012460214,-0.01618479,-0.0103737665
2019-07-31,DKK,0.01075943,-0.01252168,-0.014336167
2019-08-30,DKK,0.0057975412,-0.0023353384,-0.024298266
2019-09-30,DKK,0.0068049985,-0.0054843957,-0.01830573
2019-10-31,DKK,0.00851069,-0.010294754,-0.011246909
2019-11-29,DKK,0.008468302,-0.011074307,-0.008190908
2019-12-31,DKK,0.010020325,-0.015238297,-0.0029352761
2020-01-31,DKK,0.0070666755,-0.008046209,-0.01134445
2020-02-28,DKK,0.0051993406,-0.0042096796,-0.01539935
2020-03-31,DKK,0.005990304,-0.009111361,0.0017423298
2020-04-30,DKK,0.003759936,-0.0037385193,-0.0045137475
2020-05-29,DKK,0.0042678025,-0.0048540765,-0.0032006772
2020-06-30,DKK,0.004452576,-0.004584659,-0.0056743682
2020-07-31,DKK,0.0038315821,-0.0030242312,-0.0073381555
2020-08-31,DKK,0.0056887493,-0.0066686175,-0.005673797
2020-09-30,DKK,0.0043153786,-0.0036267813,-0.008589605
2020-10-30,DKK,0.0042235246,-0.0028106857,-0.0112238955
2020-11-30,DKK,0.0042410665,-0.003529284,-0.008717595
