epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
70,603.7,7.658,6.841879487037659,2.7973216772079468,7.665237404808067e-07,1.0,0.92266845703125,,,0,0.0,0.0,0.0004993975240391247,0.028328150510787964,0.048600029200315475,0.1499832272529602,0.1552978754043579,0.17312797904014587,0.14684388041496277,0.12466315180063248,0.01673673465847969,-0.0010639498941600323,-0.020243948325514793,0.010555396787822247,-221.10000000000002,,,,,,,,,
71,612.8,9.12,4.544310063123703,4.2138959765434265,8.227231376167765e-07,1.0,0.92132568359375,,,0,0.0,0.0,0.0004993388051303426,0.029374340549111366,0.050468891859054565,0.1498197317123413,0.15478932857513428,0.17305071651935577,0.14680708944797516,0.12463182955980301,0.017427481710910797,-0.0012844924349337816,-0.021037621423602104,0.0107192974537611,-215.22500000000002,,,,,,,,,
72,621.8,9.028,5.933889865875244,3.287061095237732,8.764200742916728e-07,1.0,0.9188232421875,,,0,0.0,0.0,0.0004992773600391273,0.029800361022353172,0.05143783241510391,0.1496155858039856,0.15480154752731323,0.17287801206111908,0.14649349451065063,0.12428927421569824,0.017665309831500053,-0.0014954337384551764,-0.021279403939843178,0.010997681878507137,-133.275,,,,,,,,,
73,630.4,8.564,6.763572573661804,3.4331555366516113,9.011682067239235e-07,1.0,0.9189453125,,,0,0.0,0.0,0.0004992131894374323,0.030427908524870872,0.05306851491332054,0.14922623336315155,0.15459507703781128,0.17253409326076508,0.1458994448184967,0.12387628853321075,0.01792800799012184,-0.001998679479584098,-0.02163347415626049,0.011508353054523468,-97.07499999999999,,,,,,,,,
74,638.0,7.646,10.743626713752747,2.669688582420349,9.445336672797566e-07,1.0,0.927490234375,,,0,0.0,0.0,0.0004991462940270172,0.03139971196651459,0.05508177727460861,0.14931006729602814,0.1539766937494278,0.1735764741897583,0.14592289924621582,0.12376422435045242,0.018541203811764717,-0.002516665728762746,-0.022351378574967384,0.011672526597976685,-98.91250000000001,,,,,,,,,
75,646.0,7.979,5.811543703079224,1.5624834150075912,1.005956306698863e-06,1.0,0.92626953125,,,0,0.0,0.0,0.0004990766745394393,0.03215858340263367,0.05644063651561737,0.1492864489555359,0.15335847437381744,0.17505334317684174,0.14569136500358582,0.12304260581731796,0.01889725774526596,-0.0027605779469013214,-0.02307143621146679,0.011711365543305874,-117.775,,,,,,,,,
76,655.4,9.367,4.6924856305122375,1.7233318090438843,1.0453694869738683e-06,1.0,0.9178466796875,,,0,0.0,0.0,0.0004990043317360462,0.032781023532152176,0.057545989751815796,0.14914317429065704,0.15306033194065094,0.1757267713546753,0.14576849341392517,0.12201713025569916,0.019147489219903946,-0.002991384593769908,-0.023711426183581352,0.011695691384375095,-110.0,,,,,,,,,
77,663.7,8.325,8.022079288959503,3.0940756499767303,1.1025868786873616e-06,1.0,0.9273681640625,,,0,0.0,0.0,0.0004989292664079673,0.03403479605913162,0.060057349503040314,0.1488015055656433,0.15212349593639374,0.17611101269721985,0.14592887461185455,0.1210426464676857,0.020018190145492554,-0.0036911992356181145,-0.024632588028907776,0.011715373024344444,-164.725,,,,,,,,,
78,672.2,8.524,7.352337837219238,2.5319367051124573,1.2017610231396247e-06,1.0,0.92431640625,,,0,0.0,0.0,0.0004988514793761049,0.0354694165289402,0.06275031715631485,0.14857961237430573,0.15180866420269012,0.17668570578098297,0.14562660455703735,0.12019748240709305,0.020692836493253708,-0.0041753919795155525,-0.02583037130534649,0.012051718309521675,-126.36250000000001,,,,,,,,,
79,680.7,8.481,5.530185639858246,3.7957425713539124,1.2987228501515347e-06,1.0,0.92962646484375,,,0,0.0,0.0,0.0004987709714911257,0.036937274038791656,0.06600046157836914,0.14803087711334229,0.1509832888841629,0.17700129747390747,0.14465610682964325,0.11948280781507492,0.021493015810847282,-0.005077695474028587,-0.02676032856106758,0.012669418007135391,-131.36249999999998,,,,,,,,,
80,689.5,8.767,5.517575025558472,2.4005929231643677,1.3927770794452954e-06,1.0,0.93011474609375,,,0,0.0,0.0,0.0004986877436334508,0.037896353751420975,0.06751985102891922,0.14798973500728607,0.1507391631603241,0.17832395434379578,0.14377351105213165,0.11912231147289276,0.021976713091135025,-0.005168361589312553,-0.02765011042356491,0.01272466778755188,-163.8875,,,,,,,,,
81,698.6,9.085,6.322172403335571,1.6987913846969604,1.448598652586952e-06,1.0,0.92901611328125,,,0,0.0,0.0,0.0004986017967132468,0.03808184340596199,0.06801798939704895,0.1481092870235443,0.15158921480178833,0.1790093034505844,0.1429457664489746,0.11889287829399109,0.02195502072572708,-0.005224346648901701,-0.027734141796827316,0.013104479759931564,-87.4125,,,,,,,,,
82,707.9,9.361,6.3280216455459595,2.423901915550232,1.44724651818251e-06,1.0,0.932861328125,,,0,0.0,0.0,0.0004985131316704155,0.03805586323142052,0.06779159605503082,0.14808280766010284,0.1522078663110733,0.17934933304786682,0.14234255254268646,0.1184314489364624,0.02188037894666195,-0.0050256215035915375,-0.027805710211396217,0.013079887256026268,-109.425,,,,,,,,,
83,716.1,8.214,8.142961263656616,3.500021457672119,1.4619921557823545e-06,1.0,0.93182373046875,,,0,0.0,0.0,0.0004984217494745835,0.03856467828154564,0.06850762665271759,0.1478126347064972,0.15187238156795502,0.179670512676239,0.1417073905467987,0.11800022423267365,0.022265145555138588,-0.0050249844789505005,-0.02825094200670719,0.012966550886631012,-143.1625,,,,,,,,,
84,725.3,9.203,5.329167425632477,1.5242763310670853,1.513734275704337e-06,1.0,0.927001953125,,,0,0.0,0.0,0.0004983276511250919,0.039603304117918015,0.07034973800182343,0.1472683697938919,0.15074202418327332,0.17940960824489594,0.14131680130958557,0.11760507524013519,0.023065941408276558,-0.005347162950783968,-0.028982406482100487,0.01295422948896885,-126.375,,,,,,,,,
85,733.7,8.315,5.01297652721405,2.28913351893425,1.6028685081437288e-06,1.0,0.93145751953125,,,0,0.0,0.0,0.0004982308376509853,0.040598176419734955,0.07210807502269745,0.1465993970632553,0.14990752935409546,0.17889130115509033,0.1405891478061676,0.11700960993766785,0.02382340468466282,-0.0056325215846300125,-0.02967260219156742,0.012979548424482346,-102.07499999999999,,,,,,,,,
86,743.2,9.555,4.013836562633514,1.4194493889808655,1.6582894204475451e-06,1.0,0.92828369140625,,,0,0.0,0.0,0.0004981313101110001,0.04079608619213104,0.0726083368062973,0.14624440670013428,0.1500093638896942,0.17854797840118408,0.13989904522895813,0.11652122437953949,0.023989848792552948,-0.005761550273746252,-0.029712606221437454,0.01314433105289936,-34.75,,,,,,,,,
87,752.3,9.097,5.250554025173187,1.7393888533115387,1.675129112754803e-06,1.0,0.93267822265625,,,0,0.0,0.0,0.0004980290695935538,0.041158758103847504,0.07377848774194717,0.14598087966442108,0.14983777701854706,0.17850735783576965,0.13988225162029266,0.11569615453481674,0.024372469633817673,-0.006435662508010864,-0.029712645336985588,0.013257713988423347,-63.95,,,,,,,,,
88,760.3,7.979,7.784381628036499,1.585498571395874,1.7169579393794265e-06,1.0,0.93597412109375,,,0,0.0,0.0,0.000497924117216732,0.042049866169691086,0.07574138790369034,0.1455671787261963,0.14880844950675964,0.1786412000656128,0.13977724313735962,0.11504184454679489,0.025174805894494057,-0.007110694423317909,-0.03008410893380642,0.013371783308684826,-67.0,,,,,,,,,
89,769.7,9.419,3.0369837880134583,1.2035374343395233,1.807728096991923e-06,1.0,0.935302734375,,,0,0.0,0.0,0.0004978164541282774,0.043167684227228165,0.07806549221277237,0.14513233304023743,0.14748495817184448,0.1784476786851883,0.14015311002731323,0.11444360762834549,0.0260170791298151,-0.007771721109747887,-0.030680835247039795,0.01359585765749216,-74.19999999999999,,,,,,,,,
90,778.6,8.848,6.508450150489807,2.5013641715049744,1.9049391823955375e-06,1.0,0.9373779296875,,,0,0.0,0.0,0.0004977060815055762,0.04442578926682472,0.08047468960285187,0.14463700354099274,0.14646582305431366,0.17869509756565094,0.1397114247083664,0.11367565393447876,0.026824990287423134,-0.008273701183497906,-0.03152332454919815,0.013852670788764954,-106.75,,,,,,,,,
91,786.2,7.593,7.326580286026001,1.6978695392608643,2.01650004783005e-06,1.0,0.941650390625,,,0,0.0,0.0,0.0004975930005556456,0.04569847509264946,0.08277333527803421,0.14408105611801147,0.14575374126434326,0.17866402864456177,0.1392330527305603,0.11267343163490295,0.027702350169420242,-0.008725032210350037,-0.032415010035037994,0.013930940069258213,-34.1375,,,,,,,,,
92,795.1,8.924,3.9643973112106323,1.4977395981550217,2.1178400970711664e-06,1.0,0.93792724609375,,,0,0.0,0.0,0.0004974772125151209,0.04654326289892197,0.08428984880447388,0.14403244853019714,0.14555160701274872,0.17931097745895386,0.13844828307628632,0.1128188818693161,0.028170041739940643,-0.009029855951666832,-0.03309625759720802,0.013993697240948677,-72.0875,,,,,,,,,
93,804.1,9.014,5.65648889541626,2.3719022013247013,2.189353494941315e-06,1.0,0.93817138671875,,,0,0.0,0.0,0.0004973587186502414,0.047154318541288376,0.08565711975097656,0.14421744644641876,0.14547660946846008,0.18025457859039307,0.13801300525665283,0.11312559247016907,0.02847561426460743,-0.009608312509953976,-0.03350115194916725,0.014072047546505928,-85.86250000000001,,,,,,,,,
94,813.2,9.143,3.906392812728882,1.780389443039894,2.2364483811543323e-06,1.0,0.9398193359375,,,0,0.0,0.0,0.000497237520256837,0.04740695655345917,0.0863277018070221,0.1445016860961914,0.1455238163471222,0.18107454478740692,0.13828791677951813,0.11312048882246017,0.02874000556766987,-0.010230625979602337,-0.03356337174773216,0.013793697580695152,-50.7375,,,,,,,,,
95,822.2,8.995,6.06973397731781,1.0926872491836548,2.2468919382845343e-06,1.0,0.9410400390625,,,0,0.0,0.0,0.0004971136186603141,0.04752204939723015,0.08630739897489548,0.1446852833032608,0.1458406299352646,0.18100039660930634,0.13876327872276306,0.11313683539628983,0.028808221220970154,-0.010685480199754238,-0.03385890647768974,0.012954792939126492,-35.074999999999996,,,,,,,,,
96,830.7,8.433,4.831072270870209,1.4524663537740707,2.270409481752722e-06,1.0,0.94512939453125,,,0,0.0,0.0,0.0004969870152156408,0.047851137816905975,0.08665478229522705,0.1446641981601715,0.14596767723560333,0.18087083101272583,0.13878946006298065,0.11302885413169861,0.02887149341404438,-0.011133531108498573,-0.03437279164791107,0.012276963330805302,-38.387499999999996,,,,,,,,,
97,839.6,8.979,4.971517562866211,1.460056185722351,2.3039917778078234e-06,1.0,0.93914794921875,,,0,0.0,0.0,0.0004968577113073317,0.04830043390393257,0.0873512402176857,0.1446831226348877,0.145990788936615,0.18115940690040588,0.1386622190475464,0.11292006820440292,0.029010605067014694,-0.011507602408528328,-0.03486696258187294,0.011966070160269737,-79.14999999999999,,,,,,,,,
98,847.7,8.097,6.279625356197357,0.961907334625721,2.3469347638638283e-06,1.0,0.94244384765625,,,0,0.0,0.0,0.0004967257083494338,0.048793405294418335,0.08827565610408783,0.14441876113414764,0.1456950604915619,0.18110591173171997,0.1383146494626999,0.11255943030118942,0.0290963277220726,-0.011782396584749222,-0.03536338359117508,0.012033550068736076,-82.3,,,,,,,,,
99,857.6,9.832,4.858386665582657,1.8896996080875397,2.405891621037881e-06,1.0,0.94049072265625,,5.2951848771837025,0,1.9999999403953543,1.9999999403953543,0.0004965910077855105,0.04957372695207596,0.09026502072811127,0.14425712823867798,0.14473856985569,0.1818464994430542,0.1383431851863861,0.11210028827190399,0.029349345713853836,-0.012401201762259007,-0.03578011691570282,0.012734351679682732,-43.837500000000006,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
100,866.1,8.556,7.66205507516861,1.78590327501297,2.4617841631879855e-06,1.0,0.94232177734375,,,0,0.0,0.0,0.0004964536110886253,0.04937617480754852,0.08992695063352585,0.14425569772720337,0.14483726024627686,0.1825712025165558,0.13787277042865753,0.1117415726184845,0.02905428595840931,-0.012279658578336239,-0.03575130179524422,0.012841709889471531,-31.200000000000003,,,,,,,,,
101,874.9,8.796,3.1955220997333527,1.2836268991231918,2.4118227202052367e-06,1.0,0.94122314453125,,,0,0.0,0.0,0.0004963135197613267,0.04888060316443443,0.08870092034339905,0.14443835616111755,0.1456761509180069,0.1830921471118927,0.13748322427272797,0.11150187253952026,0.028354262933135033,-0.011890947818756104,-0.035846300423145294,0.012609411031007767,-61.3625,,,,,,,,,
102,884.5,9.565,3.146926522254944,1.564357340335846,2.3906360411274363e-06,1.0,0.93963623046875,,,0,0.0,0.0,0.0004961707353356308,0.048831094056367874,0.08831484615802765,0.14471589028835297,0.14610184729099274,0.184383824467659,0.13726770877838135,0.11111020296812057,0.027968700975179672,-0.011770706623792648,-0.03620181977748871,0.012373615987598896,-61.75,,,,,,,,,
103,892.4,7.897,6.891631066799164,1.3981907963752747,2.3879548507466097e-06,1.0,0.94207763671875,,,0,0.0,0.0,0.0004960252593730054,0.04878782853484154,0.08787499368190765,0.14478978514671326,0.14665547013282776,0.1852702796459198,0.1365920752286911,0.11064130812883377,0.02788718044757843,-0.011634403839707375,-0.03638678416609764,0.011966628953814507,-50.675,,,,,,,,,
104,900.8,8.383,7.2603065967559814,0.7616758495569229,2.3782849325471034e-06,1.0,0.936767578125,,,0,0.0,0.0,0.0004958770934643521,0.048871662467718124,0.08781111985445023,0.14463481307029724,0.14709420502185822,0.18585091829299927,0.13549040257930756,0.11010371893644333,0.027843685820698738,-0.01137268915772438,-0.03660805895924568,0.011986678466200829,-78.2375,,,,,,,,,
105,910.4,9.598,6.56807667016983,1.6506893634796143,2.4197898937927675e-06,1.0,0.94036865234375,,,0,0.0,0.0,0.0004957262392299896,0.04980599135160446,0.08948613703250885,0.1441439390182495,0.1468634158372879,0.1859774887561798,0.13438935577869415,0.10934548825025558,0.02824418433010578,-0.011589606292545795,-0.03739411011338234,0.012258228845894337,-65.475,,,,,,,,,
106,919.5,9.121,4.722315847873688,0.8104468137025833,2.5168200181724387e-06,1.0,0.94110107421875,,,0,0.0,0.0,0.0004955726983196357,0.05087519809603691,0.09140340238809586,0.14396922290325165,0.146944060921669,0.18651404976844788,0.13391336798667908,0.10850539803504944,0.028702637180685997,-0.011964542791247368,-0.03829506039619446,0.012441165745258331,-67.0625,,,,,,,,,
107,929.1,9.601,6.758467078208923,1.8189722001552582,2.616312258396647e-06,1.0,0.9378662109375,,,0,0.0,0.0,0.0004954164724123893,0.051618918776512146,0.09243103116750717,0.14406538009643555,0.14753752946853638,0.1870027631521225,0.13369525969028473,0.10802598297595978,0.029072197154164314,-0.011917825788259506,-0.0390283428132534,0.012412657029926777,-26.6,,,,,,,,,
108,938.1,9.042,2.609649032354355,1.4656030908226967,2.7173705348104704e-06,1.0,0.9437255859375,,,0,0.0,0.0,0.0004952575632167117,0.0527733638882637,0.09430094063282013,0.14392788708209991,0.1476341187953949,0.18708492815494537,0.1333581507205963,0.10763433575630188,0.029594680294394493,-0.011915846727788448,-0.040066007524728775,0.012724403291940689,-20.4875,,,,,,,,,
109,946.8,8.633,5.879425406455994,1.0090036317706108,2.8080916649741994e-06,1.0,0.94915771484375,,,0,0.0,0.0,0.0004950959724704085,0.053288090974092484,0.09495902806520462,0.1439507156610489,0.14825014770030975,0.18740178644657135,0.13275092840194702,0.10740001499652863,0.029934383928775787,-0.011575652286410332,-0.04052957147359848,0.012919418513774872,-72.4875,,,,,,,,,
110,954.2,7.443,6.740930020809174,1.0515119284391403,2.857837898773141e-06,1.0,0.94696044921875,,,0,0.0,0.0,0.0004949317019406102,0.053729377686977386,0.09561769664287567,0.1443309634923935,0.1494230031967163,0.18823625147342682,0.13208143413066864,0.1075831800699234,0.03006652556359768,-0.01131697092205286,-0.04097534343600273,0.01325885858386755,-42.0625,,,,,,,,,
111,962.2,8.029,7.29899787902832,1.2980999052524567,2.9116023938513536e-06,1.0,0.94403076171875,,,0,0.0,0.0,0.000494764753423753,0.05442066490650177,0.0967988669872284,0.1443023383617401,0.14973638951778412,0.18830718100070953,0.1314786672592163,0.10768713802099228,0.03031899407505989,-0.011350012384355068,-0.04159870371222496,0.013531158678233624,-16.35,,,,,,,,,
112,970.2,7.988,6.140743374824524,1.6240206807851791,2.9887302162023843e-06,1.0,0.9473876953125,,,0,0.0,0.0,0.0004945951287455592,0.05512284114956856,0.09819412976503372,0.1440180093050003,0.1499229073524475,0.18774259090423584,0.13103586435317993,0.10737067461013794,0.030461451038718224,-0.011496240273118019,-0.042210690677165985,0.014025748707354069,-64.4875,,,,,,,,,
113,979.2,8.968,4.526232004165649,1.3249785900115967,3.058331287775218e-06,1.0,0.94610595703125,,,0,0.0,0.0,0.000494422829761017,0.05552307516336441,0.09814639389514923,0.14403818547725677,0.15047883987426758,0.18743912875652313,0.13071919977664948,0.10751555860042572,0.03032895363867283,-0.011029775254428387,-0.04303779453039169,0.013749871402978897,-62.3875,,,,,,,,,
114,987.7,8.459,7.656422019004822,2.155423730611801,3.096876639574475e-06,1.0,0.9468994140625,,,0,0.0,0.0,0.0004942478583543604,0.05599396303296089,0.09830320626497269,0.1442488729953766,0.15146490931510925,0.1869109719991684,0.1306375414133072,0.1079820990562439,0.029904592782258987,-0.010609632357954979,-0.04403866082429886,0.013750322163105011,-44.075,,,,,,,,,
115,995.7,8.021,5.323754787445068,0.719587579369545,3.144658933251776e-06,1.0,0.940673828125,,,0,0.0,0.0,0.000494070216439049,0.056093230843544006,0.09765990823507309,0.1444636434316635,0.1525939702987671,0.185611754655838,0.13099069893360138,0.10865813493728638,0.029094360768795013,-0.01008743979036808,-0.0448654443025589,0.013612663373351097,-43.75000000000001,,,,,,,,,
116,1004.2,8.574,4.208888620138168,1.014713428914547,3.1397700581692334e-06,1.0,0.94158935546875,,,0,0.0,0.0,0.000493889905957746,0.056145988404750824,0.09700047969818115,0.14446964859962463,0.15358880162239075,0.18473783135414124,0.13053442537784576,0.10901752859354019,0.02843417599797249,-0.009629251435399055,-0.0455053448677063,0.013431708328425884,-43.637499999999996,,,,,,,,,
117,1012.6,8.341,6.907375454902649,1.0851579308509827,3.1753431812830968e-06,1.0,0.9462890625,,,0,0.0,0.0,0.000493706928882298,0.056682001799345016,0.09726854413747787,0.14462101459503174,0.15338891744613647,0.18563251197338104,0.13003447651863098,0.10942816734313965,0.0284876711666584,-0.00971237476915121,-0.04630368575453758,0.012764811515808105,-75.4875,,,,,,,,,
118,1021.6,9.046,5.8710896372795105,1.0160486362874508,3.2414287716164836e-06,1.0,0.9412841796875,,,0,0.0,0.0,0.0004935212872137131,0.057229239493608475,0.09783440083265305,0.14494982361793518,0.15295393764972687,0.18751169741153717,0.13024242222309113,0.10909121483564377,0.028684163466095924,-0.009879276156425476,-0.04693115875124931,0.012339805252850056,9.024999999999999,,,,,,,,,
