epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,loss_A,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_A,gnorm_scale,lr,lambda0_norm,A_norm,A_frob,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
414,7474.3,12.095,0.18157508363947272,1.0460089780390263,0.0001529717665107455,2.505769498384325e-05,1.0,0.99688720703125,,0,0.0,0.0,0.0,0.000131858385913713,0.3911013901233673,0.15858356654644012,0.15858356654644012,0.01725131832063198,0.009322709403932095,0.03133218362927437,0.008965318091213703,0.01938506029546261,0.0872943326830864,0.3545673191547394,0.036253344267606735,0.13530592620372772,15.75,,,,,,,,,
415,7486.1,11.806,1.0168748386204243,0.7404588609933853,0.00015297049685614184,2.519711597415153e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.00013155133616441996,0.3911254405975342,0.1589989960193634,0.1589989960193634,0.01721884123980999,0.00929841585457325,0.03127965331077576,0.008943703956902027,0.01935359463095665,0.0873778834939003,0.3545323312282562,0.03630009666085243,0.13540072739124298,17.75,,,,,,,,,
416,7497.2,11.07,0.4411702500656247,0.49367814138531685,0.0001529883811599575,2.532862208681763e-05,1.0,0.99969482421875,,0,0.0,0.0,0.0,0.00013124395598101675,0.39115363359451294,0.15941525995731354,0.15941525995731354,0.017181459814310074,0.009270457550883293,0.031217122450470924,0.008923167362809181,0.019315093755722046,0.08750692009925842,0.35452595353126526,0.036274950951337814,0.1354222297668457,14.1625,,,,,,,,,
417,7508.3,11.105,1.3977717738598585,1.2558058053255081,0.00015301134044420905,2.546332279962371e-05,1.0,0.99932861328125,,0,0.0,0.0,0.0,0.000130936248587776,0.39119455218315125,0.15980762243270874,0.15980762243270874,0.01713990420103073,0.009240363724529743,0.031145071610808372,0.008898578584194183,0.019275600090622902,0.08766420930624008,0.3545296788215637,0.03622772917151451,0.13544151186943054,-48.85,,,,,,,,,
418,7520.7,12.423,0.30258917436003685,0.899589329957962,0.00015304957196349278,2.557349762355443e-05,1.0,0.998779296875,,0,0.0,0.0,0.0,0.0001306282172124027,0.3912639319896698,0.1600944697856903,0.1600944697856903,0.01710696518421173,0.009214755147695541,0.03108801320195198,0.008877210319042206,0.019247885793447495,0.08767833560705185,0.354584664106369,0.03624799847602844,0.13548344373703003,19.799999999999997,,,,,,,,,
419,7532.9,12.154,0.2354716812260449,0.5818143710494041,0.0001531166744825896,2.5662128336989554e-05,1.0,0.998779296875,,0,0.0,0.0,0.0,0.0001303198650860002,0.3913365304470062,0.16037599742412567,0.16037599742412567,0.017077263444662094,0.00918934028595686,0.03104359470307827,0.00885692797601223,0.01921919174492359,0.08763713389635086,0.354674369096756,0.03626786544919014,0.13547974824905396,62.4875,,,,,,,,,
420,7544.5,11.648,0.4910241444595158,0.6775707975029945,0.0001531552115920931,2.5753235149750253e-05,1.0,0.99920654296875,,0,0.0,0.0,0.0,0.00013001119544303637,0.39137017726898193,0.16066397726535797,0.16066397726535797,0.017041046172380447,0.00916080642491579,0.030991695821285248,0.008831148035824299,0.0191805399954319,0.0876435860991478,0.3546988070011139,0.036305367946624756,0.13549862802028656,17.95,,,,,,,,,
421,7555.6,11.065,3.024603992700577,1.9039730578660965,0.00015317913494072855,2.5850200472632423e-05,1.0,0.99957275390625,,0,0.0,0.0,0.0,0.00012970221152130978,0.39139875769615173,0.16100671887397766,0.16100671887397766,0.016992993652820587,0.00912676751613617,0.03091302141547203,0.008800851181149483,0.019131328910589218,0.08769053965806961,0.3546897768974304,0.036390192806720734,0.13555173575878143,26.525,,,,,,,,,
422,7567.7,12.15,0.3467320669442415,0.8364266492426395,0.00015320216334657744,2.597868160592043e-05,1.0,0.99920654296875,,0,0.0,0.0,0.0,0.0001293929165619155,0.39143797755241394,0.16145938634872437,0.16145938634872437,0.01693776249885559,0.00908330362290144,0.03082164190709591,0.008760593831539154,0.019085511565208435,0.08785839378833771,0.35472360253334045,0.03632056340575218,0.13548643887043,3.799999999999997,,,,,,,,,
423,7579.2,11.416,0.8957983795553446,1.0506973564624786,0.00015320920647354797,2.6126676402782323e-05,1.0,0.99755859375,,0,0.0,0.0,0.0,0.0001290833138092113,0.3913898169994354,0.1619265377521515,0.1619265377521515,0.01689191907644272,0.009045475162565708,0.03075261414051056,0.008726293221116066,0.019043294712901115,0.08799321204423904,0.35464048385620117,0.03628135472536087,0.1354878544807434,-23.7375,,,,,,,,,
424,7591.3,12.162,0.6818510890007019,0.7562371492385864,0.00015317586439778097,2.6275133222952718e-05,1.0,1.0,,0,0.0,0.0,0.0,0.0001287734065107836,0.391361266374588,0.16236171126365662,0.16236171126365662,0.01685623824596405,0.00901592243462801,0.030702145770192146,0.008698007091879845,0.019008878618478775,0.0879971906542778,0.3546231687068939,0.036253996193408966,0.13545548915863037,42.462500000000006,,,,,,,,,
425,7601.7,10.407,0.3847195841372013,1.053211972117424,0.00015317065845010802,2.6402183721074834e-05,1.0,0.9942626953125,,0,0.0,0.0,0.0,0.00012846319791741325,0.39136233925819397,0.1627213954925537,0.1627213954925537,0.016830015927553177,0.00899582915008068,0.030663665384054184,0.00867394357919693,0.01898662932217121,0.08800120651721954,0.35464516282081604,0.036217983812093735,0.13540799915790558,46.2375,,,,,,,,,
426,7612.9,11.131,2.58495482057333,1.7217347361147404,0.0001531560301373247,2.652531929925317e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.00012815269128304166,0.3913518488407135,0.16309583187103271,0.16309583187103271,0.01680809259414673,0.008978258818387985,0.03062998130917549,0.008652928285300732,0.018971199169754982,0.08807384967803955,0.35462498664855957,0.03619582951068878,0.13538920879364014,5.1000000000000005,,,,,,,,,
427,7624.8,11.987,0.14671004563570023,0.7455595880746841,0.0001531667476228904,2.6647458980733063e-05,1.0,0.99969482421875,,0,0.0,0.0,0.0,0.0001278418898647365,0.3913964629173279,0.16348198056221008,0.16348198056221008,0.016782667487859726,0.008957263082265854,0.030585963279008865,0.00863298587501049,0.018954457715153694,0.08806762099266052,0.3547084331512451,0.03615865111351013,0.13531360030174255,43.8,,,,,,,,,
428,7637.0,12.158,0.21189833711832762,0.6194682195782661,0.00015321295359171927,2.6762347715703072e-05,1.0,1.0,,0,0.0,0.0,0.0,0.0001275307969226575,0.39147520065307617,0.16376768052577972,0.16376768052577972,0.016767002642154694,0.008944138884544373,0.03055928461253643,0.008620440028607845,0.018944144248962402,0.08787357807159424,0.35485270619392395,0.03620891273021698,0.13527579605579376,39.9375,,,,,,,,,
429,7648.8,11.806,0.4085889756679535,0.706379845738411,0.00015325599815696478,2.6863547191169346e-05,1.0,0.99749755859375,,0,0.0,0.0,0.0,0.00012721941572002248,0.39149919152259827,0.16413038969039917,0.16413038969039917,0.016747966408729553,0.008926537819206715,0.030530082061886787,0.008603897877037525,0.018931344151496887,0.08777251839637756,0.35490602254867554,0.03625822812318802,0.135257750749588,6.387500000000003,,,,,,,,,
430,7661.5,12.721,1.778108456172049,1.6727188676595688,0.0001532890928501729,2.698532262002118e-05,1.0,0.9990234375,,0,0.0,0.0,0.0,0.00012690774952307294,0.39153853058815,0.16447047889232635,0.16447047889232635,0.016719207167625427,0.008905671536922455,0.030479885637760162,0.008585074916481972,0.01890619657933712,0.08771543204784393,0.35496601462364197,0.03629639372229576,0.1352410465478897,-25.299999999999986,,,,,,,,,
431,7673.9,12.332,0.7230123952031136,0.6825839579105377,0.00015328454901464283,2.7086286536359694e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.00012659580160103974,0.3914896845817566,0.16477037966251373,0.16477037966251373,0.016703905537724495,0.008891202509403229,0.03046276792883873,0.00857098400592804,0.018890665844082832,0.08769094944000244,0.35486501455307007,0.03643403947353363,0.1353434920310974,10.200000000000001,,,,,,,,,
432,7686.1,12.236,0.09215502627193928,0.5384934470057487,0.0001532645219413098,2.7188470994587988e-05,1.0,1.0,,0,0.0,0.0,0.0,0.000126283575226109,0.3914741277694702,0.16508792340755463,0.16508792340755463,0.016687259078025818,0.008875868283212185,0.03044363670051098,0.008557968772947788,0.01887156069278717,0.0877171978354454,0.354827880859375,0.03647438436746597,0.1353679597377777,33.4,,,,,,,,,
433,7697.7,11.629,0.10850479500368237,1.3241802416741848,0.00015322885155910626,2.7304764898872236e-05,1.0,0.9951171875,,0,0.0,0.0,0.0,0.00012597107367338765,0.3913930356502533,0.16549697518348694,0.16549697518348694,0.0166655033826828,0.008858182467520237,0.030391711741685867,0.008540252223610878,0.018871862441301346,0.08779951930046082,0.35467278957366943,0.0365651436150074,0.13546204566955566,11.862499999999997,,,,,,,,,
434,7708.5,10.778,0.644660621881485,0.9213889241218567,0.0001531762427475769,2.742577134995372e-05,1.0,0.99658203125,,0,0.0,0.0,0.0,0.00012565830022086914,0.39135435223579407,0.16579990088939667,0.16579990088939667,0.016644276678562164,0.00884280726313591,0.030348287895321846,0.008517477661371231,0.018868528306484222,0.08781822770833969,0.35459044575691223,0.03664436936378479,0.13553225994110107,39.8125,,,,,,,,,
435,7720.2,11.694,0.15566441509872675,0.56806930154562,0.00015315498603740707,2.752411592155113e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00012534525814939893,0.39135265350341797,0.16609187424182892,0.16609187424182892,0.016619836911559105,0.008823802694678307,0.03029875084757805,0.008490653708577156,0.018866144120693207,0.08780240267515182,0.3545823097229004,0.036687951534986496,0.13554714620113373,30.825,,,,,,,,,
436,7732.4,12.212,1.2345840455964208,1.1097140610218048,0.00015316867211367935,2.7625223992799874e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00012503195074264022,0.39139628410339355,0.16642440855503082,0.16642440855503082,0.01659395731985569,0.008803419768810272,0.03024819865822792,0.008468322455883026,0.018855886533856392,0.08772142231464386,0.3546605408191681,0.036710187792778015,0.13551490008831024,33.400000000000006,,,,,,,,,
437,7744.2,11.801,2.8913964610546827,1.9812668338418007,0.0001532043497718405,2.7746248179028044e-05,1.0,0.99981689453125,,0,0.0,0.0,0.0,0.0001247183812870395,0.391446590423584,0.1667715311050415,0.1667715311050415,0.016568660736083984,0.008785685524344444,0.030205102637410164,0.008448068052530289,0.01883578486740589,0.08759813010692596,0.35474035143852234,0.0367589108645916,0.13551777601242065,-73.925,,,,,,,,,
438,7755.7,11.469,0.3438552990555763,0.487873163074255,0.0001532490314275492,2.7837460038426798e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00012440455307179195,0.39150184392929077,0.16697421669960022,0.16697421669960022,0.01655869372189045,0.008779051713645458,0.030190536752343178,0.0084385946393013,0.018826594576239586,0.0873400866985321,0.3548215329647064,0.03692769631743431,0.13558556139469147,17.3375,,,,,,,,,
439,7766.6,10.945,0.20773944584652781,0.7379346042871475,0.00015326696302508935,2.791097222143435e-05,1.0,0.99749755859375,,0,0.0,0.0,0.0,0.00012409046938880705,0.39148083329200745,0.16723264753818512,0.16723264753818512,0.0165506973862648,0.008770005777478218,0.03017614409327507,0.00842249859124422,0.018834136426448822,0.08716141432523727,0.35474979877471924,0.03716736286878586,0.13576188683509827,6.424999999999997,,,,,,,,,
440,7777.5,10.825,0.21108455397188663,1.3557820171117783,0.000153259086800972,2.8004715204588138e-05,1.0,0.99591064453125,,0,0.0,0.0,0.0,0.00012377613353267402,0.3914916217327118,0.16754461824893951,0.16754461824893951,0.016547072678804398,0.008759407326579094,0.030159112066030502,0.008421847596764565,0.018847927451133728,0.08706588298082352,0.3547348976135254,0.03731074929237366,0.1358538120985031,36.675,,,,,,,,,
441,7789.0,11.556,0.49098096042871475,0.4758695140480995,0.00015325425556511618,2.8102930173190543e-05,1.0,0.9998779296875,,0,0.0,0.0,0.0,0.00012346154880062726,0.3914627730846405,0.16778115928173065,0.16778115928173065,0.016555415466427803,0.008756943047046661,0.030155079439282417,0.008434305898845196,0.01887533627450466,0.08699067682027817,0.3546522259712219,0.03747614845633507,0.1359892338514328,-0.3625000000000007,,,,,,,,,
442,7800.6,11.552,0.0885794973000884,0.4472010023891926,0.00015324957348639145,2.8178311367810238e-05,1.0,0.99969482421875,,0,0.0,0.0,0.0,0.00012314671849251172,0.39149507880210876,0.16801764070987701,0.16801764070987701,0.016554594039916992,0.008752346970140934,0.030142003670334816,0.008439801633358002,0.018884221091866493,0.08687423169612885,0.35467854142189026,0.0375862717628479,0.13605761528015137,-0.9625000000000021,,,,,,,,,
443,7812.0,11.456,0.19682446960359812,0.40897998213768005,0.00015328387962654233,2.8263737931411015e-05,1.0,0.9998779296875,,0,0.0,0.0,0.0,0.00012283164591074837,0.3915513753890991,0.16825996339321136,0.16825996339321136,0.01654425449669361,0.008742307312786579,0.030117809772491455,0.008441902697086334,0.01887499913573265,0.08674889802932739,0.3547517657279968,0.037680771201848984,0.1360824853181839,-18.5125,,,,,,,,,
444,7823.6,11.611,0.2674141228199005,0.5039254575967789,0.00015332311886595562,2.8341541565168882e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00012251633436029952,0.39157894253730774,0.1684974581003189,0.1684974581003189,0.01654195971786976,0.008738377131521702,0.030110925436019897,0.008445804007351398,0.018872736021876335,0.08652125298976898,0.35475170612335205,0.03790908679366112,0.13624344766139984,-0.5374999999999961,,,,,,,,,
445,7835.3,11.625,0.9073596000671387,1.0459873974323273,0.00015334556883317418,2.8417589874152327e-05,1.0,0.99853515625,,0,0.0,0.0,0.0,0.00012220078714863408,0.39162084460258484,0.1687132716178894,0.1687132716178894,0.016533218324184418,0.008730771951377392,0.03008856251835823,0.008445062674582005,0.018868479877710342,0.08632712066173553,0.354779988527298,0.0380912609398365,0.1363624781370163,62.825,,,,,,,,,
446,7847.3,12.094,0.18401899561285973,0.6644948460161686,0.00015338711818912998,2.8492502224253258e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.00012188500758569304,0.3916938900947571,0.16893643140792847,0.16893643140792847,0.016511239111423492,0.008713454008102417,0.030039556324481964,0.008437443524599075,0.018854506313800812,0.0861942246556282,0.3548741936683655,0.0381675623357296,0.1363898366689682,13.525000000000002,,,,,,,,,
447,7859.1,11.774,0.15374970436096191,0.5304753854870796,0.0001534427829028573,2.8565531465574168e-05,1.0,1.0,,0,0.0,0.0,0.0,0.0001215689989838546,0.3917658030986786,0.1691126525402069,0.1691126525402069,0.01649617776274681,0.00870139617472887,0.03000572882592678,0.008432251401245594,0.018845338374376297,0.08595193177461624,0.35496553778648376,0.03833121061325073,0.13646571338176727,23.137500000000003,,,,,,,,,
448,7870.3,11.141,0.3092424524948001,0.36348050832748413,0.00015348317538155243,2.8625556296901777e-05,1.0,0.9998779296875,,0,0.0,0.0,0.0,0.0001212527646578994,0.39177384972572327,0.16933505237102509,0.16933505237102509,0.016483046114444733,0.008690424263477325,0.029980413615703583,0.008425651118159294,0.01883568987250328,0.08579211682081223,0.35490620136260986,0.03856971114873886,0.1366763412952423,-28.549999999999997,,,,,,,,,
449,7880.9,10.667,0.8214923068881035,0.7367144823074341,0.000153490953380242,2.8707914225378772e-05,1.0,0.999755859375,,0,0.0,0.0,0.0,0.00012093630792497593,0.3917873501777649,0.16963307559490204,0.16963307559490204,0.016461487859487534,0.008673050440847874,0.029948243871331215,0.008412155322730541,0.018812496215105057,0.08571658283472061,0.3548499345779419,0.03876582160592079,0.13685299456119537,33.4375,,,,,,,,,
450,7893.8,12.838,0.5571829858236015,0.5935305319726467,0.00015351058391388506,2.8812268737965496e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00012061963210456558,0.3918467164039612,0.1699233055114746,0.1699233055114746,0.016431881114840508,0.00865149311721325,0.029902368783950806,0.008394096046686172,0.018779562786221504,0.08568355441093445,0.35490915179252625,0.03880723565816879,0.13687840104103088,26.25,,,,,,,,,
451,7905.9,12.161,1.42851073294878,1.0396931990981102,0.00015357910160673782,2.891077929234598e-05,1.0,0.999755859375,,0,0.0,0.0,0.0,0.00012030274051844779,0.39196234941482544,0.17022112011909485,0.17022112011909485,0.016396095976233482,0.008626122027635574,0.029846590012311935,0.008369643241167068,0.0187420304864645,0.0857606902718544,0.355074018239975,0.03867883235216141,0.13676974177360535,18.512500000000003,,,,,,,,,
452,7918.1,12.167,0.3091210750862956,0.5226086378097534,0.00015366504158009775,2.9005680062255124e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011998563649066541,0.39205971360206604,0.17043781280517578,0.17043781280517578,0.016365520656108856,0.008603967726230621,0.02980128861963749,0.008347884751856327,0.01870894804596901,0.08574653416872025,0.35521018505096436,0.038663897663354874,0.13670840859413147,42.349999999999994,,,,,,,,,
453,7928.6,10.535,1.101329781115055,0.9397281482815742,0.00015373235873994417,2.9082362743793055e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011966832334748965,0.3921136260032654,0.17072159051895142,0.17072159051895142,0.0163295716047287,0.008578691631555557,0.029746947810053825,0.008325675502419472,0.018666977062821388,0.08575686067342758,0.35525503754615784,0.038739800453186035,0.13671845197677612,-28.737499999999997,,,,,,,,,
454,7940.8,12.217,0.23418717924505472,0.6744681298732758,0.00015373592395917512,2.9195035040174844e-05,1.0,1.0,,0,0.0,0.0,0.0,0.0001193508044173852,0.3920416235923767,0.17112377285957336,0.17112377285957336,0.016304820775985718,0.00856103841215372,0.02970980852842331,0.008310103788971901,0.018638333305716515,0.0858229398727417,0.35505935549736023,0.03897739201784134,0.13691125810146332,-25.0875,,,,,,,,,
455,7953.0,12.19,0.1484186751767993,1.008352056145668,0.0001536758936708793,2.9335696581256343e-05,1.0,0.99578857421875,,0,0.0,0.0,0.0,0.00011903308303097538,0.3919900953769684,0.17152556777000427,0.17152556777000427,0.0162821002304554,0.008547353558242321,0.029674921184778214,0.008295712061226368,0.01861041598021984,0.08583333343267441,0.35487839579582214,0.03922070562839508,0.13715669512748718,15.099999999999998,,,,,,,,,
456,7964.1,11.074,3.756143182516098,3.4130809158086777,0.00015365471335826442,2.9471230391209247e-05,1.0,0.99432373046875,,0,0.0,0.0,0.0,0.0001187151625210072,0.3919854462146759,0.17194293439388275,0.17194293439388275,0.016240200027823448,0.008529341779649258,0.029593706130981445,0.008274434134364128,0.018563315272331238,0.08588823676109314,0.3547988831996918,0.039325885474681854,0.13728438317775726,19.975,,,,,,,,,
457,7975.7,11.553,0.833013853058219,1.0368267595767975,0.00015365083891083486,2.9627780349983368e-05,1.0,0.9998779296875,,0,0.0,0.0,0.0,0.00011839704622231638,0.3919696807861328,0.1724466234445572,0.1724466234445572,0.016184503212571144,0.008504844270646572,0.029477551579475403,0.008250723592936993,0.01850489340722561,0.08609222620725632,0.35471928119659424,0.039307329803705215,0.13732270896434784,34.8375,,,,,,,,,
458,7987.0,11.333,0.6738823298364878,1.2250624522566795,0.00015363315105787478,2.9804842142766574e-05,1.0,0.995849609375,,0,0.0,0.0,0.0,0.00011807873747179236,0.39194732904434204,0.17296528816223145,0.17296528816223145,0.016124451532959938,0.008474915288388729,0.029351290315389633,0.008219180628657341,0.018452420830726624,0.08632661402225494,0.35463958978652954,0.03925793245434761,0.1373317539691925,0.3500000000000014,,,,,,,,,
459,7998.4,11.404,0.4598698075860739,1.7879452481865883,0.00015361109035438858,2.998458103320445e-05,1.0,0.9935302734375,,0,0.0,0.0,0.0,0.00011776023960834334,0.3918907344341278,0.1734849512577057,0.1734849512577057,0.016070324927568436,0.00844463612884283,0.029248852282762527,0.008186496794223785,0.018401313573122025,0.08657530695199966,0.3545041084289551,0.03920749947428703,0.13737782835960388,7.4375,,,,,,,,,
460,8010.4,11.952,0.20811393670737743,0.5308757796883583,0.00015356973381130956,3.015144102391787e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011744155597286111,0.39187267422676086,0.1738874465227127,0.1738874465227127,0.01604653149843216,0.008428359404206276,0.02921520359814167,0.008171170018613338,0.018371395766735077,0.08669080585241318,0.3544452488422394,0.039185985922813416,0.13741154968738556,39.0375,,,,,,,,,
461,8023.0,12.62,0.16042382782325149,0.5706368833780289,0.0001535706287540961,3.0283302749012364e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011712268990818633,0.3918924927711487,0.17424683272838593,0.17424683272838593,0.016027819365262985,0.00841596256941557,0.02918851748108864,0.008159641176462173,0.018347159028053284,0.08667441457509995,0.3544463813304901,0.03924335539340973,0.13745906949043274,35.7,,,,,,,,,
462,8064.4,41.473,1.0255532711744308,1.5857383832335472,0.00015358188466052525,3.041229138034396e-05,1.0,0.9937744140625,,0,0.0,0.0,0.0,0.00011680364475907302,0.3919054865837097,0.17463845014572144,0.17463845014572144,0.016008615493774414,0.008402721956372261,0.029164684936404228,0.008149049244821072,0.01831800676882267,0.08664847165346146,0.35437265038490295,0.03939345106482506,0.13765950500965118,19.5375,,,,,,,,,
463,8082.6,18.187,0.5323883173987269,1.0864643640816212,0.00015360409088316374,3.054361650356441e-05,1.0,0.99664306640625,,0,0.0,0.0,0.0,0.00011648442387215392,0.3919542729854584,0.17498593032360077,0.17498593032360077,0.01598568633198738,0.00838519912213087,0.029141893610358238,0.008138789795339108,0.01827685907483101,0.08663123846054077,0.3543885052204132,0.03946450725197792,0.13774800300598145,45.425,,,,,,,,,
464,8096.0,13.329,0.5127636296674609,0.6824640333652496,0.00015363991042249836,3.065910732402699e-05,1.0,1.0,,0,0.0,0.0,0.0,0.000116165030595905,0.39199987053871155,0.17527225613594055,0.17527225613594055,0.015963967889547348,0.008370154537260532,0.02911277487874031,0.008125574328005314,0.018247373402118683,0.08661462366580963,0.35442686080932617,0.03948529064655304,0.13778361678123474,6.662499999999998,,,,,,,,,
465,8111.1,15.126,0.643292288761586,1.0459525734186172,0.00015368242020485923,3.075823769904673e-05,1.0,0.99737548828125,,0,0.0,0.0,0.0,0.00011584546828061066,0.39207834005355835,0.17552831768989563,0.17552831768989563,0.015937797725200653,0.008353471755981445,0.029051903635263443,0.008120669983327389,0.01822514832019806,0.08653537929058075,0.35454854369163513,0.039467643946409225,0.1377485990524292,-19.112500000000004,,,,,,,,,
466,8123.2,12.16,0.23101145401597023,0.4372963681817055,0.0001537405332783237,3.0843504646327347e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.0001155257402783283,0.3921271860599518,0.17578299343585968,0.17578299343585968,0.01591181382536888,0.008336612023413181,0.028999794274568558,0.008111638016998768,0.018199216574430466,0.08643614500761032,0.3545966148376465,0.03951897472143173,0.1378115862607956,-6.5875,,,,,,,,,
467,8137.1,13.851,4.815142560750246,3.409148223698139,0.00015377884119516239,3.093819850619184e-05,1.0,0.999755859375,,0,0.0,0.0,0.0,0.00011520584994285345,0.392183780670166,0.1760578155517578,0.1760578155517578,0.015880949795246124,0.008315065875649452,0.02894851565361023,0.008095324039459229,0.018164891749620438,0.08636564016342163,0.3546719551086426,0.039524029940366745,0.13782143592834473,-120.425,,,,,,,,,
468,8150.3,13.235,0.30183671973645687,0.43024812638759613,0.00015383072968688793,3.101852689724183e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011488580062968432,0.39227065443992615,0.17622043192386627,0.17622043192386627,0.01586153544485569,0.00830116868019104,0.02891628071665764,0.008084969595074654,0.01814371906220913,0.08618833869695663,0.354753315448761,0.03967750817537308,0.1379261314868927,39.5,,,,,,,,,
469,8162.6,12.296,0.1672429838217795,0.3849095515906811,0.0001539123259135522,3.106620079051936e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011456559569598673,0.39239904284477234,0.17629769444465637,0.17629769444465637,0.015849417075514793,0.008292046375572681,0.02889641933143139,0.008078083395957947,0.018131116405129433,0.08597078919410706,0.35488027334213257,0.039874117821455,0.13804377615451813,43.912499999999994,,,,,,,,,
470,8175.3,12.698,1.8701729252934456,1.9469744116067886,0.00015401973723783158,3.1085542104847264e-05,1.0,0.9996337890625,,0,0.0,0.0,0.0,0.00011424523850055901,0.3925383687019348,0.17634263634681702,0.17634263634681702,0.015832073986530304,0.008278850466012955,0.028868744149804115,0.008067216724157333,0.018113480880856514,0.08577464520931244,0.35504311323165894,0.04000907018780708,0.1381041705608368,44.7,,,,,,,,,
471,8187.6,12.306,0.18032400496304035,0.5683525502681732,0.000154130862938473,3.1101342756301165e-05,1.0,1.0,,0,0.0,0.0,0.0,0.00011392473240379645,0.3926767110824585,0.17638196051120758,0.17638196051120758,0.015817156061530113,0.008266700431704521,0.02884746342897415,0.008056633174419403,0.018097827211022377,0.0855783149600029,0.3552244305610657,0.04010322317481041,0.13812562823295593,51.68750000000001,,,,,,,,,
472,8199.4,11.751,0.9375569820404053,1.3506713584065437,0.0001542348472867161,3.11191115542897e-05,1.0,0.99688720703125,,0,0.0,0.0,0.0,0.0001136040807676564,0.3928057551383972,0.17648449540138245,0.17648449540138245,0.015804510563611984,0.008251333609223366,0.028828445822000504,0.008041511289775372,0.018096748739480972,0.08543054759502411,0.3554053008556366,0.04014253243803978,0.1381073147058487,53.87500000000001,,,,,,,,,
473,8211.3,11.917,7.4139876663684845,5.010246828198433,0.00015435301611432806,3.116998323093867e-05,1.0,0.9996337890625,,0,0.0,0.0,0.0,0.00011328328695562276,0.3929910659790039,0.17667409777641296,0.17667409777641296,0.015783190727233887,0.00823095440864563,0.02879730612039566,0.008021841756999493,0.018082663416862488,0.08539042621850967,0.3556531071662903,0.04012610390782356,0.1380261480808258,34.3375,,,,,,,,,
474,8223.1,11.837,2.8575603403151035,2.158257231116295,0.0001544853948871605,3.12450511046336e-05,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.00011296235433267085,0.3931364119052887,0.17690588533878326,0.17690588533878326,0.01575804501771927,0.008208319544792175,0.028760576620697975,0.008001895621418953,0.01806139573454857,0.0853780061006546,0.3558337092399597,0.04011441394686699,0.1379856914281845,3.9375000000000036,,,,,,,,,
475,8234.5,11.386,1.0436797328293324,1.2653723806142807,0.00015458833877346478,3.132160964014474e-05,1.0,0.9962158203125,,0,0.0,0.0,0.0,0.00011264128626523201,0.3932257890701294,0.17711585760116577,0.17711585760116577,0.015724031254649162,0.008192631416022778,0.028665106743574142,0.007992461323738098,0.018045924603939056,0.08533528447151184,0.3559326231479645,0.04015824943780899,0.13799893856048584,37.112500000000004,,,,,,,,,
476,8247.6,13.124,0.303096828982234,2.325490102171898,0.0001546331877761986,3.140815442748135e-05,1.0,0.9908447265625,,0,0.0,0.0,0.0,0.00011232008612115835,0.3932519853115082,0.17742837965488434,0.17742837965488434,0.015697048977017403,0.008182769641280174,0.028558241203427315,0.007993512786924839,0.018053671345114708,0.08544057607650757,0.3559262454509735,0.04014952480792999,0.1380273997783661,-10.337499999999999,,,,,,,,,
477,8259.9,12.27,0.7241337047889829,1.1474896296858788,0.0001546702769701369,3.1515141017735004e-05,1.0,0.99658203125,,0,0.0,0.0,0.0,0.00011199875726968735,0.39332103729248047,0.1776939332485199,0.1776939332485199,0.01568461023271084,0.008172101341187954,0.028486669063568115,0.008001448586583138,0.01807822287082672,0.08546775579452515,0.3560059666633606,0.04013233631849289,0.13800665736198425,27.4,,,,,,,,,
478,8272.5,12.586,0.3237013630568981,1.6233492940664291,0.00015470727157662623,3.161851236654911e-05,1.0,0.9945068359375,,0,0.0,0.0,0.0,0.00011167730308140669,0.39332523941993713,0.17799608409404755,0.17799608409404755,0.015714840963482857,0.008166654966771603,0.02852405421435833,0.008029257878661156,0.018139401450753212,0.08553636074066162,0.35595768690109253,0.04017764329910278,0.13808752596378326,-61.89999999999999,,,,,,,,,
