epoch,time_total_sec,time_interval_sec,train_curve_loss,train_trans_loss,train_cloud_loss,train_total_loss,val_curve_loss,val_trans_loss,val_cloud_loss,val_total_loss,val_frac_exceed_start,curve_avg_rmse_bps,curve_n_good,curve_n_bad
135,58.74719500000356,0.4115080000483431,4307.136088330905,-10.807402680226142,0.0,4296.328685650679,2588.250980744525,-8.254002241181919,0.0005137230274510026,2579.9995471184807,0.0,63.49869084722777,170,0
136,59.15596939995885,0.4087743999552913,4306.79608887216,-10.807469966666156,0.0,4295.988618905493,2586.8690392403723,-8.253757828058706,8.836557096580641e-05,2578.6157232401683,0.0,63.49462258863576,170,0
137,59.55960320000304,0.40363380004419014,4306.369312800424,-10.80755883035732,0.0001463322246471892,4295.562485631189,2585.1649693365694,-8.253473235457525,0.0007926960879726928,2576.9154595815517,0.0,63.48963216691152,170,0
138,59.971361899981275,0.4117586999782361,4306.1038113366985,-10.80765051235275,0.0,4295.296160824345,2583.296074585586,-8.253213512023583,3.583141816809383e-05,2575.043040230653,0.0,63.48479876611449,170,0
139,60.38529509998625,0.41393320000497624,4305.624702949948,-10.807739660396658,8.819582903090256e-07,4294.816967699343,2582.284182831603,-8.252917418807591,0.00027180860043915734,2574.0326244557978,0.0,63.480593619760214,170,0
140,60.804635200009216,0.4193401000229642,4305.221702138877,-10.807836618682693,0.0001606138007926394,4294.414668589198,2581.2478998574693,-8.252680470087597,0.0010660178006671505,2573.000549476385,0.0,63.476997452012945,170,0
141,61.212981799966656,0.40834659995744005,4304.871495515927,-10.807908278626245,0.0,4294.0635872373,2581.0218710792346,-8.252490319622057,0.0,2572.7693807596124,0.0,63.47475531107296,170,0
142,61.62483729998348,0.41185550001682714,4304.631904489112,-10.807971165570004,6.818276087276289e-07,4293.82393673268,2581.377807111324,-8.252261273698377,0.0,2573.1255458376254,0.0,63.47294764285966,170,0
143,62.03022479999345,0.40538750000996515,4304.237439936734,-10.808043776388935,0.0003987035648666713,4293.43138967817,2581.277750923414,-8.252044052695426,0.0,2573.0257068707174,0.0,63.47069154968507,170,0
144,62.4298227999825,0.3995979999890551,4303.921488310233,-10.808110248348873,0.0004891658372731134,4293.115823891072,2581.226745027601,-8.2518272106189,0.001666372546291307,2572.983249679714,0.0,63.468497005096665,170,0
145,62.83702949999133,0.4072067000088282,4303.587007777682,-10.808191766269655,0.0,4292.778816011412,2580.4791814414693,-8.251592608350983,4.143518442795946e-06,2572.2276095507104,0.0,63.46529976714332,170,0
146,63.24545129999751,0.408421800006181,4303.251823027017,-10.808259093263361,0.0,4292.443563933753,2580.012586444589,-8.251415918958383,0.003119865161901824,2571.7767698514403,0.0,63.463010562195535,170,0
147,63.65060190000804,0.40515060001052916,4303.0357077852095,-10.808313155713654,0.0,4292.227394629497,2579.3576634819588,-8.25127470209433,0.008184931584847049,2571.147313437789,0.0,63.46084680186799,170,0
148,64.05388069996843,0.40327879996038973,4302.904105861063,-10.808355895367564,0.0002824287561897123,4292.097162109478,2578.5554856315434,-8.251154324024709,0.0021169649372316857,2570.314916132205,0.0,63.45875665132851,170,0
149,64.45261079998454,0.39873010001610965,4302.70693119842,-10.808390095123,0.0,4291.898541103296,2578.84646019491,-8.251064058126827,0.0013470864502460082,2570.6021315690346,0.0,63.458187309580914,170,0
150,64.8615143999923,0.40890360000776127,4302.58876557321,-10.808418987489286,0.0,4291.7803465857205,2578.2915562599073,-8.250978002593937,4.151473432087041e-05,2570.040785830985,0.0,63.456699936236774,170,0
151,65.26397179998457,0.40245739999227226,4302.389112022546,-10.80844882565445,0.0,4291.580663196892,2578.712649484217,-8.250871330011044,0.0005584319531590184,2570.4645703139718,0.0,63.456089021174144,170,0
152,65.67212559998734,0.4081538000027649,4302.344014026218,-10.808482732516431,0.0,4291.535531293702,2579.7862638398105,-8.250777843999984,0.0,2571.5354859958106,0.0,63.45639298887681,170,0
153,66.08089320000727,0.40876760001992807,4302.062920541635,-10.808512558587319,0.0,4291.254407983048,2580.3320350993567,-8.250684520854211,0.004505094742133681,2572.1038760522133,0.0,63.45610879588412,170,0
154,66.48237489996245,0.401481699955184,4301.926423300551,-10.80854673909962,0.0,4291.11787656145,2580.456583724007,-8.250555872579646,0.0018546381495593944,2572.215301042175,0.0,63.455001057846,170,0
155,66.89306079997914,0.4106859000166878,4301.7438766773785,-10.808589708779323,0.00019739988207483116,4290.93627396801,2580.261227576936,-8.250434088451374,0.0002980709288335045,2572.0122838431294,0.0,63.45357289609077,170,0
156,67.28919809998479,0.3961373000056483,4301.567401613792,-10.80862691665944,0.0009866802972989884,4290.763708098619,2580.2219663517762,-8.250336158188315,0.0019254963325770211,2571.981257675251,0.0,63.452555796026935,170,0
157,67.6969121999573,0.40771409997250885,4301.418423549882,-10.80865704778101,0.0,4290.609766502102,2580.371799396397,-8.250244329082864,0.0014436246791470898,2572.12877319071,0.0,63.45185968340036,170,0
158,68.10094380000373,0.40403160004643723,4301.28294490972,-10.808691344103293,0.0,4290.474253565615,2580.815631364941,-8.250124638467513,0.006156679935502592,2572.5962901261514,0.0,63.45134526692261,170,0
159,68.50168889999622,0.4007450999924913,4301.137606004743,-10.808725767422052,0.0023147825452665763,4290.340454150047,2581.1763212180203,-8.250025847191289,0.03085764486583057,2573.0805835951583,0.0,63.450897740314254,170,0
160,68.9102974999696,0.40860859997337684,4300.985324643038,-10.808755724537434,0.0007706609985536155,4290.180422223494,2581.2583072224147,-8.249940279215128,0.0,2573.0083669431997,0.0,63.45018890216701,170,0
161,69.3410563999787,0.43075890000909567,4300.869818755626,-10.808781566092641,0.00030782035301433705,4290.062576291299,2581.066044862955,-8.249872606278625,0.0,2572.816172256676,0.0,63.44928511562683,170,0
162,69.75238919997355,0.4113327999948524,4300.794550854541,-10.808803199178758,0.0012026437330702846,4289.991760874028,2580.7156001511,-8.249816193083067,0.0,2572.465783958017,0.0,63.448275089690796,170,0
163,70.17065260000527,0.41826340003171936,4300.696758911911,-10.808820583471174,0.0,4289.887938328439,2580.637483454492,-8.249768492707926,0.0007205883985699137,2572.3913179037772,0.0,63.44770598398605,170,0
164,70.582619599998,0.41196699999272823,4300.612798968613,-10.80883683775847,0.0,4289.8039621308535,2580.375612355855,-8.249709070927706,0.00628673354162371,2572.1573369526354,0.0,63.446773828361785,170,0
165,71.00203829997918,0.4194186999811791,4300.518644270911,-10.808855823528718,0.00016216497038014764,4289.710599272235,2580.3881761076855,-8.249652967008537,0.004155309364915327,2572.1592996875015,0.0,63.44623298760902,170,0
166,71.43271089997143,0.43067259999224916,4300.435895063868,-10.80887438323419,0.0,4289.627020680634,2580.2990513676996,-8.249584906933482,0.00016742858546439686,2572.050303603693,0.0,63.445437331150714,170,0
167,71.87282339995727,0.4401124999858439,4300.32667425145,-10.808901289780465,0.00013296212716396721,4289.518437772306,2579.9344958148113,-8.24950156918996,0.0,2571.6849942456215,0.0,63.44412763774175,170,0
168,72.2909560999833,0.4181327000260353,4300.195627825432,-10.808924969934061,0.0005115397981464954,4289.389260554489,2579.643509048084,-8.249440106001106,0.0,2571.3940689420833,0.0,63.44313379478026,170,0
169,72.72919230000116,0.43823620001785457,4300.117738189912,-10.808943376750687,0.0,4289.308794813162,2579.3493374159593,-8.249389079494096,1.293560752889419e-05,2571.100013014503,0.0,63.44224383243447,170,0
170,73.15883809997467,0.42964579997351393,4300.040692755974,-10.80895894919967,4.596706243626149e-05,4289.231963642088,2579.238695311449,-8.249347652881074,0.0,2570.989347658568,0.0,63.44168337734303,170,0
171,73.55740240000887,0.3985643000341952,4299.982681752785,-10.808972323174363,8.189377807429282e-06,4289.1737503765,2579.22179886761,-8.24931019985962,0.0006826910032875512,2570.975902122766,0.0,63.441272915597814,170,0
172,73.98991439997917,0.432511999970302,4299.943589118861,-10.808984136614079,0.0,4289.134604982247,2579.4085304103573,-8.249271782714182,0.027140675326846476,2571.2949620042777,0.0,63.441111254469256,170,0
173,74.39333839999745,0.4034240000182763,4299.855089628257,-10.808998202726263,0.0,4289.04609142553,2579.4114006736013,-8.249234019895852,7.601725355496066e-06,2571.1622046623315,0.0,63.44071599813746,170,0
174,74.79868489998626,0.40534649998880923,4299.805474407416,-10.809009190042941,2.5347494232605538e-05,4288.996591954845,2579.3497220919753,-8.249204301912046,0.0,2571.1005177900633,0.0,63.44032338696192,170,0
175,75.20186019997345,0.4031752999871969,4299.760789911695,-10.809018772299865,0.0,4288.9517711393955,2579.3040364589633,-8.249177430419465,0.002608148538857852,2571.067899771238,0.0,63.439986315794414,170,0
176,75.60878670000238,0.4069265000289306,4299.7219663974465,-10.809027636410473,0.0,4288.912938761036,2579.2192330241605,-8.249154030419756,0.000243076576998111,2570.9712943766253,0.0,63.43963549916737,170,0
177,76.01278099999763,0.4039942999952473,4299.685567808838,-10.809035078857487,7.376203819653373e-06,4288.8765696109995,2579.2071379330487,-8.249131057416152,0.0033253437888213317,2570.974633594577,0.0,63.43938734712945,170,0
178,76.41253739997046,0.39975639997282997,4299.648752751414,-10.809042875798285,0.0001297349755712566,4288.840358550493,2579.205768593224,-8.249106312246711,5.058198450782162e-05,2570.956915190901,0.0,63.43914052097943,170,0
179,76.81829899997683,0.40576160000637174,4299.608209997458,-10.809051681641769,0.001872843970390097,4288.808522535668,2579.164234042072,-8.249077945529178,0.0015361546682288228,2570.922836869884,0.0,63.43879890319747,170,0
180,77.22214169998188,0.4038427000050433,4299.5593723477605,-10.809060996596852,0.0,4288.750311351163,2578.9764829057553,-8.249054242837316,0.001521440321352688,2570.735035864525,0.0,63.43831096616068,170,0
181,77.62827489996562,0.4061331999837421,4299.522933071013,-10.809068274729475,0.0,4288.713864796284,2578.8130198854165,-8.249034596820323,4.078818037661608e-05,2570.5641892294975,0.0,63.437895892449895,170,0
182,78.03156029997626,0.4032854000106454,4299.510649199784,-10.80907434995509,0.0,4288.701574849829,2578.6595346691497,-8.249018988622783,0.0009429534079740059,2570.415230447567,0.0,63.43753684174013,170,0
183,78.43241000000853,0.4008497000322677,4299.474107133177,-10.809079203789981,5.7820492797949385e-05,4288.665317031852,2578.555654358197,-8.249005816631911,0.0016901721625663195,2570.3150994023777,0.0,63.43726847856241,170,0
184,78.83878980000736,0.406379799998831,4299.460443441116,-10.809083466338771,1.3441260391246946e-05,4288.651427181079,2578.5566470399135,-8.248995331190919,0.0,2570.3076517087225,0.0,63.437163736057784,170,0
185,79.24655829998665,0.40776849997928366,4299.439805022465,-10.809086909780783,0.0,4288.630718112685,2578.5483827217063,-8.248983418116715,0.002769856941784712,2570.313248588299,0.0,63.43704476643956,170,0
186,79.64810259995284,0.40154429996619,4299.425012192476,-10.809090568825882,0.0,4288.615921623651,2578.5035438317636,-8.248972958466688,0.00015054771218062476,2570.255323611858,0.0,63.43688952259463,170,0
187,80.0525925999973,0.40449000004446134,4299.410826249497,-10.809093726098622,0.0016310366899984358,4288.60988770685,2578.455118380761,-8.24896371666712,0.016438552574874143,2570.2883474269684,0.0,63.436738528242046,170,0
188,80.44911739998497,0.39652479998767376,4299.3973487986805,-10.809096542928113,0.00010701510121019585,4288.588787331258,2578.435049934894,-8.248955965249623,0.0,2570.186093969644,0.0,63.43663745690701,170,0
189,80.847942399967,0.3988249999820255,4299.385468846571,-10.809098974547055,0.0,4288.576369872025,2578.4133993960777,-8.248949933487255,0.0003046126488044275,2570.165972525834,0.0,63.43655104140671,170,0
190,81.24695060000522,0.39900820003822446,4299.377870731598,-10.809100669125577,0.0,4288.568770062472,2578.4091568902,-8.24894571177278,0.0008939544159722575,2570.164680950507,0.0,63.436504502856984,170,0
191,81.65051589999348,0.40356529998825863,4299.371609143012,-10.809101875504016,4.048428662027873e-06,4288.562527509652,2578.389332232909,-8.248942526766282,0.0006768404721988056,2570.1437739085036,0.0,63.43644727245295,170,0
192,82.05904329998884,0.40852739999536425,4299.368541143505,-10.809102898771833,1.9689344199836974e-06,4288.559448089407,2578.363516956498,-8.248939967714033,5.584930684375953e-05,2570.1148562353183,0.0,63.436387916050734,170,0
193,82.46719779999694,0.40815450000809506,4299.3641370714295,-10.809103610227845,0.0,4288.555033461201,2578.352968094429,-8.24893830742549,6.6986684905902e-05,2570.1043647204283,0.0,63.43635747070753,170,0
194,82.87019419996068,0.40299639996374026,4299.361412148221,-10.80910408688552,0.0,4288.552308061334,2578.347425587155,-8.24893721916837,0.0009704340291131999,2570.103340538132,0.0,63.43633934515843,170,0
195,83.28974609996658,0.41955190000589937,4299.360203580894,-10.809104400640383,0.0007079056039282892,4288.554638708272,2578.3448766166507,-8.248936421531653,0.0,2570.095940195119,0.0,63.43632801340746,170,0
196,83.70060829998692,0.4108622000203468,4299.358949450862,-10.809104655927062,0.0,4288.549844794935,2578.3434223043473,-8.248935758382602,6.23938355619715e-05,2570.094798515143,0.0,63.43631945257477,170,0
197,84.10536719998345,0.4047588999965228,4299.358041008519,-10.809104856159495,0.0,4288.548936152359,2578.3419963302954,-8.2489352955113,0.0002126496044679325,2570.0941242828067,0.0,63.43631286735167,170,0
198,84.5089632999734,0.4035960999899544,4299.357467101649,-10.809104971421,0.0,4288.548362130227,2578.3405445735752,-8.248935120256258,4.854876589636124e-05,2570.091852197148,0.0,63.43630921610292,170,0
199,84.90928249998251,0.4003192000091076,4299.357241721941,-10.80910501137044,0.00010415298872562516,4288.548657475514,2578.3401431753473,-8.248935061444449,0.0015674435269780543,2570.099045331538,0.0,63.436308105177666,170,0
