epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
276,5025.7,17.962,3.408927857875824,1.9682367220520973,1.0060809700007667e-05,1.0,0.9283447265625,111.7801753282547,,0,0.0,0.0,0.0004328205369078853,0.10001867264509201,0.17021650075912476,0.15326830744743347,0.23280660808086395,0.2182837575674057,0.09203875809907913,0.06994406133890152,0.03597395494580269,0.05185909941792488,-0.07743208110332489,-0.004951360635459423,-86.55,,,,,,,,,
277,5043.6,17.849,6.836964190006256,1.459527736529708,9.996652124755201e-06,1.0,0.930419921875,130.8821074962616,,0,0.0,0.0,0.0004322557084239817,0.09996461868286133,0.16953960061073303,0.15325942635536194,0.233488991856575,0.21811650693416595,0.09159450978040695,0.06983771920204163,0.03606685996055603,0.051532916724681854,-0.077571801841259,-0.004368018824607134,-69.6625,,,,,,,,,
278,5062.2,18.589,4.457970678806305,0.9811443835496902,9.994494348575245e-06,1.0,0.92742919921875,132.60319638252258,,0,0.0,0.0,0.0004316888873676427,0.09989077597856522,0.1687980592250824,0.15321709215641022,0.2340303659439087,0.21772325038909912,0.09133485704660416,0.06977986544370651,0.03617944195866585,0.05110146850347519,-0.07774054259061813,-0.003776614321395755,-68.38749999999999,,,,,,,,,
279,5079.7,17.498,10.12981116771698,2.992762789130211,9.953705330190132e-06,1.0,0.92913818359375,134.2341114282608,,0,0.0,0.0,0.00043112007993753256,0.09966190904378891,0.16794736683368683,0.15335756540298462,0.2352706789970398,0.21724185347557068,0.09132599085569382,0.06959177553653717,0.03612012043595314,0.050818849354982376,-0.07768011093139648,-0.00332828052341938,-145.55,,,,,,,,,
280,5095.1,15.417,8.436386346817017,1.3275193870067596,9.93764274426212e-06,1.0,0.9334716796875,136.55457544326782,,0,0.0,0.0,0.0004305492923540382,0.09976259618997574,0.167891263961792,0.1531657874584198,0.2359805554151535,0.21630218625068665,0.09116259217262268,0.06921780109405518,0.036381565034389496,0.05055671185255051,-0.07786823064088821,-0.0030847550369799137,-77.3125,,,,,,,,,
281,5112.0,16.903,7.910899996757507,2.3246844857931137,9.942320048139663e-06,1.0,0.92718505859375,151.2740879058838,,0,0.0,0.0,0.00042997653085920115,0.0997120589017868,0.16737356781959534,0.15313366055488586,0.23758560419082642,0.21489596366882324,0.09110204130411148,0.06895102560520172,0.036225348711013794,0.050513166934251785,-0.07791827619075775,-0.002716780873015523,81.7625,,,,,,,,,
282,5131.2,19.254,4.851898789405823,1.3012266904115677,9.94192305370234e-06,1.0,0.9248046875,142.58929920196533,,0,0.0,0.0,0.0004294018017166495,0.09962783008813858,0.16646993160247803,0.15318575501441956,0.23860038816928864,0.2142311930656433,0.0910905972123146,0.06882084906101227,0.03640435263514519,0.050061240792274475,-0.07804130762815475,-0.001963011920452118,-91.125,,,,,,,,,
283,5148.8,17.572,5.577852010726929,1.9537623226642609,9.939093615685124e-06,1.0,0.93023681640625,118.67566871643066,,0,0.0,0.0,0.0004288251112115289,0.0998147651553154,0.16616004705429077,0.1533459573984146,0.2395494282245636,0.21390794217586517,0.09089824557304382,0.06902819871902466,0.03639887645840645,0.0496521070599556,-0.07855159044265747,-0.001557462732307613,-53.137499999999996,,,,,,,,,
284,5166.0,17.16,6.7732707262039185,1.311300978064537,9.991746537707513e-06,1.0,0.92694091796875,139.20555758476257,,0,0.0,0.0,0.00042824646565043446,0.10027839988470078,0.16655218601226807,0.15305210649967194,0.23910701274871826,0.21319043636322021,0.0905645340681076,0.06934642791748047,0.03691859915852547,0.04888656735420227,-0.0793788805603981,-0.0013681367272511125,-81.51249999999999,,,,,,,,,
285,5184.0,18.005,5.191857218742371,1.0078787505626678,1.0104804232469178e-05,1.0,0.9298095703125,123.90364098548889,,0,0.0,0.0,0.00042766587136134124,0.10091188549995422,0.16746583580970764,0.15262147784233093,0.23762767016887665,0.21285706758499146,0.09057708084583282,0.0694241002202034,0.037511758506298065,0.04818306863307953,-0.08032672107219696,-0.0014442871324717999,-61.587500000000006,,,,,,,,,
286,5203.6,19.65,4.554540634155273,0.7541655451059341,1.0223412118648412e-05,1.0,0.9227294921875,136.00169801712036,,0,0.0,0.0,0.0004270833346935354,0.10141322016716003,0.1684633195400238,0.15249937772750854,0.23722440004348755,0.21304851770401,0.09045206010341644,0.0692724958062172,0.03813553228974342,0.047774963080883026,-0.0809021070599556,-0.0016507236286997795,-3.5874999999999995,,,,,,,,,
287,5222.7,19.031,4.8492834866046906,0.9322561398148537,1.0315706958863302e-05,1.0,0.92779541015625,145.38795113563538,,0,0.0,0.0,0.0004264988620175446,0.1016748920083046,0.16904479265213013,0.1525261402130127,0.23738624155521393,0.21327155828475952,0.09032835811376572,0.0691184476017952,0.03844693303108215,0.04763124883174896,-0.08116422593593597,-0.0018023810116574168,-33.7375,,,,,,,,,
288,5240.5,17.854,6.430439352989197,1.9803670644760132,1.0338581887481268e-05,1.0,0.9327392578125,140.51404905319214,,0,0.0,0.0,0.00042591245972506837,0.10172116011381149,0.16922038793563843,0.15239742398262024,0.23730073869228363,0.212924525141716,0.09035711735486984,0.06900736689567566,0.03843040391802788,0.047572843730449677,-0.08126066625118256,-0.001956470776349306,-92.5625,,,,,,,,,
289,5260.0,19.475,6.860283970832825,0.970177635550499,1.0335450497223064e-05,1.0,0.93072509765625,166.58113741874695,,0,0.0,0.0,0.00042532413422890824,0.10164644569158554,0.16908514499664307,0.15248246490955353,0.2377755343914032,0.21257475018501282,0.09071342647075653,0.06886614859104156,0.03825969621539116,0.04754310101270676,-0.08126360923051834,-0.0020187455229461193,-36.375,,,,,,,,,
290,5277.8,17.852,5.581575095653534,1.149090051651001,1.031867896017502e-05,1.0,0.93212890625,108.33976006507874,,0,0.0,0.0,0.0004247338919628976,0.10143603384494781,0.1685066670179367,0.15276175737380981,0.23897898197174072,0.21248775720596313,0.09085942059755325,0.06872089952230453,0.03798101469874382,0.04753997176885605,-0.08113720268011093,-0.0018484708853065968,-108.07499999999999,,,,,,,,,
291,5295.7,17.851,5.563401222229004,1.2947897762060165,1.0296311529600644e-05,1.0,0.93084716796875,113.02312576770782,,0,0.0,0.0,0.00042414173938183126,0.10153491050004959,0.16887490451335907,0.15295365452766418,0.23978504538536072,0.21261624991893768,0.09076943248510361,0.06864393502473831,0.03808743134140968,0.04796038940548897,-0.08096303045749664,-0.001864058431237936,-41.075,,,,,,,,,
292,5313.3,17.636,10.996976494789124,4.29766908288002,1.0322696880393778e-05,1.0,0.92620849609375,131.1766232252121,,0,0.0,0.0,0.0004235476829613951,0.10154441744089127,0.16915670037269592,0.15322715044021606,0.2405320405960083,0.21301977336406708,0.09076179563999176,0.06859496980905533,0.03805985301733017,0.04830482229590416,-0.08077938854694366,-0.002012641867622733,-6.575000000000003,,,,,,,,,
293,5330.6,17.287,6.0342957973480225,1.4870406240224838,1.0272294048263575e-05,1.0,0.93316650390625,109.34763669967651,,0,0.0,0.0,0.0004229517291980948,0.10107406973838806,0.16815537214279175,0.15362179279327393,0.24128739535808563,0.21407508850097656,0.09089025110006332,0.06823443621397018,0.03772293031215668,0.048451486974954605,-0.08026491850614548,-0.0017160470597445965,-73.525,,,,,,,,,
294,5347.8,17.182,10.175813674926758,2.103605017066002,1.0193245998380007e-05,1.0,0.93115234375,132.95875930786133,,0,0.0,0.0,0.0004223538846091853,0.10067921876907349,0.16688448190689087,0.15383239090442657,0.24122436344623566,0.215102419257164,0.09102439880371094,0.0679783821105957,0.03756014257669449,0.04822573810815811,-0.07999119907617569,-0.001107393647544086,-42.2,,,,,,,,,
295,5367.0,19.245,4.737414181232452,1.1871345937252045,1.0122498906639521e-05,1.0,0.93072509765625,139.21943199634552,,0,0.0,0.0,0.0004217541557325992,0.10068868100643158,0.16683022677898407,0.15391260385513306,0.2406720668077469,0.2161731719970703,0.09084191918373108,0.06796326488256454,0.037590719759464264,0.04816383495926857,-0.08002682775259018,-0.0010488536208868027,-43.3375,,,,,,,,,
296,5383.3,16.291,9.091744303703308,1.8837705254554749,1.0152302820642944e-05,1.0,0.9288330078125,139.9484498500824,,0,0.0,0.0,0.00042115254912687553,0.100960373878479,0.1674567610025406,0.153733029961586,0.23961728811264038,0.21692076325416565,0.09054197371006012,0.06785210222005844,0.03788797929883003,0.047967225313186646,-0.08034339547157288,-0.0012581672053784132,-52.85000000000001,,,,,,,,,
297,5401.3,17.999,8.556857407093048,2.0580790787935257,1.020861191136646e-05,1.0,0.9298095703125,144.91765367984772,,0,0.0,0.0,0.0004205490713710876,0.10117207467556,0.16787143051624298,0.15350455045700073,0.239030122756958,0.21677447855472565,0.09041726589202881,0.06779637932777405,0.038045819848775864,0.04778657108545303,-0.08063988387584686,-0.0013991628075018525,15.3125,,,,,,,,,
298,5419.6,18.227,7.3215243220329285,2.210334837436676,1.0230482303086319e-05,1.0,0.9322509765625,103.33200931549072,,0,0.0,0.0,0.00041994372906477154,0.10101694613695145,0.16739442944526672,0.15360331535339355,0.23984433710575104,0.21651963889598846,0.09028521180152893,0.06776407361030579,0.037684809416532516,0.04799560829997063,-0.08049354702234268,-0.0012204705271869898,-34.962500000000006,,,,,,,,,
299,5439.4,19.88,3.427526593208313,0.7872053906321526,1.0176238447456853e-05,1.0,0.92584228515625,152.0717271566391,5.2951848771837025,0,1.9999999403953543,2.0,0.00041933652882785377,0.10070540010929108,0.16667038202285767,0.15387248992919922,0.24127981066703796,0.2163267880678177,0.0901896059513092,0.06769368797540665,0.03709935024380684,0.048342473804950714,-0.0801691859960556,-0.001059366506524384,-15.45,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
300,5458.6,19.146,7.109871506690979,2.829784631729126,1.0121985951627721e-05,1.0,0.9288330078125,97.61416149139404,,0,0.0,0.0,0.00041872747730057887,0.10045982897281647,0.1667090803384781,0.1540328860282898,0.2426937371492386,0.21577812731266022,0.0900934487581253,0.06756623834371567,0.036574553698301315,0.048764269798994064,-0.07983845472335815,-0.0015317908255383372,-65.2,,,,,,,,,
301,5478.2,19.662,4.761813819408417,1.2991203367710114,1.0070942607853794e-05,1.0,0.92449951171875,137.8371056318283,,0,0.0,0.0,0.0004181165811434367,0.10018754750490189,0.1665484756231308,0.1543019562959671,0.24399936199188232,0.21550437808036804,0.09018813818693161,0.06751596927642822,0.03594005107879639,0.0493699312210083,-0.07940468937158585,-0.0018338130321353674,-29.475,,,,,,,,,
302,5496.5,18.302,10.275561809539795,3.0684119313955307,1.0016160558734555e-05,1.0,0.92266845703125,123.11321127414703,,0,0.0,0.0,0.00041750384703708983,0.09991130977869034,0.16619734466075897,0.15473434329032898,0.24532029032707214,0.21630536019802094,0.0898580402135849,0.06745366752147675,0.03547021746635437,0.04975784197449684,-0.07902214676141739,-0.001947144279256463,-33.1375,,,,,,,,,
303,5513.6,17.083,6.909866690635681,2.068192735314369,9.962867579815793e-06,1.0,0.9293212890625,117.95828187465668,,0,0.0,0.0,0.00041688928168230025,0.09975355863571167,0.16589495539665222,0.15489420294761658,0.24504204094409943,0.21764664351940155,0.08953002095222473,0.06735814362764359,0.035337574779987335,0.0499032698571682,-0.07879228889942169,-0.001861819066107273,-62.45,,,,,,,,,
304,5532.8,19.201,4.812380999326706,1.7174567878246307,9.962772082872107e-06,1.0,0.92523193359375,121.27158164978027,,0,0.0,0.0,0.00041627289179985616,0.09991898387670517,0.16624104976654053,0.15471912920475006,0.24408090114593506,0.21835888922214508,0.08921895921230316,0.06721775233745575,0.035521429032087326,0.04989015311002731,-0.0789264366030693,-0.0019030335824936628,-61.1375,,,,,,,,,
305,5552.6,19.737,7.648153126239777,3.4214786887168884,9.989245427277638e-06,1.0,0.92120361328125,138.89768135547638,,0,0.0,0.0,0.00041565468413049867,0.09987090528011322,0.16557994484901428,0.15419267117977142,0.2432354837656021,0.21752873063087463,0.08902198821306229,0.06698446720838547,0.03560491278767586,0.049409110099077225,-0.07914035022258759,-0.0014255609130486846,43.162499999999994,,,,,,,,,
306,5569.3,16.721,11.096805810928345,4.4697708785533905,9.9574851901707e-06,1.0,0.92425537109375,140.90371251106262,,0,0.0,0.0,0.00041503466543484774,0.09987425804138184,0.16510052978992462,0.15390078723430634,0.24283555150032043,0.21689260005950928,0.08903875946998596,0.06683622300624847,0.035607654601335526,0.04932982474565506,-0.07919976115226746,-0.0009632898145355284,-51.05,,,,,,,,,
307,5587.6,18.285,7.067242324352264,1.6387754306197166,9.997777169701294e-06,1.0,0.92364501953125,135.62353599071503,,0,0.0,0.0,0.0004144128424933285,0.10011305660009384,0.16515861451625824,0.1537543684244156,0.24215231835842133,0.2169215828180313,0.08920326083898544,0.06674031168222427,0.0358252078294754,0.04930711165070534,-0.0794205293059349,-0.0006057753344066441,-9.737499999999999,,,,,,,,,
308,5605.0,17.442,4.629927039146423,0.9239596053957939,1.0040536835731473e-05,1.0,0.92840576171875,130.93411493301392,,0,0.0,0.0,0.00041378922210609693,0.10045897215604782,0.16539548337459564,0.1535779982805252,0.24150396883487701,0.21685175597667694,0.08926913142204285,0.06668717414140701,0.03605198860168457,0.049307506531476974,-0.07975556701421738,-0.0002804252435453236,-51.6375,,,,,,,,,
309,5621.2,16.234,9.932500720024109,3.754774957895279,1.0141555776499445e-05,1.0,0.92755126953125,131.3395038843155,,0,0.0,0.0,0.0004131638110929658,0.10105893760919571,0.1662895381450653,0.15312540531158447,0.24055182933807373,0.2158254086971283,0.08944723755121231,0.06667716801166534,0.036173753440380096,0.04953838139772415,-0.08031342923641205,-0.0002639743033796549,15.250000000000007,,,,,,,,,
310,5637.8,16.551,8.062118113040924,1.6992271468043327,1.0276457032887265e-05,1.0,0.92633056640625,125.01973712444305,,0,0.0,0.0,0.0004125366162933297,0.10172083973884583,0.16751228272914886,0.15303143858909607,0.24088920652866364,0.21516761183738708,0.08941872417926788,0.06665021181106567,0.03601390868425369,0.05021725967526436,-0.08079678565263748,-0.00048433043411932886,-8.687499999999998,,,,,,,,,
311,5656.2,18.412,9.711954712867737,4.233924508094788,1.0379827699580346e-05,1.0,0.92071533203125,137.62001395225525,,0,0.0,0.0,0.00041190764456609043,0.10201346129179001,0.16786660254001617,0.15307796001434326,0.24192360043525696,0.21414926648139954,0.08962875604629517,0.06661023199558258,0.03560800850391388,0.05083073675632477,-0.0809619352221489,-0.00046592054422944784,111.06249999999997,,,,,,,,,
312,5673.0,16.789,12.48485791683197,3.7005552649497986,1.0404928843854577e-05,1.0,0.920166015625,155.54099774360657,,0,0.0,0.0,0.00041127690278958205,0.10200674086809158,0.16743215918540955,0.1531219184398651,0.24290885031223297,0.21329139173030853,0.08993976563215256,0.06634765863418579,0.03506595268845558,0.05120926350355148,-0.08095260709524155,-0.00020432667224667966,-67.825,,,,,,,,,
313,5691.1,18.093,5.549191236495972,1.3495722189545631,1.0424769925521105e-05,1.0,0.91546630859375,126.98945915699005,,0,0.0,0.0,0.00041064439786149575,0.10224834829568863,0.16751140356063843,0.15281710028648376,0.2425014227628708,0.21246156096458435,0.09027118235826492,0.06603427976369858,0.034991104155778885,0.05119188502430916,-0.081300288438797,-2.8132206352893263e-05,-37.8875,,,,,,,,,
314,5708.0,16.918,13.46546220779419,3.9800076857209206,1.0489418855286203e-05,1.0,0.92718505859375,129.92027413845062,,0,0.0,0.0,0.0004100101366988038,0.10263853520154953,0.16817153990268707,0.15271778404712677,0.2428220808506012,0.211756631731987,0.09051240235567093,0.06578003615140915,0.034866683185100555,0.05141384154558182,-0.08170413225889206,-0.00018688009004108608,136.1125,,,,,,,,,
315,5726.4,18.417,4.870262503623962,1.4762852042913437,1.0560500868450617e-05,1.0,0.922119140625,132.96217608451843,,0,0.0,0.0,0.00040937412623768486,0.10304047167301178,0.16881801187992096,0.15256735682487488,0.2422553151845932,0.21164387464523315,0.09079616516828537,0.06557402014732361,0.03504485264420509,0.05121320113539696,-0.08225759863853455,-0.0003023615281563252,-55.7625,,,,,,,,,
316,5747.2,20.797,3.77240589261055,1.2089718878269196,1.0645086149452254e-05,1.0,0.9215087890625,127.27175879478455,,0,0.0,0.0,0.00040873637343344734,0.1034487634897232,0.1695481240749359,0.1525525152683258,0.24249407649040222,0.21099276840686798,0.09129884093999863,0.06542438268661499,0.035118091851472855,0.051223739981651306,-0.08273009210824966,-0.000476206885650754,-20.474999999999998,,,,,,,,,
317,5766.1,18.835,5.860805988311768,0.9991252720355988,1.0731481324910419e-05,1.0,0.927734375,122.10100281238556,,0,0.0,0.0,0.00040809688526045375,0.10359972715377808,0.16934899985790253,0.1524043083190918,0.24262362718582153,0.209927037358284,0.09188451617956161,0.06518208980560303,0.0352996364235878,0.050821464508771896,-0.08309031277894974,-0.00013758448767475784,-67.5625,,,,,,,,,
318,5785.6,19.541,7.277743101119995,2.3714297115802765,1.075635645975126e-05,1.0,0.92205810546875,131.31827986240387,,0,0.0,0.0,0.0004074556687120443,0.10389837622642517,0.1695633828639984,0.1524689644575119,0.24260392785072327,0.2100292146205902,0.09225964546203613,0.0649830549955368,0.03536337614059448,0.05046723037958145,-0.08365020900964737,-8.256961882580072e-05,-34.925,,,,,,,,,
319,5805.0,19.409,7.7236491441726685,3.09549543261528,1.0799108395076473e-05,1.0,0.92364501953125,145.22495651245117,,0,0.0,0.0,0.00040681273080046045,0.10398735851049423,0.1697113960981369,0.15262795984745026,0.2429657280445099,0.21024498343467712,0.0924445390701294,0.06485661119222641,0.03516402095556259,0.05031583085656166,-0.08393504470586777,-0.00029648758936673403,-88.8625,,,,,,,,,
320,5821.5,16.458,8.899789154529572,2.0568791702389717,1.0839179367394536e-05,1.0,0.92230224609375,129.87139630317688,,0,0.0,0.0,0.0004061680785567682,0.1042676717042923,0.1704198569059372,0.15252695977687836,0.24258215725421906,0.2100459784269333,0.09272852540016174,0.06475122272968292,0.035232506692409515,0.05026889964938164,-0.08427958190441132,-0.0006388702313415706,35.95000000000001,,,,,,,,,
321,5840.8,19.338,4.809973418712616,1.7851333785802126,1.0874143072214792e-05,1.0,0.92327880859375,138.98426520824432,,0,0.0,0.0,0.0004055217190307811,0.10432249307632446,0.170707106590271,0.15271618962287903,0.24324484169483185,0.209971621632576,0.0929822251200676,0.06466607749462128,0.03498706966638565,0.050557155162096024,-0.08427498489618301,-0.0008879059460014105,-54.51250000000001,,,,,,,,,
322,5858.8,17.949,4.4995338916778564,1.6014391034841537,1.0864272098842775e-05,1.0,0.9268798828125,106.25114786624908,,0,0.0,0.0,0.0004048736592909835,0.10420139133930206,0.17089390754699707,0.15272779762744904,0.24306216835975647,0.21024633944034576,0.09298183023929596,0.06462083011865616,0.035009317100048065,0.05066405236721039,-0.08404795080423355,-0.0011725900694727898,-73.82499999999999,,,,,,,,,
323,5877.1,18.319,5.524278998374939,1.758412703871727,1.0862893759622239e-05,1.0,0.928955078125,96.83127820491791,,0,0.0,0.0,0.0004042239064244528,0.10421168059110641,0.17132729291915894,0.15275371074676514,0.24298319220542908,0.21031902730464935,0.09309850633144379,0.06461409479379654,0.035221926867961884,0.050701677799224854,-0.08394463360309601,-0.0014590596547350287,-106.44999999999999,,,,,,,,,
324,5894.0,16.948,5.17484176158905,1.0587173998355865,1.0860646398214158e-05,1.0,0.92529296875,128.9865711927414,,0,0.0,0.0,0.00040357246753678234,0.10413620620965958,0.1714126616716385,0.15268513560295105,0.24315311014652252,0.20983856916427612,0.09318718314170837,0.06456170976161957,0.03527342155575752,0.05066690593957901,-0.08384723961353302,-0.0016250875778496265,-61.17499999999999,,,,,,,,,
325,5912.2,18.225,9.902808785438538,3.8971361815929413,1.0825322533491999e-05,1.0,0.92486572265625,142.47572600841522,,0,0.0,0.0,0.0004029193497520033,0.1039227694272995,0.17104242742061615,0.15265822410583496,0.2439420372247696,0.2089531421661377,0.09315072745084763,0.06458701938390732,0.03503251075744629,0.050627026706933975,-0.08370638638734818,-0.0016765190521255136,-82.36250000000001,,,,,,,,,
326,5929.8,17.56,8.124978303909302,1.4090841561555862,1.0793794217534014e-05,1.0,0.9295654296875,121.24447131156921,,0,0.0,0.0,0.00040226456021250724,0.10382915288209915,0.17095153033733368,0.15264220535755157,0.2443382740020752,0.20871181786060333,0.09293410927057266,0.0645846351981163,0.0351589098572731,0.0505075566470623,-0.08360935002565384,-0.0016757170669734478,-34.1125,,,,,,,,,
327,5946.8,16.955,7.444415092468262,1.300765499472618,1.0769040727609536e-05,1.0,0.92730712890625,111.78266787528992,,0,0.0,0.0,0.0004016081060789677,0.10369643568992615,0.17054374516010284,0.15269063413143158,0.24451963603496552,0.2089906930923462,0.09277438372373581,0.0644778162240982,0.03523722290992737,0.05035175010561943,-0.0835098922252655,-0.001444878987967968,-17.65000000000001,,,,,,,,,
328,5963.6,16.866,6.3915345668792725,1.0678491592407227,1.0765558045022772e-05,1.0,0.92767333984375,119.05721998214722,,0,0.0,0.0,0.0004009499945302617,0.10393659770488739,0.17060883343219757,0.15241602063179016,0.24409739673137665,0.20882704854011536,0.09251566231250763,0.06422397494316101,0.03546731173992157,0.05013284459710121,-0.08384648710489273,-0.0011621832381933928,-23.9125,,,,,,,,,
329,5983.1,19.479,5.229900002479553,1.1361252814531326,1.081360096577555e-05,1.0,0.92437744140625,133.46511328220367,,0,0.0,0.0,0.00040029023276339187,0.10403282940387726,0.17048253118991852,0.15237069129943848,0.24456633627414703,0.2085713893175125,0.09235288947820663,0.06399216502904892,0.03533587232232094,0.05028979480266571,-0.08393022418022156,-0.0009266390115953982,-39.7875,,,,,,,,,
330,6001.6,18.456,5.806270629167557,1.3105289041996002,1.0842828032764373e-05,1.0,0.92803955078125,122.96314322948456,,0,0.0,0.0,0.0003996288279934072,0.10432984679937363,0.1709413081407547,0.15228271484375,0.24487096071243286,0.20818127691745758,0.09224314987659454,0.0638355165719986,0.035240769386291504,0.050616808235645294,-0.08414188027381897,-0.0009418540867045522,-72.36249999999998,,,,,,,,,
331,6021.0,19.455,6.065425843000412,2.231237977743149,1.0919707165157888e-05,1.0,0.9263916015625,127.88536095619202,,0,0.0,0.0,0.0003989657874533242,0.104795441031456,0.1718178242444992,0.15227529406547546,0.24503199756145477,0.20812980830669403,0.09216014295816422,0.06377924233675003,0.03543854132294655,0.051100268959999084,-0.0843450278043747,-0.0009339941898360848,-45.47500000000001,,,,,,,,,
332,6039.0,18.033,5.094199120998383,1.2128535360097885,1.1005130772900884e-05,1.0,0.92864990234375,107.9140487909317,,0,0.0,0.0,0.0003983011183940481,0.10502544045448303,0.17226487398147583,0.1522105634212494,0.24513877928256989,0.2081337720155716,0.0918690487742424,0.06370070576667786,0.03562086448073387,0.05148674175143242,-0.08432029187679291,-0.0008369733113795519,-43.275,,,,,,,,,
333,6057.7,18.668,6.333134114742279,0.8182020336389542,1.1031284884666093e-05,1.0,0.92523193359375,131.16469955444336,,0,0.0,0.0,0.0003976348280842931,0.10515530407428741,0.1722739338874817,0.15210528671741486,0.2454356700181961,0.20774953067302704,0.09156627953052521,0.06366965919733047,0.03558320179581642,0.05169224739074707,-0.08437414467334747,-0.0006243388052098453,-82.7125,,,,,,,,,
334,6076.6,18.861,5.895377993583679,1.350757509469986,1.1080619970016414e-05,1.0,0.92694091796875,105.44761395454407,,0,0.0,0.0,0.0003969669238105034,0.10544008016586304,0.17245659232139587,0.15175379812717438,0.24520902335643768,0.20680943131446838,0.09133481234312057,0.06366191804409027,0.035659294575452805,0.05161995813250542,-0.08474205434322357,-0.00043529082904569805,-96.21249999999999,,,,,,,,,
335,6095.4,18.851,4.844855844974518,1.321766935288906,1.1116786708953441e-05,1.0,0.92608642578125,146.3587462902069,,0,0.0,0.0,0.00039629741287677307,0.10541943460702896,0.1720077097415924,0.15152743458747864,0.24518103897571564,0.20604412257671356,0.09132218360900879,0.06356242299079895,0.0357137992978096,0.05149659514427185,-0.08476957678794861,-2.775259781628847e-05,-76.4125,,,,,,,,,
336,6112.6,17.124,6.9450603723526,1.6155365705490112,1.1116658242826816e-05,1.0,0.92431640625,121.16597056388855,,0,0.0,0.0,0.00039562630260476644,0.10543394833803177,0.17227916419506073,0.15127776563167572,0.2447756975889206,0.20544293522834778,0.09148100018501282,0.06341143697500229,0.03587852790951729,0.05135563015937805,-0.08480323851108551,0.0002417645009700209,-20.762499999999996,,,,,,,,,
337,6130.7,18.174,4.106782913208008,1.1664760559797287,1.1107252703368431e-05,1.0,0.926513671875,109.691277384758,,0,0.0,0.0,0.0003949536003336379,0.10527410358190536,0.17225487530231476,0.15121513605117798,0.24456557631492615,0.20523647964000702,0.09181877225637436,0.06323973089456558,0.03570607677102089,0.051442477852106094,-0.08462358266115189,0.0004827343800570816,-85.85,,,,,,,,,
338,6150.4,19.665,4.433822751045227,1.6764968037605286,1.1052699619540363e-05,1.0,0.925537109375,101.27661323547363,,0,0.0,0.0,0.00039427931341995165,0.1048993468284607,0.17185655236244202,0.15124326944351196,0.24480532109737396,0.2049177587032318,0.0922265276312828,0.06302348524332047,0.03516921028494835,0.05169818922877312,-0.084224171936512,0.0007649853359907866,-105.0,,,,,,,,,
339,6169.2,18.832,5.186679244041443,1.274510309100151,1.0996503306159866e-05,1.0,0.92333984375,113.34568190574646,,0,0.0,0.0,0.0003936034492376015,0.10486400872468948,0.17192338407039642,0.15096546709537506,0.24416573345661163,0.20450200140476227,0.09257446974515915,0.0626196637749672,0.035111382603645325,0.05169475078582764,-0.08420494198799133,0.0009123068884946406,-107.7625,,,,,,,,,
340,6188.8,19.603,3.7434805035591125,1.0074098706245422,1.0995272305081016e-05,1.0,0.9256591796875,133.97293555736542,,0,0.0,0.0,0.0003929260151777298,0.10492672771215439,0.17200510203838348,0.15066862106323242,0.24337884783744812,0.2041918933391571,0.09286695718765259,0.06223677471280098,0.035154130309820175,0.051672954112291336,-0.08427871763706207,0.0008992952643893659,-20.6125,,,,,,,,,
341,6207.2,18.423,4.823820412158966,1.2807527333498,1.1035806437575957e-05,1.0,0.9305419921875,140.8032385110855,,0,0.0,0.0,0.0003922470186486469,0.10517425090074539,0.17237159609794617,0.15028029680252075,0.24204421043395996,0.2040911763906479,0.09298958629369736,0.0619962215423584,0.03549448400735855,0.05133689194917679,-0.08464924991130829,0.0008909745374694467,-51.224999999999994,,,,,,,,,
342,6226.5,19.299,4.344824731349945,1.2413871139287949,1.105917249333288e-05,1.0,0.929443359375,112.37471747398376,,0,0.0,0.0,0.00039156646707574997,0.1051134318113327,0.17231442034244537,0.15003827214241028,0.2412084937095642,0.204194113612175,0.09309147298336029,0.06165899708867073,0.03543833643198013,0.051148585975170135,-0.0847097635269165,0.0010177354561164975,-111.1125,,,,,,,,,
343,6246.0,19.469,3.9049737453460693,1.3850540220737457,1.1045219252991956e-05,1.0,0.924560546875,110.085280418396,,0,0.0,0.0,0.000390884367901442,0.10504967719316483,0.17247429490089417,0.14986595511436462,0.24029619991779327,0.20482151210308075,0.09313607215881348,0.06121004745364189,0.03546040132641792,0.05131273344159126,-0.08451984077692032,0.0011813122546300292,-70.5875,,,,,,,,,
