epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_scale,lr,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,lam_1Y_v1,lam_1Y_v2,lam_1Y_v3,lam_1Y_v4,lam_5Y_v1,lam_5Y_v2,lam_5Y_v3,lam_5Y_v4,lam_10Y_v1,lam_10Y_v2,lam_10Y_v3,lam_10Y_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
240,6810.1,29.372,0.2152014458552003,0.5843915045261383,0.00047365516365971416,1.0,1.0,,0,0.0,0.0,0.0001775556898389365,0.02630237117409706,0.019227666780352592,0.04178526997566223,0.016295332461595535,0.027901219204068184,0.408895343542099,0.38924339413642883,0.3935767114162445,0.11643987149000168,0.3841691017150879,-0.05644938349723816,0.053523000329732895,0.08857570588588715,0.3681473433971405,-0.05604365095496178,0.07064980268478394,0.07831625640392303,0.3795661926269531,-0.04048370197415352,0.05531521141529083,-34.2875,,,,,,,,,
241,6843.2,33.114,0.06799352541565895,0.5286495884259542,0.00047357912990264595,1.0,1.0,,1,0.0,0.0,0.00017735088588943074,0.02631114423274994,0.019227858632802963,0.04179447516798973,0.016305163502693176,0.027917075902223587,0.40892088413238525,0.389201819896698,0.39346131682395935,0.11645448952913284,0.38419121503829956,-0.05654115229845047,0.053430862724781036,0.08865397423505783,0.3680729568004608,-0.0560699924826622,0.07068925350904465,0.0784897580742836,0.3794086277484894,-0.04064580425620079,0.05521029233932495,2.8625000000000007,,,,,,,,,
242,6874.1,30.839,0.3955896198749542,0.6590632647275925,0.0004734449175884947,1.0,1.0,,0,0.0,0.0,0.00017714527109021015,0.026324041187763214,0.01922733150422573,0.04180613532662392,0.016315966844558716,0.027946731075644493,0.40904107689857483,0.3891557455062866,0.39319032430648804,0.11635082960128784,0.3843478560447693,-0.05675956606864929,0.053218238055706024,0.08873876929283142,0.3679899573326111,-0.056099358946084976,0.0707380399107933,0.0788974016904831,0.37903928756713867,-0.04100437089800835,0.05496997758746147,9.875,,,,,,,,,
243,6903.8,29.74,0.37323018349707127,0.7643378525972366,0.00047333264228655025,1.0,0.99993896484375,,0,0.0,0.0,0.00017693884759807668,0.02633035182952881,0.01922653056681156,0.04181256517767906,0.01632314920425415,0.02795916050672531,0.4091980457305908,0.3890936076641083,0.393003910779953,0.11621057987213135,0.3845532536506653,-0.057023026049137115,0.052965130656957626,0.0888466164469719,0.3678837716579437,-0.056103963404893875,0.07080937176942825,0.07918541878461838,0.37878093123435974,-0.04127996414899826,0.05479692295193672,74.4625,,,,,,,,,
244,6937.8,33.995,1.101103656925261,0.4713832214474678,0.00047329015797004104,1.0,1.0,,0,0.0,0.0,0.00017673161757831505,0.026338426396250725,0.01922726444900036,0.04181855544447899,0.01633579470217228,0.02797209471464157,0.40924137830734253,0.38907894492149353,0.39300736784935,0.1162666529417038,0.3845825493335724,-0.05712435767054558,0.05285484343767166,0.08887929469347,0.3678506016731262,-0.056150782853364944,0.07082320749759674,0.07920610159635544,0.3787786066532135,-0.04140084609389305,0.05471649765968323,48.6375,,,,,,,,,
245,6964.6,26.837,0.2343632159754634,0.5332545507699251,0.0004733343594125472,1.0,1.0,,0,0.0,0.0,0.00017652358320467015,0.02635061740875244,0.019228601828217506,0.041826970875263214,0.01635342463850975,0.027993472293019295,0.40924111008644104,0.3890381157398224,0.393043577671051,0.11638929694890976,0.38454684615135193,-0.05715411156415939,0.05281040444970131,0.08895126730203629,0.3677779734134674,-0.05616612359881401,0.0708734318614006,0.07918614894151688,0.37882062792778015,-0.04151789844036102,0.054625850170850754,16.4125,,,,,,,,,
246,6992.6,27.942,0.1945308563299477,0.5219038426876068,0.0004732919842354022,1.0,1.0,,0,0.0,0.0,0.00017631474665932414,0.026354368776082993,0.01922895945608616,0.04182707145810127,0.016364196315407753,0.027997249737381935,0.4093339741230011,0.3889875113964081,0.39302051067352295,0.1163487508893013,0.3846561312675476,-0.05731058120727539,0.052653901278972626,0.0890510231256485,0.3676867187023163,-0.05620391294360161,0.07091404497623444,0.07924940437078476,0.37878578901290894,-0.04168286174535751,0.05448416620492935,27.762500000000003,,,,,,,,,
247,7019.0,26.383,0.19950011745095253,0.6300385296344757,0.0004733307068818249,1.0,1.0,,0,0.0,0.0,0.0001761051101328735,0.02635767124593258,0.01922973431646824,0.04182808846235275,0.016371604055166245,0.02800125442445278,0.4093949794769287,0.3889137804508209,0.3930065333843231,0.1163431704044342,0.3847211003303528,-0.057429246604442596,0.05253632739186287,0.08919627964496613,0.36755308508872986,-0.05626073107123375,0.07097476720809937,0.07929004728794098,0.37876197695732117,-0.04180169478058815,0.05439864471554756,-6.049999999999997,,,,,,,,,
248,7043.0,24.035,0.9538978599011898,0.6667900681495667,0.0004732836168841459,1.0,1.0,,0,0.0,0.0,0.00017589467582430622,0.026362596079707146,0.019232284277677536,0.04183178022503853,0.01638130284845829,0.028005020692944527,0.40934619307518005,0.38894349336624146,0.39298325777053833,0.11644553393125534,0.3846374750137329,-0.05744925141334534,0.0525200217962265,0.08918409049510956,0.3675749599933624,-0.05643482133746147,0.07090146094560623,0.07933872193098068,0.3787247836589813,-0.041913293302059174,0.05433240532875061,13.475000000000001,,,,,,,,,
249,7067.8,24.85,0.13621141947805882,0.4537377655506134,0.00047333340626209974,1.0,1.0,,0,0.0,0.0,0.0001756834459409786,0.02636248618364334,0.01923818141222,0.04182954505085945,0.016393421217799187,0.027988800778985023,0.40933656692504883,0.3890361785888672,0.39310869574546814,0.11649248003959656,0.38461214303970337,-0.05750109627842903,0.05246959999203682,0.08907335251569748,0.36769136786460876,-0.05667674168944359,0.07075235992670059,0.07917840778827667,0.37888815999031067,-0.04189333692193031,0.05435002222657204,61.9,,,,,,,,,
250,7093.7,25.841,0.16995037766173482,0.4526297599077225,0.00047353034460684285,1.0,1.0,,0,0.0,0.0,0.00017547142269859223,0.026358824223279953,0.019241875037550926,0.04182751849293709,0.016403039917349815,0.02796286717057228,0.4093732535839081,0.38910597562789917,0.3932884931564331,0.11654379218816757,0.38463446497917175,-0.05760469660162926,0.052364520728588104,0.08899809420108795,0.36777517199516296,-0.05688749998807907,0.07062601298093796,0.0789373591542244,0.37912312150001526,-0.04180392995476723,0.05443200096487999,54.862500000000004,,,,,,,,,
251,7120.2,26.551,0.08244522474706173,0.3203936889767647,0.0004737881536129862,1.0,1.0,,0,0.0,0.0,0.00017525860832117056,0.026359573006629944,0.019245494157075882,0.04183218628168106,0.01641877554357052,0.027941834181547165,0.40942543745040894,0.38932356238365173,0.39347150921821594,0.11655423790216446,0.3846859335899353,-0.05770547315478325,0.052259959280490875,0.0886898934841156,0.3680812418460846,-0.05724097788333893,0.07033221423625946,0.07869186252355576,0.37936168909072876,-0.041712306439876556,0.054517924785614014,38.287499999999994,,,,,,,,,
252,7147.2,26.921,0.4426024332642555,0.48050606995821,0.00047419245674973354,1.0,1.0,,0,0.0,0.0,0.0001750450050410357,0.02636212855577469,0.019248243421316147,0.04183754324913025,0.01643250696361065,0.02793022431433201,0.4095039963722229,0.3895053565502167,0.3936772346496582,0.11656531691551208,0.38476306200027466,-0.057894039899110794,0.0520741306245327,0.08843604475259781,0.36833664774894714,-0.05753359571099281,0.07008200883865356,0.07841958105564117,0.3796309232711792,-0.0416245199739933,0.054588355123996735,20.3,,,,,,,,,
253,7172.3,25.126,1.6715348437428474,0.6834182143211365,0.0004744363614008762,1.0,1.0,,0,0.0,0.0,0.00017483061509878495,0.026355821639299393,0.01920929364860058,0.04181017354130745,0.016428949311375618,0.027974877506494522,0.4095098078250885,0.38958939909935,0.39372941851615906,0.11673445999622345,0.38471826910972595,-0.0579855851829052,0.05196988955140114,0.08833254128694534,0.36844849586486816,-0.05771046131849289,0.06994624435901642,0.07838103920221329,0.3796982169151306,-0.041775546967983246,0.054436612874269485,-3.0874999999999986,,,,,,,,,
254,7198.9,26.586,0.1812388403341174,0.4311620593070984,0.00047450476267840713,1.0,1.0,,0,0.0,0.0,0.0001746154407432674,0.026346471160650253,0.0191716980189085,0.041781242936849594,0.016424335539340973,0.028008611872792244,0.4095052182674408,0.3896106779575348,0.3937091529369354,0.11689835041761398,0.3846650719642639,-0.05811666324734688,0.05181252583861351,0.08832914382219315,0.3684634864330292,-0.057841770350933075,0.06988149881362915,0.07844354957342148,0.379668653011322,-0.04198509827256203,0.05424438789486885,3.2749999999999986,,,,,,,,,
255,7226.0,27.175,1.0315184257924557,0.5381155610084534,0.0004744580510305241,1.0,1.0,,0,0.0,0.0,0.00017439948423156023,0.026347985491156578,0.019147537648677826,0.04176929220557213,0.016428878530859947,0.02804623357951641,0.4094940423965454,0.3896446228027344,0.3935573697090149,0.11702341586351395,0.384615421295166,-0.058191392570734024,0.051726359874010086,0.08829858899116516,0.3685007691383362,-0.05796200409531593,0.06981301307678223,0.07869575917720795,0.3794586956501007,-0.04231417924165726,0.053990401327610016,9.775000000000002,,,,,,,,,
256,7252.5,26.44,0.17462466843426228,0.49135927855968475,0.000474333566671703,1.0,1.0,,0,0.0,0.0,0.000174182747828945,0.026359811425209045,0.019132647663354874,0.04176957905292511,0.01643957570195198,0.02809744141995907,0.40946832299232483,0.38956382870674133,0.39345189929008484,0.11710964888334274,0.3845621943473816,-0.05822591856122017,0.05168456956744194,0.0884527713060379,0.36836493015289307,-0.05798584967851639,0.06986423581838608,0.07887230068445206,0.37930920720100403,-0.04255187511444092,0.05382773280143738,-19.9125,,,,,,,,,
257,7275.7,23.202,0.39228459168225527,0.6022580116987228,0.0004741572556667961,1.0,1.0,,0,0.0,0.0,0.00017396523380888408,0.026370540261268616,0.019122736528515816,0.04177219048142433,0.01644653081893921,0.028140701353549957,0.40943631529808044,0.38944098353385925,0.39339154958724976,0.11719953268766403,0.384499728679657,-0.05826319754123688,0.05165021866559982,0.08868414908647537,0.36816418170928955,-0.057990118861198425,0.06994061172008514,0.07897717505693436,0.37922030687332153,-0.04271060228347778,0.05373350903391838,-12.075000000000001,,,,,,,,,
258,7304.6,28.9,0.2045101709663868,0.6254406869411469,0.00047398778406204656,1.0,1.0,,0,0.0,0.0,0.00017374694445299662,0.02637898176908493,0.019115936011075974,0.04177550598978996,0.016451941803097725,0.02817254327237606,0.40940985083580017,0.3892851769924164,0.3933577239513397,0.11732441931962967,0.3844309151172638,-0.05832770839333534,0.05159604176878929,0.08896684646606445,0.3679124116897583,-0.057963233441114426,0.07006126642227173,0.07904183119535446,0.379165917634964,-0.042825400829315186,0.053683001548051834,1.5999999999999996,,,,,,,,,
259,7329.0,24.368,0.32864815555512905,0.49213089793920517,0.0004739007126772776,1.0,1.0,,0,0.0,0.0,0.00017352788205103462,0.026378799229860306,0.01911124587059021,0.04177359491586685,0.016455480828881264,0.02817487344145775,0.4094788134098053,0.38931018114089966,0.3933393061161041,0.1172952651977539,0.3845081329345703,-0.05849955603480339,0.05143926292657852,0.08898656070232391,0.36792731285095215,-0.05816439911723137,0.06992994248867035,0.07907920330762863,0.3791351318359375,-0.04290134459733963,0.053649865090847015,44.275,,,,,,,,,
260,7354.0,25.019,0.10904163960367441,0.4467870742082596,0.00047397345770150423,1.0,1.0,,0,0.0,0.0,0.00017330804890085903,0.026380212977528572,0.019108964130282402,0.04177499935030937,0.016459781676530838,0.028177103027701378,0.40955501794815063,0.3893842101097107,0.3932975232601166,0.11721386760473251,0.38460901379585266,-0.05865911394357681,0.051295723766088486,0.08893201500177383,0.36801376938819885,-0.05842389911413193,0.06974007189273834,0.07914406806230545,0.3790714740753174,-0.042977653443813324,0.053636834025382996,-0.5625,,,,,,,,,
261,7380.9,26.948,0.1638039187528193,0.4797900766134262,0.0004741079028462991,1.0,1.0,,0,0.0,0.0,0.00017308744730841559,0.02638275735080242,0.019108667969703674,0.04178088530898094,0.016468629240989685,0.028172845020890236,0.4096962809562683,0.38938578963279724,0.3933592140674591,0.11701025068759918,0.38481369614601135,-0.058895211666822433,0.05108226090669632,0.08897771686315536,0.36799415946006775,-0.05858307331800461,0.06966059654951096,0.07906698435544968,0.3791460394859314,-0.042978350073099136,0.053675293922424316,45.912499999999994,,,,,,,,,
262,7406.8,25.829,0.4240461029112339,0.7840515673160553,0.0004742400415125303,1.0,1.0,,0,0.0,0.0,0.00017286607958771062,0.026387613266706467,0.019108084961771965,0.041787270456552505,0.016476547345519066,0.02817855402827263,0.40987464785575867,0.3892921805381775,0.3933200240135193,0.11674163490533829,0.3850746750831604,-0.05919153615832329,0.05081815645098686,0.08915276825428009,0.3678366243839264,-0.05860455334186554,0.06972739100456238,0.0791332796216011,0.37908437848091125,-0.04306929185986519,0.05365286022424698,38.8875,,,,,,,,,
263,7433.1,26.317,0.14564603380858898,0.45824068784713745,0.0004742687669931911,1.0,0.99993896484375,,0,0.0,0.0,0.00017264394806078674,0.026399023830890656,0.019108349457383156,0.041799288243055344,0.016488343477249146,0.02820010855793953,0.4099853038787842,0.38920101523399353,0.3933209180831909,0.11657646298408508,0.38523396849632263,-0.059382807463407516,0.05065922066569328,0.089302197098732,0.36768093705177307,-0.05860300734639168,0.06984960287809372,0.07914305478334427,0.37907829880714417,-0.04312388226389885,0.05364415422081947,19.425,,,,,,,,,
264,7459.0,25.929,0.326720766723156,0.5000666230916977,0.00047427455137949437,1.0,1.0,,0,0.0,0.0,0.00017242105505769858,0.026410894468426704,0.019108794629573822,0.0418122261762619,0.016503548249602318,0.028219006955623627,0.41008612513542175,0.38909339904785156,0.3933505415916443,0.11647611111402512,0.3853645920753479,-0.059575170278549194,0.05048641189932823,0.08947449177503586,0.36750105023384094,-0.058577168732881546,0.06999769806861877,0.0791122317314148,0.3791143596172333,-0.04315641522407532,0.053625818341970444,26.1375,,,,,,,,,
265,7489.2,30.212,0.13299451489001513,0.5625463798642159,0.0004742581004393287,1.0,0.99993896484375,,0,0.0,0.0,0.00017219740291648822,0.026423024013638496,0.01910887286067009,0.041824787855148315,0.016514483839273453,0.028243951499462128,0.41018104553222656,0.38902080059051514,0.3931644558906555,0.11639977991580963,0.3854830265045166,-0.05974328890442848,0.05033049359917641,0.08960165828466415,0.3673752546310425,-0.05859016254544258,0.07008086889982224,0.07939576357603073,0.3788534104824066,-0.043426427990198135,0.05346806347370148,-5.137499999999999,,,,,,,,,
266,7518.6,29.374,0.13693508226424456,0.5304741635918617,0.0004740533695439808,1.0,1.0,,0,0.0,0.0,0.00017197299398316086,0.02644318901002407,0.019109247252345085,0.041843049228191376,0.016529230400919914,0.02829122357070446,0.4102335274219513,0.38887351751327515,0.3928978741168976,0.11636417359113693,0.3855455219745636,-0.0598597452044487,0.05022310093045235,0.08984304219484329,0.3671339750289917,-0.05853446573019028,0.0702652633190155,0.07979436218738556,0.3784806728363037,-0.043771132826805115,0.0532732754945755,-9.9125,,,,,,,,,
267,7545.9,27.351,0.42034244164824486,0.5310640558600426,0.0004738183779409155,1.0,1.0,,0,0.0,0.0,0.00017174783061165997,0.026456361636519432,0.01910974271595478,0.04185502231121063,0.01654055342078209,0.028320128098130226,0.4103444218635559,0.38877588510513306,0.39274919033050537,0.11626977473497391,0.38568538427352905,-0.06007518619298935,0.05001640319824219,0.09001000225543976,0.36696407198905945,-0.05854340270161629,0.07039129734039307,0.08002565056085587,0.3782693147659302,-0.04400467127561569,0.05313899368047714,-6.350000000000003,,,,,,,,,
268,7569.4,23.435,0.3602034654468298,0.47515926510095596,0.0004738067073049024,1.0,1.0,,0,0.0,0.0,0.00017152191516384282,0.02645912766456604,0.019110381603240967,0.04185917600989342,0.016551094129681587,0.028315860778093338,0.41049960255622864,0.38877636194229126,0.39274924993515015,0.11614537239074707,0.3858797252178192,-0.060367751866579056,0.049726758152246475,0.09001627564430237,0.366947203874588,-0.05862414091825485,0.07040679454803467,0.08004578948020935,0.37825915217399597,-0.04409710317850113,0.05310456082224846,29.737499999999997,,,,,,,,,
269,7592.9,23.543,0.6922120740637183,0.418982669711113,0.0004739529758808203,1.0,1.0,,0,0.0,0.0,0.0001712952500094555,0.026463298127055168,0.01911194808781147,0.041864875704050064,0.016563307493925095,0.028313064947724342,0.41068699955940247,0.3887486755847931,0.39272597432136536,0.11592341959476471,0.38613367080688477,-0.060752447694540024,0.04935072734951973,0.09006507694721222,0.36688756942749023,-0.058673638850450516,0.07046084105968475,0.08009163290262222,0.37822026014328003,-0.044181399047374725,0.05307040736079216,-20.1125,,,,,,,,,
270,7617.2,24.3,0.4341023927554488,0.5878281220793724,0.00047404857468791306,1.0,1.0,,0,0.0,0.0,0.0001710678375261083,0.026467563584446907,0.019113948568701744,0.04186529293656349,0.016573822125792503,0.02831719070672989,0.41085299849510193,0.38870614767074585,0.39267396926879883,0.11577203124761581,0.38634559512138367,-0.06107564643025398,0.04902925714850426,0.09013809263706207,0.36680933833122253,-0.058692414313554764,0.0705244392156601,0.08017625659704208,0.37814316153526306,-0.044281329959630966,0.05302392691373825,10.287499999999998,,,,,,,,,
271,7644.8,27.589,0.15858319634571671,0.5529230535030365,0.00047406570229213685,1.0,1.0,,0,0.0,0.0,0.00017083968009925046,0.02647419273853302,0.0191153846681118,0.04186983406543732,0.016582589596509933,0.02832896076142788,0.41096726059913635,0.38866594433784485,0.3925071656703949,0.11566829681396484,0.3864893317222595,-0.06131821125745773,0.04879555478692055,0.09020625054836273,0.3667348027229309,-0.05871647223830223,0.07058346271514893,0.08042735606431961,0.37790682911872864,-0.044502560049295425,0.052907925099134445,3.9375000000000036,,,,,,,,,
272,7671.9,27.118,0.2276814728975296,0.6027325093746185,0.00047397582238772884,1.0,1.0,,0,0.0,0.0,0.0001706107801221455,0.02647879347205162,0.019115949049592018,0.041873447597026825,0.016588758677244186,0.028337012976408005,0.41103366017341614,0.3885427713394165,0.39248788356781006,0.11565891653299332,0.3865566849708557,-0.06149108707904816,0.0486258938908577,0.09041719883680344,0.366529256105423,-0.05869029462337494,0.07072456181049347,0.08046907186508179,0.37787410616874695,-0.04458753764629364,0.052863799035549164,8.149999999999997,,,,,,,,,
273,7701.5,29.544,0.41699411161243916,0.5526651293039322,0.0004740180593216792,1.0,1.0,,0,0.0,0.0,0.00017038113999584586,0.026477929204702377,0.019115867093205452,0.04187539592385292,0.01660054922103882,0.02831990458071232,0.4111711084842682,0.3884837329387665,0.3926294147968292,0.11561030149459839,0.38670897483825684,-0.061737414449453354,0.04837964102625847,0.09052948653697968,0.3664245903491974,-0.058716367930173874,0.07077735662460327,0.08028455823659897,0.378059983253479,-0.04452669620513916,0.05291746184229851,58.925,,,,,,,,,
274,7730.0,28.525,1.2450000327080488,0.5263886973261833,0.0004742201927001588,1.0,1.0,,0,0.0,0.0,0.0001701507621291678,0.02647634781897068,0.019116997718811035,0.04187751188874245,0.016613852232694626,0.028297031298279762,0.4111802577972412,0.3885459303855896,0.39281076192855835,0.11575982719659805,0.38667476177215576,-0.06178497150540352,0.04831281676888466,0.09047199785709381,0.3665001094341278,-0.05891217663884163,0.07063838839530945,0.08004634827375412,0.37829726934432983,-0.044434625655412674,0.05300573259592056,33.825,,,,,,,,,
275,7758.9,28.909,0.26065448485314846,0.5854043215513229,0.000474408756417688,1.0,1.0,,0,0.0,0.0,0.00016991964893866605,0.026477765291929245,0.019119568169116974,0.041880588978528976,0.01663101278245449,0.028279893100261688,0.41112959384918213,0.3885870575904846,0.3930599093437195,0.11601237952709198,0.38654881715774536,-0.06176769733428955,0.048305533826351166,0.09043563157320023,0.3665473461151123,-0.05905446782708168,0.07054723799228668,0.07971526682376862,0.3786278963088989,-0.044291336089372635,0.053110986948013306,30.35,,,,,,,,,
276,7788.9,29.96,0.2104871403425932,0.5363266244530678,0.00047456694301217794,1.0,1.0,,0,0.0,0.0,0.0001696878028486087,0.02647947333753109,0.019121265038847923,0.04188534989953041,0.016643984243273735,0.02826729416847229,0.4111073315143585,0.38860994577407837,0.39321210980415344,0.11618693917989731,0.386471688747406,-0.06182006746530533,0.048246655613183975,0.0904010683298111,0.36656761169433594,-0.05914497748017311,0.07053662091493607,0.0795212909579277,0.37883010506629944,-0.04423944279551506,0.05312955379486084,30.975,,,,,,,,,
277,7814.4,25.494,0.7244840040802956,0.5947677046060562,0.00047464708040934056,1.0,1.0,,0,0.0,0.0,0.00016945522629095155,0.026485204696655273,0.019122371450066566,0.04189272224903107,0.01665521040558815,0.02827051654458046,0.4110892415046692,0.38852959871292114,0.3933080732822418,0.1163632720708847,0.38639986515045166,-0.06186378374695778,0.04818686097860336,0.09052588045597076,0.36643123626708984,-0.05912165716290474,0.07066185027360916,0.07940376549959183,0.3789561986923218,-0.04422643780708313,0.05312730371952057,-14.35,,,,,,,,,
278,7841.1,26.771,2.3777888184413314,0.6450768709182739,0.0004746336635435,1.0,1.0,,0,0.0,0.0,0.00016922192170531255,0.02648576721549034,0.019112713634967804,0.04188930615782738,0.016658006235957146,0.028283042833209038,0.4110669791698456,0.3884506821632385,0.39336395263671875,0.11656685173511505,0.38631826639175415,-0.06187201291322708,0.04814840108156204,0.09069256484508514,0.36628860235214233,-0.05919980630278587,0.07068827003240585,0.07933899015188217,0.37902745604515076,-0.044233474880456924,0.05312361195683479,-6.8,,,,,,,,,
279,7869.3,28.135,0.22023720480501652,0.5905661433935165,0.00047457284381380305,1.0,1.0,,0,0.0,0.0,0.00016898789153894648,0.026492949575185776,0.019104883074760437,0.041887447237968445,0.016669543460011482,0.028309926390647888,0.41105321049690247,0.3884088695049286,0.3933618366718292,0.11676187813282013,0.38624948263168335,-0.06186943128705025,0.04811356961727142,0.09080347418785095,0.3662033677101135,-0.059313252568244934,0.07066269218921661,0.07935444265604019,0.3790206015110016,-0.04428894817829132,0.053087539970874786,-8.525,,,,,,,,,
280,7894.3,25.047,1.074364135041833,0.6021151095628738,0.00047457105392822996,1.0,1.0,,0,0.0,0.0,0.00016875313824671898,0.026495786383748055,0.019094472751021385,0.04188578948378563,0.016688471660017967,0.028314409777522087,0.411047101020813,0.3884285092353821,0.39341968297958374,0.11700554937124252,0.3861752152442932,-0.06187348812818527,0.04806028679013252,0.09080609679222107,0.36621415615081787,-0.059460993856191635,0.07058707624673843,0.07928082346916199,0.37909379601478577,-0.04427056014537811,0.053118981420993805,15.9125,,,,,,,,,
281,7922.2,27.902,0.0923310425132513,0.3774121031165123,0.00047461035137530416,1.0,1.0,,0,0.0,0.0,0.00016851766429108105,0.026502663269639015,0.01908809132874012,0.041888277977705,0.01670229248702526,0.02833198569715023,0.4109981954097748,0.3884362578392029,0.39346542954444885,0.117261603474617,0.3860502541065216,-0.06184577941894531,0.04805750772356987,0.09082265943288803,0.36620616912841797,-0.0595891959965229,0.0705416351556778,0.0792209729552269,0.3791506588459015,-0.04425187408924103,0.053156528621912,-20.887499999999996,,,,,,,,,
282,7948.2,26.003,0.1862031016498804,0.5305522233247757,0.00047461382928304374,1.0,1.0,,0,0.0,0.0,0.00016828147214204307,0.02650955691933632,0.019084326922893524,0.041893988847732544,0.016715215519070625,0.02834470197558403,0.41096559166908264,0.3884892761707306,0.39343196153640747,0.1174350306391716,0.385964959859848,-0.06183984503149986,0.048048101365566254,0.0907750353217125,0.3662581443786621,-0.059803858399391174,0.07044345885515213,0.0792677029967308,0.3791021704673767,-0.044295959174633026,0.05314840376377106,28.137500000000003,,,,,,,,,
283,7975.8,27.626,0.18401744775474072,0.7781865671277046,0.0004746169870486483,1.0,1.0,,0,0.0,0.0,0.00016804456427714886,0.026517989113926888,0.019081920385360718,0.041901782155036926,0.016728507354855537,0.028359748423099518,0.4109724462032318,0.3885587453842163,0.3933842182159424,0.1175173819065094,0.38594678044319153,-0.06187897175550461,0.04800091311335564,0.09070346504449844,0.36633819341659546,-0.060024332255125046,0.07031482458114624,0.07933977991342545,0.3790305256843567,-0.04437071457505226,0.053136277943849564,36.5375,,,,,,,,,
284,8003.8,27.938,0.14959155139513314,0.33021128736436367,0.00047461902431678027,1.0,1.0,,0,0.0,0.0,0.00016780694318144988,0.026523124426603317,0.01908000186085701,0.04190732538700104,0.016735918819904327,0.028369244188070297,0.4110007584095001,0.38857951760292053,0.39332279562950134,0.11754553765058517,0.3859654366970062,-0.06196265667676926,0.04791651666164398,0.09070610255002975,0.366349995136261,-0.060167063027620316,0.07024288922548294,0.07943983376026154,0.3789384365081787,-0.0444939061999321,0.05308564007282257,25.7375,,,,,,,,,
285,8028.8,24.999,0.39832024881616235,0.7224362418055534,0.00047463414375670254,1.0,1.0,,0,0.0,0.0,0.00016756861134747895,0.026531996205449104,0.019078977406024933,0.041915491223335266,0.01674656756222248,0.028386950492858887,0.4110461473464966,0.38865548372268677,0.39322590827941895,0.11754406243562698,0.38600796461105347,-0.062104545533657074,0.04778285324573517,0.09061580151319504,0.3664493262767792,-0.06033940613269806,0.07011348754167557,0.0795886293053627,0.3788011372089386,-0.04465503990650177,0.05298951268196106,31.15,,,,,,,,,
286,8055.5,26.772,0.19984021363779902,0.5211227387189865,0.0004746672711917199,1.0,1.0,,0,0.0,0.0,0.00016732957127522425,0.026543688029050827,0.019079336896538734,0.04192930459976196,0.016762450337409973,0.028403665870428085,0.41101399064064026,0.38881373405456543,0.39318037033081055,0.11761204153299332,0.38595065474510193,-0.06214709207415581,0.04774671420454979,0.09039611369371414,0.3666762411594391,-0.06058235093951225,0.06987827271223068,0.07966139167547226,0.3787301778793335,-0.04474867880344391,0.05297037586569786,59.7625,,,,,,,,,
287,8082.4,26.802,0.2276831390336156,0.5595492273569107,0.000474717584438622,1.0,1.0,,0,0.0,0.0,0.00016708982547210304,0.026552623137831688,0.019079986959695816,0.04194170981645584,0.01677686721086502,0.02841193415224552,0.4110510051250458,0.3888813853263855,0.39319905638694763,0.11752234399318695,0.386010080575943,-0.0622694306075573,0.04764643684029579,0.09031479060649872,0.3667641282081604,-0.060736171901226044,0.06976498663425446,0.0796455517411232,0.37874865531921387,-0.04479042813181877,0.05296565964818001,1.0750000000000028,,,,,,,,,
288,8110.7,28.331,0.9468495449982584,0.5058938190340996,0.0004748165520140901,1.0,1.0,,0,0.0,0.0,0.0001668493764529353,0.026564840227365494,0.019081134349107742,0.04195687174797058,0.016790704801678658,0.028430644422769547,0.4110329747200012,0.38885200023651123,0.3932715356349945,0.11753305047750473,0.38598525524139404,-0.06230425462126732,0.04761987552046776,0.09038387984037399,0.36670488119125366,-0.06080245226621628,0.06976545602083206,0.07955527305603027,0.37884029746055603,-0.044791266322135925,0.052983351051807404,-20.65,,,,,,,,,
289,8135.4,24.766,0.3056028261780739,0.671236127614975,0.0004747956190840341,1.0,1.0,,0,0.0,0.0,0.0001666082267399175,0.026580629870295525,0.019082535058259964,0.041973792016506195,0.01680602878332138,0.028460165485739708,0.41102269291877747,0.3887766897678375,0.3933693766593933,0.11755409091711044,0.3859662711620331,-0.062339115887880325,0.047587599605321884,0.09052161127328873,0.3665718138217926,-0.06083846464753151,0.06983497738838196,0.07943277060985565,0.3789682686328888,-0.04478275403380394,0.05298551917076111,-27.325,,,,,,,,,
290,8159.9,24.437,0.39175642654299736,0.5296165347099304,0.00047484684182563797,1.0,1.0,,0,0.0,0.0,0.00016636637886259598,0.026595257222652435,0.019084090366959572,0.04198644310235977,0.016820868477225304,0.028489623218774796,0.4110989272594452,0.388682097196579,0.39346277713775635,0.11745213717222214,0.38607150316238403,-0.06248771771788597,0.04744906723499298,0.09069546312093735,0.3664095997810364,-0.06085842847824097,0.06991693377494812,0.07931854575872421,0.3790903389453888,-0.044781483709812164,0.05297781899571419,-23.450000000000003,,,,,,,,,
