epoch,time_total_sec,time_interval_sec,loss_total,loss_recon,loss_price,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,nan_batches,grad_norm_total,gnorm_H,gnorm_K,gnorm_G,gnorm_enc,gnorm_R,lr_H,lr_K,lr_G,lr_enc,lr_R,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
1770,17484.2,2.889,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1771,17487.1,2.931,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1772,17490.1,2.908,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1773,17494.0,3.98,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1774,17496.9,2.919,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1775,17499.8,2.894,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1776,17502.7,2.903,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1777,17505.6,2.887,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1778,17509.5,3.868,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1779,17512.5,3.019,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1780,17515.4,2.885,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1781,17518.3,2.897,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1782,17521.9,3.63,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1783,17525.6,3.634,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1784,17528.5,2.934,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1785,17531.4,2.911,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1786,17534.4,2.951,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1787,17538.6,4.198,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1788,17541.5,2.936,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1789,17544.4,2.902,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1790,17547.3,2.894,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1791,17550.2,2.941,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1792,17554.4,4.187,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1793,17557.4,3.011,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1794,17560.3,2.888,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1795,17563.2,2.909,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1796,17566.1,2.89,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1797,17570.1,3.969,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1798,17573.0,2.92,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1799,17575.9,2.94,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1800,17578.8,2.903,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1801,17583.0,4.199,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1802,17586.0,2.936,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1803,17588.9,2.893,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1804,17591.7,2.855,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1805,17594.6,2.892,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1806,17598.9,4.231,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1807,17601.8,2.9,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1808,17604.6,2.893,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1809,17607.5,2.876,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1810,17610.4,2.91,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1811,17614.5,4.026,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1812,17617.3,2.887,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1813,17620.2,2.903,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1814,17623.1,2.884,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1815,17626.1,2.95,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1816,17630.8,4.751,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1817,17633.8,2.933,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1818,17636.7,2.922,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1819,17639.6,2.911,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1820,17643.5,3.868,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1821,17646.4,2.943,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1822,17649.3,2.911,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1823,17652.2,2.917,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1824,17655.2,2.925,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1825,17659.3,4.169,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1826,17662.3,2.92,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1827,17665.1,2.888,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1828,17668.1,2.963,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1829,17671.0,2.925,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1830,17675.1,4.041,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1831,17678.0,2.889,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1832,17680.9,2.9,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1833,17683.8,2.904,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1834,17686.7,2.895,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1835,17690.6,3.909,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1836,17693.5,2.935,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1837,17696.4,2.905,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1838,17699.3,2.93,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1839,17703.5,4.123,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1840,17706.4,2.938,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1841,17709.3,2.928,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1842,17712.2,2.914,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
1843,17715.1,2.866,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
