as_of_date,ccy,z_1,z_2,z_3,z_4
2012-10-31,DKK,0.007512736,-0.0141304545,-0.045172527,0.026725378
2012-11-30,DKK,0.009921208,-0.008873738,-0.04437486,0.023977458
2012-12-31,DKK,0.009603622,-0.008703285,-0.042991452,0.023409095
2013-01-31,DKK,0.005102163,-0.01938369,-0.046344258,0.030127082
2013-02-28,DKK,0.0092085395,-0.011744242,-0.046576515,0.026283048
2013-03-29,DKK,0.00883517,-0.0112677235,-0.044800602,0.025470706
2013-04-30,DKK,0.0088652,-0.009241563,-0.04112462,0.022825586
2013-05-31,DKK,0.010075352,-0.010205328,-0.04683782,0.025769794
2013-06-28,DKK,0.007844869,-0.016049555,-0.050109565,0.029925164
2013-07-31,DKK,0.008843463,-0.014419362,-0.050585486,0.029286377
2013-08-30,DKK,0.007877373,-0.018759232,-0.054399684,0.03294276
2013-09-30,DKK,0.008791438,-0.016577585,-0.053466447,0.031511948
2013-10-31,DKK,0.0101454025,-0.013636716,-0.05249267,0.029858474
2013-11-29,DKK,0.012321366,-0.010013411,-0.05387501,0.028545544
2013-12-31,DKK,0.011565839,-0.013172921,-0.056538194,0.031346057
2014-01-31,DKK,0.011509187,-0.01108497,-0.052739814,0.028640144
2014-02-28,DKK,0.011075163,-0.011472186,-0.051890112,0.0286101
2014-03-31,DKK,0.010532175,-0.01190214,-0.050650544,0.028342983
2014-04-30,DKK,0.010573422,-0.010942034,-0.049178205,0.02715575
2014-05-30,DKK,0.011263911,-0.0084306635,-0.04724481,0.025071248
2014-06-30,DKK,0.010290643,-0.009303325,-0.045632552,0.024780199
2014-07-31,DKK,0.008774052,-0.010869491,-0.043314397,0.02458537
2014-08-29,DKK,0.007530871,-0.009795707,-0.037285335,0.021647375
2014-09-30,DKK,0.010034871,-0.0066020624,-0.04019157,0.021321181
2014-10-31,DKK,0.008754488,-0.0075133904,-0.03755636,0.02065912
2014-11-28,DKK,0.0071035554,-0.008232415,-0.03324958,0.019268889
2014-12-31,DKK,0.0064096907,-0.0074594663,-0.030209174,0.017394776
2015-01-30,DKK,0.009518759,0.0018897548,-0.025639994,0.010817897
2015-02-27,DKK,0.009914651,0.002694128,-0.025584152,0.0105223935
2015-03-31,DKK,0.006211978,-0.00097521977,-0.020949991,0.009749595
2015-04-30,DKK,0.008839596,0.0010268718,-0.025523502,0.011043005
2015-05-29,DKK,0.009770988,-0.00036171818,-0.03089452,0.0139340265
2015-06-30,DKK,0.012763618,-0.0002147388,-0.03993599,0.017891036
2015-07-31,DKK,0.010771334,-0.0017134678,-0.035753794,0.016797047
2015-08-31,DKK,0.010748607,-0.0032049634,-0.03819442,0.018593328
2015-09-30,DKK,0.010342869,-0.0027668742,-0.035794325,0.01742981
2015-10-30,DKK,0.011971731,0.00045855442,-0.035796218,0.015914354
2015-11-30,DKK,0.014202296,0.0045496044,-0.03613558,0.014019546
2015-12-31,DKK,0.012925424,0.0009160988,-0.038051646,0.016656537
2016-01-29,DKK,0.011673247,0.0025221682,-0.031656817,0.012919244
2016-02-29,DKK,0.010280699,0.0029557822,-0.026867744,0.010517484
2016-03-31,DKK,0.010033999,0.0019411352,-0.027494345,0.011391557
2016-04-29,DKK,0.011901304,0.002781376,-0.031685933,0.013022645
2016-06-30,DKK,0.01020292,0.005218248,-0.022692295,0.0076870625
2016-07-29,DKK,0.009509442,0.005149276,-0.02074195,0.006918463
2016-08-31,DKK,0.009482215,0.005060766,-0.020955391,0.0070813606
2016-09-30,DKK,0.009598893,0.005240429,-0.02077445,0.0069148648
2016-10-31,DKK,0.010482908,0.004223762,-0.025394458,0.009415079
2016-11-30,DKK,0.0122833,0.004761247,-0.030217335,0.0112166405
2016-12-30,DKK,0.012636127,0.00529168,-0.03019849,0.011098953
2017-01-31,DKK,0.014350525,0.005841367,-0.034601115,0.012812332
2017-02-28,DKK,0.014190925,0.007526165,-0.031241726,0.0105666565
2017-03-31,DKK,0.013961836,0.006032835,-0.032951728,0.012111234
2017-04-28,DKK,0.013984975,0.005859917,-0.03335673,0.012342235
2017-05-31,DKK,0.014576996,0.006585903,-0.03382809,0.012252704
2017-06-30,DKK,0.014300885,0.0051298626,-0.03541618,0.013676794
2017-07-31,DKK,0.015411045,0.006245342,-0.03705675,0.013838377
2017-08-31,DKK,0.015426947,0.008291043,-0.0338338,0.011453447
2017-09-29,DKK,0.016298678,0.008456064,-0.036209803,0.012433676
2017-10-31,DKK,0.016265208,0.009079542,-0.03501977,0.011639644
2017-11-30,DKK,0.015544032,0.008362002,-0.03381097,0.0115090385
2017-12-29,DKK,0.015041899,0.0074511664,-0.03384915,0.011990043
2018-01-31,DKK,0.014761021,0.0062438324,-0.035519283,0.013069157
2018-02-28,DKK,0.015210446,0.0062512485,-0.037025444,0.0136981215
2018-03-30,DKK,0.014677711,0.006856721,-0.03436674,0.012187246
2018-04-30,DKK,0.0146398125,0.006311953,-0.03504642,0.012795139
2018-05-31,DKK,0.01435685,0.006858096,-0.033064958,0.011674848
2018-06-29,DKK,0.014712232,0.007826703,-0.032785602,0.011042909
2018-07-31,DKK,0.014669248,0.007043155,-0.033748627,0.011941156
2018-08-31,DKK,0.014175578,0.006969695,-0.032354,0.011382323
2018-09-28,DKK,0.013757672,0.00543126,-0.03362464,0.012713957
2018-10-31,DKK,0.01403074,0.006244367,-0.03336586,0.012099742
2018-11-30,DKK,0.014279549,0.0071275337,-0.032445926,0.011304489
2018-12-31,DKK,0.013755673,0.0070373937,-0.03118166,0.010617626
2019-01-31,DKK,0.012797655,0.0072277877,-0.027725752,0.009154253
2019-02-28,DKK,0.013101959,0.0073039085,-0.02829446,0.009475658
2019-03-29,DKK,0.012287418,0.008615058,-0.02341186,0.0067268065
2019-04-30,DKK,0.012875136,0.00917734,-0.02458157,0.0069232457
2019-05-31,DKK,0.012831794,0.010887196,-0.021452624,0.004723536
2019-06-28,DKK,0.012715016,0.013504259,-0.017208045,0.0014887822
2019-07-31,DKK,0.012132186,0.014300781,-0.014165482,-0.00023252342
2019-08-30,DKK,0.01030129,0.016240908,-0.0058644908,-0.005051758
2019-09-30,DKK,0.009790399,0.01382045,-0.008002779,-0.0028755255
2019-10-31,DKK,0.009805228,0.011568922,-0.011631979,-0.00012304017
2019-11-29,DKK,0.0090698805,0.0100012,-0.011923665,0.000741451
2019-12-31,DKK,0.009505214,0.008666831,-0.015278675,0.002944192
2020-01-31,DKK,0.008604184,0.010572758,-0.009418678,-0.0005932909
2020-02-28,DKK,0.0080651995,0.0115808975,-0.006409468,-0.002523789
2020-03-31,DKK,0.0043333964,0.0031299663,-0.008747697,0.0022191512
2020-04-30,DKK,0.0036641401,0.004673074,-0.0044377074,-0.0005439188
2020-05-29,DKK,0.0037947232,0.0041158334,-0.0052197026,0.00026080105
2020-06-30,DKK,0.0045397608,0.005552997,-0.0053097066,-0.00038544164
2020-07-31,DKK,0.004283306,0.005906257,-0.0040391297,-0.0011714039
2020-08-31,DKK,0.005675746,0.006410173,-0.0072835763,0.00019596424
2020-09-30,DKK,0.0051317425,0.0069714626,-0.0048339954,-0.0012637426
2020-10-30,DKK,0.005647405,0.00829776,-0.0044366065,-0.0021116086
2020-11-30,DKK,0.005072299,0.0069292085,-0.004678316,-0.0012665861
2020-12-31,DKK,0.0048806705,0.006652398,-0.004541719,-0.0011505226
2021-01-29,DKK,0.0063055176,0.0074849417,-0.0074196677,-0.00020212517
2021-02-26,DKK,0.0071091317,0.00586752,-0.012735506,0.002832076
2021-03-31,DKK,0.00902225,0.007930251,-0.015143368,0.0029635928
2021-04-30,DKK,0.009590156,0.0077513577,-0.017141482,0.0039753793
2021-05-31,DKK,0.009195406,0.007100248,-0.016928658,0.0042459746
2021-06-30,DKK,0.008630281,0.0065098125,-0.016134962,0.0042097564
2021-07-30,DKK,0.0074921595,0.00687222,-0.012017771,0.0022129156
2021-08-31,DKK,0.0075044157,0.0066016614,-0.0125723295,0.0025646414
2021-09-30,DKK,0.00864734,0.0065274853,-0.016452326,0.0042905607
2021-10-29,DKK,0.004556444,0.0010213812,-0.013671091,0.0055834656
2021-11-30,DKK,0.0061056865,0.0046943678,-0.012102726,0.0031397939
2021-12-31,DKK,0.0067680934,0.0037078662,-0.015630681,0.0053533404
2022-01-31,DKK,0.004106738,-0.0014918048,-0.016077429,0.008131706
2022-02-28,DKK,0.003842271,-0.005945511,-0.022924688,0.01323642
2022-03-31,DKK,-0.00253784,-0.019680293,-0.02526328,0.021205213
2022-04-29,DKK,-0.00579956,-0.030666126,-0.033495363,0.029804599
2022-05-31,DKK,-0.0066190576,-0.034921683,-0.03653535,0.03321979
2022-06-30,DKK,-0.010127183,-0.044718843,-0.041054834,0.039651204
2022-07-29,DKK,-0.010529773,-0.039375547,-0.030493844,0.03194385
2022-08-31,DKK,-0.025899407,-0.07187517,-0.03434238,0.049278542
2022-09-30,DKK,-0.034922104,-0.09229331,-0.03959335,0.06092389
2022-10-31,DKK,-0.035073645,-0.09222661,-0.037898414,0.060375437
2022-11-30,DKK,-0.037724525,-0.09151811,-0.028479086,0.055489156
2022-12-30,DKK,-0.044494856,-0.10807745,-0.03342258,0.06564386
2023-01-31,DKK,-0.044268705,-0.10547957,-0.029041247,0.06245982
2023-02-28,DKK,-0.049613837,-0.11834934,-0.032502893,0.070545495
2023-03-31,DKK,-0.046385337,-0.11126281,-0.030866887,0.066251546
2023-04-28,DKK,-0.045819588,-0.11048065,-0.030980228,0.065721385
2023-05-31,DKK,-0.046478853,-0.11162758,-0.030375099,0.066120915
2023-06-30,DKK,-0.05368795,-0.123276144,-0.026547346,0.07024785
2023-07-31,DKK,-0.04981244,-0.11836585,-0.030669395,0.06949371
2023-08-31,DKK,-0.04844006,-0.11628355,-0.03131912,0.068774424
2023-09-29,DKK,-0.048630245,-0.120648354,-0.037582994,0.07362684
2023-10-31,DKK,-0.04440205,-0.1141611,-0.04035855,0.071616255
2023-11-30,DKK,-0.043084007,-0.10809573,-0.03437969,0.06613102
2023-12-29,DKK,-0.037389405,-0.09321903,-0.028635303,0.056154057
2024-01-31,DKK,-0.037841283,-0.09471027,-0.02978916,0.057486407
2024-02-29,DKK,-0.043206695,-0.104959294,-0.029542644,0.062473595
2010-01-29,EUR,0.0020351112,-0.040050425,-0.06930141,0.050605573
2010-02-26,EUR,0.004697494,-0.034625605,-0.06948378,0.047654673
2010-03-31,EUR,0.0046834946,-0.03418091,-0.068638094,0.04711952
2010-04-30,EUR,0.003792286,-0.034319457,-0.06606647,0.045828115
2010-05-31,EUR,0.0024800543,-0.03282331,-0.059955925,0.042097352
2010-06-30,EUR,0.002139058,-0.033325218,-0.059474222,0.042159233
2010-07-30,EUR,0.0021142643,-0.03473725,-0.061217416,0.043869793
2010-08-31,EUR,-0.0012843059,-0.031692106,-0.046133023,0.035401527
2010-09-30,EUR,-0.0030935807,-0.03785534,-0.05018443,0.040398676
2010-10-29,EUR,-0.0043435926,-0.041795556,-0.052839287,0.04328967
2010-11-30,EUR,-0.0015596487,-0.04019252,-0.05932807,0.045132183
2010-12-31,EUR,0.0005916003,-0.039882056,-0.06520925,0.047905877
2011-01-31,EUR,-0.0060894173,-0.052890606,-0.06445217,0.054484632
2011-02-28,EUR,-0.007715741,-0.055180393,-0.06300025,0.05488238
2011-03-31,EUR,-0.010718521,-0.06292611,-0.06555586,0.060026854
2011-04-29,EUR,-0.011492159,-0.063178666,-0.063251846,0.05897889
2011-05-31,EUR,-0.009707589,-0.058282267,-0.060997657,0.055309683
2011-06-30,EUR,-0.008835357,-0.058670074,-0.063576475,0.056777515
2011-07-29,EUR,-0.007255744,-0.051977403,-0.058538616,0.050650693
2011-08-31,EUR,-0.0031696185,-0.042439327,-0.055884406,0.04483054
2011-09-30,EUR,-0.006016342,-0.041873254,-0.04666864,0.040178422
2011-10-31,EUR,-0.0057086498,-0.04129464,-0.04660813,0.040106177
2011-11-30,EUR,-0.0034278054,-0.039427392,-0.051547438,0.040970396
2011-12-30,EUR,-0.0035268692,-0.03563594,-0.045288593,0.03630838
2012-01-31,EUR,-0.0006192131,-0.029647818,-0.044842735,0.033214092
2012-02-29,EUR,0.00034046825,-0.02837095,-0.04589463,0.033282828
2012-03-30,EUR,0.0016008159,-0.026736278,-0.047490045,0.033345163
2012-04-30,EUR,0.0038961442,-0.022096775,-0.04715263,0.030900262
2012-05-31,EUR,-0.00046572555,-0.022286203,-0.0336616,0.025104176
2012-06-29,EUR,0.003265121,-0.020532642,-0.042288072,0.028099129
2012-07-31,EUR,0.007427253,-0.012112214,-0.04184867,0.023960311
2012-08-31,EUR,0.0093928,-0.008505139,-0.04219628,0.022427745
2012-09-28,EUR,0.011505879,-0.006334762,-0.04502966,0.022900809
2012-10-31,EUR,0.011476819,-0.0065637585,-0.045482025,0.023238672
2012-11-30,EUR,0.012230596,-0.00455157,-0.044434033,0.021894237
2012-12-31,EUR,0.012357974,-0.0034596082,-0.042977273,0.020799328
2013-01-31,EUR,0.008156982,-0.01316019,-0.04560887,0.026777461
2013-02-28,EUR,0.0125049,-0.005168762,-0.046293907,0.023103321
2013-03-29,EUR,0.010820705,-0.007149554,-0.043877568,0.023112018
2013-04-30,EUR,0.011384938,-0.0041585946,-0.040744897,0.020314207
2013-05-31,EUR,0.012554159,-0.005055676,-0.04601677,0.023099642
2013-06-28,EUR,0.010493921,-0.010283656,-0.048493695,0.026485741
2013-07-31,EUR,0.011320168,-0.008718726,-0.048487585,0.025684431
2013-08-30,EUR,0.0117026605,-0.010782165,-0.052924573,0.028774522
2013-09-30,EUR,0.012237756,-0.008539692,-0.051030595,0.026740365
2013-10-31,EUR,0.013368487,-0.0063631455,-0.050799876,0.025663037
2013-11-29,EUR,0.0144418925,-0.0045534475,-0.051437866,0.024938436
2013-12-31,EUR,0.0134012215,-0.007897334,-0.053615272,0.027560879
2014-01-31,EUR,0.013462997,-0.005140654,-0.04918772,0.024240717
2014-02-28,EUR,0.012717374,-0.0059327,-0.048034668,0.024213083
2014-03-31,EUR,0.012091676,-0.0064974027,-0.04679586,0.024031851
2014-04-30,EUR,0.011853767,-0.0059731314,-0.04517631,0.023029186
2014-05-30,EUR,0.012504071,-0.003471568,-0.043180585,0.02094348
2014-06-30,EUR,0.013029496,-0.0014716653,-0.041581843,0.019362684
2014-07-31,EUR,0.01162423,-0.0026890314,-0.039163437,0.018905321
2014-08-29,EUR,0.010091176,-0.001632986,-0.03241855,0.015587936
2014-09-30,EUR,0.012946285,0.0016605991,-0.0360713,0.015635649
2014-10-31,EUR,0.011537125,0.00044809794,-0.033533122,0.01517093
2014-11-28,EUR,0.010038009,-8.412928e-05,-0.029398669,0.013762694
2014-12-31,EUR,0.0091106435,7.058936e-05,-0.02640595,0.012265238
2015-01-30,EUR,0.0071100052,-0.00027021344,-0.021162147,0.009975496
2015-02-27,EUR,0.0085181305,0.0016913393,-0.022435045,0.009545032
2015-03-31,EUR,0.0053799655,0.0003316956,-0.015904188,0.006880052
2015-04-30,EUR,0.0069407597,0.00087044254,-0.019535799,0.008446099
2015-05-29,EUR,0.009339758,0.0018901807,-0.025526423,0.010505906
2015-06-30,EUR,0.012382438,0.0025610935,-0.03383842,0.013874314
2015-07-31,EUR,0.0113329245,0.0029985895,-0.029929008,0.011937776
2015-08-31,EUR,0.012380672,0.0030204477,-0.03347168,0.013347777
2015-09-30,EUR,0.012501793,0.004641348,-0.03080884,0.0115887895
2015-10-30,EUR,0.013566107,0.006841711,-0.03050951,0.010403474
2015-11-30,EUR,0.015434654,0.01008049,-0.03109321,0.009102729
2015-12-31,EUR,0.014749522,0.0074983034,-0.03320373,0.011304254
2016-01-29,EUR,0.014385345,0.01091004,-0.026635967,0.006724726
2016-02-29,EUR,0.0130178565,0.011454914,-0.021813326,0.004211343
2016-03-31,EUR,0.012106838,0.009584526,-0.022108043,0.0052452274
2016-04-29,EUR,0.0136902165,0.010002555,-0.026060868,0.0069319583
2016-05-31,EUR,0.013142299,0.010429356,-0.023493355,0.005661873
2016-06-30,EUR,0.011915825,0.010972006,-0.019311432,0.0032969166
2016-07-29,EUR,0.010791136,0.010843273,-0.015883192,0.0019691007
2016-08-31,EUR,0.010874336,0.010637942,-0.01639756,0.002369722
2016-09-30,EUR,0.011319689,0.0111543685,-0.0166988,0.0023077375
2016-10-31,EUR,0.012227366,0.010071007,-0.021531664,0.0049395002
2016-11-30,EUR,0.014108563,0.01085175,-0.026261058,0.0065767528
2016-12-30,EUR,0.014224016,0.010956094,-0.026224703,0.006612719
2017-01-31,EUR,0.015737033,0.011270361,-0.030321494,0.008348541
2017-02-28,EUR,0.014917556,0.011494819,-0.027259119,0.006947363
2017-03-31,EUR,0.014963141,0.010554492,-0.028848153,0.008189509
2017-04-28,EUR,0.015302452,0.010852562,-0.029500127,0.008321295
2017-05-31,EUR,0.01606524,0.011810886,-0.03020939,0.008171434
2017-06-30,EUR,0.016036581,0.010715722,-0.032007705,0.009520891
2017-07-31,EUR,0.017159412,0.011778983,-0.033786193,0.009748957
2017-08-31,EUR,0.016666137,0.012621204,-0.030771052,0.008039213
2017-09-29,EUR,0.0172416,0.012189102,-0.033269025,0.009368787
2017-10-31,EUR,0.017281557,0.012924908,-0.03204305,0.00850989
2017-11-30,EUR,0.016513258,0.012008082,-0.031128123,0.0086064935
2017-12-29,EUR,0.015933888,0.010784056,-0.031348832,0.009318799
2018-01-31,EUR,0.015908012,0.009772101,-0.033507634,0.010533742
2018-02-28,EUR,0.016286876,0.009954885,-0.0343884,0.0108235795
2018-03-30,EUR,0.015959619,0.010732248,-0.032042507,0.009394608
2018-04-30,EUR,0.016015131,0.010471722,-0.03262448,0.009802381
2018-05-31,EUR,0.015512435,0.010418523,-0.031046217,0.009122968
2018-06-29,EUR,0.016057238,0.011520976,-0.030952662,0.008543019
2018-07-31,EUR,0.016075116,0.010773104,-0.032174513,0.009519345
2018-08-31,EUR,0.015760997,0.010910641,-0.03089358,0.008910661
2018-09-28,EUR,0.01554791,0.009613326,-0.032480326,0.010244176
2018-10-31,EUR,0.015606431,0.010039605,-0.032029297,0.0097738495
2018-11-30,EUR,0.01576044,0.0109300325,-0.030958828,0.008848073
2018-12-31,EUR,0.01558042,0.011529902,-0.029580675,0.007797906
2019-01-31,EUR,0.014131327,0.01082477,-0.026006704,0.006716602
2019-02-28,EUR,0.014172087,0.010166605,-0.026999071,0.0075616953
2019-03-29,EUR,0.013286071,0.011330589,-0.022135358,0.004896865
2019-04-30,EUR,0.013485184,0.0112498235,-0.022985239,0.0052816956
2019-05-31,EUR,0.013376439,0.013174538,-0.019503338,0.0028062132
2019-06-28,EUR,0.013769137,0.01598673,-0.016471878,4.4235494e-06
2019-07-31,EUR,0.0133485915,0.017475862,-0.012819674,-0.0022998818
2019-08-30,EUR,0.011728945,0.019343495,-0.005277359,-0.0067750816
2019-09-30,EUR,0.010913383,0.016489277,-0.0072233127,-0.004455493
2019-10-31,EUR,0.010986813,0.014282722,-0.010822676,-0.0017121172
2019-11-29,EUR,0.010721339,0.01351754,-0.011217932,-0.0011438734
2019-12-31,EUR,0.011300905,0.012531927,-0.014628925,0.0008477947
2020-01-31,EUR,0.010329394,0.014197933,-0.008869171,-0.0024971755
2020-02-28,EUR,0.009725656,0.015328789,-0.005447341,-0.004646994
2020-03-31,EUR,0.008242793,0.011821661,-0.0069177984,-0.002587901
2020-04-30,EUR,0.006487739,0.011280473,-0.0026461096,-0.004447419
2020-05-29,EUR,0.0063247727,0.010205562,-0.003427045,-0.0034118234
2020-06-30,EUR,0.0081634065,0.013396271,-0.004041402,-0.004579054
2020-07-31,EUR,0.008370845,0.014673165,-0.0028837656,-0.005724159
2020-08-31,EUR,0.0097918585,0.015466956,-0.0058477195,-0.004679599
2020-09-30,EUR,0.009828494,0.016761208,-0.004043808,-0.006159967
2020-10-30,EUR,0.0105561605,0.018523604,-0.0035918301,-0.007249712
2020-11-30,EUR,0.010454517,0.017869525,-0.0041702543,-0.006599661
2020-12-31,EUR,0.010383308,0.017928975,-0.003900283,-0.006725111
2021-01-29,EUR,0.011851314,0.019008905,-0.0065752524,-0.0060312585
2021-02-26,EUR,0.012573393,0.017482005,-0.011352653,-0.0032111716
2021-03-31,EUR,0.014175734,0.01901338,-0.013651043,-0.0028620681
2021-04-30,EUR,0.014403606,0.018621724,-0.015037095,-0.0020441585
2021-05-31,EUR,0.0138955,0.018160963,-0.014248143,-0.0021831503
2021-06-30,EUR,0.013447091,0.017725052,-0.013534941,-0.0022538104
2021-07-30,EUR,0.012321414,0.018145058,-0.00940736,-0.0043062456
2021-08-31,EUR,0.012432656,0.01785166,-0.010249771,-0.003794497
2021-09-30,EUR,0.013014887,0.016795058,-0.013958731,-0.0016810757
2021-10-29,EUR,0.007938855,0.00964662,-0.010803279,0.00025910384
2021-11-30,EUR,0.009789844,0.013560109,-0.0098749045,-0.0020413736
2021-12-31,EUR,0.010704,0.012486401,-0.0140731465,0.00056782935
2022-01-31,EUR,0.00785404,0.0070127416,-0.014378622,0.00338532
2022-02-28,EUR,0.008032013,0.003926818,-0.020418301,0.0074176914
2022-03-31,EUR,0.0013384074,-0.010490962,-0.023071516,0.015775288
2022-04-29,EUR,-0.0022859597,-0.022286896,-0.030968461,0.024801157
2022-05-31,EUR,-0.0028691282,-0.025565792,-0.03367029,0.027463753
2022-06-30,EUR,-0.00621906,-0.034734245,-0.03763463,0.033312287
2022-07-29,EUR,-0.007079642,-0.030662857,-0.027576812,0.026495168
2022-08-31,EUR,-0.021857198,-0.06222161,-0.032006938,0.043637667
2022-09-30,EUR,-0.031290535,-0.08323018,-0.036785267,0.05540686
2022-10-31,EUR,-0.032025706,-0.085218824,-0.036448613,0.05635561
2022-11-30,EUR,-0.035642337,-0.08653784,-0.027070051,0.05252467
2022-12-30,EUR,-0.0420299,-0.10263001,-0.03271925,0.06270492
2023-01-31,EUR,-0.042278305,-0.10053696,-0.027719581,0.059478033
2023-02-28,EUR,-0.048031267,-0.11430261,-0.031236328,0.068046235
2023-03-31,EUR,-0.044044193,-0.105100274,-0.028685298,0.062213033
2023-04-28,EUR,-0.04503476,-0.10764015,-0.029068602,0.063375734
2023-05-31,EUR,-0.04565029,-0.10857065,-0.028266499,0.06354576
2023-06-30,EUR,-0.05272988,-0.120027184,-0.024443902,0.067648515
2023-07-31,EUR,-0.04876544,-0.11494887,-0.028528957,0.066858664
2023-08-31,EUR,-0.04728406,-0.11254609,-0.02919088,0.065922804
2023-09-29,EUR,-0.047446176,-0.11721424,-0.035929438,0.07117553
2023-10-31,EUR,-0.04333838,-0.11062648,-0.03812014,0.06886222
2023-11-30,EUR,-0.041913316,-0.10366152,-0.031253435,0.062419258
2023-12-29,EUR,-0.03609434,-0.08906104,-0.026183419,0.052956518
2024-01-31,EUR,-0.036597386,-0.09063269,-0.027247248,0.05430827
2024-02-29,EUR,-0.042317867,-0.10170925,-0.027230013,0.05978843
2010-01-29,JPY,0.013042636,0.00296047,-0.03430593,0.014319502
2010-02-26,JPY,0.013603073,0.0033580377,-0.035350468,0.014692119
2010-03-31,JPY,0.014604744,0.003739173,-0.03764604,0.015539379
2010-04-30,JPY,0.013968628,0.0037371959,-0.035763793,0.01469613
2010-05-31,JPY,0.013271372,0.0035006707,-0.034119755,0.014050197
2010-06-30,JPY,0.01169003,0.0033215364,-0.02943175,0.0120745385
2010-07-30,JPY,0.0111075025,0.0032090736,-0.027963102,0.01142289
2010-08-31,JPY,0.01160023,0.0040846467,-0.027772244,0.01097876
2010-09-30,JPY,0.011987915,0.00463127,-0.028016564,0.010882872
2010-10-29,JPY,0.012309202,0.0044146082,-0.02879483,0.011583244
2010-11-30,JPY,0.0123931365,0.003053974,-0.032002747,0.013305455
2010-12-31,JPY,0.011305028,0.002686035,-0.029470528,0.012329854
2011-01-31,JPY,0.012052192,0.002801295,-0.031453837,0.013197499
2011-02-28,JPY,0.0119309155,0.0022211329,-0.032130744,0.01374522
2011-03-31,JPY,0.013102334,0.004014912,-0.032510158,0.013096215
2011-04-29,JPY,0.012724115,0.0041513573,-0.031072516,0.012477098
2011-05-31,JPY,0.0120512005,0.003803623,-0.029618809,0.011944825
2011-06-30,JPY,0.012036569,0.0039053462,-0.029463567,0.011819871
2011-07-29,JPY,0.0112180365,0.003780414,-0.027136736,0.010866839
2011-08-31,JPY,0.011423385,0.0043083103,-0.02685877,0.010498658
2011-09-30,JPY,0.010921155,0.0039063375,-0.026031828,0.010246883
2011-10-31,JPY,0.011220587,0.0040982487,-0.02666258,0.01048739
2011-11-30,JPY,0.011308797,0.004438692,-0.026510237,0.0102194
2011-12-30,JPY,0.010290465,0.004047893,-0.023834508,0.0092866495
2012-01-31,JPY,0.0105016,0.0039083883,-0.024454659,0.009719184
2012-02-29,JPY,0.010898319,0.0041044885,-0.02536245,0.010032479
2012-03-30,JPY,0.011383995,0.0040678927,-0.026838716,0.010725506
2012-04-30,JPY,0.010667717,0.0040022144,-0.024477378,0.009832648
2012-05-31,JPY,0.009298985,0.003310976,-0.021451931,0.00879561
2012-06-29,JPY,0.010194304,0.0038633072,-0.023039658,0.009348791
2012-07-31,JPY,0.0099741835,0.0039056307,-0.02226004,0.009018432
2012-08-31,JPY,0.010303864,0.0038379258,-0.023237735,0.009503724
2012-09-28,JPY,0.010469335,0.003918327,-0.023779579,0.00966435
2012-10-31,JPY,0.011865891,0.0047002537,-0.026390113,0.010634928
2012-11-30,JPY,0.012136445,0.005018814,-0.026323568,0.010650931
2012-12-31,JPY,0.013470915,0.005740589,-0.029487953,0.011575526
2013-01-31,JPY,0.013713005,0.0059865285,-0.029242678,0.011647359
2013-02-28,JPY,0.012253733,0.0051361467,-0.026581993,0.010693505
2013-03-29,JPY,0.011093315,0.00428997,-0.024314646,0.010093598
2013-04-30,JPY,0.01088945,0.003358452,-0.024991576,0.0109368
2013-05-31,JPY,0.011643525,0.0032105208,-0.028328205,0.012086563
2013-06-28,JPY,0.011803557,0.0034246268,-0.02853118,0.012079145
2013-07-31,JPY,0.011864149,0.0037197084,-0.028194547,0.011833869
2013-08-30,JPY,0.011409676,0.0036055692,-0.02678568,0.011350956
2013-09-30,JPY,0.011392457,0.0037641786,-0.026234593,0.011122022
2013-10-31,JPY,0.010591586,0.0036095462,-0.023759345,0.010217632
2013-11-29,JPY,0.011139475,0.004040569,-0.024830792,0.010469764
2013-12-31,JPY,0.012219111,0.0042181658,-0.028000362,0.011677656
2014-01-31,JPY,0.011175804,0.004045403,-0.02495818,0.010475432
2014-02-28,JPY,0.011417011,0.0043583103,-0.02524851,0.010433784
2014-03-31,JPY,0.011836336,0.00455697,-0.02628773,0.010772252
2014-04-30,JPY,0.011221908,0.0041733547,-0.02471439,0.0103890635
2014-05-30,JPY,0.010854984,0.0041162637,-0.02349962,0.009961827
2014-06-30,JPY,0.010806158,0.0043017566,-0.023102582,0.00970076
2014-07-31,JPY,0.010722344,0.0043311287,-0.022571001,0.009518073
2014-08-29,JPY,0.010265662,0.0040354473,-0.021499075,0.009249915
2014-09-30,JPY,0.010555182,0.004086739,-0.022474602,0.0095904395
2014-10-31,JPY,0.009974054,0.004181771,-0.020626713,0.0086645745
2014-11-28,JPY,0.0093717845,0.0036372005,-0.019843215,0.008487451
2014-12-31,JPY,0.008028697,0.0028897307,-0.017370597,0.007579996
2015-01-30,JPY,0.008021419,0.0029529994,-0.016950319,0.007459834
2015-02-27,JPY,0.00909481,0.0034512267,-0.019337263,0.008318683
2015-03-31,JPY,0.008445499,0.0024940288,-0.01936271,0.008609872
2015-04-30,JPY,0.008532317,0.002979719,-0.019013606,0.008198367
2015-05-29,JPY,0.009578572,0.003572537,-0.020770308,0.008835268
2015-06-30,JPY,0.0097238105,0.0033614677,-0.021844285,0.009295211
2015-07-31,JPY,0.00953643,0.0034588734,-0.020956121,0.008899834
