epoch,train_nll,train_sigma_loss,train_total,val_nll,val_sigma_loss,val_total,curve_rmse_bp,kappa,hl_y,sigma_mean,lr,time_sec
123,-9.818218173393713,0.00017605283158210477,-9.765402323919083,-6.908707587985044,0.00015213881869192161,-6.863065942377468,74.25724140320662,0.16772095373922688,10.032444161857178,0.020602626737990126,3.227783464210844e-05,8.417481000011321
124,-9.81845748808022,0.00017593024681405504,-9.765678414036005,-6.907954120315019,0.0001520250734503482,-6.862346598279915,74.25611773059488,0.16771980609379386,10.034669956476693,0.02059799792329743,3.1557170097928055e-05,8.491272200015374
125,-9.81869533519336,0.00017581255282443092,-9.76595156934603,-6.907191133635779,0.00015191242313971883,-6.861617406693863,74.25572905715245,0.1677178892562453,10.03897195707821,0.020593416617554754,3.0841179413578346e-05,8.560456500010332
126,-9.818944811125682,0.00017569115421242642,-9.766237464861955,-6.906521262139275,0.00015180435382652213,-6.860979955991319,74.2549039473893,0.16771775668239933,10.041326138742232,0.020589020238258614,3.013003924904711e-05,8.630093100015074
127,-9.819180667972473,0.0001755822588340249,-9.766505990322267,-6.905879701011417,0.00015169901719221793,-6.860369995853751,74.25420074898774,0.16771952316578184,10.042948602099782,0.020584738113475748,2.94239250675289e-05,8.716430900007254
128,-9.819403246277945,0.00017546771820195123,-9.76676293081736,-6.905199803689115,0.00015159437535695584,-6.859721491082028,74.25354573037276,0.16771956648763953,10.045235744801612,0.020580490111226663,2.8723011092132193e-05,8.793223200016655
129,-9.819626452921076,0.00017536051321830043,-9.767018298955586,-6.9046542527375525,0.00015149899974825452,-6.859204552813076,74.2528845178733,0.1677212316403344,10.046651365945515,0.020576613611705426,2.802747026289243e-05,8.861947299999883
130,-9.819838701790765,0.0001752587824539818,-9.767261067054571,-6.904022265285959,0.000151401559153966,-6.858601797539769,74.25201597044308,0.16772214216335601,10.047976378753008,0.020572648660731004,2.733747419410162e-05,8.940388200018788
131,-9.820029919312788,0.00017515775945560905,-9.767482591476103,-6.903260962394565,0.00015130234214089504,-6.857870259752297,74.25175336276155,0.1677221607062526,10.050611913624696,0.020568608110690292,2.6653193131965082e-05,9.014656000013929
132,-9.820239764547916,0.0001750524232403229,-9.767724037575817,-6.902732259302318,0.0001512150917486175,-6.857367731777733,74.2511502658557,0.16772291113326432,10.052376753821791,0.020565052201198745,2.597479591259582e-05,9.091971800022293
133,-9.820431225892342,0.00017496472130465663,-9.767941809500947,-6.902217608343474,0.00015112872901426786,-6.856878989639193,74.25000743470163,0.1677230572720449,10.053424582043132,0.020561533634558572,2.5302449920356616e-05,9.160257800016552
134,-9.820619574218918,0.00017487486617956695,-9.76815711436505,-6.901642939976839,0.00015104181542411683,-6.8563303953496035,74.24893350489944,0.16772329910295877,10.054441877857125,0.020557985143659557,2.463632104656053e-05,9.231492000020808
135,-9.820813176417271,0.00017478211198339612,-9.768378542822251,-6.901186008707172,0.00015095971750428005,-6.855898093455888,74.24834236830566,0.16772436877764232,10.055911339244371,0.020554639049945624,2.397657364853965e-05,9.303365300002042
136,-9.820995467857704,0.00017469107524394485,-9.768588145284525,-6.900652283142236,0.00015087629925149615,-6.855389393366787,74.2478398826268,0.1677244535105387,10.057899491723683,0.0205512359073767,2.3323370509092465e-05,9.382628100021975
137,-9.82117697363797,0.00017460660002867028,-9.768794993629369,-6.900112191622246,0.00015079429181632134,-6.854873904077349,74.2473423872329,0.16772356687551368,10.060301097813566,0.02054789377808225,2.2676872796319526e-05,9.452262600010727
138,-9.82135261657085,0.0001745237684557121,-9.768995486034138,-6.899532398131227,0.00015071301115184086,-6.854318494785675,74.24674623679047,0.1677272070766162,10.06012043189748,0.020544572393085648,2.2037240023857705e-05,9.524353100016015
139,-9.821520509905092,0.00017442834861318055,-9.76919200532114,-6.898916098362553,0.00015063157041948078,-6.853726627236709,74.24617987049623,0.16772915824763748,10.060694414335385,0.020541246195863685,2.1404630011522583e-05,9.603612800012343
140,-9.821686435582054,0.00017434948428001783,-9.769381590298046,-6.89834430335739,0.00015055332509226853,-6.853178305829709,74.24625524337989,0.16772865786326713,10.06353230998999,0.02053805112330466,2.077919884636874e-05,9.674412399996072
141,-9.82184940018144,0.00017426631133654578,-9.769569506780478,-6.897810900645173,0.00015047855485808602,-6.852667334187747,74.24608226056264,0.16772830194571395,10.065614426474008,0.020534996425586982,2.0161100844177653e-05,9.749083400005475
142,-9.822013035286801,0.00017418444864229315,-9.769757700694113,-6.897330130572877,0.00015040680022673637,-6.852208090504856,74.24594048330306,0.16773089198463398,10.066285658794941,0.020532069807792278,1.9550488511382585e-05,9.837622000020929
143,-9.822156240123551,0.00017411196760912598,-9.769922649840813,-6.896802210168312,0.0001503347855618379,-6.851701774499761,74.24591983694998,0.16773170515411406,10.067998921605977,0.020529133682658574,1.8947512507439848e-05,9.915915100020356
144,-9.822308000412965,0.00017404144416805536,-9.770095567162548,-6.896400424785497,0.00015026960938781432,-6.851319541969153,74.24585651077857,0.16773207816739485,10.07002486816712,0.0205264720855204,1.8352321607655905e-05,9.988582400023006
145,-9.822453443902019,0.0001739740214168207,-9.770261237476973,-6.896009033582421,0.0001502064167258795,-6.850947108564656,74.24524491138669,0.16773421008583222,10.06992256669208,0.02052388850487995,1.776506266647923e-05,10.062637399998493
146,-9.822587975315157,0.00017390203785814747,-9.770417363957714,-6.895580828761627,0.0001501434682553564,-6.8505377882850205,74.2445702506009,0.1677356445624029,10.069967155864747,0.020521313991069504,1.7185880581266205e-05,10.135150000016438
147,-9.82272256208048,0.00017383656289040583,-9.770571593213356,-6.8951611893467,0.00015008246548585874,-6.850136449700942,74.24427894607392,0.1677373377089149,10.07035703865997,0.02051881707842122,1.66149182565299e-05,10.212856900005136
148,-9.82285405217229,0.0001737743848564435,-9.770721736715355,-6.894757027000467,0.00015002325524196824,-6.849750050427876,74.24392850268192,0.16773750682853084,10.07147607036706,0.02051639763978178,1.6052316568680434e-05,10.285762900020927
149,-9.822974666784221,0.00017370839101881245,-9.770862149478576,-6.894319521670742,0.00014996459832434598,-6.849330142173438,74.24350500738866,0.16773681095825968,10.072781518992631,0.020514002903861097,1.5498214331265893e-05,10.353753200004576
150,-9.823096374393998,0.00017365401279026573,-9.771000170556919,-6.893980823313403,0.00014991213289406127,-6.849007183445185,74.24325815259051,0.16773679314447423,10.07403151101916,0.02051185349718999,1.4952748260722152e-05,10.428070000023581
151,-9.82321153501181,0.00017360619975503443,-9.7711296750853,-6.893689543178476,0.00014986233843603339,-6.848730841647666,74.2429461342176,0.16773825413731894,10.074337269710401,0.020509818349504993,1.4416052942640132e-05,10.50411979999626
152,-9.823320334566551,0.00017354016349531358,-9.771258285517955,-6.893387733034199,0.0001498131845486648,-6.848443777669599,74.24264980215803,0.16774003909513016,10.074585993221074,0.02050780670359452,1.3888260798558813e-05,10.577453100006096
153,-9.823431443564873,0.00017349070306191204,-9.7713842326463,-6.893148305210021,0.00014976769431878053,-6.848217996914387,74.24212377307363,0.16774058567539488,10.07526365778706,0.02050594362933279,1.3369502053292249e-05,10.652273500018055
154,-9.82353219725853,0.00017344171548028204,-9.771499682614444,-6.892833404529532,0.0001497207505789202,-6.847917179355856,74.24179275495938,0.16774061248205915,10.076248847233302,0.02050402224159968,1.2859904702798462e-05,10.724964900000487
155,-9.82363185418173,0.00017339646694765242,-9.771612914097437,-6.892544132526154,0.00014967581088339563,-6.847641389261134,74.24139938357574,0.167740953128465,10.076988645976826,0.020502185296550922,1.235959448259843e-05,10.810056100017391
156,-9.823729579243407,0.0001733522524655635,-9.771723903503736,-6.892246372680621,0.00014963163600279777,-6.847356881879781,74.24113799144088,0.16774135574593135,10.077827383778247,0.020500380653983505,1.186869483675268e-05,10.880529600020964
157,-9.823820450240442,0.00017330066845505692,-9.771830249703923,-6.891927927893174,0.0001495884550625916,-6.8470513913743964,74.24097178325344,0.16774169533602867,10.078795046856,0.020498617511337972,1.1387326887403318e-05,10.952585699997144
158,-9.823907093675944,0.00017325382419324195,-9.77193094641797,-6.891615272414369,0.00014954736112376317,-6.84675106407724,74.24081086292823,0.16774210731059888,10.079656483685966,0.02049693596357821,1.0915609404889015e-05,11.025113100011367
159,-9.823994431741406,0.00017321226292674823,-9.77203075286338,-6.891363708521303,0.00014950922547745526,-6.846510940878066,74.24066989751424,0.16774069514100196,10.0814321317415,0.02049537480721711,1.04536587784401e-05,11.096363999997266
160,-9.824075767123293,0.00017317424325889177,-9.772123494145626,-6.891103679964997,0.00014947214804735855,-6.84626203555079,74.24050740325066,0.16774123765012477,10.0820780582242,0.020493855603386117,1.0001588987461342e-05,11.171429800015176
161,-9.824155773249164,0.00017313420890699267,-9.772215510577066,-6.890847572559301,0.0001494364897266242,-6.8460166256413135,74.24027178345634,0.1677420704138233,10.082409164440282,0.020492394662777316,9.559511573409195e-06,11.259045800019521
162,-9.824228996367369,0.00017309798516981556,-9.772299600816424,-6.890583633613681,0.00014940158576688762,-6.8457631578836144,74.24001510998889,0.16774203065405663,10.08308109290167,0.020490964647728947,9.127535612270626e-06,11.332163300015964
163,-9.824301328815274,0.00017306302210167817,-9.772382422184771,-6.890351218953482,0.00014936892464809356,-6.845540541559054,74.2398423749968,0.16774190200964567,10.083849069001625,0.020489627314268757,8.70576768765026e-06,11.416887700004736
164,-9.824367505050137,0.00017302688596823184,-9.772459439259668,-6.890115630440177,0.0001493374258037786,-6.845314402699044,74.23971929212045,0.16774145229537532,10.084826592589497,0.020488337776401012,8.294311864472444e-06,11.493105400004424
165,-9.824434086281519,0.00017299301726359523,-9.77253618110244,-6.889896326529074,0.00014930750915289495,-6.845104073783205,74.23943134434208,0.16774059120135137,10.08566344694245,0.020487110502120338,7.89326966330478e-06,11.56938820000505
166,-9.824495864250721,0.00017296262543485815,-9.772607076620266,-6.88969056343625,0.00014927908909698342,-6.844906836707155,74.2391252370729,0.16774077627128112,10.085953457667566,0.02048594373658428,7.502740035309527e-06,11.643551800021669
167,-9.824555808534136,0.00017293355900917324,-9.772675740831383,-6.889502283209456,0.00014925200879928807,-6.84472668056967,74.23910368148678,0.16774047068395362,10.086967261273427,0.020484835317135394,7.12281933782875e-06,11.715205400018021
168,-9.824611922852007,0.00017290248345827025,-9.772741177814526,-6.889332211701283,0.0001492267775394242,-6.844564178439455,74.23916282170771,0.16774026853700666,10.088046423164666,0.020483801728025414,6.753601310609671e-06,11.844965800002683
169,-9.824665130049313,0.0001728794835305499,-9.77280128499015,-6.889185803373241,0.0001492035095264344,-6.84442475051531,74.23891662653546,0.16774010002819045,10.088512289256387,0.02048284598218345,6.395177052675793e-06,11.933551800000714
170,-9.824718099500046,0.00017285376414583867,-9.772861970256296,-6.889057634309021,0.0001491817033015927,-6.844303123318543,74.23870957636153,0.16774004336213788,10.088980484222825,0.02048195179819433,6.047634999849529e-06,12.012876399996458
171,-9.824763662347296,0.00017283121411504934,-9.77291429811278,-6.888907435396244,0.00014916006886118007,-6.84415941473789,74.23866337895834,0.16773956005175497,10.089857210705059,0.02048106485143438,5.71106090293204e-06,12.105273399996804
172,-9.824809614412493,0.0001728153392235525,-9.772965012645427,-6.88878179078127,0.0001491402491819147,-6.844039716026695,74.23849048511823,0.16773996330748217,10.089991996575787,0.020480251710418236,5.385537806545467e-06,12.20336430001771
173,-9.824852504566739,0.00017279193907538358,-9.773014922844125,-6.888664282575656,0.0001491215684557986,-6.843927812038915,74.23833146989789,0.1677394910447508,10.090589706716312,0.020479484205006622,5.071146028642942e-06,12.276464099995792
174,-9.824893430108805,0.00017277221894874335,-9.773061764424181,-6.888542135449323,0.00014910362911113256,-6.843811046715984,74.23819059185699,0.16773952792886332,10.090953172923534,0.020478747130690853,4.767963140691315e-06,12.356524500006344
175,-9.82493043789119,0.00017275304410363653,-9.773104524660097,-6.888418460445946,0.00014908663511035544,-6.843692469912839,74.23813514322732,0.16773938681237383,10.091485361987552,0.02047804917616182,4.476063948531556e-06,12.435214700002689
176,-9.824966224228938,0.0001727342150452667,-9.77314595971536,-6.888312061042845,0.00014907095593179263,-6.843590774263307,74.23799658731448,0.16773952233593767,10.091726416434527,0.020477404979712045,4.1955204739215625e-06,12.508035800012294
177,-9.824999998759948,0.0001727145969458225,-9.773185619676202,-6.888215162165934,0.00014905634012765958,-6.843498260127636,74.23788323758458,0.1677395293160833,10.092049964503035,0.02047680408146045,3.926401936765838e-06,12.580071600008523
178,-9.825031254025445,0.00017269975383758416,-9.77322132787417,-6.888115195849114,0.0001490423093072,-6.843402503056954,74.23780618811136,0.16773969410126652,10.092324917678196,0.020476227953014892,3.6687747380365063e-06,12.65136070002336
179,-9.825060828225693,0.00017268849132818349,-9.77325428082724,-6.888019078949469,0.000149029090917877,-6.843310351674106,74.23772158112715,0.16773985204941128,10.092537219560635,0.020475685017644907,3.4227024433898994e-06,12.722048900002846
180,-9.825088590537987,0.00017267041380273485,-9.773287466397166,-6.887926472518625,0.00014901653888901923,-6.84322151085192,74.23766368096996,0.16773991451956496,10.092794573215839,0.020475170170268474,3.1882457674826588e-06,12.790688300010515
181,-9.825115096793676,0.00017266482345302595,-9.77331564975777,-6.887851764932127,0.00014900543526856928,-6.843150134351556,74.23763262264181,0.16774011705644643,10.093029735700673,0.02047471531013948,2.965462558991324e-06,12.865837300021667
182,-9.825137894087419,0.00017264801876958302,-9.773343488456543,-6.8877749474055365,0.00014899490480879237,-6.843076475962899,74.23756290799089,0.16773987495100925,10.09333769620682,0.020474282782871858,2.7544077863390007e-06,12.938696500001242
183,-9.825159995164315,0.00017265127344926492,-9.773364613129536,-6.88770896321662,0.00014898530781762967,-6.843013370871331,74.23752952319835,0.16773991270579064,10.093573999693188,0.020473889085934158,2.5551335241327673e-06,13.00739060001797
184,-9.825179263197917,0.00017262491192030803,-9.773391789621826,-6.887644692862062,0.00014897624607907163,-6.842951819038341,74.23749693531592,0.16773965389071663,10.09392024428869,0.020473517503173094,2.3676889403150106e-06,13.078517300018575
185,-9.825198715840422,0.00017262237340059562,-9.773412003820242,-6.887589968617821,0.00014896797643403382,-6.8428995756876105,74.23751184242721,0.16773941373356352,10.09434292380111,0.020473178400162537,2.1921202840320077e-06,13.15254380000988
186,-9.82521595756576,0.00017261138703740842,-9.773432541454538,-6.887533266469244,0.00014896006655578067,-6.8428452465025105,74.23750579109398,0.16773938769035732,10.094602323154543,0.02047285439071529,2.0284708742225903e-06,13.228597300010733
187,-9.825232149683432,0.0001726044946417413,-9.77345080129091,-6.887481812495841,0.00014895279290044113,-6.842795974625708,74.23753330454753,0.1677393799556844,10.094894891266685,0.020472556188641758,1.8767810889299085e-06,13.306322200020077
188,-9.825247824328446,0.0001725943874356345,-9.773469508097754,-6.88744135876261,0.00014894632046756,-6.842757462622343,74.23752241799643,0.16773946019480726,10.095078506141412,0.02047229065310868,1.7370883553386938e-06,13.377058500016574
189,-9.825261563396282,0.00017258848128149021,-9.773485019011835,-6.887400684208746,0.00014894018094136507,-6.8427186299263365,74.23749351735616,0.16773943304212557,10.09526013992284,0.020472039223478677,1.609427140540686e-06,13.44592769999872
190,-9.825274691580164,0.0001725854890383412,-9.773499044868663,-6.887363370477716,0.00014893460260859156,-6.842682989695138,74.23748735224004,0.1677393672770361,10.09548192162466,0.020471810475077786,1.4938289430304022e-06,13.52270570001565
191,-9.825286257753147,0.00017258051130282091,-9.7735121043623,-6.887325156498777,0.00014892928639668234,-6.842646370579772,74.23746241674088,0.16773929650922867,10.095640247044274,0.020471592674100314,1.390322284933351e-06,13.600720000016736
192,-9.825297175812262,0.00017257718540003697,-9.773524020192248,-6.887291451986183,0.0001489244264174039,-6.842614124060962,74.2374323821322,0.16773937053542318,10.095692031056283,0.02047139337531484,1.2989327049686101e-06,13.674946400016779
193,-9.825307515120304,0.0001725664375889447,-9.77353758384362,-6.88726129856234,0.00014891996848145534,-6.842585308017903,74.23741390297414,0.16773940929514483,10.095780903752658,0.020471210064477746,1.2196827521475403e-06,13.743009099998744
194,-9.825316756763899,0.0001725582913494496,-9.773549269359066,-6.887231735330055,0.00014891568999225198,-6.84255702833238,74.2373902509765,0.16773937643592723,10.095882271638308,0.02047103451194393,1.152591980210166e-06,13.811141600017436
195,-9.825326106907777,0.0001725563829358913,-9.773559192027012,-6.887206394682701,0.0001489117052323168,-6.842532883113005,74.23736320083411,0.16773935562232667,10.095992172187664,0.02047087105156522,1.0976769428005578e-06,13.879426100000273
196,-9.825334336491329,0.00017254953590447835,-9.773569475719984,-6.8871778093072615,0.00014890774779645737,-6.842505484968324,74.23734005966108,0.16773931735686318,10.096103526109632,0.020470708821591334,1.0549511893824897e-06,13.957028100005118
197,-9.825342859368096,0.0001725507269649701,-9.773577641278605,-6.887155945556087,0.00014890419217227383,-6.842484687904404,74.23733604936233,0.16773931794092012,10.096227124261214,0.02047056281792769,1.0244252618962857e-06,14.03307269999641
198,-9.825350780880726,0.00017254438687993478,-9.773587464816746,-6.887132123241971,0.00014890062414102238,-6.842461935999664,74.23730627229595,0.1677394424559014,10.096233469184414,0.020470416263670823,1.0061066921578009e-06,14.106475100008538
199,-9.825358599775527,0.00017253970869089203,-9.77359668716826,-6.887108182665802,0.0001488971251131025,-6.84243904513187,74.23728304937998,0.16773945937409374,10.096298474480953,0.020470272354531055,1e-06,14.182290199998533
