T,"E[D(0,T)]_mc","P(0,T)_curve",abs_error,rel_error_pct
8.75,90.26650154738773,0.7438629245670615,89.52263862282066,12034.83002932618
8.833333333333332,96.54609357692468,0.7438629245670615,95.80223065235761,12879.016750043811
8.916666666666666,103.26256202637586,0.7438629245670615,102.51869910180879,13781.934240300536
9.0,110.44629928741608,0.7438629245670615,109.70243636284901,14747.668251741052
9.083333333333332,118.12981216896881,0.7438629245670615,117.38594924440174,15780.588784247042
9.166666666666666,126.34786899231656,0.7438629245670615,125.6040060677495,16885.369860428622
9.25,135.1376569196802,0.7438629245670615,134.39379399511316,18067.0106758355
9.333333333333332,144.5389502281873,0.7438629245670615,143.79508730362025,19330.858220593662
9.416666666666666,154.59429029067866,0.7438629245670615,153.8504273661116,20682.63147483183
9.5,165.3491780777765,0.7438629245670615,164.60531515320943,22128.447287383224
9.583333333333332,176.8522800522958,0.7100411365319014,176.1422389157639,24807.328738177977
9.666666666666666,189.1556483876841,0.7100411365319014,188.44560725115218,26540.09712332851
9.75,202.31495650698835,0.7100411365319014,201.60491537045644,28393.413423223337
9.833333333333332,216.38975100817774,0.7100411365319014,215.67970987164583,30375.663996751486
9.916666666666666,231.44372111579665,0.7100411365319014,230.73367997926474,32495.81863753018
10.0,247.54498687823283,0.7100411365319014,246.83494574170092,34763.47116271775
