as_of_date,ccy,z_1,z_2,tau1,fd_short,r_tilde,error,abs_error
2012-05-31,JPY,-0.041068028658628464,-0.0047285351902246475,0.0833333358168602,0.006839078385382891,0.007646240293979645,-0.0008071619085967541,0.0008071619085967541
2012-06-29,JPY,-0.04350420832633972,-0.004477807320654392,0.0833333358168602,0.007158268243074417,0.008033707737922668,-0.0008754394948482513,0.0008754394948482513
2012-07-31,JPY,-0.04173652082681656,-0.0037020286545157433,0.0833333358168602,0.0069271051324903965,0.007768801413476467,-0.0008416962809860706,0.0008416962809860706
2012-08-31,JPY,-0.04396979510784149,-0.00450065266340971,0.0833333358168602,0.0072191013023257256,0.00810651108622551,-0.0008874097838997841,0.0008874097838997841
2012-09-28,JPY,-0.04502077028155327,-0.004626724869012833,0.0833333358168602,0.007355798035860062,0.008269606158137321,-0.0009138081222772598,0.0009138081222772598
2012-10-31,JPY,-0.04932481795549393,-0.004462136887013912,0.0833333358168602,0.007913337089121342,0.008948441594839096,-0.0010351045057177544,0.0010351045057177544
2012-11-30,JPY,-0.048594918102025986,-0.003411105601117015,0.0833333358168602,0.007818860933184624,0.008851605467498302,-0.0010327445343136787,0.0010327445343136787
2012-12-31,JPY,-0.05417754873633385,-0.00440752599388361,0.0833333358168602,0.008536035194993019,0.009710455313324928,-0.0011744201183319092,0.0011744201183319092
2013-01-31,JPY,-0.053221769630908966,-0.0033835205249488354,0.0833333358168602,0.008412209339439869,0.009577908553183079,-0.0011656992137432098,0.0011656992137432098
2013-02-28,JPY,-0.0490453839302063,-0.003586248494684696,0.0833333358168602,0.007876834832131863,0.008919349871575832,-0.0010425150394439697,0.0010425150394439697
2013-03-29,JPY,-0.04569140821695328,-0.004325480200350285,0.0833333358168602,0.007443113252520561,0.008380090817809105,-0.0009369775652885437,0.0009369775652885437
2013-04-30,JPY,-0.049188122153282166,-0.007128849625587463,0.0833333358168602,0.007898306474089622,0.008881974034011364,-0.0009836675599217415,0.0009836675599217415
2013-05-31,JPY,-0.05674971640110016,-0.010427647270262241,0.0833333358168602,0.008878176100552082,0.010012001730501652,-0.0011338256299495697,0.0011338256299495697
2013-06-28,JPY,-0.05669586360454559,-0.009635118767619133,0.0833333358168602,0.008868871256709099,0.01001692470163107,-0.0011480534449219704,0.0011480534449219704
2013-07-31,JPY,-0.05539502203464508,-0.008583258837461472,0.0833333358168602,0.008699947036802769,0.009830877184867859,-0.0011309301480650902,0.0011309301480650902
2013-08-30,JPY,-0.05251798778772354,-0.007810300216078758,0.0833333358168602,0.008329181000590324,0.009392952546477318,-0.0010637715458869934,0.0010637715458869934
2013-09-30,JPY,-0.05100163444876671,-0.007060140836983919,0.0833333358168602,0.008133066818118095,0.009167742915451527,-0.0010346760973334312,0.0010346760973334312
2013-10-31,JPY,-0.045797139406204224,-0.005373769905418158,0.0833333358168602,0.007457427214831114,0.008379001170396805,-0.000921573955565691,0.000921573955565691
2013-11-29,JPY,-0.0473707839846611,-0.005175970960408449,0.0833333358168602,0.007661403622478247,0.008629564195871353,-0.0009681605733931065,0.0009681605733931065
2013-12-31,JPY,-0.05403130501508713,-0.007503652945160866,0.0833333358168602,0.008523152209818363,0.00963536836206913,-0.0011122161522507668,0.0011122161522507668
2014-01-31,JPY,-0.0475650429725647,-0.005384537857025862,0.0833333358168602,0.0076864538714289665,0.008656544610857964,-0.000970090739428997,0.000970090739428997
2014-02-28,JPY,-0.04758605733513832,-0.004875684157013893,0.0833333358168602,0.007689316291362047,0.008668445982038975,-0.0009791296906769276,0.0009791296906769276
2014-03-31,JPY,-0.04955461621284485,-0.005314030684530735,0.0833333358168602,0.007944113574922085,0.008970126509666443,-0.001026012934744358,0.001026012934744358
2014-04-30,JPY,-0.046856172382831573,-0.005062467884272337,0.0833333358168602,0.007594842463731766,0.008550653234124184,-0.0009558107703924179,0.0009558107703924179
2014-05-30,JPY,-0.044267699122428894,-0.004204262979328632,0.0833333358168602,0.007257748860865831,0.00815837923437357,-0.0009006303735077381,0.0009006303735077381
2014-06-30,JPY,-0.04299674183130264,-0.003393155289813876,0.0833333358168602,0.007092425599694252,0.007972236722707748,-0.0008798111230134964,0.0008798111230134964
2014-07-31,JPY,-0.04175569862127304,-0.0029885973781347275,0.0833333358168602,0.006929967552423477,0.00778388325124979,-0.000853915698826313,0.000853915698826313
2014-08-29,JPY,-0.04000765085220337,-0.003041747724637389,0.0833333358168602,0.006700955796986818,0.007507926784455776,-0.0008069709874689579,0.0008069709874689579
2014-09-30,JPY,-0.04206700995564461,-0.0036070544738322496,0.0833333358168602,0.006970760878175497,0.00782240740954876,-0.0008516465313732624,0.0008516465313732624
2014-10-31,JPY,-0.037748903036117554,-0.0021843318827450275,0.0833333358168602,0.006404677871614695,0.007166845723986626,-0.0007621678523719311,0.0007621678523719311
2014-11-28,JPY,-0.03706870228052139,-0.0030601287726312876,0.0833333358168602,0.006313792895525694,0.00704488530755043,-0.0007310924120247364,0.0007310924120247364
2014-12-31,JPY,-0.033132314682006836,-0.0034540072083473206,0.0833333358168602,0.005789961200207472,0.0064179012551903725,-0.0006279400549829006,0.0006279400549829006
2015-01-30,JPY,-0.032096102833747864,-0.003178779035806656,0.0833333358168602,0.0056518507190048695,0.006259195506572723,-0.0006073447875678539,0.0006073447875678539
2015-02-27,JPY,-0.036321498453617096,-0.0033522876910865307,0.0833333358168602,0.0062143197283148766,0.006922232918441296,-0.0007079131901264191,0.0007079131901264191
2015-03-31,JPY,-0.03835112228989601,-0.006055711768567562,0.0833333358168602,0.0064798202365636826,0.007196096703410149,-0.0007162764668464661,0.0007162764668464661
2015-04-30,JPY,-0.0366847962141037,-0.00456354022026062,0.0833333358168602,0.0062608360312879086,0.006958928890526295,-0.0006980928592383862,0.0006980928592383862
2015-05-29,JPY,-0.0392681322991848,-0.004186104517430067,0.0833333358168602,0.006602911278605461,0.0073721399530768394,-0.0007692286744713783,0.0007692286744713783
2015-06-30,JPY,-0.0421275869011879,-0.005737027153372765,0.0833333358168602,0.00697791762650013,0.007795881479978561,-0.0008179638534784317,0.0008179638534784317
2015-07-31,JPY,-0.03983671963214874,-0.004553923383355141,0.0833333358168602,0.006677338853478432,0.007455421611666679,-0.0007780827581882477,0.0007780827581882477
2015-08-31,JPY,-0.03939054161310196,-0.004287216812372208,0.0833333358168602,0.006618655752390623,0.007389707490801811,-0.0007710517384111881,0.0007710517384111881
2015-09-30,JPY,-0.03683063015341759,-0.0031426213681697845,0.0833333358168602,0.0062823048792779446,0.00700597558170557,-0.0007236707024276257,0.0007236707024276257
2015-10-30,JPY,-0.034986965358257294,-0.0025373343378305435,0.0833333358168602,0.006038992665708065,0.006725783459842205,-0.00068679079413414,0.00068679079413414
2015-11-30,JPY,-0.03348487988114357,-0.0019518835470080376,0.0833333358168602,0.005840768571943045,0.006498964503407478,-0.0006581959314644337,0.0006581959314644337
2015-12-31,JPY,-0.03202556073665619,-0.002641405677422881,0.0833333358168602,0.005643979646265507,0.006257196888327599,-0.0006132172420620918,0.0006132172420620918
2016-01-29,JPY,-0.022933723405003548,0.004611847922205925,0.0833333358168602,0.004448999650776386,0.004945576190948486,-0.0004965765401721001,0.0004965765401721001
2016-02-29,JPY,-0.001476465375162661,0.021373778581619263,0.0833333358168602,0.0016444855136796832,0.001838497119024396,-0.00019401160534471273,0.00019401160534471273
2016-03-31,JPY,-0.0040932586416602135,0.014003531076014042,0.0833333358168602,0.0019291997887194157,0.0021269558928906918,-0.0001977561041712761,0.0001977561041712761
2016-04-29,JPY,-0.0006291705649346113,0.015864841639995575,0.0833333358168602,0.0014627870405092835,0.0016106239054352045,-0.00014783686492592096,0.00014783686492592096
2016-05-31,JPY,0.00309940567240119,0.017768966034054756,0.0833333358168602,0.0009584809304215014,0.0010531620355322957,-9.46811051107943e-05,9.46811051107943e-05
2016-06-30,JPY,0.016196146607398987,0.021140076220035553,0.0833333358168602,-0.0008897451334632933,-0.0009610396809875965,7.12945475243032e-05,7.12945475243032e-05
2016-07-29,JPY,0.00852308887988329,0.015691258013248444,0.0833333358168602,0.0001480588543927297,0.00015971390530467033,-1.1655050911940634e-05,1.1655050911940634e-05
2016-08-31,JPY,0.00392130995169282,0.015163250267505646,0.0833333358168602,0.0008068355964496732,0.0008787296246737242,-7.1894028224051e-05,7.1894028224051e-05
2016-09-30,JPY,0.0058890450745821,0.016470609232783318,0.0833333358168602,0.0005414608167484403,0.0005896969814784825,-4.823616473004222e-05,4.823616473004222e-05
2016-10-31,JPY,0.0005845138803124428,0.010621920228004456,0.0833333358168602,0.0012274415930733085,0.0013292963849380612,-0.00010185479186475277,0.00010185479186475277
2016-11-30,JPY,-0.005405749194324017,0.006394768133759499,0.0833333358168602,0.0020350751001387835,0.0022050028201192617,-0.0001699277199804783,0.0001699277199804783
2016-12-30,JPY,-0.008634937927126884,0.005825427360832691,0.0833333358168602,0.002486486453562975,0.0027061153668910265,-0.00021962891332805157,0.00021962891332805157
2017-01-31,JPY,-0.013187335804104805,0.002832072554156184,0.0833333358168602,0.0030988880898803473,0.0033750992733985186,-0.0002762111835181713,0.0002762111835181713
2017-02-28,JPY,-0.012532202526926994,0.0031723957508802414,0.0833333358168602,0.003010173561051488,0.0032773020211607218,-0.00026712846010923386,0.00026712846010923386
2017-03-31,JPY,-0.013487890362739563,0.002841539913788438,0.0833333358168602,0.003141098888590932,0.00342277018353343,-0.0002816712949424982,0.0002816712949424982
2017-04-28,JPY,-0.008536526933312416,0.005628494545817375,0.0833333358168602,0.0024707475677132607,0.0026871981099247932,-0.0002164505422115326,0.0002164505422115326
2017-05-31,JPY,-0.00962580181658268,0.004431723617017269,0.0833333358168602,0.002613113494589925,0.002839094027876854,-0.00022598053328692913,0.00022598053328692913
2017-06-30,JPY,-0.010675850324332714,0.004099269397556782,0.0833333358168602,0.0027576275169849396,0.0029995173681527376,-0.00024188985116779804,0.00024188985116779804
2017-07-31,JPY,-0.011305304244160652,0.003952473867684603,0.0833333358168602,0.002844909206032753,0.0030965523328632116,-0.00025164312683045864,0.00025164312683045864
2017-08-31,JPY,-0.009954607114195824,0.005098917055875063,0.0833333358168602,0.0026653388049453497,0.0029024682007730007,-0.00023712939582765102,0.00023712939582765102
2017-09-29,JPY,-0.01310969889163971,0.00375819718465209,0.0833333358168602,0.0030953106470406055,0.0033785805571824312,-0.0002832699101418257,0.0002832699101418257
2017-10-31,JPY,-0.01625620573759079,0.0017662617610767484,0.0833333358168602,0.0035181434359401464,0.0038421337958425283,-0.0003239903599023819,0.0003239903599023819
2017-11-30,JPY,-0.016324080526828766,0.0018343395786359906,0.0833333358168602,0.003528159810230136,0.0038540230598300695,-0.0003258632495999336,0.0003258632495999336
2017-12-29,JPY,-0.016102517023682594,0.0019189605955034494,0.0833333358168602,0.003498110454529524,0.0038204207085072994,-0.0003223102539777756,0.0003223102539777756
2018-01-31,JPY,-0.017501534894108772,0.0009694711188785732,0.0833333358168602,0.003684848081320524,0.004025408998131752,-0.0003405609168112278,0.0003405609168112278
2018-02-28,JPY,-0.015390381217002869,0.0014787571271881461,0.0833333358168602,0.003395799547433853,0.003700372762978077,-0.0003045732155442238,0.0003045732155442238
2018-03-30,JPY,-0.01520183403044939,0.0016719684936106205,0.0833333358168602,0.003370758146047592,0.0036738496273756027,-0.00030309148132801056,0.00030309148132801056
2018-04-30,JPY,-0.016003618016839027,0.001562280347570777,0.0833333358168602,0.0034816546831279993,0.003798720194026828,-0.0003170655108988285,0.0003170655108988285
2018-05-31,JPY,-0.015132805332541466,0.0021481432486325502,0.0833333358168602,0.0033650347031652927,0.0036710333079099655,-0.0003059986047446728,0.0003059986047446728
2018-06-29,JPY,-0.014649762772023678,0.002526892814785242,0.0833333358168602,0.003300643991678953,0.003601114498451352,-0.00030047050677239895,0.00030047050677239895
2018-07-31,JPY,-0.016884131357073784,0.002528649289160967,0.0833333358168602,0.0036104386672377586,0.003954353742301464,-0.00034391507506370544,0.00034391507506370544
2018-08-31,JPY,-0.01923191174864769,0.0015655332244932652,0.0833333358168602,0.003927396610379219,0.00430900976061821,-0.0003816131502389908,0.0003816131502389908
2018-09-28,JPY,-0.020681727677583694,0.0010312446393072605,0.0833333358168602,0.004123442340642214,0.004528995603322983,-0.00040555326268076897,0.00040555326268076897
2018-10-31,JPY,-0.02065781131386757,0.0016425942303612828,0.0833333358168602,0.004123442340642214,0.004535601940006018,-0.00041215959936380386,0.00041215959936380386
2018-11-30,JPY,-0.01706073060631752,0.0034629611764103174,0.0833333358168602,0.003640488488599658,0.003998156636953354,-0.00035766814835369587,0.00035766814835369587
2018-12-31,JPY,-0.012544369325041771,0.005210873205214739,0.0833333358168602,0.003028059611096978,0.0033139176666736603,-0.0002858580555766821,0.0002858580555766821
2019-01-31,JPY,-0.009031742811203003,0.00729858735576272,0.0833333358168602,0.0025551654398441315,0.002793962834402919,-0.00023879739455878735,0.00023879739455878735
2019-02-28,JPY,-0.008903495967388153,0.007954379543662071,0.0833333358168602,0.00254371901974082,0.0027848444879055023,-0.0002411254681646824,0.0002411254681646824
2019-03-29,JPY,-0.004792017862200737,0.008959555998444557,0.0833333358168602,0.0019749836064875126,0.0021515917032957077,-0.00017660809680819511,0.00017660809680819511
2019-04-30,JPY,-0.006624000146985054,0.008196739479899406,0.0833333358168602,0.00222536688670516,0.0024283966049551964,-0.00020302971825003624,0.00020302971825003624
2019-05-31,JPY,-0.003134499303996563,0.009553603827953339,0.0833333358168602,0.0017460661474615335,0.0018995011923834682,-0.0001534350449219346,0.0001534350449219346
2019-06-28,JPY,0.0023087961599230766,0.013975918292999268,0.0833333358168602,0.0010221439879387617,0.0011136308312416077,-9.148684330284595e-05,9.148684330284595e-05
2019-07-31,JPY,0.0028996935579925776,0.013206814415752888,0.0833333358168602,0.0009270072332583368,0.0010070358403027058,-8.002860704436898e-05,8.002860704436898e-05
2019-08-30,JPY,0.010659795254468918,0.01595340110361576,0.0833333358168602,-0.00016164670523721725,-0.0001738081919029355,1.2161486665718257e-05,1.2161486665718257e-05
2019-09-30,JPY,0.004694298841059208,0.015834398567676544,0.0833333358168602,0.0007045475649647415,0.0007678765105083585,-6.332894554361701e-05,6.332894554361701e-05
2019-10-31,JPY,0.0034383200109004974,0.012700995430350304,0.0833333358168602,0.0008433160837739706,0.0009132230188697577,-6.990693509578705e-05,6.990693509578705e-05
2019-11-29,JPY,-0.0015752356266602874,0.0084693543612957,0.0833333358168602,0.0015114304842427373,0.001634350512176752,-0.0001229200279340148,0.0001229200279340148
2019-12-31,JPY,-0.0058448719792068005,0.004482807591557503,0.0833333358168602,0.002077997662127018,0.0022419150918722153,-0.0001639174297451973,0.0001639174297451973
2020-01-31,JPY,0.000615398574154824,0.008234694600105286,0.0833333358168602,0.0011931058252230287,0.0012837594840675592,-9.065365884453058e-05,9.065365884453058e-05
2020-02-28,JPY,0.007557979319244623,0.013254789635539055,0.0833333358168602,0.0002517726388759911,0.0002708836691454053,-1.9111030269414186e-05,1.9111030269414186e-05
2020-03-31,JPY,-0.00048104935558512807,0.006322664208710194,0.0833333358168602,0.001327587990090251,0.001424657297320664,-9.706930723041296e-05,9.706930723041296e-05
2020-04-30,JPY,0.0028039482422173023,0.00993269495666027,0.0833333358168602,0.0008976795361377299,0.0009664169047027826,-6.873736856505275e-05,6.873736856505275e-05
2020-05-29,JPY,0.0007992107421159744,0.008322233334183693,0.0833333358168602,0.0011673540575429797,0.001256173592992127,-8.881953544914722e-05,8.881953544914722e-05
2020-06-30,JPY,-0.0016161707462742925,0.006834794767200947,0.0833333358168602,0.0014978388790041208,0.0016129822470247746,-0.00011514336802065372,0.00011514336802065372
2020-07-31,JPY,0.000316342746373266,0.0069872294552624226,0.0833333358168602,0.0012202883372083306,0.001309822080656886,-8.953374344855547e-05,8.953374344855547e-05
2020-08-31,JPY,-0.004309454001486301,0.005565972998738289,0.0833333358168602,0.0018698241328820586,0.0020174551755189896,-0.00014763104263693094,0.00014763104263693094
2020-09-30,JPY,-0.0016524252714589238,0.007438892498612404,0.0833333358168602,0.001509999856352806,0.0016289952909573913,-0.00011899543460458517,0.00011899543460458517
2020-10-30,JPY,-0.004472509026527405,0.006009265780448914,0.0833333358168602,0.001897723414003849,0.0020508102606981993,-0.00015308684669435024,0.00015308684669435024
2020-11-30,JPY,-0.003441272536292672,0.005851701833307743,0.0833333358168602,0.0017489277524873614,0.001884977100417018,-0.0001360493479296565,0.0001360493479296565
2020-12-31,JPY,-0.004608002491295338,0.005942337214946747,0.0833333358168602,0.0019163230899721384,0.0020711063407361507,-0.00015478325076401234,0.00015478325076401234
2021-01-29,JPY,-0.006045936606824398,0.0065919822081923485,0.0833333358168602,0.002128074411302805,0.0023096429649740458,-0.0001815685536712408,0.0001815685536712408
2021-02-26,JPY,-0.012007778510451317,0.0037136964965611696,0.0833333358168602,0.0029407767578959465,0.0032035873737186193,-0.00026281061582267284,0.00026281061582267284
2021-03-31,JPY,-0.010578465647995472,0.0038261981680989265,0.0833333358168602,0.0027418883983045816,0.0029794678557664156,-0.00023757945746183395,0.00023757945746183395
2021-04-30,JPY,-0.00926956720650196,0.00424163555726409,0.0833333358168602,0.0025608886498957872,0.00277951592579484,-0.00021862727589905262,0.00021862727589905262
2021-05-31,JPY,-0.008895980194211006,0.004138424061238766,0.0833333358168602,0.0025072332937270403,0.0027186807710677385,-0.00021144747734069824,0.00021144747734069824
2021-06-30,JPY,-0.006663977168500423,0.004711276851594448,0.0833333358168602,0.0021967513021081686,0.002375381300225854,-0.00017862999811768532,0.00017862999811768532
2021-07-30,JPY,-0.0038008042611181736,0.0057186707854270935,0.0833333358168602,0.0017990029882639647,0.0019395812414586544,-0.00014057825319468975,0.00014057825319468975
2021-08-31,JPY,-0.004591544158756733,0.005151468329131603,0.0833333358168602,0.0019055925076827407,0.0020550228655338287,-0.00014943035785108805,0.00014943035785108805
2021-09-30,JPY,-0.008944130502641201,0.002748527331277728,0.0833333358168602,0.002501509850844741,0.0027026268653571606,-0.0002011170145124197,0.0002011170145124197
2021-10-29,JPY,-0.01049092784523964,0.0014873588224872947,0.0833333358168602,0.002708979183807969,0.0029258043505251408,-0.00021682516671717167,0.00021682516671717167
2021-11-30,JPY,-0.007656047120690346,0.003719709347933531,0.0833333358168602,0.0023276677820831537,0.0025154240429401398,-0.00018775626085698605,0.00018775626085698605
2021-12-31,JPY,-0.009770942851901054,0.0028820764273405075,0.0833333358168602,0.002619552193209529,0.002835674211382866,-0.00021612201817333698,0.00021612201817333698
2022-01-31,JPY,-0.015094229951500893,-0.00013500801287591457,0.0833333358168602,0.0033428554888814688,0.003626076737418771,-0.000283221248537302,0.000283221248537302
2022-02-28,JPY,-0.01914806105196476,-0.0009386957972310483,0.0833333358168602,0.0039009233005344868,0.0042531597428023815,-0.00035223644226789474,0.00035223644226789474
2022-03-31,JPY,-0.020740605890750885,-0.0023990622721612453,0.0833333358168602,0.004111994057893753,0.004479959141463041,-0.00036796508356928825,0.00036796508356928825
2022-04-29,JPY,-0.02621474489569664,-0.004183116368949413,0.0833333358168602,0.004853991791605949,0.00531418714672327,-0.000460195355117321,0.000460195355117321
2022-05-31,JPY,-0.02682991698384285,-0.0031936420127749443,0.0833333358168602,0.004942003637552261,0.005428113043308258,-0.0004861094057559967,0.0004861094057559967
2022-06-30,JPY,-0.033107735216617584,-0.005184084642678499,0.0833333358168602,0.005782089661806822,0.006384683772921562,-0.0006025941111147404,0.0006025941111147404
2022-07-29,JPY,-0.028049379587173462,-0.001282009296119213,0.0833333358168602,0.005114452913403511,0.005653032101690769,-0.0005385791882872581,0.0005385791882872581
2022-08-31,JPY,-0.03179360553622246,-0.004931975156068802,0.0833333358168602,0.005606768652796745,0.0061817411333322525,-0.0005749724805355072,0.0005749724805355072
2022-09-30,JPY,-0.038872674107551575,-0.00865260511636734,0.0833333358168602,0.006545659154653549,0.007234216667711735,-0.0006885575130581856,0.0006885575130581856
2022-10-31,JPY,-0.04124204069375992,-0.007842037826776505,0.0833333358168602,0.006859832443296909,0.007620916701853275,-0.000761084258556366,0.000761084258556366
2022-11-30,JPY,-0.045007362961769104,-0.010908519849181175,0.0833333358168602,0.007355798035860062,0.008161268197000027,-0.0008054701611399651,0.0008054701611399651
2022-12-30,JPY,-0.0598018616437912,-0.02264593169093132,0.0833333358168602,0.009307654574513435,0.010284081101417542,-0.0009764265269041061,0.0009764265269041061
2023-01-31,JPY,-0.0575900636613369,-0.01702788472175598,0.0833333358168602,0.009003438986837864,0.010032441467046738,-0.0010290024802088737,0.0010290024802088737
2023-02-28,JPY,-0.05291123688220978,-0.017117749899625778,0.0833333358168602,0.008397893980145454,0.00929759256541729,-0.0008996985852718353,0.0008996985852718353
2023-03-31,JPY,-0.04277650639414787,-0.011289924383163452,0.0833333358168602,0.0070616514421999454,0.0078039877116680145,-0.0007423362694680691,0.0007423362694680691
2023-04-28,JPY,-0.03806692361831665,-0.007731154561042786,0.0833333358168602,0.006439744029194117,0.007122940383851528,-0.0006831963546574116,0.0006831963546574116
2023-05-31,JPY,-0.040193818509578705,-0.007986294105648994,0.0833333358168602,0.006721709854900837,0.007453499361872673,-0.0007317895069718361,0.0007317895069718361
2023-06-30,JPY,-0.03814298287034035,-0.006651242263615131,0.0833333358168602,0.006451194640249014,0.007153235375881195,-0.0007020407356321812,0.0007020407356321812
2023-07-31,JPY,-0.0493946336209774,-0.010366864502429962,0.0833333358168602,0.007929082959890366,0.00885970238596201,-0.0009306194260716438,0.0009306194260716438
2023-08-31,JPY,-0.05552788823843002,-0.013452071696519852,0.0833333358168602,0.008728578686714172,0.00976965855807066,-0.0010410798713564873,0.0010410798713564873
2023-09-29,JPY,-0.0641302838921547,-0.019907621666789055,0.0833333358168602,0.009853115305304527,0.01100700069218874,-0.0011538853868842125,0.0011538853868842125
2023-10-31,JPY,-0.07652010023593903,-0.02627110853791237,0.0833333358168602,0.011455278843641281,0.01283109001815319,-0.0013758111745119095,0.0013758111745119095
2023-11-30,JPY,-0.06377649307250977,-0.019717656075954437,0.0833333358168602,0.009807301685214043,0.010954911820590496,-0.0011476101353764534,0.0011476101353764534
2023-12-29,JPY,-0.05983981490135193,-0.0175560861825943,0.0833333358168602,0.009294770658016205,0.010375726968050003,-0.0010809563100337982,0.0010809563100337982
2024-01-31,JPY,-0.06430371105670929,-0.02015691250562668,0.0833333358168602,0.00987602211534977,0.011029902845621109,-0.0011538807302713394,0.0011538807302713394
2024-02-29,JPY,-0.06311562657356262,-0.022335313260555267,0.0833333358168602,0.00973285362124443,0.010807626880705357,-0.001074773259460926,0.001074773259460926
2010-01-29,NOK,-0.34616637229919434,-0.25897252559661865,0.0833333358168602,0.0448860302567482,0.04669559374451637,-0.0018095634877681732,0.0018095634877681732
2010-02-26,NOK,-0.3291594386100769,-0.24252194166183472,0.0833333358168602,0.042992983013391495,0.044907599687576294,-0.0019146166741847992,0.0019146166741847992
2010-03-31,NOK,-0.3338571786880493,-0.24568301439285278,0.0833333358168602,0.043489009141922,0.045424461364746094,-0.0019354522228240967,0.0019354522228240967
2010-04-30,NOK,-0.3300502598285675,-0.24366404116153717,0.0833333358168602,0.04309922084212303,0.04499879479408264,-0.00189957395195961,0.00189957395195961
2010-05-31,NOK,-0.3214930295944214,-0.23944804072380066,0.0833333358168602,0.042223501950502396,0.044027816504240036,-0.0018043145537376404,0.0018043145537376404
2010-06-30,NOK,-0.3146926760673523,-0.23748749494552612,0.0833333358168602,0.041551679372787476,0.04322770982980728,-0.001676030457019806,0.001676030457019806
2010-07-30,NOK,-0.3114282488822937,-0.23168112337589264,0.0833333358168602,0.041113872081041336,0.04290617257356644,-0.0017923004925251007,0.0017923004925251007
2010-08-31,NOK,-0.28826719522476196,-0.21943221986293793,0.0833333358168602,0.03863228112459183,0.040179863572120667,-0.0015475824475288391,0.0015475824475288391
2010-09-30,NOK,-0.3087528347969055,-0.2313450127840042,0.0833333358168602,0.04085621237754822,0.04258161038160324,-0.0017253980040550232,0.0017253980040550232
2010-10-29,NOK,-0.30327123403549194,-0.22065585851669312,0.0833333358168602,0.0400940477848053,0.04204866290092468,-0.0019546151161193848,0.0019546151161193848
2010-11-30,NOK,-0.3079449534416199,-0.22282364964485168,0.0833333358168602,0.04058349132537842,0.04259738698601723,-0.002013895660638809,0.002013895660638809
2010-12-31,NOK,-0.3303176164627075,-0.23981371521949768,0.0833333358168602,0.04303533583879471,0.045081090182065964,-0.0020457543432712555,0.0020457543432712555
2011-01-31,NOK,-0.3403834104537964,-0.25426122546195984,0.0833333358168602,0.04426790401339531,0.04608172923326492,-0.0018138252198696136,0.0018138252198696136
2011-02-28,NOK,-0.35073786973953247,-0.264197438955307,0.0833333358168602,0.045405108481645584,0.04715752974152565,-0.001752421259880066,0.001752421259880066
2011-03-31,NOK,-0.36034032702445984,-0.2724364995956421,0.0833333358168602,0.04642179608345032,0.048150986433029175,-0.0017291903495788574,0.0017291903495788574
2011-04-29,NOK,-0.35382556915283203,-0.2694575786590576,0.0833333358168602,0.0457921028137207,0.047445572912693024,-0.0016534700989723206,0.0016534700989723206
2011-05-31,NOK,-0.34323596954345703,-0.26311182975769043,0.0833333358168602,0.04472162202000618,0.046300988644361496,-0.0015793666243553162,0.0015793666243553162
2011-06-30,NOK,-0.347710520029068,-0.2672906219959259,0.0833333358168602,0.04520982503890991,0.04676792025566101,-0.0015580952167510986,0.0015580952167510986
2011-07-29,NOK,-0.32993680238723755,-0.252515971660614,0.0833333358168602,0.0432916022837162,0.044868797063827515,-0.0015771947801113129,0.0015771947801113129
2011-08-31,NOK,-0.3110535144805908,-0.24246826767921448,0.0833333358168602,0.04132774844765663,0.04271407425403595,-0.0013863258063793182,0.0013863258063793182
2011-10-31,NOK,-0.2945059835910797,-0.234183669090271,0.0833333358168602,0.03957375884056091,0.040764857083559036,-0.0011910982429981232,0.0011910982429981232
2011-11-30,NOK,-0.28758496046066284,-0.22554725408554077,0.0833333358168602,0.03870834410190582,0.04000743106007576,-0.0012990869581699371,0.0012990869581699371
2011-12-30,NOK,-0.2714064121246338,-0.2135942280292511,0.0833333358168602,0.036846403032541275,0.03809066489338875,-0.0012442618608474731,0.0012442618608474731
2012-01-31,NOK,-0.2704187333583832,-0.20550331473350525,0.0833333358168602,0.03656085953116417,0.03807755932211876,-0.0015166997909545898,0.0015166997909545898
2012-02-29,NOK,-0.275995135307312,-0.2139228880405426,0.0833333358168602,0.0373070202767849,0.038682326674461365,-0.001375306397676468,0.001375306397676468
2012-03-30,NOK,-0.2772983908653259,-0.2109677940607071,0.0833333358168602,0.03736656904220581,0.03889283165335655,-0.0015262626111507416,0.0015262626111507416
2012-04-30,NOK,-0.27580955624580383,-0.2132563591003418,0.0833333358168602,0.03727329522371292,0.038667771965265274,-0.001394476741552353,0.001394476741552353
2012-05-31,NOK,-0.2516162693500519,-0.20036044716835022,0.0833333358168602,0.034547898918390274,0.03566671535372734,-0.0011188164353370667,0.0011188164353370667
2012-06-29,NOK,-0.257094144821167,-0.19792057573795319,0.0833333358168602,0.03504859283566475,0.03643294796347618,-0.0013843551278114319,0.0013843551278114319
2012-07-31,NOK,-0.23386424779891968,-0.1758606880903244,0.0833333358168602,0.03215014189481735,0.03362694010138512,-0.0014767982065677643,0.0014767982065677643
2012-08-31,NOK,-0.2365369200706482,-0.17659252882003784,0.0833333358168602,0.03244633972644806,0.03398073464632034,-0.001534394919872284,0.001534394919872284
2012-09-28,NOK,-0.23344910144805908,-0.16871392726898193,0.0833333358168602,0.03194575011730194,0.033676572144031525,-0.0017308220267295837,0.0017308220267295837
2012-10-31,NOK,-0.2357560098171234,-0.16929101943969727,0.0833333358168602,0.032200343906879425,0.03398268297314644,-0.0017823390662670135,0.0017823390662670135
