epoch,train_nll,val_nll,curve_rmse_bp,kappa,hl_y,sigma_mean,lr,time_sec
188,-10.890530501108325,-7.996111094775529,71.63386458831577,0.15166669027219745,29.876478481011254,0.01205405744857255,1.7370883553386938e-06,12.891522500023711
189,-10.890548287263469,-7.996045392215387,71.63378223132129,0.1516658825043119,29.876361903329183,0.012053874688378962,1.609427140540686e-06,12.96617260001949
190,-10.890565329543909,-7.995985218506252,71.6336837327659,0.1516652033648829,29.876053915515364,0.012053706387710804,1.4938289430304022e-06,13.036239900015062
191,-10.890581849232378,-7.995929801421975,71.63357764793,0.15166444302482932,29.875756436730093,0.012053549425794417,1.390322284933351e-06,13.109285500016995
192,-10.890596587199271,-7.9958780488960945,71.633483061564,0.15166380308948557,29.8754377263626,0.012053403752705529,1.2989327049686101e-06,13.185084000026109
193,-10.890609977715693,-7.995829749140389,71.63339829045543,0.15166319332246528,29.87516372939338,0.012053267975022522,1.2196827521475403e-06,13.26087590001407
194,-10.89062328204943,-7.995785979813945,71.63330901421917,0.15166269220906312,29.87479906921997,0.012053143963686671,1.152591980210166e-06,13.344243500003358
195,-10.890635269393341,-7.99574586448891,71.63323247142975,0.15166232696267073,29.87443613519176,0.012053031285260732,1.0976769428005578e-06,13.4182769000181
196,-10.890645896003262,-7.995707596804617,71.6331545044384,0.1516618476123546,29.874127612529968,0.012052922846661946,1.0549511893824897e-06,13.488430800003698
197,-10.890656482861885,-7.995672339338212,71.63309025659579,0.15166148510912883,29.873857374609642,0.012052823668247989,1.0244252618962857e-06,13.565203700010898
198,-10.890667016683976,-7.995637728612857,71.63304941754461,0.15166124800701566,29.87368459472462,0.012052728175723861,1.0061066921578009e-06,13.639641700021457
199,-10.890676738557687,-7.995601794972458,71.63301340320486,0.15166089881786268,29.873592746783512,0.012052629024025707,1e-06,13.707130400027381
