epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,loss_l2_vbase,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,gnorm_cir,gnorm_v0,lr,fwd_bias_diag_bp,delta_norm,W_norm,w_v_norm,alpha_v,kappa,theta,sigma_v,feller,sqrt_theta,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
112,2990.3,25.05,0.1265891119837761,0.4661605656147003,0.00047444572555832565,0.0015007721085567027,1.8416803868603893e-05,7.70616123894173e-22,0.0,1.0,1.0,,0,1.9999999403953543,0.1404943190122708,0.0004258369176840357,0.0009332322759099784,1.3345141683563651e-12,0.00019641038043386003,44.650000000000006,0.09012670814990997,0.10202740877866745,5.842923367360697e-10,-6.932136531467847e-10,1.0106678009033203,0.01797795481979847,0.04971787706017494,0.03386761248111725,0.1340819001197815,0.4037763476371765,0.39428749680519104,0.39487409591674805,,,,,,,,,
113,3017.0,26.705,0.053546175826340914,0.4684915915131569,0.0004744465331896208,0.0015028625493869185,1.8270684449817054e-05,7.186012548221048e-22,0.0,1.0,1.0,,0,1.9999996423720994,0.11590667772458438,0.0007423542170586473,0.00119136532992236,1.7948663830403988e-12,0.00019632389984079732,42.4375,0.08872207254171371,0.0992874950170517,5.045259210412212e-10,-5.390684010286861e-10,1.0106213092803955,0.017978090792894363,0.049717485904693604,0.03386625647544861,0.13408240675926208,0.40372925996780396,0.3942953646183014,0.3950013220310211,,,,,,,,,
114,3043.6,26.552,0.21155707817524672,0.5225186124444008,0.00047460049972869456,0.001502370578236878,1.715032249194337e-05,9.297924079299091e-22,0.0,1.0,1.0,,0,1.999999880790707,0.12836713292353646,0.0002949886801852344,0.0011144497577090925,2.032821113180114e-12,0.0001962364093800813,25.7875,0.08538670837879181,0.09433076530694962,5.102059885686572e-10,8.979499088734855e-11,1.0105671882629395,0.01797749102115631,0.04971912130713463,0.03386293351650238,0.134080171585083,0.403748482465744,0.3945542573928833,0.395181804895401,,,,,,,,,
115,3069.0,25.357,0.19870517356321216,0.5232259929180145,0.0004750685766339302,0.0015004889282863587,1.555217795612407e-05,1.058454390948444e-21,0.0,1.0,1.0,,0,1.9999997615814067,0.07645350593853616,0.00012181964577547768,0.001447163367102177,2.5230393125722124e-12,0.00019614790996944553,38.7125,0.08212247490882874,0.08949463814496994,5.920293144612288e-10,5.367482014406733e-10,1.0105278491973877,0.017976779490709305,0.049721065908670425,0.03385988622903824,0.1340775191783905,0.40387555956840515,0.39482855796813965,0.3953992426395416,,,,,,,,,
116,3095.1,26.12,0.19132394809275866,0.5226478949189186,0.0004754380424856208,0.0014994069351814687,1.4327644066725043e-05,5.022510081921403e-22,0.0,1.0,1.0,,0,1.9999998211860577,0.18486168184233356,0.0013390044405941423,0.0026420672268305987,2.1265901214245108e-12,0.0001960584025372069,3.462500000000001,0.07972458750009537,0.08603789657354355,5.148825255041345e-10,5.522516888234463e-10,1.0101419687271118,0.017972588539123535,0.04973267391324043,0.03383639082312584,0.13406188786029816,0.4040111303329468,0.39491352438926697,0.39546018838882446,,,,,,,,,
117,3121.8,26.706,0.333975090412423,0.47904855757951736,0.00047564013220835477,0.0014973822690080851,1.3467262533595203e-05,4.685401039474642e-22,0.0,1.0,1.0,,0,1.9999998211860577,0.04566795599913092,0.0004938876689170508,7.184738907834606e-05,1.2391793964979722e-12,0.00019596788802225606,35.012499999999996,0.07780370861291885,0.08320904523134232,4.796127384132376e-10,1.7015946984777486e-10,1.0090042352676392,0.017960157245397568,0.049767084419727325,0.033766984939575195,0.1340155154466629,0.4041781425476074,0.39492523670196533,0.3954952657222748,,,,,,,,,
118,3148.1,26.338,0.041272124741226435,0.37837959080934525,0.0004758241993840784,0.001494178839493543,1.2716649052890716e-05,1.265139644718551e-22,0.0,1.0,1.0,,0,1.999999582767443,0.13970193805100753,0.0005540546028001451,0.0006328885036028904,7.500241462884923e-13,0.0001958763673740474,29.65,0.0760808140039444,0.08060311526060104,4.688245347495013e-10,-1.519113168590991e-10,1.0080105066299438,0.01794910430908203,0.04979773983359337,0.03370595723390579,0.13397426903247833,0.4044071435928345,0.3949706554412842,0.39553317427635193,,,,,,,,,
119,3175.0,26.902,0.4360209945589304,0.8000244200229645,0.0004760503798024729,0.0014925061259418726,1.2102404980396386e-05,2.43849663262374e-22,0.0,1.0,1.0,,0,2.0,0.06226330273206281,0.00020740166955275025,0.00040462507452965115,1.2609239415727206e-12,0.0001957838415525893,48.537499999999994,0.07565798610448837,0.07975330948829651,5.60680613048703e-10,-2.8298932641668273e-10,1.0073182582855225,0.017941856756806374,0.04981785640120506,0.03366450220346451,0.1339472234249115,0.4045998454093933,0.394899845123291,0.3954814374446869,,,,,,,,,
120,3201.7,26.644,0.706024014391005,0.4439934752881527,0.0004760892188642174,0.0014930962643120438,1.2042248044963344e-05,2.601039528878357e-22,0.0,1.0,1.0,,0,1.999999701976754,0.13961087068366004,0.0007702610624552726,0.0015984108231659278,1.0984296959720351e-12,0.00019569031152843376,51.025,0.07516582310199738,0.07889734208583832,6.010576480974805e-10,-1.0449401066647823e-10,1.006719946861267,0.01793551817536354,0.049835462123155594,0.033628515899181366,0.13392356038093567,0.404686838388443,0.3949495851993561,0.39547407627105713,,,,,,,,,
121,3226.5,24.866,0.44181713135913014,0.4660453572869301,0.00047618331882404163,0.0014921805413905531,1.1617396467045182e-05,1.6791775506726872e-22,0.0,1.0,1.0,,0,1.9999996423720994,0.15532351532007335,0.0007885089784042579,0.001305764654696058,7.824340619535451e-13,0.0001955957782826665,47.4375,0.07278646528720856,0.07575951516628265,3.8156280912637897e-10,6.421252418675749e-11,1.0061423778533936,0.01792864315211773,0.04985460638999939,0.03359205648303032,0.13389788568019867,0.4047356843948364,0.3951612710952759,0.3953881561756134,,,,,,,,,
122,3253.3,26.72,0.2171722948551178,0.41201313585042953,0.0004764147524838336,0.001491099043050781,1.0673113820303115e-05,9.233307188820553e-23,0.0,1.0,1.0,,0,1.999999582767443,0.12169461514644844,0.0003977882438378609,0.002007934889011977,6.692878098763407e-13,0.00019550024280689653,19.3,0.07001928985118866,0.07227105647325516,2.9803987056098435e-10,2.377150420951324e-10,1.005778193473816,0.017924129962921143,0.049867182970047,0.03356866165995598,0.13388103246688843,0.40488091111183167,0.3953746557235718,0.3954593539237976,,,,,,,,,
123,3281.0,27.728,0.12282875878736377,0.4545232839882374,0.0004767307109432295,0.001493311981903389,9.857184977590805e-06,1.0515618576285947e-22,0.0,1.0,1.0,,0,1.999999880790707,0.2224306984428565,0.002740232094431028,0.003099020470849294,7.175906916605095e-13,0.00019540370610324578,8.524999999999999,0.06829220056533813,0.0700688287615776,2.2806570521005654e-10,1.710171171342978e-10,1.0055384635925293,0.017920933663845062,0.049876078963279724,0.033552754670381546,0.13386909663677216,0.4050455093383789,0.3954600989818573,0.3954671025276184,,,,,,,,,
124,3306.5,25.55,0.30741686932742596,0.7666412144899368,0.0004768561266246252,0.001496456126915291,9.691317927718046e-06,4.471072627567541e-23,0.0,1.0,1.0,,0,1.9999998211860577,0.22010909161238368,0.000302161412549429,0.000831770400291525,5.416591314268083e-13,0.00019530616918433862,10.7125,0.06972170621156693,0.07209917157888412,2.2776779073918618e-10,-4.373293394088762e-12,1.0053688287734985,0.01791772060096264,0.04988505691289902,0.033539313822984695,0.13385708630084991,0.4051004946231842,0.39540234208106995,0.39547640085220337,,,,,,,,,
125,3331.0,24.482,1.068464902229607,0.41092999652028084,0.0004768030485138297,0.001500210986705497,1.0307720685887034e-05,3.412607266719349e-23,0.0,1.0,1.0,,0,1.999999880790707,0.15854118719892105,0.0006499290903613382,0.002523071043398121,4.057637199767365e-13,0.00019520763307329117,64.575,0.07139302790164948,0.07447835057973862,1.4814313664679446e-10,-6.947027675341388e-11,1.0054281949996948,0.0179169699549675,0.04988713935017586,0.033539727330207825,0.13385428488254547,0.4049924612045288,0.3953533470630646,0.39549052715301514,,,,,,,,,
126,3356.4,25.397,0.7898049205541611,0.8061593472957611,0.00047666502359788865,0.0015049422509036958,1.0961320413116482e-05,1.626359246490174e-23,0.0,1.0,1.0,,0,1.9999999403953543,0.23345246946514586,0.00223307601361528,0.002308293046147495,5.78674664076564e-13,0.00019510809880370056,19.999999999999996,0.07417307794094086,0.07802644371986389,7.422706893578379e-11,-7.855976286164079e-11,1.0054816007614136,0.01791691780090332,0.049887269735336304,0.03354152292013168,0.13385409116744995,0.40488487482070923,0.39515984058380127,0.3954637944698334,,,,,,,,,
127,3383.9,27.501,0.18923374824225903,0.5570663288235664,0.00047636872477596626,0.001511795911937952,1.1978700740655768e-05,1.040609484397753e-23,0.0,1.0,1.0,,0,1.9999997615814067,0.16418578278615023,0.0012237161001608524,0.0030228735584473033,1.3914713084816653e-13,0.00019500756741963423,31.425000000000004,0.07722460478544235,0.08181439340114594,6.45824574374565e-11,-5.5656364933431846e-12,1.0055066347122192,0.01791650801897049,0.04988838732242584,0.0335414856672287,0.13385255634784698,0.4048301875591278,0.39482253789901733,0.39545971155166626,,,,,,,,,
128,3406.7,22.785,1.2078012470155954,0.6058283820748329,0.00047608027671230957,0.0015169044199865311,1.2935207223563339e-05,4.839895846612145e-24,0.0,1.0,1.0,,0,1.999999880790707,1.3120883114331565,0.00193128897568868,0.0429859790614505,2.1628514110866693e-13,0.00019490603997561885,25.549999999999997,0.07946311682462692,0.08473794907331467,5.218568632781029e-11,5.674414063627786e-11,1.0055272579193115,0.017919378355145454,0.04988043010234833,0.033548787236213684,0.13386328518390656,0.4047873318195343,0.3944610357284546,0.3955996334552765,,,,,,,,,
129,3432.2,25.474,0.894180896691978,0.6252759695053101,0.0004758401555591263,0.0015216166793834418,1.378603769808251e-05,1.7642198978940673e-23,0.0,1.0,1.0,,0,1.999999880790707,0.23364552782004444,0.0019287212209242544,0.0008252650436437987,1.591182705644469e-13,0.0001948035175366292,31.3375,0.08134038746356964,0.08717504143714905,1.5425655197631727e-10,1.0521450377609654e-10,1.0050197839736938,0.01790865883231163,0.049910303205251694,0.03350607305765152,0.1338232308626175,0.40456053614616394,0.39427855610847473,0.39565709233283997,,,,,,,,,
130,3457.6,25.43,0.046204851008951664,0.2980307340621948,0.00047561811516061425,0.0015236530744004995,1.4385211670742137e-05,2.570584078462407e-23,0.0,1.0,1.0,,0,1.4874563258835982,0.035697558617670454,8.754707236436814e-05,0.0003758379608328218,2.7162493179408373e-13,0.00019470000117807718,15.4875,0.08218317478895187,0.08829763531684875,5.108120176844366e-11,9.657506044868924e-11,1.004659652709961,0.017901137471199036,0.049931272864341736,0.03347596898674965,0.1337951272726059,0.40438562631607056,0.39428672194480896,0.39569026231765747,,,,,,,,,
131,3484.4,26.822,0.1038660816848278,0.44316215440630913,0.0004755270274472423,0.0015245618706103414,1.4600350141336094e-05,8.148154841042438e-24,0.0,1.0,1.0,,0,1.999999165534799,0.055271788585570025,0.00014293282676998013,0.0008568805857402531,1.6403306611257171e-13,0.00019459549198580042,-8.850000000000003,0.08270028233528137,0.08884162455797195,8.600912343448286e-11,1.675561599190356e-11,1.0043977499008179,0.017895905300974846,0.04994587227702141,0.03345462679862976,0.13377557694911957,0.4042162299156189,0.3942646384239197,0.39579033851623535,,,,,,,,,
132,3510.8,26.351,0.21409332193434238,0.4811789020895958,0.00047546843416057527,0.0015271022857632488,1.4810759921601857e-05,5.629159268110046e-24,0.0,1.0,1.0,,0,1.999999880790707,0.12551795296971785,0.0007811403894680272,0.0011936484596022647,1.6056376432375104e-13,0.0001944899910560509,1.3625000000000007,0.08310966938734055,0.08909936994314194,2.3973791701825675e-11,-4.60133459112555e-11,1.0042530298233032,0.01789272204041481,0.049954742193222046,0.033442165702581406,0.13376368582248688,0.40411144495010376,0.3943968415260315,0.39573124051094055,,,,,,,,,
133,3536.9,26.14,0.3098514685407281,0.512432225048542,0.00047547052963636816,0.0015300700324587524,1.486069868406048e-05,3.885600899501165e-24,0.0,1.0,1.0,,0,1.9999994039534634,0.05754864482924891,0.00030384296106135975,0.0014459589731866207,1.3788675813943642e-13,0.0001943834994954834,7.2875000000000005,0.08351057022809982,0.08924420922994614,6.48406814351965e-11,-4.940093473182472e-11,1.0041941404342651,0.017890922725200653,0.04995976760983467,0.033435940742492676,0.13375695049762726,0.4041290581226349,0.3944703936576843,0.3957265317440033,,,,,,,,,
134,3563.1,26.193,0.30805995874106884,0.55594652146101,0.0004755256013595499,0.0015320489183068275,1.5213546703307657e-05,4.817756958345183e-24,0.0,1.0,1.0,,0,1.9999999403953543,0.13702576514965722,0.00035152947319236333,0.002899040710242633,1.0853687866989618e-13,0.00019427601842114404,7.100000000000001,0.08568235486745834,0.09156366437673569,2.42928802074438e-11,-1.688678537281607e-11,1.0042673349380493,0.017891621217131615,0.049957793205976486,0.03344016149640083,0.13375955820083618,0.4041891396045685,0.3943837285041809,0.39570361375808716,,,,,,,,,
135,3590.0,26.942,0.16746056824922562,0.3650532066822052,0.0004755265181302093,0.0015339779201894999,1.5862565305724274e-05,5.886460784644867e-25,0.0,1.0,1.0,,0,1.9999998211860577,0.24827057970955999,0.0013946353629933944,0.0010574566985482228,5.6727368692755744e-14,0.00019416754896045844,51.0,0.08623212575912476,0.09192085266113281,3.731404421558615e-11,1.602896461394554e-11,1.0043705701828003,0.017893081530928612,0.04995371773838997,0.03344719484448433,0.13376502692699432,0.4043363332748413,0.3944084942340851,0.3957529366016388,,,,,,,,,
136,3620.0,29.967,0.1824307693168521,0.5872329697012901,0.0004757997303386219,0.0015341159887611866,1.5768684534123167e-05,1.7878870513230946e-24,0.0,1.0,1.0,,0,2.000000119209286,0.19909012957381078,0.002172489873680507,9.425250831687408e-05,7.281297958067858e-14,0.00019405809225121986,56.175,0.08579616248607635,0.09120216220617294,2.0222972602068623e-11,2.3337502069731286e-11,1.004614233970642,0.017901845276355743,0.049929238855838776,0.03347596526145935,0.1337977796792984,0.4045155942440033,0.3945458233356476,0.39581963419914246,,,,,,,,,
137,3646.9,26.837,0.2276901165023446,0.48273059725761414,0.00047605093277525157,0.001536481111543253,1.5753725620015757e-05,7.616410131673279e-25,0.0,1.0,1.0,,0,1.999999523162785,0.05213670219041855,0.00034520943787938,0.0004339632097904353,5.691503379442591e-14,0.0001939476494415775,13.375000000000002,0.0860426276922226,0.09157615900039673,2.694268939895661e-11,8.127864700724352e-12,1.0047979354858398,0.01790931634604931,0.049908384680747986,0.033499639481306076,0.13382568955421448,0.4047008156776428,0.39463159441947937,0.39587682485580444,,,,,,,,,
138,3674.7,27.892,0.3040527254343033,0.5915337949991226,0.00047636724048061296,0.0015385042352136225,1.5795199033163954e-05,6.656683433495593e-25,0.0,1.0,1.0,,0,2.0,0.12954144055397115,0.0009788515401926926,0.0011344184049905165,5.1313255303056926e-14,0.00019383622169002408,33.25,0.08636360615491867,0.0920577123761177,1.3997572198554131e-11,-7.628264339643032e-12,1.0049501657485962,0.017914585769176483,0.04989368095993996,0.033517152070999146,0.13384537398815155,0.404805451631546,0.3947243392467499,0.39607667922973633,,,,,,,,,
139,3697.2,22.431,0.20810705982148647,0.5173320174217224,0.000476572648040019,0.0015389960317406803,1.605224042577902e-05,3.7173524021980827e-25,0.0,1.0,1.0,,0,2.0,0.0672451371577217,0.0004008214663838263,0.0009214298595871576,5.372477018697417e-14,0.000193723810165384,5.199999999999999,0.08759450167417526,0.0935467928647995,2.3585829470040842e-11,-1.2347680169999542e-11,1.0051689147949219,0.017919516190886497,0.04987994208931923,0.03353627026081085,0.13386379182338715,0.40463101863861084,0.394808828830719,0.39611634612083435,,,,,,,,,
140,3721.3,24.106,0.2890604711137712,0.5230512768030167,0.00047639194963267073,0.0015381920093204826,1.670924848440336e-05,5.132466237209701e-25,0.0,1.0,1.0,,0,1.999999701976754,0.11763141973656284,0.002272121603554246,0.003784103216882233,1.6134413748544824e-13,0.00019361041604680094,-13.85,0.08933336287736893,0.09574668109416962,6.751188150189158e-12,-3.7561139094866025e-12,1.0054000616073608,0.017923686653375626,0.049868348985910416,0.03355409950017929,0.1338793784379959,0.4044191837310791,0.39472338557243347,0.39606010913848877,,,,,,,,,
141,3750.8,29.508,0.09927072376012802,0.5096308067440987,0.0004761460513691418,0.0015379852848127484,1.731978409225121e-05,2.073527345090603e-25,0.0,1.0,1.0,,0,1.9999999403953543,0.22957266350204897,0.003281134884071296,0.0024722697385187197,3.732204113540211e-14,0.0001934960405237256,-2.075000000000001,0.09051048010587692,0.0973043218255043,1.0571692826699675e-11,1.1583273402948624e-11,1.0055543184280396,0.017926225438714027,0.04986131191253662,0.03356543555855751,0.1338888555765152,0.4042643904685974,0.3947901725769043,0.39593765139579773,,,,,,,,,
142,3774.7,23.949,0.8559802193194628,0.44172656163573265,0.0004759699368150905,0.0015396509261336178,1.8022581116383662e-05,6.934916277140758e-25,0.0,1.0,1.0,,0,1.9999998211860577,0.13911426356315876,0.0018304900326920432,0.0012100830170210658,6.612716669964658e-14,0.00019338068479590306,-37.1,0.09280382841825485,0.09974060952663422,2.107591878797166e-11,1.3525682310278064e-11,1.0055451393127441,0.01792578026652336,0.04986254870891571,0.03356408700346947,0.1338871866464615,0.40404844284057617,0.39483460783958435,0.3958469331264496,,,,,,,,,
143,3800.4,25.689,0.2715171449817717,0.5575831457972527,0.00047582428669556975,0.0015413767541758716,1.879885621747235e-05,7.687213294515501e-25,0.0,1.0,0.99993896484375,,0,1.999999880790707,0.11046658435486723,0.00019733646870034763,0.0008160313423162044,2.0425187626125385e-14,0.0001932643500733603,21.525,0.09450898319482803,0.10156401991844177,1.2837337096116563e-11,6.085458092303098e-12,1.005530834197998,0.017925189808011055,0.04986416548490524,0.033562228083610535,0.1338849812746048,0.40392228960990906,0.39493003487586975,0.3957672119140625,,,,,,,,,
144,3825.5,25.082,0.14321082178503275,0.5567121505737305,0.0004756644193548709,0.001543373946333304,1.9685100141941803e-05,2.8198016405655773e-25,0.0,1.0,1.0,,0,1.999999880790707,0.15031567167219242,0.0023125917876826445,0.0016391715130594181,2.2515097220525997e-14,0.0001931470375763936,-13.025,0.09711845219135284,0.10444311797618866,1.83697675126826e-11,-5.444969995715976e-12,1.0055253505706787,0.017924275249242783,0.049866683781147,0.03355994075536728,0.1338815689086914,0.403897762298584,0.3948885202407837,0.395547479391098,,,,,,,,,
145,3851.2,25.646,0.2852333935443312,0.4432297945022583,0.0004754768160637468,0.0015459619753528386,2.061585291812662e-05,3.533992084801158e-25,0.0,1.0,1.0,,0,1.9999998211860577,0.13576019462692515,0.0006137867760855808,0.00047047063824821157,2.8662456720429254e-14,0.00019302874853555546,28.424999999999997,0.09851697832345963,0.10599131137132645,2.3272024932130542e-11,-1.33683116659844e-11,1.0055028200149536,0.017924241721630096,0.04986682906746864,0.03355905041098595,0.13388144969940186,0.40385904908180237,0.3949037492275238,0.3954480290412903,,,,,,,,,
146,3878.7,27.506,0.060204064939171076,0.40669503062963486,0.0004754651163239032,0.0015476842818316072,2.0983239210181637e-05,5.491434279827733e-25,0.0,1.0,1.0,,0,1.9999998211860577,0.10573486800062645,0.0007134620009786763,0.0008303355805806769,3.753998549250874e-14,0.00019290948419164195,21.225,0.0993984118103981,0.10685035586357117,1.9029489789490484e-11,-9.649802658329154e-12,1.0054781436920166,0.017924070358276367,0.04986727982759476,0.03355777636170387,0.13388080894947052,0.4037877917289734,0.39504504203796387,0.39546719193458557,,,,,,,,,
147,3904.4,25.765,0.20448955427855253,0.6508485376834869,0.00047540163359371945,0.0015482613816857338,2.1567145267908927e-05,2.4565376956507936e-25,0.0,1.0,1.0,,0,1.9999997615814067,0.264254540805906,0.0010066362615678104,0.00774516818834963,1.4054243415861502e-14,0.00019278924579567964,3.6750000000000007,0.10091893374919891,0.1085159182548523,1.623772470649154e-11,-4.893292802204963e-13,1.0054705142974854,0.017923694103956223,0.04986833781003952,0.03355664014816284,0.1338794082403183,0.4036259353160858,0.3950290381908417,0.3953881561756134,,,,,,,,,
148,3928.8,24.371,1.1923028137534857,0.5187630951404572,0.0004752801323775202,0.0015485791373066604,2.2126735530036967e-05,1.449925677424459e-25,0.0,1.0,1.0,,0,1.9999999403953543,0.24128916085951266,0.0011006775169917651,0.00099862797648687,1.6232511727570613e-14,0.0001926680346089124,30.35,0.10188374668359756,0.10932701826095581,1.595138604537638e-11,5.846295669797996e-12,1.005548119544983,0.017923172563314438,0.04986977577209473,0.03355822712182999,0.1338774561882019,0.40352511405944824,0.3951246738433838,0.3954032361507416,,,,,,,,,
149,3954.6,25.833,0.15217843744903803,0.46426834911108017,0.00047532494500046596,0.0015507970529142767,2.2357462512445636e-05,2.2537861757199655e-25,0.0,1.0,1.0,,0,1.999999701976754,0.07372390721031423,0.0001974310445375139,0.001642257269113897,4.6055382881348346e-14,0.0001925458519027882,14.325,0.10252747684717178,0.10971929877996445,2.0618723742260592e-11,6.6985631451410566e-12,1.0056294202804565,0.017923079431056976,0.049870025366544724,0.03356093168258667,0.13387709856033325,0.403451532125473,0.39519137144088745,0.395441472530365,,,,,,,,,
150,3981.2,26.561,0.3979524839669466,0.7845411226153374,0.00047530750453006476,0.0015540063322987407,2.263763326482149e-05,2.6853131513621597e-25,0.0,1.0,1.0,,0,1.9999997615814067,0.2178769613969424,0.003943944320309382,0.004330165361777249,3.911543297379805e-14,0.0001924226989589458,39.7625,0.10442747175693512,0.11193586140871048,1.4349104369981713e-11,-4.822057683706582e-12,1.0056934356689453,0.017923548817634583,0.04986866936087608,0.033564306795597076,0.13387885689735413,0.4034707546234131,0.39518043398857117,0.3953331410884857,,,,,,,,,
151,4007.3,26.084,0.09714642493054271,0.32704710215330124,0.0004752224776893854,0.0015593716816511005,2.4099531856336398e-05,5.996784461354223e-25,0.0,1.0,1.0,,0,1.999999701976754,0.15298645761124463,0.0008767918369871246,0.0004286392678192813,6.557126650640832e-14,0.00019229857706920132,27.412499999999998,0.10746926814317703,0.11557552218437195,2.5729132366314467e-11,-1.2667073119587702e-11,1.005778193473816,0.017924625426530838,0.049865663051605225,0.0335698127746582,0.13388288021087646,0.40357065200805664,0.39518725872039795,0.3951566815376282,,,,,,,,,
152,4031.2,23.954,0.2546549653634429,0.46384143829345703,0.00047519311192445457,0.0015669726417399943,2.517218490538653e-05,7.574933119501681e-25,0.0,1.0,1.0,,0,1.9999997615814067,0.080801214877886,0.001686565175630009,0.0022263576257197156,4.5889082592539006e-14,0.00019217348753553472,9.287499999999998,0.10877352952957153,0.11697530001401901,1.6366987626303953e-11,-1.0615668934177425e-11,1.0058618783950806,0.01792573742568493,0.0498625822365284,0.033575356006622314,0.13388703763484955,0.40361741185188293,0.39529478549957275,0.39499422907829285,,,,,,,,,
153,4059.1,27.829,0.23363805189728737,0.6481684744358063,0.0004751585656777024,0.0015740956587251276,2.593765339042875e-05,2.9857710724911575e-25,0.0,1.0,1.0,,0,1.999999880790707,0.11749407086225327,0.0005117619118031833,0.0015843439398455083,2.952126782392581e-14,0.00019204743167007592,36.962500000000006,0.11105911433696747,0.11963960528373718,4.924107128989608e-12,2.1133615690782648e-13,1.0059322118759155,0.01792728528380394,0.04985830560326576,0.03358141705393791,0.13389281928539276,0.4035554826259613,0.395341694355011,0.39492225646972656,,,,,,,,,
154,4085.2,26.159,0.36999641358852386,0.7190234512090683,0.0004750899606733583,0.001579081523232162,2.747184225881938e-05,1.9744601819420865e-25,0.0,1.0,1.0,,0,1.9999996423720994,0.11284017813432254,0.0004737817337999533,0.0012582066602469654,3.142272300898702e-14,0.00019192041079509132,28.3,0.11512880027294159,0.12476269900798798,2.364195644810607e-12,1.1051435808151489e-11,1.0060319900512695,0.017928849905729294,0.049853965640068054,0.033588577061891556,0.13389866054058075,0.4035187363624573,0.39537012577056885,0.3948698937892914,,,,,,,,,
155,4110.5,25.265,0.08175987587310374,0.31469373032450676,0.0004750179432448931,0.0015839996049180627,2.930716163973557e-05,2.2812459616075223e-25,0.0,1.0,1.0,,0,1.999999880790707,0.16035818389482556,0.001403195406621347,0.0021166387210400962,6.171932340363225e-14,0.00019179242624296983,7.487500000000001,0.11724631488323212,0.1273723691701889,1.922872278070642e-11,7.076527731852966e-12,1.0061054229736328,0.01792954094707966,0.049852050840854645,0.033592790365219116,0.13390123844146729,0.403471440076828,0.3953295946121216,0.39470434188842773,,,,,,,,,
156,4137.6,27.087,0.8281297357752919,0.6812496557831764,0.0004748212159029208,0.0015879754500929266,3.027784259757027e-05,1.9584310907195393e-25,0.0,1.0,1.0,,0,1.9999998211860577,0.7662881295485845,0.004442146480092983,0.003892128951867399,2.910658704978426e-14,0.00019166347935620882,34.787499999999994,0.11889884620904922,0.12920111417770386,1.250416957476741e-11,-2.6301892521590764e-12,1.0061533451080322,0.01792992651462555,0.04985099285840988,0.033595386892557144,0.1339026689529419,0.4035661220550537,0.39528289437294006,0.39455944299697876,,,,,,,,,
157,4164.4,26.833,0.20804007910192013,0.5894109606742859,0.0004747514321934432,0.001593925291672349,3.1576253604725935e-05,1.581515214505126e-25,0.0,1.0,1.0,,0,1.9999992847441348,0.047415449597392786,0.00018082758956330586,0.0007848522372768985,3.331299351313404e-14,0.0001915335714874001,24.125,0.12246102839708328,0.13348422944545746,9.577656376325017e-12,-6.454968937835703e-12,1.006233811378479,0.01793033629655838,0.04984984174370766,0.033599212765693665,0.13390420377254486,0.4035852551460266,0.3952628970146179,0.3944551944732666,,,,,,,,,
158,4190.3,25.924,0.08399833645671606,0.47686509788036346,0.00047469888522755355,0.0015996960282791406,3.3372530197084416e-05,1.4281066514545207e-25,0.0,1.0,1.0,,0,1.999999701976754,0.11603326147661323,0.0006312883114440309,0.0002558390671792157,2.5424196228111733e-14,0.00019140270399921577,25.2875,0.12476151436567307,0.13610205054283142,5.933129855473229e-12,-3.4760146150336624e-12,1.0062776803970337,0.017930233851075172,0.049850113689899445,0.03360055387020111,0.13390381634235382,0.4035768508911133,0.3954005837440491,0.3942711353302002,,,,,,,,,
159,4215.9,25.571,0.2713259030133486,0.47761793434619904,0.0004746422782773152,0.0016027922974899411,3.43562333000591e-05,5.0912790466798544e-26,0.0,1.0,1.0,,0,1.999999701976754,0.0727041381008354,0.00027911301667782166,0.0011650840738931737,1.6554274852474456e-14,0.00019127087826439383,10.662500000000001,0.12602265179157257,0.1373462826013565,2.1556255044852257e-12,-1.9980675100561562e-13,1.006361484527588,0.01793069578707218,0.049848832190036774,0.03360461816191673,0.1339055448770523,0.4036283791065216,0.3954847455024719,0.3940674364566803,,,,,,,,,
160,4240.2,24.286,0.48848091810941696,0.5160185545682907,0.0004746981867356226,0.0016068847908172756,3.482088959572138e-05,2.623393301869825e-26,0.0,1.0,1.0,,0,1.999999701976754,0.10691580504686246,0.0005707712275968474,0.0002626849395310119,1.2742653798705384e-14,0.0001911380956657239,39.900000000000006,0.1261977255344391,0.13729630410671234,2.3266380141939713e-12,1.381932003725883e-12,1.006757140159607,0.017941001802682877,0.0498201847076416,0.03364241495728493,0.13394401967525482,0.4038412868976593,0.3957078754901886,0.393923819065094,,,,,,,,,
161,4268.0,27.798,0.14287416357547045,0.77191311866045,0.00047494127647951245,0.001613238942809403,3.498188016237691e-05,1.7478535337559468e-26,0.0,1.0,1.0,,0,1.999999582767443,0.09416356855791609,0.0008742830588806621,0.00042339244695071497,2.0852760477456968e-15,0.00019100435759603255,53.27499999999999,0.12806226313114166,0.13951417803764343,4.0069041834511765e-12,-1.2334685139600565e-12,1.0070685148239136,0.017948556691408157,0.049799200147390366,0.03367089480161667,0.13397222757339478,0.40398716926574707,0.3958680331707001,0.39380884170532227,,,,,,,,,
