as_of_date,ccy,z1,z2,z3
2015-06-30,AUD,0.041472372001920894,-0.017533574310594876,-0.027195270888149728
2015-07-31,AUD,0.03947767351601867,-0.01682805052790557,-0.027026753254816474
2015-08-31,AUD,0.038525582626405715,-0.016750906112436795,-0.026811554119522178
2015-09-30,AUD,0.03712329456648193,-0.015289256288694432,-0.02647892752193608
2015-10-30,AUD,0.036867055670511045,-0.01488341447339702,-0.026131971053657548
2015-11-30,AUD,0.03772801476740938,-0.013193423934099668,-0.02569521798365082
2015-12-31,AUD,0.03787621542823864,-0.012279719506132478,-0.025317959143495144
2016-01-29,AUD,0.034594873891982236,-0.00991985476542362,-0.024901835990273284
2016-02-29,AUD,0.032293498716024376,-0.007668343360098008,-0.02442151367567193
2016-03-31,AUD,0.032735020996966915,-0.006734421152158077,-0.02394202625364117
2016-04-29,AUD,0.032328726086338674,-0.006733004111901395,-0.023515774106297432
2016-05-31,AUD,0.02997880986653943,-0.00582816249618272,-0.02309831476239372
2016-06-30,AUD,0.027530790466606416,-0.003715446793195014,-0.02264299927028443
2016-07-29,AUD,0.026263300703239345,-0.003006870526461287,-0.022276799320842602
2016-08-31,AUD,0.026156990105056097,-0.0043350949955611486,-0.02200466660008479
2016-09-30,AUD,0.02769631101501703,-0.006220725834519454,-0.02172493128722439
2016-10-31,AUD,0.03099880726873435,-0.00929654186971102,-0.02146092518419999
2016-11-30,AUD,0.0352980826778183,-0.013069122641266218,-0.021230899465245947
2016-12-30,AUD,0.03705388474358588,-0.014807872053365848,-0.02100072114514038
2017-01-31,AUD,0.03696938869866299,-0.01619532345660714,-0.020819787158138085
2017-02-28,AUD,0.03762120243406094,-0.016907948964348354,-0.020584034679847967
2017-03-31,AUD,0.037163735624864754,-0.016849549410502707,-0.020362567671384602
2017-04-28,AUD,0.036024915279314285,-0.016559951342027698,-0.02012704635567312
2017-05-31,AUD,0.03426057051484483,-0.016754996728897707,-0.01987889576733673
2017-06-30,AUD,0.03638383937435984,-0.017131792928985954,-0.01950802324265795
2017-07-31,AUD,0.036007667212395886,-0.017273240865772664,-0.019207824278319584
2017-08-31,AUD,0.03577256076991546,-0.01606922184365607,-0.018856588605673345
2017-09-29,AUD,0.03679025002215189,-0.016082520547483874,-0.01859168199255299
2017-10-31,AUD,0.035356891691700074,-0.015816460236134443,-0.018400871221130436
2017-11-30,AUD,0.03423523458769363,-0.01471762356587681,-0.018169375815421655
2017-12-29,AUD,0.03494877932084143,-0.01410002942329502,-0.017945238087839453
2018-01-31,AUD,0.03591372061971616,-0.014871527235020297,-0.017854629690099114
2018-02-28,AUD,0.035560674898108297,-0.014295216092490595,-0.01782013036862376
2018-03-30,AUD,0.03452392435785243,-0.01272884631152725,-0.017843210183250677
2018-04-30,AUD,0.03508705586763188,-0.01236201944153162,-0.01796487971173828
2018-05-31,AUD,0.03454911146408591,-0.012152771533771046,-0.01818356537956743
2018-06-29,AUD,0.034040739425231,-0.011327776838314527,-0.018438223477157147
2018-07-31,AUD,0.0339108057867076,-0.01067783824617477,-0.018722198727102946
2018-08-31,AUD,0.03276293943215155,-0.01032463542815761,-0.01909083778499532
2018-09-28,AUD,0.03397464343044064,-0.011002609847629553,-0.019465225161851497
2018-10-31,AUD,0.03367854899738478,-0.01095266977001978,-0.019877663494584932
2018-11-30,AUD,0.03344864039776295,-0.009840225057484393,-0.020293639456967
2018-12-31,AUD,0.031195574013671856,-0.008337593735844247,-0.020797349488638428
