epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,loss_l2_dvol,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,gnorm_dvol,lr,fwd_bias_diag_bp,delta_norm,W_norm,d_vol_norm,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
169,4164.6,24.399,1.8859830796718597,0.6679914891719818,0.0004833486891584471,0.0012515707057900727,0.00011291954979242291,7.147989578015768e-07,1.0,0.99981689453125,,0,2.0,1.1068034253276973,0.004074192615247454,1.9999999403953543,0.00018990022652148517,35.6625,0.22058427333831787,0.2555961012840271,0.02711891196668148,0.40349286794662476,0.39792299270629883,0.40273892879486084,,,,,,,,,
170,4187.8,23.247,0.2472888296470046,0.4500224366784096,0.000483354895550292,0.0012485840416047722,0.00011425199591030832,7.529828138785888e-07,1.0,1.0,,0,1.9999998211860577,0.28484410681417094,0.0012621846701590363,1.999999701976754,0.00018975795353859756,15.9625,0.22177155315876007,0.256552129983902,0.027820637449622154,0.40328899025917053,0.3979174792766571,0.40289804339408875,,,,,,,,,
171,4212.6,24.707,0.24469660595059395,0.4603220447897911,0.00048322806833311915,0.0012462023878470063,0.00011574733798624948,7.853135883806317e-07,1.0,1.0,,0,1.9999996423720994,0.3251033859229295,0.001955144692891472,1.9999999403953543,0.0001896147395617264,1.112499999999999,0.22350025177001953,0.2582567036151886,0.028310218825936317,0.4029792547225952,0.39780470728874207,0.4030812680721283,,,,,,,,,
172,4234.5,21.958,0.43808404356241226,0.5791941210627556,0.0004831067635677755,0.0012443559535313398,0.00011713833009707741,8.08296249488194e-07,1.0,0.9996337890625,,0,1.9999997615814067,0.079890554841024,0.0015036959040691255,1.444185962331644,0.00018947058609311855,37.574999999999996,0.22490108013153076,0.25949588418006897,0.028891410678625107,0.40285587310791016,0.3977411985397339,0.40329429507255554,,,,,,,,,
173,4259.3,24.831,0.09059275547042489,0.679389726370573,0.0004831604892387986,0.001243210950633511,0.00011896267460542731,8.516251597256996e-07,1.0,0.99859619140625,,0,1.999999701976754,0.12592545478062095,0.0009240309055619597,1.9999993443488,0.00018932549464487566,1.549999999999999,0.22754059731960297,0.26232388615608215,0.029517175629734993,0.4027809202671051,0.39774176478385925,0.40342238545417786,,,,,,,,,
174,4283.4,24.083,0.2714580316096544,0.6966639012098312,0.0004831753030885011,0.0012414934171829373,0.00012136076838942245,8.685440917588494e-07,1.0,0.9993896484375,,0,2.0,0.11976293140587399,0.00311228921030288,0.8014493806671315,0.0001891794667389384,16.8375,0.22954492270946503,0.26411059498786926,0.02946263737976551,0.402792364358902,0.39772021770477295,0.40345901250839233,,,,,,,,,
175,4308.9,25.516,0.20228775078430772,0.4652097038924694,0.0004832153645111248,0.0012398894759826362,0.00012355946455500089,8.700402389649753e-07,1.0,1.0,,0,1.999999701976754,0.05331789636115703,0.0006660780197175297,0.7867354269068976,0.00018903250390707037,24.174999999999997,0.23315635323524475,0.26822999119758606,0.029609180986881256,0.4027066230773926,0.397698312997818,0.403606653213501,,,,,,,,,
176,4332.4,23.445,0.2403848459944129,0.37119993939995766,0.0004833238563151099,0.001241444202605635,0.0001278214949707035,8.826284982887955e-07,1.0,1.0,,0,1.999999880790707,0.1738656839234151,0.0008083903718069612,1.9999999403953543,0.00018888460769084215,16.924999999999997,0.2364516258239746,0.271990567445755,0.02994094416499138,0.4027229845523834,0.39785170555114746,0.4036906063556671,,,,,,,,,
177,4357.9,25.477,0.05265867570415139,0.42835860699415207,0.00048352761223213747,0.0012425680761225522,0.0001305329606111627,9.133236744673923e-07,1.0,1.0,,0,1.999999582767443,0.05281825591144458,0.0011046414433761235,0.7822929287496885,0.0001887357796416151,38.712500000000006,0.2380872517824173,0.2734874486923218,0.030553970485925674,0.4026913642883301,0.3980989158153534,0.40372276306152344,,,,,,,,,
178,4383.2,25.376,0.36605736799538136,0.6054782047867775,0.0004836258158320561,0.0012433645606506616,0.00013272271826281212,9.268669600714929e-07,1.0,1.0,,0,1.999999880790707,0.05576445820508598,0.0004245799853405481,1.471358883830473,0.00018858602132052496,10.025000000000002,0.2409270703792572,0.27666017413139343,0.030390363186597824,0.4026143252849579,0.39808389544487,0.4037823975086212,,,,,,,,,
179,4405.7,22.464,0.14064722694456577,0.4691435396671295,0.000483656236610841,0.0012445823522284627,0.0001349527228740044,9.401723417568064e-07,1.0,1.0,,0,1.9999997615814067,0.07208572771392861,0.000844512447533197,1.3164154867419826,0.0001884353342984657,62.1125,0.2418089658021927,0.2771347761154175,0.031155655160546303,0.4025132358074188,0.39813315868377686,0.4039973318576813,,,,,,,,,
180,4430.8,25.134,0.13147159852087498,0.6465699076652527,0.00048374922334915027,0.0012443008890841156,0.00013604515697807074,9.70110875186947e-07,1.0,0.99908447265625,,0,1.9999999403953543,0.11572572647721895,0.0010022212037777809,1.9999998211860577,0.00018828372015607288,-24.787499999999998,0.24386650323867798,0.2792176902294159,0.03120451420545578,0.4023844003677368,0.3982481062412262,0.40406858921051025,,,,,,,,,
181,4452.9,22.095,1.777196103706956,0.4768465757369995,0.0004837840097025037,0.0012437316472642124,0.0001384446513839066,9.818312776133098e-07,1.0,1.0,,0,1.999999701976754,0.16028319247554929,0.004222966036265934,1.9999997615814067,0.00018813118048370713,24.175000000000004,0.24707527458667755,0.28291696310043335,0.03147811442613602,0.40214845538139343,0.3983481228351593,0.404142290353775,,,,,,,,,
182,4477.3,24.396,0.7617288511246443,0.6858928725123405,0.0004836523949052207,0.0012456503754947335,0.00014272750922827981,9.963818854430428e-07,1.0,0.99737548828125,,0,1.9999999403953543,3.4641000321505384,0.012062557121458779,2.0,0.00018797771688143736,0.16250000000000142,0.2512035071849823,0.28795990347862244,0.03168368339538574,0.40189671516418457,0.3983341157436371,0.40412789583206177,,,,,,,,,
183,4500.5,23.187,0.6249681562185287,0.44355084002017975,0.00048340929788537323,0.0012475766707211733,0.00014795557581237517,1.002407259420579e-06,1.0,0.99749755859375,,0,1.999999701976754,0.06730275131679696,0.0009197081904161777,1.9999989867207821,0.00018782333095902418,0.3124999999999982,0.25488588213920593,0.2921570837497711,0.031590450555086136,0.40157774090766907,0.39834409952163696,0.40409719944000244,,,,,,,,,
184,4524.0,23.49,0.41681254903475445,0.5715044339497884,0.00048318446109381813,0.0012486504468445976,0.00015096797627241662,1.005549658354236e-06,1.0,0.9974365234375,,1,1.999999582767443,0.6395421180016021,0.001547201731908694,2.0,0.0001876680243359029,22.924999999999997,0.2566511332988739,0.2939276397228241,0.031918950378894806,0.40129828453063965,0.398417592048645,0.40406304597854614,,,,,,,,,
185,4548.6,24.578,0.37378550693392754,0.7677157819271088,0.000483055628137663,0.0012488009524531662,0.00015303258624044247,1.0233545140181377e-06,1.0,0.99639892578125,,0,1.9999997615814067,0.1809011321545661,0.000715109412802703,1.999999701976754,0.00018751179864116642,14.925000000000002,0.2582133710384369,0.29517582058906555,0.03207779675722122,0.4010787904262543,0.39891883730888367,0.40406087040901184,,,,,,,,,
186,4573.3,24.684,0.03329934598878026,0.3307187370955944,0.0004834633873542771,0.0012468247150536627,0.00015368808817584068,1.0443270923587988e-06,1.0,1.0,,0,1.9999998211860577,0.05513368959041383,0.0004376808231201383,1.999999165534799,0.00018735465551354843,14.3125,0.2583196759223938,0.29444020986557007,0.032599933445453644,0.40103471279144287,0.3994986116886139,0.40415826439857483,,,,,,,,,
187,4596.5,23.274,0.3751155237356822,0.7697015404701233,0.0004838909177730481,0.0012455358325193326,0.00015331694157794118,1.0664424886878503e-06,1.0,0.99847412109375,,1,2.000000119209286,0.2714134748075927,0.009694840336757164,1.999999523162785,0.00018719659660140596,52.099999999999994,0.2591279447078705,0.294950008392334,0.03249068185687065,0.4010397791862488,0.39986419677734375,0.40416839718818665,,,,,,,,,
188,4619.2,22.624,0.2641297832597047,0.4549369141459465,0.0004842426351387985,0.0012454139650799334,0.0001547499377920758,1.0563573766830814e-06,1.0,1.0,,0,1.9999999403953543,0.07003462707189398,0.0020570885432806526,1.8023994771198948,0.0001870376235627022,67.1875,0.2602899372577667,0.29586565494537354,0.032736726105213165,0.4011637270450592,0.4003109633922577,0.4041427969932556,,,,,,,,,
189,4641.6,22.396,0.16410668566823006,0.4113648980855942,0.00048467301530763507,0.001245412160642445,0.00015552308832411654,1.0910658829743625e-06,1.0,0.9991455078125,,0,1.999999701976754,0.04301409063155747,0.0007150147349917344,0.8949956562959765,0.0001868777380649891,22.6125,0.26082301139831543,0.2965739369392395,0.03358495980501175,0.40132936835289,0.4006257653236389,0.4041336476802826,,,,,,,,,
190,4667.0,25.424,0.07453972427174449,0.45133230835199356,0.0004850130353588611,0.0012465484032873064,0.00015638459080946632,1.1465899660834111e-06,1.0,1.0,,0,1.9999999403953543,0.05821830248398354,0.0011613265710385952,0.9500258981788553,0.00018671694178538987,37.8625,0.2621454894542694,0.29841750860214233,0.03401785343885422,0.4013776183128357,0.4008997678756714,0.40412911772727966,,,,,,,,,
191,4690.6,23.575,0.39029739797115326,0.6851271688938141,0.00048514423542656004,0.0012491123052313924,0.00015893956151558086,1.142889885841214e-06,1.0,1.0,,0,1.9999998211860577,0.06531225883174704,0.0014386296983003477,1.4605687129838465,0.0001865552364105814,3.3375000000000012,0.2652413845062256,0.3025169372558594,0.03310758247971535,0.40126344561576843,0.40095508098602295,0.4041210412979126,,,,,,,,,
192,4716.9,26.369,1.747839029878378,0.6503143161535263,0.000485056392790284,0.0012529137311503291,0.00016338214118150063,1.0722216359226877e-06,1.0,1.0,,0,1.9999997615814067,0.3577557239714337,0.007184931286781874,1.999999880790707,0.00018639262363677654,39.8375,0.2684284746646881,0.306602418422699,0.03238629549741745,0.4011296331882477,0.40096473693847656,0.4041384756565094,,,,,,,,,
193,4740.4,23.425,0.3522233236581087,0.48744378238916397,0.00048499937111046165,0.00125532629317604,0.00016691915516275913,1.0433220722916303e-06,1.0,0.99774169921875,,0,2.0,3.464100823644237,0.020395820019724925,2.0,0.00018622910516970635,31.450000000000003,0.27015575766563416,0.3075524866580963,0.03244558349251747,0.4010927677154541,0.40098118782043457,0.4042072594165802,,,,,,,,,
194,4765.1,24.79,0.25168902426958084,0.63114233314991,0.0004850589029956609,0.0012552528351079673,0.0001676746796874795,1.071075018899137e-06,1.0,0.9979248046875,,0,2.000000119209286,3.4641010989463505,0.030299306399622365,2.000000119209286,0.00018606468272460222,19.637499999999996,0.2716730237007141,0.3084906041622162,0.03327731043100357,0.4011440575122833,0.40080270171165466,0.4043920040130615,,,,,,,,,
195,4789.6,24.483,0.3348907334730029,0.5889513865113258,0.00048517825052840635,0.001256078976439312,0.00017031573952408507,1.1273605480255355e-06,1.0,1.0,,0,1.999999880790707,0.14281344508785956,0.0025473995504781276,1.9999999403953543,0.00018589935802617772,44.237500000000004,0.2744745910167694,0.3114461898803711,0.034226033836603165,0.4012373685836792,0.40077367424964905,0.40463361144065857,,,,,,,,,
196,4813.6,23.998,0.6972385756671429,0.5968605577945709,0.0004853801292483695,0.0012584688956849277,0.00017418478455510922,1.181065954369842e-06,1.0,0.9986572265625,,0,1.9999996423720994,1.4689747455794389,0.003035610589570626,2.000000119209286,0.00018573313280861078,6.162500000000001,0.2778719663619995,0.3153987228870392,0.03443470224738121,0.4012429118156433,0.4006548821926117,0.40487027168273926,,,,,,,,,
197,4839.6,25.924,0.18603137135505676,0.4949810430407524,0.00048546476318733767,0.0012615456944331527,0.00017779922927729785,1.1813759499545995e-06,1.0,0.99981689453125,,0,1.9999996423720994,0.9956794924529865,0.00324060083344035,1.9999999403953543,0.0001855660088155252,-0.7749999999999986,0.2804564833641052,0.3182353377342224,0.03419094160199165,0.40129610896110535,0.4006064832210541,0.40495970845222473,,,,,,,,,
198,4863.9,24.387,0.8360698660835624,0.5668737329542637,0.0004855142251471989,0.0012656606850214303,0.0001820329125621356,1.1525318939220597e-06,1.0,0.999755859375,,0,1.999999701976754,0.12783884688903227,0.0017590969997231258,1.999999582767443,0.00018539798779997264,-3.037499999999998,0.28465956449508667,0.32341477274894714,0.033575672656297684,0.4012714922428131,0.4005853533744812,0.40493762493133545,,,,,,,,,
199,4888.1,24.189,0.27913119457662106,0.7260786592960358,0.00048541007708990946,0.0012715617194771767,0.0001881278003565967,1.0991359431500314e-06,1.0,0.99884033203125,5.2951848771837025,0,1.999999880790707,3.4641009268825322,0.018030138680563426,1.9999999403953543,0.00018522907152441402,-4.574999999999999,0.28927668929100037,0.3293444812297821,0.03253430500626564,0.401297003030777,0.4005347192287445,0.40485525131225586,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
200,4913.8,25.664,0.1148996182018891,0.34145931154489517,0.00048539292765781283,0.0012757643416989595,0.00019441553376964293,1.0481856236310705e-06,1.0,1.0,,0,1.9999997615814067,0.04190584804612739,0.0011700121101070344,1.9999991059301285,0.00018505926176070115,35.475,0.2930905520915985,0.334188848733902,0.032197654247283936,0.4014184772968292,0.4005582630634308,0.40477699041366577,,,,,,,,,
201,4937.1,23.312,0.12921717576682568,0.45919735729694366,0.00048547579353908077,0.0012777895608451217,0.00019861739565385506,1.0346847147957305e-06,1.0,0.999755859375,,0,1.9999999403953543,0.07214298506252076,0.0018578930201782694,1.9999992847441348,0.00018488856029005813,51.199999999999996,0.29511433839797974,0.33647042512893677,0.032197438180446625,0.40146949887275696,0.40074971318244934,0.40471699833869934,,,,,,,,,
202,4963.5,26.428,0.12293684715405107,0.5326338782906532,0.0004856813611695543,0.0012768266024067998,0.00020086106087546796,1.0473598592852795e-06,1.0,1.0,,0,1.9999996423720994,0.029123585773535635,0.0017334364088107115,0.9654953644284149,0.00018471696890306254,72.15,0.2962227463722229,0.33738595247268677,0.03261921927332878,0.401557594537735,0.40094253420829773,0.40482237935066223,,,,,,,,,
203,4988.0,24.441,0.27533916383981705,0.6531539857387543,0.0004859779874095693,0.0012759550008922815,0.00020206008412060328,1.0710375590861076e-06,1.0,1.0,,0,1.999999701976754,0.31216510172560036,0.0027701265681103274,2.000000119209286,0.00018454448939962692,3.1250000000000036,0.29763397574424744,0.3387788236141205,0.03277609497308731,0.40157458186149597,0.4009456932544708,0.40502479672431946,,,,,,,,,
204,5013.1,25.16,0.10444480692967772,0.5146442912518978,0.0004860764674958773,0.0012756341602653265,0.0002048057176580187,1.0733616306879412e-06,1.0,1.0,,0,1.9999994039534634,0.08578524865973648,0.0020609975439991545,1.7526181935112286,0.00018437112358897959,11.312500000000002,0.3010232150554657,0.3429369628429413,0.03235512226819992,0.4015544354915619,0.4009578227996826,0.4050465226173401,,,,,,,,,
205,5037.2,24.057,0.044820510782301426,0.42896129935979843,0.0004860733970417641,0.0012777108640875667,0.0002101955578837078,1.0306444835350703e-06,1.0,1.0,,0,2.0,0.11104000499508931,0.003721327734138276,1.9999992847441348,0.00018419687328964586,6.112500000000001,0.30408477783203125,0.3465917706489563,0.03209469094872475,0.4015634059906006,0.4010213315486908,0.40502211451530457,,,,,,,,,
206,5059.7,22.483,1.3730991752818227,0.5146012380719185,0.0004861289926338941,0.0012789884640369564,0.00021454890156746842,1.0259666680667578e-06,1.0,1.0,,0,1.999999880790707,0.05009262041525351,0.0024737603578893984,1.1027586374508858,0.00018402174032942892,-7.099999999999997,0.3072536885738373,0.3503686487674713,0.032016027718782425,0.40149086713790894,0.4011717736721039,0.4049774408340454,,,,,,,,,
207,5083.4,23.727,0.16158705577254295,0.5598447471857071,0.0004861215493292548,0.0012802138517145067,0.00021877709878026508,1.0233496539058251e-06,1.0,1.0,,0,1.9999996423720994,0.32141256422628883,0.016358252315649732,1.9999996423720994,0.0001838457265453907,13.5125,0.311152845621109,0.3552083969116211,0.031597819179296494,0.4012971520423889,0.4011901617050171,0.4050308167934418,,,,,,,,,
208,5107.2,23.827,0.06723986379802227,0.3991018235683441,0.0004859609980485402,0.0012855296372435987,0.00022655898283119313,9.722244129761748e-07,1.0,0.99981689453125,,0,2.0,0.1002479274255624,0.002550151825881298,1.9999994039534634,0.00018366883378383245,9.725000000000001,0.31700369715690613,0.36285632848739624,0.0305474866181612,0.4011727273464203,0.40114831924438477,0.40497657656669617,,,,,,,,,
209,5131.7,24.476,0.13758111651986837,0.49468810111284256,0.00048588899517199025,0.0012914976105093956,0.00023441005760105327,9.412431865030157e-07,1.0,1.0,,0,2.0,0.08993493511434186,0.0033604163559090407,1.9999992847441348,0.00018349106390027557,58.4375,0.32041990756988525,0.36697661876678467,0.03117939829826355,0.4011869430541992,0.40125516057014465,0.4049595594406128,,,,,,,,,
210,5156.9,25.238,0.9500063406303525,0.45620308816432953,0.00048601401795167476,0.0012945150665473193,0.00023824514573789202,9.99535927803663e-07,1.0,1.0,,0,1.999999523162785,0.08018342950422855,0.0031620023678864567,1.9999992251394678,0.000183312418759442,58.175000000000004,0.3218926191329956,0.36827898025512695,0.03241969272494316,0.40118858218193054,0.40142953395843506,0.4050615131855011,,,,,,,,,
211,5182.0,25.097,0.1544103529304266,0.4312625713646412,0.00048624435294186696,0.0012954651901964098,0.00023953527488629334,1.085964981939469e-06,1.0,1.0,,0,1.9999997615814067,0.06072214737412361,0.002064788092066885,1.82850701668874,0.00018313290023523477,4.15,0.32243773341178894,0.3682456314563751,0.03393235057592392,0.4011693596839905,0.40149685740470886,0.40530648827552795,,,,,,,,,
212,5205.3,23.301,0.2695549726486206,0.5515473708510399,0.00048650350800016895,0.0012955093407072127,0.00023970780239324085,1.1926083516300423e-06,1.0,0.99755859375,,0,1.999999701976754,0.11717023921050583,0.0021863341978542485,1.9999994039534634,0.0001829525102107182,21.55,0.3235885798931122,0.36916449666023254,0.035342343151569366,0.4011596441268921,0.40158459544181824,0.40548044443130493,,,,,,,,,
213,5227.6,22.227,1.5949446130543947,0.8038447946310043,0.0004865898736170493,0.0012966446520294994,0.0002429620362818241,1.28302716007056e-06,1.0,0.99981689453125,,0,2.0,3.4640999289122165,0.007118052734013562,1.999999880790707,0.0001827712505780983,10.274999999999999,0.3275620639324188,0.37432363629341125,0.03652267903089523,0.4010676443576813,0.4015312194824219,0.4054916501045227,,,,,,,,,
214,5249.9,22.362,0.2204373087733984,0.44655653834342957,0.0004865103983320296,0.0013010082475375384,0.0002494737636880018,1.3593096070962929e-06,1.0,0.9993896484375,,0,1.9999997615814067,0.1835658351494876,0.005577897510060415,1.999999523162785,0.00018258912323870286,30.150000000000006,0.33082327246665955,0.37839117646217346,0.03729921951889992,0.40115147829055786,0.4014620780944824,0.4054977297782898,,,,,,,,,
215,5274.7,24.799,0.0719634834676981,0.4617156386375427,0.0004865019000135362,0.0013038177276030183,0.00025447554799029604,1.3894320431973028e-06,1.0,0.9999302455357143,,0,1.999999463558125,0.06405667000067455,0.001257404215910056,1.0847410568076128,0.0001824061301029615,45.88571428571429,0.33419305086135864,0.38259151577949524,0.036987289786338806,0.40125876665115356,0.401348739862442,0.4054250419139862,,,,,,,,,
216,5299.7,25.022,0.06367302499711514,0.4639505334198475,0.00048647343646734953,0.00130704342154786,0.00025978654593927786,1.3589985030648677e-06,1.0,1.0,,0,1.999999701976754,0.06024130595966824,0.0006384545285864638,1.9942995133275851,0.0001822222730903856,40.7375,0.33724749088287354,0.3863029479980469,0.036530401557683945,0.40134045481681824,0.40123888850212097,0.40543293952941895,,,,,,,,,
217,5325.3,25.511,0.25244066026061773,0.5950461328029633,0.00048638259613653645,0.0013101267395541072,0.00026535624056123197,1.3141101078417705e-06,1.0,0.9984130859375,,0,1.9999996423720994,0.08376857289188319,0.002853172130379503,1.406330614958206,0.00018203755412954823,23.925000000000004,0.34114229679107666,0.3912648558616638,0.03568984940648079,0.4012458324432373,0.4011112451553345,0.40545156598091125,,,,,,,,,
218,5349.3,24.06,0.9376557990908623,0.5025770664215088,0.00048626845091348514,0.0013151561142876744,0.0002709615364437923,1.253024237257705e-06,1.0,0.99969482421875,,0,2.0,0.9887306337593986,0.0021879295641207656,1.9999998211860577,0.0001818519751580639,34.137499999999996,0.34337183833122253,0.39383623003959656,0.03503522649407387,0.4012264013290405,0.4011344909667969,0.40544652938842773,,,,,,,,,
219,5374.3,25.021,0.108548698364757,0.47272225469350815,0.0004863156136707403,0.0013179209490772337,0.00027373823832022026,1.2253699424036313e-06,1.0,1.0,,0,1.999999701976754,0.024474126125849885,0.000971700988041217,0.48376218423112294,0.00018166553812256817,63.650000000000006,0.34478768706321716,0.3952026963233948,0.035004764795303345,0.4012385904788971,0.40114444494247437,0.40560343861579895,,,,,,,,,
220,5398.6,24.278,0.11802725866436958,0.49427781254053116,0.00048652222176315263,0.0013209244643803686,0.00027632882120087743,1.2317335063016799e-06,1.0,1.0,,0,1.999999701976754,0.05374496747419996,0.0008532184195087378,0.9111152475509977,0.00018147824497869735,39.3875,0.34732523560523987,0.3981938362121582,0.03506024181842804,0.4013674557209015,0.4011375904083252,0.40576282143592834,,,,,,,,,
221,5422.1,23.482,0.12049274519085884,0.43087154626846313,0.0004867450115852989,0.0013256151869427413,0.0002805348121910356,1.2323021110205445e-06,1.0,1.0,,0,1.999999701976754,0.0680026017013554,0.002351552214574756,1.9999990463254562,0.00018129009769106788,51.8875,0.34937822818756104,0.40044885873794556,0.035218458622694016,0.40148165822029114,0.401246041059494,0.40586769580841064,,,,,,,,,
222,5448.1,26.01,0.1765314880758524,0.47788360714912415,0.0004869960102951154,0.0013287460897117853,0.00028372780070640147,1.2362059749193577e-06,1.0,0.99896240234375,,0,1.9999996423720994,0.08057461321096114,0.002026680690188291,1.5486469331180075,0.00018110109823325578,33.324999999999996,0.3518562316894531,0.40332916378974915,0.0347847081720829,0.4015088677406311,0.4013211727142334,0.4059743881225586,,,,,,,,,
223,5472.1,24.022,0.06008451711386442,0.4545879289507866,0.0004871408091275953,0.0013316654949449003,0.00028774789825547487,1.1988553580977168e-06,1.0,1.0,,0,1.999999701976754,0.19814079961745726,0.009913548876794305,1.6068860408918506,0.00018091124858777595,41.2125,0.3542383909225464,0.4060617685317993,0.03426966443657875,0.4014587998390198,0.40139004588127136,0.4061134457588196,,,,,,,,,
224,5499.1,26.968,0.06230415869504213,0.4630587473511696,0.0004873361685895361,0.00133369246032089,0.00029185883613536134,1.1543272933067783e-06,1.0,0.99884033203125,,0,1.999999582767443,0.08576664345031984,0.0012257540410499995,1.9999996423720994,0.0001807205507460613,60.849999999999994,0.35633182525634766,0.4083631932735443,0.0336572527885437,0.40146172046661377,0.40168264508247375,0.4062730073928833,,,,,,,,,
225,5522.5,23.422,0.24765064055100083,0.46381694078445435,0.00048774038441479206,0.0013341893500182778,0.00029426538822008297,1.1371291179784748e-06,1.0,1.0,,0,1.9999997615814067,0.13728918215918412,0.002399216716526684,1.999999463558125,0.00018052900670844195,12.3125,0.3573487102985382,0.4090692102909088,0.034038182348012924,0.4016028046607971,0.40201741456985474,0.406391441822052,,,,,,,,,
226,5548.6,26.104,0.22904891055077314,0.579479344189167,0.00048825028352439404,0.0013350129593163729,0.0002956825264845975,1.1720061365849688e-06,1.0,1.0,,0,2.000000119209286,0.2363931393060677,0.011154281619613344,1.9999992847441348,0.00018033661848412428,31.625,0.35949888825416565,0.41146209836006165,0.034192197024822235,0.4017097055912018,0.40233105421066284,0.4065139889717102,,,,,,,,,
227,5574.0,25.387,0.08417447353713214,0.3648809492588043,0.000488560413941741,0.0013391708489507437,0.00030078887357376516,1.1450899251030933e-06,1.0,1.0,,0,1.9999998211860577,0.02077725205949301,0.000622842870302055,0.21913473321946783,0.00018014338809116965,2.112499999999999,0.36283862590789795,0.41560110449790955,0.03314301371574402,0.40168046951293945,0.40255388617515564,0.40647581219673157,,,,,,,,,
228,5598.0,24.032,0.2840409129858017,0.5192955732345581,0.0004885855596512556,0.0013452694984152913,0.00030737069755559787,1.0620556167850737e-06,1.0,1.0,,0,1.9999999403953543,0.12342476718757775,0.0059012768723282275,1.9999994039534634,0.00017994931755647352,-20.4625,0.3671427071094513,0.4211618900299072,0.031938161700963974,0.401621013879776,0.40270447731018066,0.40631604194641113,,,,,,,,,
229,5620.1,22.104,0.12719286605715752,0.37813688069581985,0.0004886534443357959,0.0013514132588170469,0.0003141077613690868,1.008920946787839e-06,1.0,0.99993896484375,,0,1.999999523162785,0.09307591293670366,0.0027321947378346027,1.999999582767443,0.0001797544089157439,58.2625,0.369660884141922,0.42411530017852783,0.03170674666762352,0.4015989303588867,0.4031180143356323,0.4062594771385193,,,,,,,,,
230,5645.0,24.825,0.10626813024282455,0.4400179274380207,0.0004889808042207733,0.0013550652074627578,0.0003177333128405735,1.0124595064553432e-06,1.0,1.0,,0,1.9999996423720994,0.0941410761640351,0.0018085112725898839,1.9999994039534634,0.00017955866421348024,17.35,0.3722604513168335,0.42719829082489014,0.031940214335918427,0.4016880989074707,0.4035881459712982,0.4061950743198395,,,,,,,,,
231,5668.9,23.926,0.1772754332050681,0.5320094525814056,0.0004893913719570264,0.0013597239449154586,0.0003227927445550449,1.0296799075604213e-06,1.0,0.99969482421875,,0,1.9999996423720994,0.05891044336082313,0.0014671109688781155,1.0832489543234494,0.0001793620855029518,28.1125,0.3748408555984497,0.43027886748313904,0.03212631866335869,0.40183404088020325,0.40391767024993896,0.4061903655529022,,,,,,,,,
232,5692.6,23.668,0.9652455523610115,0.7263067960739136,0.000489691345137544,0.0013625649153254926,0.00032760050817159936,1.0242586654385377e-06,1.0,0.99993896484375,,0,1.999999701976754,0.19434981560154896,0.010492311133351669,1.9999994039534634,0.00017916467484617633,59.5625,0.3783944845199585,0.4347819685935974,0.031624577939510345,0.40185219049453735,0.40404948592185974,0.4061972200870514,,,,,,,,,
233,5716.8,24.244,0.0877626589499414,0.4507823884487152,0.0004897707258351147,0.001366035605315119,0.0003345311197335832,9.942434360254992e-07,1.0,1.0,,0,1.9999996423720994,0.10142146460009782,0.001273320559906897,1.9999992847441348,0.00017896643431389807,34.9125,0.3811276853084564,0.43810200691223145,0.0315224826335907,0.4017358720302582,0.4042145013809204,0.4062599539756775,,,,,,,,,
234,5743.7,26.847,0.20520077645778656,0.47095585614442825,0.0004898695333395153,0.0013657109229825437,0.00033780874218791723,9.914463419136155e-07,1.0,0.9984130859375,,0,1.999999880790707,0.14741796694802833,0.004667608883373024,1.9999997615814067,0.00017876736598556654,53.175,0.38218745589256287,0.4389018714427948,0.03133193030953407,0.4015674591064453,0.4044533669948578,0.4063526391983032,,,,,,,,,
235,5770.7,27.091,0.15584921091794968,0.38021358847618103,0.000490056918351911,0.0013636045914608985,0.00033857756352517754,9.842160295647773e-07,1.0,0.99993896484375,,0,1.9999999403953543,0.18290627389383346,0.004304002346664765,1.9999997615814067,0.0001785674719493142,20.85,0.38223692774772644,0.43822136521339417,0.031440917402505875,0.40143242478370667,0.40474840998649597,0.40651825070381165,,,,,,,,,
236,5793.3,22.556,0.346898031886667,0.6127079911530018,0.0004903307126369327,0.0013615846983157098,0.00033776663622120395,9.942323799805308e-07,1.0,1.0,,0,1.999999880790707,0.42044977672641065,0.026553514438617733,1.999999701976754,0.00017836675430193494,45.8,0.382856547832489,0.4384305775165558,0.03155963495373726,0.40135514736175537,0.40489619970321655,0.40672767162323,,,,,,,,,
237,5818.1,24.835,0.21409728564321995,0.5948706045746803,0.0004905643581878394,0.001363107148790732,0.0003403581868042238,9.995175105359522e-07,1.0,0.99871826171875,,0,2.000000119209286,3.4641011677718754,0.034051234406035316,2.000000119209286,0.0001781652151488619,34.849999999999994,0.38492250442504883,0.44078385829925537,0.031745731830596924,0.4013557434082031,0.40505701303482056,0.4069640338420868,,,,,,,,,
