date,expiry,tenor,model_vol_bps,market_vol_bps
2012-12-31,10,5,189.41049779141335,68.9
2012-12-31,10,10,180.1938628231981,69.0
2012-11-30,1,1,676.4709821977656,36.5
2012-11-30,1,5,732.874432193894,60.8
2012-11-30,1,10,669.5195728282428,71.5
2012-11-30,5,1,297.2491046199239,74.1
2012-11-30,5,5,292.0848241118367,75.8
2012-11-30,5,10,272.4741066823306,76.8
2012-11-30,10,1,209.7032596365574,70.3
2012-11-30,10,5,202.761929120071,70.2
2012-11-30,10,10,191.6805573382906,70.0
2012-10-31,1,1,644.8391173972831,37.8
2012-10-31,1,5,765.4754438467711,63.6
2012-10-31,1,10,704.6255393448655,76.2
2012-10-31,5,1,317.74451297410707,77.2
2012-10-31,5,5,298.6995248170439,79.0
2012-10-31,5,10,278.5097882067247,79.9
2012-10-31,10,1,192.52286226773208,71.8
2012-10-31,10,5,199.06955200232625,71.5
2012-10-31,10,10,189.73980657443963,71.7
2012-09-28,1,1,675.0104949771028,37.9
2012-09-28,1,5,764.9910802639026,64.9
2012-09-28,1,10,701.0797899915655,77.3
2012-09-28,5,1,299.81000452125033,80.1
2012-09-28,5,5,295.33721764716023,81.3
2012-09-28,5,10,274.55496369961884,82.0
2012-09-28,10,1,207.52104591112385,74.1
2012-09-28,10,5,199.90862701013785,73.9
2012-09-28,10,10,189.15452329937693,73.7
2012-08-31,1,1,631.1908267346961,39.0
2012-08-31,1,5,715.4967489982809,70.3
2012-08-31,1,10,663.5715136710563,84.7
2012-08-31,5,1,308.98071628157385,83.6
2012-08-31,5,5,297.78828881660684,83.8
2012-08-31,5,10,275.63390503089084,84.2
2012-08-31,10,1,202.4872441557788,76.1
2012-08-31,10,5,205.57306156014363,75.5
2012-08-31,10,10,187.8163312844409,75.7
2012-07-31,1,1,702.3035843586314,41.3
2012-07-31,1,5,765.2950129493183,73.4
2012-07-31,1,10,693.8826358613245,89.3
2012-07-31,5,1,322.23232667253006,81.2
2012-07-31,5,5,298.2607654460158,86.5
2012-07-31,5,10,273.7673211676271,88.2
2012-07-31,10,1,203.60969426402548,76.4
2012-07-31,10,5,198.9653909056533,77.6
2012-07-31,10,10,184.93669199248296,78.6
2012-06-29,1,1,678.0261497735414,45.1
2012-06-29,1,5,750.7824392922163,72.4
2012-06-29,1,10,691.8240848272744,89.5
2012-06-29,5,1,301.41603727892857,84.7
2012-06-29,5,5,290.70670812538475,84.4
2012-06-29,5,10,278.60251006445844,85.7
2012-06-29,10,1,205.5109748578212,75.5
2012-06-29,10,5,196.80271720688071,75.3
2012-06-29,10,10,183.43135109376456,75.7
2012-05-31,1,1,677.0747169936818,49.3
2012-05-31,1,5,732.6253285394738,73.8
2012-05-31,1,10,668.9484397339804,86.0
2012-05-31,5,1,320.51017110045024,88.2
2012-05-31,5,5,300.1389729821365,86.3
2012-05-31,5,10,271.16209221063735,85.6
2012-05-31,10,1,199.7615539028785,81.2
2012-05-31,10,5,204.6964223986383,78.6
2012-05-31,10,10,189.63022790710073,78.3
2012-04-30,1,1,713.1463783926034,46.3
2012-04-30,1,5,753.4982886598439,70.8
2012-04-30,1,10,699.2701597054931,78.1
2012-04-30,5,1,290.98901822668626,86.6
2012-04-30,5,5,283.48701916261666,84.4
2012-04-30,5,10,274.0253512805214,83.8
2012-04-30,10,1,209.0359336023113,78.9
2012-04-30,10,5,206.153516032263,76.9
2012-04-30,10,10,194.37596175366045,76.5
2012-03-30,1,1,724.0174507505957,49.4
2012-03-30,1,5,772.0428819993332,72.6
2012-03-30,1,10,719.6600903513412,81.7
2012-03-30,5,1,292.93517336227325,87.0
2012-03-30,5,5,297.31998747746866,83.6
2012-03-30,5,10,279.67925958492833,82.0
2012-03-30,10,1,207.01059665051855,77.4
2012-03-30,10,5,199.8337187025251,75.2
2012-03-30,10,10,186.4846920949693,74.7
2012-02-29,1,1,676.6046312437124,48.9
2012-02-29,1,5,732.6794642778721,75.0
2012-02-29,1,10,674.3501753251395,85.9
2012-02-29,5,1,302.394561853444,88.2
2012-02-29,5,5,303.0313093718856,84.7
2012-02-29,5,10,283.6947680845505,83.5
2012-02-29,10,1,200.77018731391576,78.4
2012-02-29,10,5,200.9720794930167,75.4
2012-02-29,10,10,191.82066973018868,74.8
2012-01-31,1,1,679.8389075416347,54.3
2012-01-31,1,5,751.5963833515746,77.9
2012-01-31,1,10,691.2882578222174,89.2
2012-01-31,5,1,310.580997111018,91.1
2012-01-31,5,5,293.89415921587624,86.3
2012-01-31,5,10,274.3081516908535,86.3
2012-01-31,10,1,221.03637198337336,79.3
2012-01-31,10,5,206.5700326453684,78.5
2012-01-31,10,10,194.9836091916148,78.0
2011-12-30,1,1,749.2050398747576,58.6
2011-12-30,1,5,771.7295525894486,87.3
2011-12-30,1,10,714.6702685355064,100.1
2011-12-30,5,1,306.44775786863704,93.2
2011-12-30,5,5,287.9462987820755,87.8
2011-12-30,5,10,277.60869318560367,87.4
2011-12-30,10,1,202.88872187953757,79.3
2011-12-30,10,5,195.07775994940124,77.0
2011-12-30,10,10,186.9498590814212,76.6
2011-11-30,1,1,704.1214840040664,85.5
2011-11-30,1,5,741.6424449681865,97.3
2011-11-30,1,10,700.9798351832079,109.0
2011-11-30,5,1,298.8534521420142,95.3
2011-11-30,5,5,294.87229339174445,89.4
2011-11-30,5,10,285.22633199581014,89.4
2011-11-30,10,1,216.08340422021607,81.8
2011-11-30,10,5,218.30771620493343,79.4
2011-11-30,10,10,210.49641073174237,78.7
2011-10-31,1,1,683.6424028990263,90.3
2011-10-31,1,5,735.8248272884694,98.1
2011-10-31,1,10,700.2158056375087,103.2
2011-10-31,5,1,299.8229996082362,96.2
2011-10-31,5,5,287.0940863669344,88.5
2011-10-31,5,10,277.4919823968248,89.0
2011-10-31,10,1,197.260519992372,80.3
2011-10-31,10,5,201.5776122132166,78.6
2011-10-31,10,10,197.4680624731145,78.4
2011-09-30,1,1,736.2498185341317,83.4
2011-09-30,1,5,765.4021868348301,96.1
2011-09-30,1,10,709.9327746273299,108.3
2011-09-30,5,1,297.79564289562217,94.8
2011-09-30,5,5,291.3743642272663,86.9
2011-09-30,5,10,277.6750189376761,87.8
2011-09-30,10,1,213.52993408898936,77.9
2011-09-30,10,5,218.80876297894,76.0
2011-09-30,10,10,207.9578771246357,75.6
2011-08-31,1,1,737.3968141927082,99.2
2011-08-31,1,5,762.289635660151,105.6
2011-08-31,1,10,722.8443740400794,103.5
2011-08-31,5,1,293.58769979466774,94.6
2011-08-31,5,5,286.4595031044681,85.1
2011-08-31,5,10,284.7613544845344,85.2
2011-08-31,10,1,200.5437309975829,78.4
2011-08-31,10,5,209.00111935568984,76.7
2011-08-31,10,10,206.69761362588233,76.4
2011-07-29,1,1,739.0403676242213,95.9
2011-07-29,1,5,786.929368056982,96.8
2011-07-29,1,10,764.5630459923572,94.1
2011-07-29,5,1,296.3174011574281,94.2
2011-07-29,5,5,297.411491711786,85.0
2011-07-29,5,10,293.5011453932979,84.5
2011-07-29,10,1,209.0089255739,78.8
2011-07-29,10,5,216.0971831965262,77.2
2011-07-29,10,10,207.85084003068332,76.3
2011-06-30,1,1,695.2257076890006,90.1
2011-06-30,1,5,755.3883226300301,90.2
2011-06-30,1,10,761.0487308450266,85.9
2011-06-30,5,1,299.97116200883056,90.0
2011-06-30,5,5,309.82343662735076,82.2
2011-06-30,5,10,305.10838667256223,81.8
2011-06-30,10,1,207.7330445912152,75.2
2011-06-30,10,5,229.4563336983888,73.3
2011-06-30,10,10,223.68799729545813,73.1
2011-05-31,1,1,688.0938302924427,96.3
2011-05-31,1,5,747.9118709135374,93.0
2011-05-31,1,10,747.4496529620537,88.0
2011-05-31,5,1,308.4029383603383,92.9
2011-05-31,5,5,304.02109882859247,83.9
2011-05-31,5,10,303.03628809833714,84.1
2011-05-31,10,1,212.63660132097868,78.5
2011-05-31,10,5,219.8173376231467,76.0
2011-05-31,10,10,216.84853605888767,75.2
2011-04-29,1,1,722.076354494881,87.3
2011-04-29,1,5,823.1138268874096,87.7
2011-04-29,1,10,813.5436258709437,85.3
2011-04-29,5,1,299.88071618294776,90.0
2011-04-29,5,5,303.9780667812208,82.5
2011-04-29,5,10,300.1862774768135,83.0
2011-04-29,10,1,217.8113060594602,76.6
2011-04-29,10,5,221.43505958934128,73.9
2011-04-29,10,10,217.4850072933602,73.8
2011-03-31,1,1,736.7124500027031,90.1
2011-03-31,1,5,810.8758375396861,86.9
2011-03-31,1,10,801.8676077811973,83.7
2011-03-31,5,1,281.5791238342856,89.8
2011-03-31,5,5,295.44661862006814,82.3
2011-03-31,5,10,302.2907819333858,83.4
2011-03-31,10,1,231.93835529593156,77.0
2011-03-31,10,5,226.34819082253816,75.0
2011-03-31,10,10,223.94818618765345,74.9
2011-02-28,1,1,694.4272345376834,93.5
2011-02-28,1,5,758.8476025338701,90.2
2011-02-28,1,10,759.9723159481159,86.8
2011-02-28,5,1,311.31463116971116,90.1
2011-02-28,5,5,323.74722277445784,84.0
2011-02-28,5,10,316.00863395595456,85.5
2011-02-28,10,1,223.89600626556796,77.4
2011-02-28,10,5,224.90075861099223,75.2
2011-02-28,10,10,219.417813671675,76.4
2011-01-31,1,1,670.1131470048523,95.7
2011-01-31,1,5,758.6114961424903,92.6
2011-01-31,1,10,758.7268880512521,86.2
2011-01-31,5,1,304.0231805385031,96.3
2011-01-31,5,5,326.7151109372739,85.6
2011-01-31,5,10,320.25855922558645,83.8
2011-01-31,10,1,205.91242133838804,80.8
2011-01-31,10,5,219.2727266764863,76.7
2011-01-31,10,10,216.5411897044315,75.0
2010-12-31,1,1,735.5010400107117,82.2
2010-12-31,1,5,749.6822514612679,90.0
2010-12-31,1,10,752.1581640222875,91.7
2010-12-31,5,1,298.0927553723132,88.1
2010-12-31,5,5,295.41801355433114,81.9
2010-12-31,5,10,298.57029380416554,81.2
2010-12-31,10,1,218.5213546889558,77.1
2010-12-31,10,5,222.90730428408952,74.6
2010-12-31,10,10,221.1226772019041,73.2
2010-11-30,1,1,675.2595643752596,81.9
2010-11-30,1,5,746.4306097284332,90.1
2010-11-30,1,10,734.774370667342,94.5
2010-11-30,5,1,325.28337122011555,90.3
2010-11-30,5,5,305.9061119249357,85.5
2010-11-30,5,10,302.2367632513403,85.8
2010-11-30,10,1,204.19793066372765,80.8
2010-11-30,10,5,216.87147207585025,78.7
2010-11-30,10,10,213.37602904829333,78.3
2010-10-29,1,1,695.9028411980264,71.7
2010-10-29,1,5,736.2412811096367,82.7
2010-10-29,1,10,720.6674446058969,86.6
2010-10-29,5,1,310.45152928443895,83.9
2010-10-29,5,5,296.4969918806208,79.6
2010-10-29,5,10,291.1884786301146,79.0
2010-10-29,10,1,205.39979010199875,71.1
2010-10-29,10,5,212.4890054995844,70.2
2010-10-29,10,10,210.1314850084738,70.4
