date,expiry,tenor,split,sigma_mkt,sigma_exp,s_expiry,path_frac,ae
2018-02-28,1,10,train,37.3,108.8,0.12916,1.0,71.5
2018-02-28,5,1,train,50.7,201.8,0.13328,1.0,151.10000000000002
2018-02-28,5,5,train,37.6,125.2,0.13328,1.0,87.6
2018-02-28,5,10,train,33.3,97.8,0.13328,1.0,64.5
2018-02-28,10,1,train,33.5,150.0,0.14065,1.0,116.5
2018-02-28,10,5,train,30.9,102.5,0.14065,1.0,71.6
2018-02-28,10,10,train,30.7,78.8,0.14065,1.0,48.099999999999994
2018-03-30,1,5,train,63.5,129.9,0.12916,1.0,66.4
2018-03-30,1,10,train,39.2,110.0,0.12916,1.0,70.8
2018-03-30,5,1,train,57.2,183.9,0.13328,1.0,126.7
2018-03-30,5,5,train,40.4,115.4,0.13328,1.0,75.0
2018-03-30,5,10,train,34.9,105.8,0.13328,1.0,70.9
2018-03-30,10,1,train,35.3,144.6,0.14065,1.0,109.3
2018-03-30,10,5,train,32.1,102.8,0.14065,1.0,70.69999999999999
2018-03-30,10,10,train,32.1,81.8,0.14065,1.0,49.699999999999996
2018-04-30,1,5,train,57.3,125.9,0.12916,1.0,68.60000000000001
2018-04-30,1,10,train,36.1,115.7,0.12916,1.0,79.6
2018-04-30,5,1,train,53.0,188.2,0.13328,1.0,135.2
2018-04-30,5,5,train,38.1,120.8,0.13328,1.0,82.69999999999999
2018-04-30,5,10,train,33.1,97.7,0.13328,1.0,64.6
2018-04-30,10,1,train,33.7,153.2,0.14065,1.0,119.49999999999999
2018-04-30,10,5,train,30.7,102.9,0.14065,1.0,72.2
2018-04-30,10,10,train,30.8,85.4,0.14065,1.0,54.60000000000001
2018-05-31,1,5,train,77.4,129.6,0.12916,1.0,52.19999999999999
2018-05-31,1,10,train,42.1,116.2,0.12916,1.0,74.1
2018-05-31,5,1,train,61.8,192.0,0.13328,1.0,130.2
2018-05-31,5,5,train,41.2,115.8,0.13328,1.0,74.6
2018-05-31,5,10,train,34.5,104.0,0.13328,1.0,69.5
2018-05-31,10,1,train,35.3,146.4,0.14065,1.0,111.10000000000001
2018-05-31,10,5,train,32.0,101.8,0.14065,1.0,69.8
2018-05-31,10,10,train,31.7,89.5,0.14065,1.0,57.8
2018-06-29,1,5,train,81.7,130.4,0.12916,1.0,48.7
2018-06-29,1,10,train,41.9,113.0,0.12916,1.0,71.1
2018-06-29,5,1,train,65.4,202.4,0.13328,1.0,137.0
2018-06-29,5,5,train,42.8,122.1,0.13328,1.0,79.3
2018-06-29,5,10,train,35.6,100.0,0.13328,1.0,64.4
2018-06-29,10,1,train,36.4,157.2,0.14065,1.0,120.79999999999998
2018-06-29,10,5,train,32.8,106.7,0.14065,1.0,73.9
2018-06-29,10,10,train,32.4,89.3,0.14065,1.0,56.9
2018-07-31,1,5,train,65.3,129.7,0.12916,1.0,64.39999999999999
2018-07-31,1,10,train,36.6,109.4,0.12916,1.0,72.80000000000001
2018-07-31,5,1,train,60.1,196.6,0.13328,1.0,136.5
2018-07-31,5,5,train,40.3,126.1,0.13328,1.0,85.8
2018-07-31,5,10,train,33.5,100.6,0.13328,1.0,67.1
2018-07-31,10,1,train,35.8,152.9,0.14065,1.0,117.10000000000001
2018-07-31,10,5,train,32.0,101.9,0.14065,1.0,69.9
2018-07-31,10,10,train,31.1,88.9,0.14065,1.0,57.800000000000004
2018-08-31,1,5,train,78.6,123.7,0.12916,1.0,45.10000000000001
2018-08-31,1,10,train,40.3,118.0,0.12916,1.0,77.7
2018-08-31,5,1,train,67.3,192.1,0.13328,1.0,124.8
2018-08-31,5,5,train,42.7,115.9,0.13328,1.0,73.2
2018-08-31,5,10,train,35.1,105.3,0.13328,1.0,70.19999999999999
2018-08-31,10,1,train,36.6,141.3,0.14065,1.0,104.70000000000002
2018-08-31,10,5,train,32.6,108.7,0.14065,1.0,76.1
2018-08-31,10,10,train,31.9,81.3,0.14065,1.0,49.4
2018-09-28,1,5,train,61.1,126.4,0.12916,1.0,65.30000000000001
2018-09-28,1,10,train,35.3,108.5,0.12916,1.0,73.2
2018-09-28,5,1,train,55.3,193.8,0.13328,1.0,138.5
2018-09-28,5,5,train,38.9,121.7,0.13328,1.0,82.80000000000001
2018-09-28,5,10,train,32.7,99.8,0.13328,1.0,67.1
2018-09-28,10,1,train,35.0,152.1,0.14065,1.0,117.1
2018-09-28,10,5,train,31.4,103.0,0.14065,1.0,71.6
2018-09-28,10,10,train,30.7,83.6,0.14065,1.0,52.89999999999999
2018-10-31,1,5,train,68.1,127.7,0.12916,1.0,59.60000000000001
2018-10-31,1,10,train,38.6,104.6,0.12916,1.0,66.0
2018-10-31,5,1,train,60.0,188.2,0.13328,1.0,128.2
2018-10-31,5,5,train,40.7,118.1,0.13328,1.0,77.39999999999999
2018-10-31,5,10,train,33.8,96.8,0.13328,1.0,63.0
2018-10-31,10,1,train,35.4,147.8,0.14065,1.0,112.4
2018-10-31,10,5,train,31.8,104.4,0.14065,1.0,72.60000000000001
2018-10-31,10,10,train,31.2,81.7,0.14065,1.0,50.5
2018-11-30,1,5,train,77.9,127.3,0.12916,1.0,49.39999999999999
2018-11-30,1,10,train,39.8,113.1,0.12916,1.0,73.3
2018-11-30,5,1,train,64.7,177.0,0.13328,1.0,112.3
2018-11-30,5,5,train,42.7,122.8,0.13328,1.0,80.1
2018-11-30,5,10,train,35.1,109.0,0.13328,1.0,73.9
2018-11-30,10,1,train,36.9,149.7,0.14065,1.0,112.79999999999998
2018-11-30,10,5,train,33.2,101.5,0.14065,1.0,68.3
2018-11-30,10,10,train,32.7,89.9,0.14065,1.0,57.2
2018-12-31,1,5,train,92.4,135.9,0.12916,1.0,43.5
2018-12-31,1,10,train,42.4,116.6,0.12916,1.0,74.19999999999999
2018-12-31,5,1,train,69.3,175.2,0.13328,1.0,105.89999999999999
2018-12-31,5,5,train,44.3,120.3,0.13328,1.0,76.0
2018-12-31,5,10,train,36.4,108.6,0.13328,1.0,72.19999999999999
2018-12-31,10,1,train,37.6,157.2,0.14065,1.0,119.6
2018-12-31,10,5,train,34.2,101.2,0.14065,1.0,67.0
2018-12-31,10,10,train,33.9,89.5,0.14065,1.0,55.6
2019-01-31,1,5,train,114.5,131.1,0.12916,1.0,16.599999999999994
2019-01-31,1,10,train,46.5,139.0,0.12916,1.0,92.5
2019-01-31,5,1,train,88.5,199.6,0.13328,1.0,111.1
2019-01-31,5,5,train,49.2,127.2,0.13328,1.0,78.0
2019-01-31,5,10,train,38.6,106.3,0.13328,1.0,67.69999999999999
2019-01-31,10,1,train,40.8,144.7,0.14065,1.0,103.89999999999999
2019-01-31,10,5,train,36.0,101.8,0.14065,1.0,65.8
2019-01-31,10,10,train,35.4,92.1,0.14065,1.0,56.699999999999996
2019-02-28,1,5,train,93.8,132.7,0.12916,1.0,38.89999999999999
2019-02-28,1,10,train,43.7,123.6,0.12916,1.0,79.89999999999999
2019-02-28,5,1,train,78.7,183.3,0.13328,1.0,104.60000000000001
2019-02-28,5,5,train,44.6,115.6,0.13328,1.0,71.0
2019-02-28,5,10,train,35.6,105.6,0.13328,1.0,70.0
2019-02-28,10,1,train,37.8,146.3,0.14065,1.0,108.50000000000001
2019-02-28,10,5,train,33.3,110.3,0.14065,1.0,77.0
2019-02-28,10,10,train,32.7,91.6,0.14065,1.0,58.89999999999999
2019-03-29,1,5,train,239.2,147.1,0.12916,1.0,92.1
2019-03-29,1,10,train,61.9,140.3,0.12916,1.0,78.4
2019-03-29,5,1,train,140.5,183.1,0.13328,1.0,42.599999999999994
2019-03-29,5,5,train,54.2,128.9,0.13328,1.0,74.7
2019-03-29,5,10,train,40.3,110.8,0.13328,1.0,70.5
2019-03-29,10,1,train,42.0,142.0,0.14065,1.0,100.0
2019-03-29,10,5,train,36.5,113.7,0.14065,1.0,77.2
2019-03-29,10,10,train,36.0,91.0,0.14065,1.0,55.0
2019-04-30,1,5,train,177.0,136.2,0.12916,1.0,40.80000000000001
2019-04-30,1,10,train,56.7,124.2,0.12916,1.0,67.5
2019-04-30,5,1,train,116.6,191.4,0.13328,1.0,74.80000000000001
2019-04-30,5,5,train,51.4,130.3,0.13328,1.0,78.9
2019-04-30,5,10,train,38.5,113.4,0.13328,1.0,74.9
2019-04-30,10,1,train,42.1,139.9,0.14065,1.0,97.80000000000001
2019-04-30,10,5,train,35.9,109.1,0.14065,1.0,73.19999999999999
2019-04-30,10,10,train,34.4,95.3,0.14065,1.0,60.9
2019-05-31,1,5,train,659.5,147.5,0.12916,1.0,512.0
2019-05-31,1,10,train,82.1,133.0,0.12916,1.0,50.900000000000006
2019-05-31,5,1,train,305.6,188.6,0.13328,1.0,117.00000000000003
2019-05-31,5,5,train,68.6,126.6,0.13328,1.0,58.0
2019-05-31,5,10,train,47.3,120.8,0.13328,1.0,73.5
2019-05-31,10,1,train,52.3,152.2,0.14065,1.0,99.89999999999999
2019-05-31,10,5,train,42.2,112.8,0.14065,1.0,70.6
2019-05-31,10,10,train,40.2,94.1,0.14065,1.0,53.89999999999999
2019-06-28,1,10,train,134.7,145.0,0.12916,1.0,10.300000000000011
2019-06-28,5,5,train,104.0,135.5,0.13328,1.0,31.5
2019-06-28,5,10,train,61.5,118.8,0.13328,1.0,57.3
2019-06-28,10,1,train,68.2,150.9,0.14065,1.0,82.7
2019-06-28,10,5,train,52.3,113.0,0.14065,1.0,60.7
2019-06-28,10,10,train,49.6,98.3,0.14065,1.0,48.699999999999996
2019-07-31,1,10,test,584.8,155.4,0.12916,1.0,429.4
2019-07-31,5,5,test,235.7,138.4,0.13328,1.0,97.29999999999998
2019-07-31,5,10,test,90.0,122.0,0.13328,1.0,32.0
2019-07-31,10,1,test,115.2,157.3,0.14065,1.0,42.10000000000001
2019-07-31,10,5,test,69.0,114.3,0.14065,1.0,45.3
2019-07-31,10,10,test,64.5,101.3,0.14065,1.0,36.8
2019-08-30,5,10,test,293.7,122.9,0.13328,1.0,170.79999999999998
2019-08-30,10,1,test,153.8,159.9,0.14065,1.0,6.099999999999994
2019-08-30,10,5,test,226.5,122.8,0.14065,1.0,103.7
2019-08-30,10,10,test,0.9,107.1,0.14065,1.0,106.19999999999999
2019-09-30,5,10,test,195.6,133.5,0.13328,1.0,62.099999999999994
2019-09-30,10,1,test,229.6,152.8,0.14065,1.0,76.79999999999998
2019-09-30,10,5,test,176.3,118.7,0.14065,1.0,57.60000000000001
2019-09-30,10,10,test,190.3,103.6,0.14065,1.0,86.70000000000002
2019-10-31,1,10,test,502.4,159.3,0.12916,1.0,343.09999999999997
2019-10-31,5,10,test,126.8,121.5,0.13328,1.0,5.299999999999997
2019-10-31,10,1,test,171.9,154.8,0.14065,1.0,17.099999999999994
2019-10-31,10,5,test,101.0,115.2,0.14065,1.0,14.200000000000003
2019-10-31,10,10,test,96.7,100.6,0.14065,1.0,3.8999999999999915
2019-11-29,1,10,test,552.9,163.8,0.12916,1.0,389.09999999999997
2019-11-29,5,5,test,211.7,131.1,0.13328,1.0,80.6
2019-11-29,5,10,test,116.2,123.3,0.13328,1.0,7.099999999999994
2019-11-29,10,1,test,173.7,155.5,0.14065,1.0,18.19999999999999
2019-11-29,10,5,test,95.7,110.8,0.14065,1.0,15.099999999999994
2019-11-29,10,10,test,93.6,96.2,0.14065,1.0,2.6000000000000085
2019-12-31,1,10,test,149.3,137.5,0.12916,1.0,11.800000000000011
2019-12-31,5,5,test,115.0,139.8,0.13328,1.0,24.80000000000001
2019-12-31,5,10,test,76.2,,0.13328,0.0,
2019-12-31,10,1,test,81.8,144.9,0.14065,1.0,63.10000000000001
2019-12-31,10,5,test,63.9,109.4,0.14065,1.0,45.50000000000001
2019-12-31,10,10,test,63.6,,0.14065,0.0,
2020-01-31,1,10,test,767.0,165.9,0.12916,1.0,601.1
2020-01-31,5,5,test,364.8,137.2,0.13328,1.0,227.60000000000002
2020-01-31,5,10,test,246.7,137.4,0.13328,1.0,109.29999999999998
2020-01-31,10,1,test,181.3,158.7,0.14065,1.0,22.600000000000023
2020-01-31,10,5,test,175.5,110.5,0.14065,1.0,65.0
2020-01-31,10,10,test,193.2,101.9,0.14065,1.0,91.29999999999998
2020-02-28,5,10,test,208.9,128.5,0.13328,1.0,80.4
2020-02-28,10,5,test,188.7,115.2,0.14065,1.0,73.49999999999999
2020-02-28,10,10,test,208.8,103.3,0.14065,1.0,105.50000000000001
2020-03-31,1,10,test,547.6,161.9,0.12916,1.0,385.70000000000005
2021-02-26,1,10,test,564.6,143.4,0.12916,1.0,421.20000000000005
2021-02-26,5,10,test,136.0,127.1,0.13328,1.0,8.900000000000006
2021-02-26,10,1,test,181.1,161.1,0.14065,1.0,20.0
2021-02-26,10,5,test,110.7,111.2,0.14065,1.0,0.5
2021-02-26,10,10,test,132.5,98.8,0.14065,1.0,33.7
2021-03-31,1,10,test,573.5,161.5,0.12916,1.0,412.0
2021-03-31,5,5,test,300.6,137.2,0.13328,1.0,163.40000000000003
2021-03-31,5,10,test,103.0,121.5,0.13328,1.0,18.5
2021-03-31,10,1,test,105.5,162.5,0.14065,1.0,57.0
2021-03-31,10,5,test,78.8,112.5,0.14065,1.0,33.7
2021-03-31,10,10,test,83.0,100.1,0.14065,1.0,17.099999999999994
2021-04-30,1,10,test,234.2,139.7,0.12916,1.0,94.5
2021-04-30,5,5,test,169.5,138.7,0.13328,1.0,30.80000000000001
2021-04-30,5,10,test,91.8,115.0,0.13328,1.0,23.200000000000003
2021-04-30,10,1,test,89.8,163.4,0.14065,1.0,73.60000000000001
2021-04-30,10,5,test,73.2,119.3,0.14065,1.0,46.099999999999994
2021-04-30,10,10,test,76.4,96.0,0.14065,1.0,19.599999999999994
2021-05-31,1,10,test,237.2,150.5,0.12916,1.0,86.69999999999999
2021-05-31,5,5,test,282.8,130.2,0.13328,1.0,152.60000000000002
2021-05-31,5,10,test,98.5,126.7,0.13328,1.0,28.200000000000003
2021-05-31,10,1,test,103.8,162.8,0.14065,1.0,59.000000000000014
2021-05-31,10,5,test,78.3,115.2,0.14065,1.0,36.900000000000006
2021-05-31,10,10,test,80.8,100.5,0.14065,1.0,19.700000000000003
2021-06-30,1,10,test,250.5,151.5,0.12916,1.0,99.0
2021-06-30,5,5,test,288.4,134.8,0.13328,1.0,153.59999999999997
2021-06-30,5,10,test,100.3,122.8,0.13328,1.0,22.5
2021-06-30,10,1,test,107.6,163.4,0.14065,1.0,55.80000000000001
2021-06-30,10,5,test,81.8,108.4,0.14065,1.0,26.60000000000001
2021-06-30,10,10,test,86.7,102.5,0.14065,1.0,15.799999999999997
2021-07-30,1,10,test,704.0,168.8,0.12916,1.0,535.2
2021-07-30,5,5,test,208.3,136.3,0.13328,1.0,72.0
2021-07-30,5,10,test,276.2,120.3,0.13328,1.0,155.89999999999998
2021-07-30,10,1,test,194.9,167.4,0.14065,1.0,27.5
2021-07-30,10,5,test,205.8,120.5,0.14065,1.0,85.30000000000001
2021-07-30,10,10,test,193.9,100.3,0.14065,1.0,93.60000000000001
2021-08-31,5,10,test,243.2,129.0,0.13328,1.0,114.19999999999999
2021-08-31,10,5,test,173.4,112.7,0.14065,1.0,60.7
2021-09-30,1,10,test,188.4,144.5,0.12916,1.0,43.900000000000006
2021-09-30,5,5,test,170.9,134.5,0.13328,1.0,36.400000000000006
2021-09-30,5,10,test,94.0,121.0,0.13328,1.0,27.0
2021-09-30,10,1,test,106.8,158.8,0.14065,1.0,52.000000000000014
2021-09-30,10,5,test,83.0,109.0,0.14065,1.0,26.0
2021-09-30,10,10,test,86.2,94.3,0.14065,1.0,8.099999999999994
2021-10-29,1,10,test,194.7,146.5,0.12916,1.0,48.19999999999999
2021-10-29,5,5,test,218.6,129.9,0.13328,1.0,88.69999999999999
2021-10-29,5,10,test,318.9,117.8,0.13328,1.0,201.09999999999997
2021-10-29,10,1,test,178.5,147.6,0.14065,1.0,30.900000000000006
2021-10-29,10,5,test,208.0,109.5,0.14065,1.0,98.5
2021-10-29,10,10,test,180.9,100.7,0.14065,1.0,80.2
2021-11-30,1,10,test,608.4,161.6,0.12916,1.0,446.79999999999995
2021-11-30,5,10,test,269.9,123.2,0.13328,1.0,146.7
2021-11-30,10,1,test,177.0,149.2,0.14065,1.0,27.80000000000001
2021-11-30,10,5,test,194.9,115.7,0.14065,1.0,79.2
2021-12-31,1,10,test,161.8,145.0,0.12916,1.0,16.80000000000001
2021-12-31,5,5,test,188.6,134.5,0.13328,1.0,54.099999999999994
2021-12-31,5,10,test,102.1,119.2,0.13328,1.0,17.10000000000001
2021-12-31,10,1,test,110.6,152.4,0.14065,1.0,41.80000000000001
2021-12-31,10,5,test,99.1,110.1,0.14065,1.0,11.0
2021-12-31,10,10,test,114.3,97.8,0.14065,1.0,16.5
2022-01-31,1,5,test,186.9,119.4,0.12916,1.0,67.5
2022-01-31,1,10,test,115.3,139.5,0.12916,1.0,24.200000000000003
2022-01-31,5,5,test,133.5,135.4,0.13328,1.0,1.9000000000000057
2022-01-31,5,10,test,94.7,110.3,0.13328,1.0,15.599999999999994
2022-01-31,10,1,test,111.6,139.3,0.14065,1.0,27.700000000000017
2022-01-31,10,5,test,101.2,104.8,0.14065,1.0,3.5999999999999943
2022-01-31,10,10,test,141.7,96.0,0.14065,1.0,45.69999999999999
2022-02-28,1,1,test,243.8,276.1,0.12916,1.0,32.30000000000001
2022-02-28,1,5,test,107.7,106.9,0.12916,1.0,0.7999999999999972
2022-02-28,1,10,test,75.2,120.4,0.12916,1.0,45.2
2022-02-28,5,1,test,122.4,193.8,0.13328,1.0,71.4
2022-02-28,5,5,test,72.6,113.3,0.13328,1.0,40.7
2022-02-28,5,10,test,61.9,111.6,0.13328,1.0,49.699999999999996
2022-02-28,10,1,test,62.7,164.0,0.14065,1.0,101.3
2022-02-28,10,5,test,62.4,100.6,0.14065,1.0,38.199999999999996
2022-02-28,10,10,test,71.0,86.7,0.14065,1.0,15.700000000000003
2022-03-31,1,1,test,105.9,287.0,0.12916,1.0,181.1
2022-03-31,1,5,test,82.4,90.0,0.12916,1.0,7.599999999999994
2022-03-31,1,10,test,62.5,99.9,0.12916,1.0,37.400000000000006
2022-03-31,5,1,test,105.0,206.0,0.13328,1.0,101.0
2022-03-31,5,5,test,69.4,86.0,0.13328,1.0,16.599999999999994
2022-03-31,5,10,test,55.7,97.4,0.13328,1.0,41.7
2022-03-31,10,1,test,55.9,151.3,0.14065,1.0,95.4
2022-03-31,10,5,test,55.1,82.4,0.14065,1.0,27.300000000000004
2022-03-31,10,10,test,61.2,81.1,0.14065,1.0,19.89999999999999
2022-04-29,1,1,test,72.2,281.3,0.12916,1.0,209.10000000000002
2022-04-29,1,5,test,62.7,79.5,0.12916,1.0,16.799999999999997
2022-04-29,1,10,test,52.7,92.8,0.12916,1.0,40.099999999999994
2022-04-29,5,1,test,59.0,196.6,0.13328,1.0,137.6
2022-04-29,5,5,test,46.6,92.0,0.13328,1.0,45.4
2022-04-29,5,10,test,41.4,86.6,0.13328,1.0,45.199999999999996
2022-04-29,10,1,test,36.1,136.1,0.14065,1.0,100.0
2022-04-29,10,5,test,37.1,81.6,0.14065,1.0,44.49999999999999
2022-04-29,10,10,test,41.6,,0.14065,0.0,
2022-05-31,1,1,test,64.5,276.4,0.12916,1.0,211.89999999999998
2022-05-31,1,5,test,54.9,75.4,0.12916,1.0,20.500000000000007
2022-05-31,1,10,test,45.0,92.6,0.12916,1.0,47.599999999999994
2022-05-31,5,1,test,49.6,189.4,0.13328,1.0,139.8
2022-05-31,5,5,test,40.1,97.2,0.13328,1.0,57.1
2022-05-31,5,10,test,36.0,85.7,0.13328,1.0,49.7
2022-05-31,10,1,test,31.8,134.8,0.14065,1.0,103.00000000000001
2022-05-31,10,5,test,32.0,82.3,0.14065,1.0,50.3
2022-05-31,10,10,test,34.1,75.8,0.14065,1.0,41.699999999999996
2022-06-30,1,1,test,68.2,263.1,0.12916,1.0,194.90000000000003
2022-06-30,1,5,test,57.2,82.1,0.12916,1.0,24.89999999999999
2022-06-30,1,10,test,46.0,84.0,0.12916,1.0,38.0
2022-06-30,5,1,test,44.0,167.6,0.13328,1.0,123.6
2022-06-30,5,5,test,36.6,84.5,0.13328,1.0,47.9
2022-06-30,5,10,test,32.5,85.9,0.13328,1.0,53.400000000000006
2022-06-30,10,1,test,29.6,121.8,0.14065,1.0,92.19999999999999
2022-06-30,10,5,test,29.0,77.4,0.14065,1.0,48.400000000000006
2022-06-30,10,10,test,30.9,67.9,0.14065,1.0,37.00000000000001
2022-07-29,1,1,test,107.6,258.5,0.12916,1.0,150.9
2022-07-29,1,5,test,83.7,92.9,0.12916,1.0,9.200000000000003
2022-07-29,1,10,test,61.4,114.7,0.12916,1.0,53.300000000000004
2022-07-29,5,1,test,57.3,170.5,0.13328,1.0,113.2
2022-07-29,5,5,test,47.4,97.1,0.13328,1.0,49.699999999999996
2022-07-29,5,10,test,42.8,92.2,0.13328,1.0,49.400000000000006
2022-07-29,10,1,test,35.8,122.6,0.14065,1.0,86.8
2022-07-29,10,5,test,38.0,85.7,0.14065,1.0,47.7
2022-07-29,10,10,test,42.9,79.5,0.14065,1.0,36.6
2022-08-31,1,1,test,62.8,273.2,0.12916,1.0,210.39999999999998
2022-08-31,1,5,test,60.7,76.7,0.12916,1.0,16.0
2022-08-31,1,10,test,50.7,99.4,0.12916,1.0,48.7
2022-08-31,5,1,test,50.6,149.0,0.13328,1.0,98.4
2022-08-31,5,5,test,41.1,85.2,0.13328,1.0,44.1
2022-08-31,5,10,test,36.2,86.7,0.13328,1.0,50.5
2022-08-31,10,1,test,34.1,105.2,0.14065,1.0,71.1
2022-08-31,10,5,test,34.1,74.8,0.14065,1.0,40.699999999999996
2022-08-31,10,10,test,35.8,69.5,0.14065,1.0,33.7
2022-09-30,1,1,test,51.1,287.2,0.12916,1.0,236.1
2022-09-30,1,5,test,53.1,63.5,0.12916,1.0,10.399999999999999
2022-09-30,1,10,test,49.3,88.8,0.12916,1.0,39.5
2022-09-30,5,1,test,43.7,137.6,0.13328,1.0,93.89999999999999
2022-09-30,5,5,test,39.2,71.6,0.13328,1.0,32.39999999999999
2022-09-30,5,10,test,36.5,78.0,0.13328,1.0,41.5
2022-09-30,10,1,test,33.6,95.8,0.14065,1.0,62.199999999999996
2022-09-30,10,5,test,34.3,62.3,0.14065,1.0,28.0
2022-09-30,10,10,test,37.9,64.7,0.14065,1.0,26.800000000000004
2022-10-31,1,1,test,42.7,261.9,0.12916,1.0,219.2
2022-10-31,1,5,test,46.9,62.0,0.12916,1.0,15.100000000000001
2022-10-31,1,10,test,46.5,93.7,0.12916,1.0,47.2
2022-10-31,5,1,test,42.3,132.0,0.13328,1.0,89.7
2022-10-31,5,5,test,37.7,71.7,0.13328,1.0,34.0
2022-10-31,5,10,test,35.3,82.7,0.13328,1.0,47.400000000000006
2022-10-31,10,1,test,31.6,94.4,0.14065,1.0,62.800000000000004
2022-10-31,10,5,test,31.4,61.4,0.14065,1.0,30.0
2022-10-31,10,10,test,33.6,61.8,0.14065,1.0,28.199999999999996
2022-11-30,1,1,test,41.9,248.8,0.12916,1.0,206.9
2022-11-30,1,5,test,49.8,74.4,0.12916,1.0,24.60000000000001
2022-11-30,1,10,test,48.4,110.9,0.12916,1.0,62.50000000000001
2022-11-30,5,1,test,48.4,129.7,0.13328,1.0,81.29999999999998
2022-11-30,5,5,test,42.6,83.1,0.13328,1.0,40.49999999999999
2022-11-30,5,10,test,39.9,90.0,0.13328,1.0,50.1
2022-11-30,10,1,test,35.8,87.6,0.14065,1.0,51.8
2022-11-30,10,5,test,36.5,63.4,0.14065,1.0,26.9
2022-11-30,10,10,test,39.7,69.6,0.14065,1.0,29.89999999999999
2022-12-30,1,1,test,34.0,238.5,0.12916,1.0,204.5
2022-12-30,1,5,test,39.6,61.9,0.12916,1.0,22.299999999999997
2022-12-30,1,10,test,38.3,106.5,0.12916,1.0,68.2
2022-12-30,5,1,test,37.4,115.7,0.13328,1.0,78.30000000000001
2022-12-30,5,5,test,33.9,72.3,0.13328,1.0,38.4
2022-12-30,5,10,test,33.0,74.9,0.13328,1.0,41.900000000000006
2022-12-30,10,1,test,30.6,77.4,0.14065,1.0,46.800000000000004
2022-12-30,10,5,test,31.4,56.5,0.14065,1.0,25.1
2022-12-30,10,10,test,33.6,62.5,0.14065,1.0,28.9
2023-01-31,1,1,test,28.7,213.3,0.12916,1.0,184.60000000000002
2023-01-31,1,5,test,35.7,79.3,0.12916,1.0,43.599999999999994
2023-01-31,1,10,test,35.5,114.7,0.12916,1.0,79.2
2023-01-31,5,1,test,36.0,104.7,0.13328,1.0,68.7
2023-01-31,5,5,test,32.8,75.3,0.13328,1.0,42.5
2023-01-31,5,10,test,31.2,86.6,0.13328,1.0,55.39999999999999
2023-01-31,10,1,test,28.9,74.9,0.14065,1.0,46.00000000000001
2023-01-31,10,5,test,29.4,63.4,0.14065,1.0,34.0
2023-01-31,10,10,test,31.4,65.0,0.14065,1.0,33.6
2023-02-28,1,1,test,28.1,212.2,0.12916,1.0,184.1
2023-02-28,1,5,test,34.1,60.8,0.12916,1.0,26.699999999999996
2023-02-28,1,10,test,33.2,113.5,0.12916,1.0,80.3
2023-02-28,5,1,test,34.6,96.7,0.13328,1.0,62.1
2023-02-28,5,5,test,31.5,69.1,0.13328,1.0,37.599999999999994
2023-02-28,5,10,test,29.5,81.5,0.13328,1.0,52.0
2023-02-28,10,1,test,26.9,70.4,0.14065,1.0,43.50000000000001
2023-02-28,10,5,test,26.8,57.4,0.14065,1.0,30.599999999999998
2023-02-28,10,10,test,28.2,61.3,0.14065,1.0,33.099999999999994
2023-03-31,1,1,test,37.6,212.3,0.12916,1.0,174.70000000000002
2023-03-31,1,5,test,39.8,83.0,0.12916,1.0,43.2
2023-03-31,1,10,test,36.1,123.4,0.12916,1.0,87.30000000000001
2023-03-31,5,1,test,37.1,105.4,0.13328,1.0,68.30000000000001
2023-03-31,5,5,test,33.9,79.8,0.13328,1.0,45.9
2023-03-31,5,10,test,31.3,85.8,0.13328,1.0,54.5
2023-03-31,10,1,test,28.1,68.6,0.14065,1.0,40.49999999999999
2023-03-31,10,5,test,27.9,61.9,0.14065,1.0,34.0
2023-03-31,10,10,test,29.3,67.1,0.14065,1.0,37.8
2023-04-28,1,1,test,41.6,170.6,0.12916,1.0,129.0
2023-04-28,1,5,test,42.4,84.9,0.12916,1.0,42.50000000000001
2023-04-28,1,10,test,36.5,125.3,0.12916,1.0,88.8
2023-04-28,5,1,test,39.9,100.1,0.13328,1.0,60.199999999999996
2023-04-28,5,5,test,34.7,79.2,0.13328,1.0,44.5
2023-04-28,5,10,test,31.1,94.0,0.13328,1.0,62.9
2023-04-28,10,1,test,29.3,64.6,0.14065,1.0,35.3
2023-04-28,10,5,test,28.3,63.1,0.14065,1.0,34.8
2023-04-28,10,10,test,28.7,68.9,0.14065,1.0,40.2
2023-05-31,1,1,test,37.5,170.7,0.12916,1.0,133.2
2023-05-31,1,5,test,40.4,86.4,0.12916,1.0,46.00000000000001
2023-05-31,1,10,test,36.4,126.9,0.12916,1.0,90.5
2023-05-31,5,1,test,39.0,88.2,0.13328,1.0,49.2
2023-05-31,5,5,test,34.7,85.4,0.13328,1.0,50.7
2023-05-31,5,10,test,31.7,90.7,0.13328,1.0,59.0
2023-05-31,10,1,test,28.9,64.6,0.14065,1.0,35.699999999999996
2023-05-31,10,5,test,28.3,66.3,0.14065,1.0,38.0
2023-05-31,10,10,test,28.7,68.7,0.14065,1.0,40.0
2023-06-30,1,1,test,31.6,141.2,0.12916,1.0,109.6
2023-06-30,1,5,test,36.3,79.8,0.12916,1.0,43.5
2023-06-30,1,10,test,34.2,134.3,0.12916,1.0,100.10000000000001
2023-06-30,5,1,test,39.4,79.4,0.13328,1.0,40.00000000000001
