epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,loss_l2_vfeat,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,gnorm_vfeat,lr,fwd_bias_diag_bp,delta_norm,W_norm,d_expiry_norm,d_tenor_norm,d_global_norm,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
512,4567.2,8.295,1.1626493176445365,0.46517781913280487,0.00047454237937927246,0.0026062061078846455,0.0017327337118331343,0.0006967927183723077,1.0,1.0,,0,1.999999701976754,0.09501791604228632,0.007498982202584446,0.05570070781703057,0.00010069742265960015,-18.924999999999997,0.8596879839897156,0.9976698160171509,0.17590367794036865,0.14881286025047302,0.12885980308055878,0.3921707272529602,0.40273329615592957,0.39822039008140564,,,,,,,,,
513,4575.9,8.724,0.3697424456477165,0.5985576957464218,0.0004746251070173457,0.002606548136100173,0.0017348197288811207,0.0006972777919145301,1.0,1.0,,0,1.9999998211860577,0.2986356218029984,0.04323713988084794,0.08731396031685947,0.00010037371302759829,57.475,0.8601202964782715,0.9980255961418152,0.17600145936012268,0.14902552962303162,0.1289745569229126,0.3922834098339081,0.4027646481990814,0.39823099970817566,,,,,,,,,
514,4585.0,9.065,0.1719320695847273,0.38234803080558777,0.00047473008453380316,0.00260641030035913,0.0017366879037581384,0.0006987697415752336,1.0,0.9999302455357143,,0,1.9999999403953543,0.14885775075369495,0.013250392272937506,0.04425075596695536,0.00010004999999999995,9.4375,0.8607073426246643,0.9985840320587158,0.17618176341056824,0.14917926490306854,0.12908603250980377,0.39232686161994934,0.4028017222881317,0.39823827147483826,,,,,,,,,
515,4593.3,8.268,0.1906414031982422,0.4042274169623852,0.0004747615093947388,0.002607604139484465,0.0017392566369380802,0.0006999804609222338,1.0,1.0,,0,1.9999997615814067,0.21862158028622772,0.025086837925027507,0.058157564649127184,9.972628697240163e-05,12.874999999999998,0.8615430593490601,0.9995287656784058,0.17631655931472778,0.14926281571388245,0.12917236983776093,0.3923322260379791,0.4028075933456421,0.3982197642326355,,,,,,,,,
516,4602.4,9.18,0.24509675661101937,0.39690304547548294,0.00047475079190917313,0.0026093862834386528,0.0017428919381927699,0.0007007337553659454,1.0,1.0,,0,1.999999880790707,0.17955610664692181,0.010900511453774719,0.24906530776230112,9.940257734039978e-05,-2.950000000000001,0.8624864816665649,1.0006057024002075,0.17642392218112946,0.14933036267757416,0.12923189997673035,0.39237573742866516,0.4028010368347168,0.3982008397579193,,,,,,,,,
517,4610.6,8.158,0.10356888873502612,0.44661278277635574,0.0004747728744405322,0.002609715855214745,0.0017469658923801035,0.0007013678550720215,1.0,1.0,,0,1.999999880790707,0.13748573356548524,0.011056021497042136,0.06987569068875911,9.907887449955525e-05,-12.412500000000001,0.8637136220932007,1.0021021366119385,0.17647682130336761,0.14936025440692902,0.129246324300766,0.3923959732055664,0.402854323387146,0.39815279841423035,,,,,,,,,
518,4618.5,7.931,0.5414005927741528,0.35320426523685455,0.0004748396822833456,0.0026090306928381324,0.0017512710182927549,0.0007019321055850014,1.0,1.0,,0,1.9999998211860577,0.17177639409865936,0.011317410584084964,0.3402420428492697,9.875518184535774e-05,51.662499999999994,0.8643064498901367,1.0027196407318115,0.17657218873500824,0.14943668246269226,0.1293124109506607,0.3924020826816559,0.4029741585254669,0.3981349468231201,,,,,,,,,
519,4626.4,7.831,0.18395403213799,0.4115678668022156,0.0004748409482999705,0.0026072085020132363,0.001753008458763361,0.0007023409416433424,1.0,1.0,,0,1.9999998211860577,0.14930440269408318,0.0027875574778495216,0.09180144003159818,9.843150277318992e-05,3.5199999999999987,0.8648781776428223,1.003311038017273,0.17658604681491852,0.1494469940662384,0.12930923700332642,0.3923047184944153,0.40297040343284607,0.3981086015701294,,,,,,,,,
520,4635.1,8.701,0.11495630466379225,0.41129548102617264,0.0004747779166791588,0.002606462046969682,0.0017556056554894894,0.0007025314553175122,1.0,1.0,,0,1.999999880790707,0.11495450501441924,0.006261154424098581,0.04371941175166192,9.810784067829216e-05,13.999999999999996,0.8656493425369263,1.0041788816452026,0.17668655514717102,0.14946965873241425,0.12932108342647552,0.39226415753364563,0.40300828218460083,0.39810994267463684,,,,,,,,,
521,4643.9,8.821,0.10172869078814983,0.2988470755517483,0.00047478097258135676,0.002607132075354457,0.0017584730230737478,0.0007032115245237947,1.0,1.0,,0,1.999999523162785,0.0728379027111645,0.002979966952914448,0.040714902076662944,9.77841989557267e-05,9.962499999999999,0.8660762906074524,1.0045673847198486,0.17688095569610596,0.1495947241783142,0.12940621376037598,0.3922128677368164,0.40301719307899475,0.39818069338798523,,,,,,,,,
522,4652.8,8.896,0.13605704065412283,0.46876396983861923,0.00047482282388955355,0.0026078734663315117,0.0017602060688659549,0.0007046641694614664,1.0,1.0,,0,1.999999880790707,0.17593264418078744,0.02529009762231437,0.07824871951193713,9.746058100034201e-05,11.812499999999996,0.8667190074920654,1.0052533149719238,0.17703764140605927,0.14978142082691193,0.12954814732074738,0.39214175939559937,0.40313905477523804,0.3981955945491791,,,,,,,,,
523,4661.4,8.636,0.19006458390504122,0.45974259078502655,0.00047489464486716315,0.0026099932147189975,0.0017625163891352713,0.000706217106198892,1.0,1.0,,0,1.9999998211860577,0.10965821731503424,0.0029499105998296348,0.06340974078244688,9.713699020673735e-05,27.75714285714286,0.8673038482666016,1.00586998462677,0.17721767723560333,0.1499740183353424,0.12970981001853943,0.3921000361442566,0.40328559279441833,0.39820989966392517,,,,,,,,,
524,4670.9,9.499,0.21625114046037197,0.5697178691625595,0.0004749662184622139,0.002611661038827151,0.0017645694606471807,0.0007078192866174504,1.0,1.0,,0,1.999999582767443,0.1802540224145004,0.009986744844096973,0.10566289900211417,9.681342996922701e-05,8.2125,0.8678109049797058,1.0063832998275757,0.17740868031978607,0.15013951063156128,0.1298595666885376,0.39205074310302734,0.40332528948783875,0.3982444107532501,,,,,,,,,
525,4679.4,8.522,0.20010632369667292,0.5934616774320602,0.0004749868967337534,0.0026117333327420056,0.0017671349924057722,0.0007094488973962143,1.0,1.0,,0,1.999999523162785,0.12395674121125405,0.007598896342563021,0.05985374619776722,9.648990368180478e-05,32.72857142857142,0.8687485456466675,1.0075486898422241,0.17766207456588745,0.15029548108577728,0.12999005615711212,0.3920590877532959,0.40333762764930725,0.3982628881931305,,,,,,,,,
526,4688.1,8.708,0.16855098400264978,0.48789727687835693,0.0004749987419927493,0.002612550975754857,0.001772407500538975,0.000711011205567047,1.0,1.0,,0,1.999999463558125,0.16175985718001143,0.011518753643508786,0.07735303265565659,9.616641473810829e-05,-11.600000000000001,0.8702498078346252,1.0095233917236328,0.1778476983308792,0.15043452382087708,0.13010616600513458,0.392066091299057,0.40328866243362427,0.39827224612236023,,,,,,,,,
527,4696.8,8.704,0.10126649495214224,0.49417974054813385,0.0004749745494336821,0.0026131492340937257,0.0017782413924578577,0.0007124721159925684,1.0,1.0,,0,2.0,0.23219701364017978,0.013142565512760952,0.21696456446656368,9.584296653138357e-05,-8.014285714285714,0.8712743520736694,1.0108226537704468,0.1780470907688141,0.15064078569412231,0.1302708238363266,0.3920992612838745,0.40325039625167847,0.39827898144721985,,,,,,,,,
528,4706.4,9.601,1.1753007252700627,0.4828050145879388,0.0004749739819089882,0.0026121812406927347,0.0017820218345150352,0.0007142172835301608,1.0,1.0,,0,1.999999701976754,0.44630470498883107,0.06598822064386492,0.09130970742571554,9.551956245444915e-05,-1.5250000000000012,0.8722947835922241,1.0120551586151123,0.17815153300762177,0.15084901452064514,0.13037827610969543,0.39207690954208374,0.4032495617866516,0.3982566297054291,,,,,,,,,
529,4715.0,8.558,0.19097342737950385,0.31187594309449196,0.0004748914434458129,0.002611932286527008,0.001788269291864708,0.0007151401659939438,1.0,1.0,,0,1.9999991059301285,0.09461484298686525,0.0025313188038411654,0.11244916951379882,9.519620589966086e-05,-17.937500000000004,0.8740212321281433,1.0142817497253418,0.17819592356681824,0.15098010003566742,0.1304154098033905,0.3919740915298462,0.40319252014160156,0.39825576543807983,,,,,,,,,
530,4722.8,7.83,0.1229341784492135,0.33406034111976624,0.00047480759531026706,0.0026128264144062996,0.0017946795851457864,0.0007158291118685156,1.0,1.0,,0,1.999999582767443,0.3690065715735736,0.013856358134049711,0.3501888379861699,9.487290025887587e-05,32.8625,0.8751074075698853,1.0156278610229492,0.17826268076896667,0.151113823056221,0.1304973065853119,0.39192745089530945,0.40319088101387024,0.3982994258403778,,,,,,,,,
531,4731.3,8.511,0.09590528439730406,0.48017845302820206,0.00047482375521212816,0.002614744706079364,0.0017988376785069704,0.0007168797019403428,1.0,1.0,,0,1.999999880790707,0.15227019195438254,0.0024637948019081797,0.1539499964965787,9.454964892341738e-05,25.371428571428567,0.8760586977005005,1.0167902708053589,0.17839206755161285,0.15126833319664001,0.13061310350894928,0.3919115960597992,0.40323808789253235,0.39830201864242554,,,,,,,,,
532,4740.9,9.532,0.4553314847871661,0.5166217684745789,0.00047483688103966415,0.002616446290630847,0.001803103310521692,0.0007180628890637308,1.0,1.0,,0,1.9999997615814067,0.11471720697127179,0.012055679300180016,0.05077620807076284,9.422645528403903e-05,-16.2875,0.8771020174026489,1.0180283784866333,0.17849303781986237,0.1514430046081543,0.13070224225521088,0.3918946087360382,0.4033007025718689,0.39823833107948303,,,,,,,,,
533,4750.4,9.521,0.18310282938182354,0.5347439423203468,0.0004748473293147981,0.0026176190585829318,0.0018066024931613356,0.0007193942146841437,1.0,1.0,,0,2.000000119209286,0.4349028011913569,0.05306039911842759,0.12551189452774567,9.390332273088904e-05,23.637500000000003,0.8778166770935059,1.0188202857971191,0.17867091298103333,0.1516326516866684,0.13081088662147522,0.3919113576412201,0.4034251868724823,0.3981800675392151,,,,,,,,,
534,4758.7,8.281,0.14446435868740082,0.4556287117302418,0.00047491250006714836,0.002617476391606033,0.0018101039458997548,0.0007206442242022604,1.0,1.0,,0,1.999999463558125,0.11749105477143744,0.011259609198941485,0.05644937559621032,9.358025465347507e-05,-10.1875,0.8788543343544006,1.0200815200805664,0.17883002758026123,0.15172506868839264,0.13085760176181793,0.39194706082344055,0.4035322666168213,0.39809224009513855,,,,,,,,,
535,4766.6,7.905,0.2763443156145513,0.5879521891474724,0.00047492783050984144,0.00261788530042395,0.001814759918488562,0.000721855103620328,1.0,1.0,,0,1.999999880790707,0.24649688270318904,0.013305109563700046,0.1302052936596518,9.325725444062836e-05,13.562500000000004,0.8799536824226379,1.0214567184448242,0.17902882397174835,0.15190421044826508,0.13096922636032104,0.39192986488342285,0.40352821350097656,0.39806273579597473,,,,,,,,,
536,4774.8,8.235,0.3238884247839451,0.43989963456988335,0.0004748885112348944,0.0026179521810263395,0.001819766272092238,0.0007234981894725934,1.0,1.0,,0,1.9999997615814067,0.07127820750445539,0.0025729340377768257,0.02919545537620266,9.293432548046829e-05,-3.500000000000007,0.8811008334159851,1.0229263305664062,0.17929430305957794,0.15209412574768066,0.13112008571624756,0.391990065574646,0.4035036265850067,0.3980247378349304,,,,,,,,,
537,4782.7,7.866,0.17609665542840958,0.4260101765394211,0.00047491357690887526,0.0026191669749096036,0.001823755243094638,0.0007255650270963088,1.0,1.0,,0,1.999999701976754,0.14519724248589153,0.013098553391623021,0.08005690366143431,9.261147116036684e-05,60.675000000000004,0.8816527128219604,1.0235391855239868,0.17959046363830566,0.15232940018177032,0.1313251554965973,0.39208799600601196,0.40348750352859497,0.39799734950065613,,,,,,,,,
538,4791.6,8.946,0.24642573622986674,0.6070410758256912,0.00047496467595919967,0.0026206784532405436,0.0018254857568535954,0.0007281269499799237,1.0,1.0,,0,1.9999999403953543,0.20738278764231308,0.016438290518017963,0.08853371770907363,9.22886948669131e-05,16.65,0.882017195224762,1.0238804817199707,0.17996832728385925,0.15260621905326843,0.13162434101104736,0.39219850301742554,0.4035295248031616,0.3979644477367401,,,,,,,,,
539,4799.7,8.077,0.16723808785900474,0.39722946286201477,0.00047508865100098774,0.002622187545057386,0.0018262945814058185,0.0007310770888580009,1.0,1.0,,0,1.13498059335998,0.16564971797123906,0.025342145358796822,0.10407069405683445,9.196599998587758e-05,14.900000000000002,0.8821244835853577,1.0238538980484009,0.18030963838100433,0.15285739302635193,0.13189072906970978,0.3923029601573944,0.40361711382865906,0.39795538783073425,,,,,,,,,
540,4808.7,8.961,0.17544566793367267,0.5744132027029991,0.0004752112363348715,0.0026242786552757025,0.0018278654606547207,0.0007335891859838739,1.0,1.0,,0,1.9999996423720994,0.11144381188352734,0.011222979391068469,0.06422734360700744,9.164338990217694e-05,-21.0625,0.8829805254936218,1.0248894691467285,0.18061019480228424,0.15304560959339142,0.1321050524711609,0.39240023493766785,0.4036775231361389,0.39790719747543335,,,,,,,,,
541,4817.4,8.776,0.1871508494950831,0.29825784265995026,0.00047529672883683816,0.0026265744236297905,0.00183102473965846,0.0007356947171501815,1.0,1.0,,0,1.9999997615814067,0.2625808927520097,0.030930128125349666,0.10419794348210745,9.132086799983829e-05,6.550000000000001,0.8834502696990967,1.025346040725708,0.18089978396892548,0.15321515500545502,0.13229233026504517,0.3924946188926697,0.40372949838638306,0.3978866934776306,,,,,,,,,
542,4826.2,8.732,0.09573563560843468,0.35676025599241257,0.0004754393739858642,0.0026302108308300376,0.001831519475672394,0.0007378586451523006,1.0,1.0,,0,1.9999998211860577,0.0294346045530615,0.0011490070532615428,0.04684999973970041,9.099843766196376e-05,23.2,0.8833398222923279,1.0249887704849243,0.1812356561422348,0.15339913964271545,0.1324947476387024,0.3926277458667755,0.40384137630462646,0.39792051911354065,,,,,,,,,
543,4834.5,8.338,0.29702156921848655,0.4860365651547909,0.000475650915177539,0.002633403579238802,0.001830621127737686,0.0007401135517284274,1.0,1.0,,0,1.999999880790707,0.13126684560413723,0.010764577375540544,0.14238790665188278,9.067610227069504e-05,4.8375,0.8835282921791077,1.025050401687622,0.1815277487039566,0.15357562899589539,0.1326550394296646,0.39268383383750916,0.40394383668899536,0.39793315529823303,,,,,,,,,
544,4843.4,8.893,0.1354782491689548,0.5012409016489983,0.00047573980555171147,0.002636417862959206,0.0018322340620215982,0.0007421996997436509,1.0,1.0,,0,1.9999997615814067,0.1278129529158022,0.007835395612406714,0.07447438229547267,9.035386520717786e-05,24.625,0.8842235207557678,1.0258315801620483,0.18182234466075897,0.1537885218858719,0.1328430473804474,0.39266493916511536,0.40398484468460083,0.3979647159576416,,,,,,,,,
545,4852.5,9.123,0.14026051620021462,0.42247484624385834,0.00047578308294760063,0.0026393894804641604,0.0018355930806137621,0.0007442746427841485,1.0,1.0,,0,1.9999998211860577,0.19925591645706292,0.012851294717002582,0.11128193227401585,9.003172985152651e-05,14.8125,0.8850380778312683,1.0268068313598633,0.18203768134117126,0.1539517343044281,0.1329995095729828,0.39262786507606506,0.40407654643058777,0.39795348048210144,,,,,,,,,
546,4862.6,10.122,0.47485060803592205,0.4586595222353935,0.00047582449769834056,0.0026423573144711554,0.0018384921422693878,0.0007462197390850633,1.0,1.0,,0,1.9999998211860577,0.17131099902999916,0.010795222063725936,0.17081939504234409,8.970969958278843e-05,26.125,0.8854934573173523,1.027280330657959,0.1823524832725525,0.15416723489761353,0.1333095282316208,0.3926365077495575,0.40421804785728455,0.3979337811470032,,,,,,,,,
547,4871.3,8.607,0.309951881878078,0.5056636333465576,0.0004759466974064708,0.0026454232283867896,0.0018401403212919831,0.0007487781549571082,1.0,1.0,,0,1.9999997615814067,0.17600049016014574,0.012893977387439151,0.37338501399790025,8.938777777890883e-05,20.24285714285714,0.8860607743263245,1.027931809425354,0.1825886219739914,0.154379740357399,0.1335609257221222,0.3926157057285309,0.40432336926460266,0.39791634678840637,,,,,,,,,
548,4880.1,8.855,0.2132399238180369,0.3027356117963791,0.0004759535731864162,0.002646682143677026,0.001842909783590585,0.0007507623813580722,1.0,1.0,,0,2.0,0.246627780711569,0.016289024216835056,0.15706650586675214,8.9065967816695e-05,-7.924999999999999,0.8866745233535767,1.0286110639572144,0.18279370665550232,0.1545868217945099,0.13375750184059143,0.39259982109069824,0.4043887257575989,0.39788976311683655,,,,,,,,,
549,4888.2,8.058,0.3776306100189686,0.5187943950295448,0.0004760020747198723,0.0026488672592677176,0.0018446581379976124,0.0007530336297350004,1.0,1.0,,0,1.999999880790707,0.12635368447481699,0.0032742624239825483,0.06925076891947984,8.87442730717813e-05,3.8500000000000014,0.8871210813522339,1.0290699005126953,0.18308669328689575,0.15485893189907074,0.1340429186820984,0.3925672173500061,0.40445059537887573,0.3979218900203705,,,,,,,,,
550,4896.2,8.072,0.12162326322868466,0.42467181384563446,0.0004760354058817029,0.002651845687068999,0.0018468175258021802,0.00075566339364741,1.0,1.0,,0,1.999999582767443,0.11673775888437493,0.011898958636143849,0.06530896134196497,8.842269691859322e-05,19.242857142857144,0.8876575827598572,1.029664158821106,0.18336187303066254,0.15514428913593292,0.13430050015449524,0.3925659954547882,0.404495507478714,0.39790892601013184,,,,,,,,,
551,4905.1,8.88,0.12940533447545022,0.250177301466465,0.00047609519970137626,0.0026542257983237505,0.0018485579348634928,0.0007582544931210577,1.0,1.0,,0,1.9999998211860577,0.07498570898365432,0.002455663148165918,0.04828563755220011,8.810124273031255e-05,35.45,0.8879320025444031,1.0298947095870972,0.18362434208393097,0.15543337166309357,0.1345374882221222,0.3925727307796478,0.404592365026474,0.3979361057281494,,,,,,,,,
552,4914.6,9.436,0.28489131294190884,0.6149610504508018,0.00047621261182939634,0.0026568520115688443,0.001849358668550849,0.0007607335573993623,1.0,1.0,,0,2.000000119209286,0.11573013450506565,0.01200847643758001,0.10024954738984473,8.777991387884157e-05,35.162499999999994,0.8882521390914917,1.030188798904419,0.18391594290733337,0.15570268034934998,0.13475917279720306,0.3926202356815338,0.40468329191207886,0.39796000719070435,,,,,,,,,
553,4921.9,7.32,0.12923460360616446,0.4007851332426071,0.0004763360266224481,0.002658577519468963,0.00185094348853454,0.0007632044871570542,1.0,1.0,,0,1.9999996423720994,0.1816390483541665,0.015182331937363477,0.07066071978059675,8.745871373476788e-05,26.85,0.888633131980896,1.030591368675232,0.18416361510753632,0.1560131460428238,0.13501305878162384,0.39264148473739624,0.4047721028327942,0.39798450469970703,,,,,,,,,
554,4930.1,8.191,0.08545654674526304,0.4595581479370594,0.0004764070035889745,0.0026584926526993513,0.0018530313100200146,0.0007656945817871019,1.0,1.0,,0,1.999999701976754,0.14902469445744645,0.007865076918644572,0.12801971161831124,8.713764566732905e-05,6.075000000000003,0.889333188533783,1.0314443111419678,0.18434979021549225,0.1562754213809967,0.13523365557193756,0.39259278774261475,0.4048287868499756,0.39800921082496643,,,,,,,,,
555,4938.7,8.627,0.1923354547470808,0.4061751440167427,0.00047645356971770525,0.002657112490851432,0.0018550870881881565,0.0007677542889723554,1.0,1.0,,0,1.999999880790707,0.20860344046325316,0.009895936083822261,0.1921445543922808,8.681671304437715e-05,37.474999999999994,0.8894544839859009,1.0314496755599976,0.1845637559890747,0.15655243396759033,0.13548871874809265,0.39252060651779175,0.40490520000457764,0.3981002867221832,,,,,,,,,
556,4947.0,8.322,0.19260771665722132,0.48746293783187866,0.0004765457269968465,0.002655641990713775,0.001854434231063351,0.000770397309679538,1.0,1.0,,0,1.9999997615814067,0.14475537977182285,0.005775789278711853,0.059650126324324114,8.649591923234354e-05,37.775000000000006,0.8892554044723511,1.0309789180755615,0.1848735809326172,0.15688912570476532,0.13579247891902924,0.3925149738788605,0.40492790937423706,0.3982028365135193,,,,,,,,,
557,4956.0,9.028,0.3336551012471318,0.5304308980703354,0.00047660479322075844,0.0026552247582003474,0.001854159403592348,0.0007733900565654039,1.0,1.0,,0,2.000000119209286,0.144710999268509,0.004178106661949802,0.10846568504664188,8.617526759620346e-05,14.325,0.8898023366928101,1.0315529108047485,0.18515776097774506,0.1571604609489441,0.1360657811164856,0.3924930989742279,0.40485164523124695,0.3982968330383301,,,,,,,,,
558,4965.3,9.224,0.05394068220630288,0.36523687094449997,0.00047659310075687245,0.00265636172844097,0.0018566414364613593,0.0007759498112136498,1.0,1.0,,0,1.999999880790707,0.3207058991232057,0.04313001052779666,0.10227714605476766,8.585476149944095e-05,20.47142857142857,0.8904005289077759,1.0322096347808838,0.18543320894241333,0.15741625428199768,0.1363162100315094,0.39248624444007874,0.40478748083114624,0.39833617210388184,,,,,,,,,
559,4973.3,8.014,0.16142628667876124,0.32018304243683815,0.00047654708032496274,0.002656921627931297,0.0018594287685118616,0.0007782114698784426,1.0,1.0,,0,1.999999880790707,0.07740068017205191,0.005521509801627729,0.03260429050253953,8.553440430401319e-05,-1.875,0.891093909740448,1.0330158472061157,0.18565495312213898,0.15759535133838654,0.13649600744247437,0.39249736070632935,0.4047493636608124,0.39831241965293884,,,,,,,,,
560,4980.3,7.038,0.10328815318644047,0.4287225715816021,0.0004765349949593656,0.0026580680860206485,0.0018615640292409807,0.0007799775194143876,1.0,1.0,,0,1.9999998211860577,0.2813886029398896,0.03352590178553644,0.07508211626157497,8.521419937031563e-05,31.15714285714285,0.891490638256073,1.0333802700042725,0.18583209812641144,0.15772973001003265,0.13662578165531158,0.3925457000732422,0.40471604466438293,0.3983112871646881,,,,,,,,,
561,4989.0,8.704,0.4004041887819767,0.4741809517145157,0.00047654518857598305,0.0026593031361699104,0.0018633526342455298,0.0007811668765498325,1.0,1.0,,0,1.999999880790707,0.1392392180703323,0.004185721281346975,0.24564253222160237,8.48941500571465e-05,10.942857142857141,0.8920094966888428,1.0339056253433228,0.18593810498714447,0.15782207250595093,0.1367102563381195,0.3926040530204773,0.40469303727149963,0.3982759118080139,,,,,,,,,
562,4997.4,8.36,0.17607028223574162,0.658352468162775,0.0004765030389535241,0.002660631143953651,0.0018671433499548584,0.0007817171572241932,1.0,1.0,,0,1.9999998211860577,0.08759102554380606,0.002967592520032476,0.052941508266455106,8.457425972167164e-05,-61.08571428571428,0.8935867547988892,1.0359493494033813,0.18593117594718933,0.15782031416893005,0.1366947442293167,0.39260342717170715,0.4046257734298706,0.39821702241897583,,,,,,,,,
563,5006.0,8.616,0.09553953562863171,0.40064868330955505,0.0004763882461702451,0.002661883714608848,0.0018741539970505983,0.0007815197168383747,1.0,0.99993896484375,,0,1.999999880790707,0.06437862128828944,0.0008676628914010289,0.029516330712624175,8.425453171938929e-05,-6.4625,0.895018458366394,1.0377671718597412,0.1858753114938736,0.15778574347496033,0.13665491342544556,0.3926110565662384,0.4045444428920746,0.3981216549873352,,,,,,,,,
564,5014.4,8.407,0.11002160259522498,0.5441262200474739,0.000476252353109885,0.0026632846565917134,0.0018815990479197353,0.000780906222644262,1.0,1.0,,0,1.999999880790707,0.13427690159117986,0.0021400794503645495,0.11495476477367189,8.393496940409493e-05,-18.012499999999996,0.8969181776046753,1.040294885635376,0.18577829003334045,0.1577465832233429,0.13660147786140442,0.3926275372505188,0.4044981300830841,0.3980219066143036,,,,,,,,,
565,5022.2,7.841,0.09596569184213877,0.24848318099975586,0.0004761848831549287,0.0026640783762559295,0.0018885283207055181,0.0007806261564837769,1.0,1.0,,0,1.999999701976754,0.10592393643940237,0.005550727882776138,0.050339279622931464,8.361557612784604e-05,3.9000000000000017,0.8978897333145142,1.0415005683898926,0.18578055500984192,0.15777923166751862,0.13663460314273834,0.39259716868400574,0.4045194089412689,0.3979990482330322,,,,,,,,,
566,5030.6,8.323,0.7163334265351295,0.6301289796829224,0.0004761367599712685,0.002664637053385377,0.001892734580906108,0.000780818925704807,1.0,1.0,,0,1.9999997615814067,0.11744935364083789,0.013180527341498438,0.044767296830697335,8.329635524092691e-05,19.025000000000002,0.8990383148193359,1.042935848236084,0.1857607513666153,0.15780538320541382,0.13666847348213196,0.3925088047981262,0.40456074476242065,0.39793890714645386,,,,,,,,,
567,5039.4,8.817,0.34714995231479406,0.4342722222208977,0.00047606666339561343,0.002664769650436938,0.0018974333652295172,0.0007809555827407166,1.0,1.0,,0,1.9999998211860577,0.2398589833761893,0.03563519005981359,0.05074881012671501,8.297731009181364e-05,-6.085714285714287,0.8998972177505493,1.0439471006393433,0.1857663244009018,0.15784545242786407,0.1367100030183792,0.39248010516166687,0.40456441044807434,0.3979063928127289,,,,,,,,,
568,5048.1,8.716,0.3639763183891773,0.3751407042145729,0.00047603205166524276,0.0026655002147890627,0.001901196752442047,0.0007812263793312013,1.0,1.0,,0,1.9999997615814067,0.21334304333607929,0.004610650601406106,0.23515646315086564,8.265844402713881e-05,14.6625,0.9008923172950745,1.0451754331588745,0.18580475449562073,0.15788213908672333,0.1367374211549759,0.39250826835632324,0.4045386016368866,0.39787495136260986,,,,,,,,,
569,5057.9,9.765,0.04071021405979991,0.338670089840889,0.0004760274168802425,0.0026671815430745482,0.0019052113639190793,0.00078187019971665,1.0,1.0,,0,1.999999880790707,0.12348836551703567,0.010557240155989633,0.08826524976668144,8.233976039165665e-05,36.224999999999994,0.901619017124176,1.0460395812988281,0.18594184517860413,0.15799187123775482,0.1368204653263092,0.3925504684448242,0.4045169949531555,0.3978915214538574,,,,,,,,,
570,5066.6,8.73,0.14924555458128452,0.48959747701883316,0.0004760792071465403,0.002667780267074704,0.0019080943893641233,0.0007828848902136087,1.0,1.0,,0,1.9999998211860577,0.3941485796410189,0.05024977213159358,0.07721521484372476,8.202126252820758e-05,23.3375,0.9024083614349365,1.0469975471496582,0.18602824211120605,0.15807203948497772,0.13687211275100708,0.39259102940559387,0.4045754075050354,0.39788734912872314,,,,,,,,,
571,5075.1,8.483,0.34736813930794597,0.37384629249572754,0.00047613073547836393,0.002668200177140534,0.001912284642457962,0.0007832746487110853,1.0,1.0,,0,1.9999996423720994,0.12925691484120574,0.00433849352246372,0.11832440940952647,8.170295377768357e-05,14.687499999999996,0.9033049941062927,1.0480926036834717,0.18604160845279694,0.15810826420783997,0.13689075410366058,0.3925924301147461,0.4046293795108795,0.39788296818733215,,,,,,,,,
572,5083.4,8.341,0.1476747114211321,0.43500228971242905,0.00047616962547181174,0.0026679642614908516,0.0019156040216330439,0.0007837454468244687,1.0,1.0,,0,1.9999998211860577,0.13761591482210137,0.007196665880437913,0.13593924964198098,8.138483747899275e-05,-13.249999999999996,0.903931200504303,1.048815369606018,0.1861179769039154,0.15820281207561493,0.13697265088558197,0.3925466239452362,0.40466785430908203,0.39792758226394653,,,,,,,,,
573,5092.4,9.02,0.6619042195379734,0.6113321483135223,0.00047620005352655426,0.0026669035432860255,0.0019184309057891369,0.0007846396620152518,1.0,1.0,,0,1.999999880790707,0.5312899406228957,0.08142879911006008,0.13308288595352905,8.106691696902456e-05,-10.412500000000003,0.9048805236816406,1.050022006034851,0.18615621328353882,0.15830844640731812,0.13706982135772705,0.3924744427204132,0.40467047691345215,0.3979909420013428,,,,,,,,,
574,5101.1,8.667,0.1360286669805646,0.66228386759758,0.0004761937670991756,0.0026662612217478454,0.0019236044608987868,0.0007852761045796797,1.0,1.0,,0,2.000000119209286,0.5917634545385314,0.09908895488290266,0.07547274259358269,8.074919558261476e-05,33.18571428571428,0.9064472317695618,1.0521286725997925,0.18618257343769073,0.15840932726860046,0.137151837348938,0.3924030065536499,0.40465688705444336,0.3980563282966614,,,,,,,,,
575,5109.0,7.916,0.15083811432123184,0.3068380318582058,0.0004761661548400298,0.0026668785721994936,0.0019320072897244245,0.0007858820172259584,1.0,1.0,,0,1.9999997615814067,0.17903388007070406,0.018361840722963544,0.08051309555743585,8.043167665251028e-05,44.574999999999996,0.9082598686218262,1.0545744895935059,0.18617479503154755,0.15849515795707703,0.13721154630184174,0.3923342227935791,0.40465450286865234,0.398090124130249,,,,,,,,,
