time,max_mahal_dist,mean_mahal_dist,frac_mahal_gt_threshold,n_paths_absG0_lt_1e_3,n_paths_absG0_lt_1e_4,n_paths_absG0_lt_floor,min_absG0_all_paths,decoder_min_G_abs0_valid_paths,decoder_max_short_rate_err_valid_paths,n_valid_decode,frac_valid_decode,batch_error
5.916666666666666,7.801944912087793,2.4804511070804596,0.164,0,0,0,0.011081635986512333,0.011081635986512333,2.3431025540483763e-05,500,1.0,
6.0,7.843030398919274,2.4831993546394346,0.186,0,0,0,0.01062463403549329,0.01062463403549329,2.8131926122200446e-05,500,1.0,
6.083333333333333,7.820772573621622,2.4948763712028037,0.172,0,0,0,0.010701978869428598,0.010701978869428598,2.5454226293977755e-05,500,1.0,
6.166666666666666,7.975951944219942,2.515703774493654,0.166,0,0,0,0.01048570942034498,0.01048570942034498,3.0105075930118852e-05,500,1.0,
6.25,7.965709601083778,2.5096028171510505,0.17,0,0,0,0.010145174345788117,0.010145174345788117,2.788029331920322e-05,500,1.0,
6.333333333333333,8.276066618127464,2.502699805036278,0.174,0,0,0,0.009696715918234452,0.009696715918234452,3.024714144600482e-05,500,1.0,
6.416666666666666,7.812485959291741,2.4929896581284097,0.168,0,0,0,0.009477859415324369,0.009477859415324369,2.9450097386266028e-05,500,1.0,
6.5,7.8433265031613395,2.5060585005818523,0.166,0,0,0,0.009161054128634206,0.009161054128634206,2.6874304046416164e-05,500,1.0,
6.583333333333333,8.097356413504171,2.503783883719393,0.16,0,0,0,0.00886851335854638,0.00886851335854638,2.7031970559608653e-05,500,1.0,
6.666666666666666,8.184645119819569,2.521397780356214,0.176,0,0,0,0.008855828923412695,0.008855828923412695,2.5753820920050574e-05,500,1.0,
6.75,8.470090000698091,2.5434172253032057,0.166,0,0,0,0.008650449056210166,0.008650449056210166,2.9913832282589536e-05,500,1.0,
6.833333333333333,8.56261111395548,2.558695185495766,0.176,0,0,0,0.00861889685601313,0.00861889685601313,2.893940737769274e-05,500,1.0,
6.916666666666666,8.841604688923276,2.5715650548309714,0.172,0,0,0,0.008447002398333132,0.008447002398333132,2.7198622906524084e-05,500,1.0,
7.0,8.949508522564768,2.5673433465965982,0.16,0,0,0,0.008427324759866107,0.008427324759866107,3.028956369774405e-05,500,1.0,
7.083333333333333,9.572328425758174,2.5911056803105517,0.182,0,0,0,0.007859429850883577,0.007859429850883577,2.8266947565719347e-05,500,1.0,
7.166666666666666,9.270338618256826,2.6102530020455834,0.182,0,0,0,0.007642239175926192,0.007642239175926192,2.7139027581495057e-05,500,1.0,
7.25,9.938209483165616,2.596445416936317,0.19,0,0,0,0.0074722066390552466,0.0074722066390552466,2.7329674543989657e-05,500,1.0,
7.333333333333333,9.800586675980117,2.5789185318792067,0.174,0,0,0,0.007827314261235521,0.007827314261235521,2.85018055721023e-05,500,1.0,
7.416666666666666,9.898215084745031,2.5886557612220384,0.18,0,0,0,0.008468436676851338,0.008468436676851338,2.7729631500508778e-05,500,1.0,
7.5,9.892814950176335,2.572156049342215,0.174,0,0,0,0.008272193528871485,0.008272193528871485,2.9708290340595134e-05,500,1.0,
7.583333333333333,9.8396913842389,2.5982206973896984,0.172,0,0,0,0.007790548808797624,0.007790548808797624,2.9176295767346927e-05,500,1.0,
7.666666666666666,9.844378496095233,2.596467579390166,0.186,0,0,0,0.007837367067131198,0.007837367067131198,2.7213654297829348e-05,500,1.0,
7.75,9.846821169349058,2.6104967918182216,0.178,0,0,0,0.007803161760797855,0.007803161760797855,2.77196829749915e-05,500,1.0,
7.833333333333333,10.15731443255556,2.6400450947221596,0.198,0,0,0,0.0076210122123926295,0.0076210122123926295,2.9299554895258206e-05,500,1.0,
7.916666666666666,10.067479229633607,2.649206336555925,0.192,0,0,0,0.008020342403635371,0.008020342403635371,3.0227808005968415e-05,500,1.0,
8.0,9.670242081012137,2.658010412332778,0.19,0,0,0,0.007711187333450574,0.007711187333450574,2.7639237770202274e-05,500,1.0,
8.083333333333332,9.710856810560395,2.66894788663761,0.2,0,0,0,0.00841531115763175,0.00841531115763175,2.8501276598730252e-05,500,1.0,
8.166666666666666,9.345621572849602,2.6747028930083343,0.186,0,0,0,0.008630934405155983,0.008630934405155983,2.8477905199386644e-05,500,1.0,
8.25,9.4194754449722,2.6746301890888837,0.188,0,0,0,0.008975667107639949,0.008975667107639949,3.109230128071905e-05,500,1.0,
8.333333333333332,9.048350177077307,2.6555695644093014,0.198,0,0,0,0.009424351738117103,0.009424351738117103,2.9939196546438507e-05,500,1.0,
8.416666666666666,8.88717918146559,2.679644930416946,0.186,0,0,0,0.009179800204610379,0.009179800204610379,3.153033678626738e-05,500,1.0,
8.5,9.193889170442624,2.6939140134952657,0.19,0,0,0,0.008927222381608764,0.008927222381608764,3.466450413869976e-05,500,1.0,
