epoch,time_total_sec,time_interval_sec,loss_vol,loss_drift,loss_eig,loss_l2,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,gnorm_scale,lr,lambda_min_KQ,Lambda_norm_fro,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
193,1525.8,7.515,3.625783085823059,4.446180641651154,0.0,2.4657729682076024e-05,1.0,0.844482421875,5.2951848771837025,0,5.00000019073486,1.9999997615814067,0.00047219146101458925,0.07802363485097885,0.4986836016178131,0.09622559696435928,0.23690596222877502,0.036753393709659576,0.05034317076206207,0.060899876058101654,-222.72499999999997,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
194,1533.8,7.939,2.5446478128433228,5.089365005493164,0.0,2.4974952339107404e-05,1.0,0.8306884765625,5.2951848771837025,0,5.000000381469712,2.0,0.0004718113437199305,0.07854074239730835,0.5015748739242554,0.09705577790737152,0.24075956642627716,0.03668229281902313,0.05006130784749985,0.06071992591023445,-151.2375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
195,1541.9,8.079,3.3676132559776306,5.049644947052002,0.0,2.5274120162066538e-05,1.0,0.82952880859375,5.2951848771837025,0,5.0,1.999999880790707,0.00047142880127874607,0.07961641252040863,0.5045886039733887,0.0979534164071083,0.24488170444965363,0.03667508438229561,0.049737464636564255,0.060519419610500336,-63.1875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
196,1549.6,7.74,3.478888154029846,6.490394830703735,0.0,2.556597155489726e-05,1.0,0.8475341796875,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.00047104383787445887,0.08043748885393143,0.5072880983352661,0.09870260208845139,0.24890483915805817,0.036471620202064514,0.049089256674051285,0.06034470722079277,-262.3125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
197,1557.7,8.09,3.262721061706543,3.8943009972572327,0.0,2.581175613158848e-05,1.0,0.81976318359375,5.2951848771837025,0,5.0000005722045575,2.0,0.00047065645771696705,0.08096089214086533,0.5094292759895325,0.09930561482906342,0.25213831663131714,0.03631385788321495,0.04860731214284897,0.060162968933582306,-112.6625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
198,1565.7,8.055,2.626718819141388,7.562615633010864,0.0,2.6020577024610247e-05,1.0,0.83123779296875,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.00047026666504259787,0.08126620203256607,0.5110365152359009,0.09981557726860046,0.2549777626991272,0.03608802333474159,0.04825693741440773,0.05993960425257683,-174.89999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
199,1574.0,8.222,3.292670965194702,7.6830527782440186,0.0,2.618200142023852e-05,1.0,0.83270263671875,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.00046987446411406164,0.08066599816083908,0.5128275156021118,0.09988778084516525,0.2565940320491791,0.035693131387233734,0.04796014353632927,0.05930381640791893,-272.2375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
200,1582.2,8.226,3.279800534248352,7.428206086158752,0.0,2.6353470275353175e-05,1.0,0.8193359375,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.00046947985922040486,0.07914827018976212,0.5142328143119812,0.09944458305835724,0.25611475110054016,0.035571932792663574,0.047462593764066696,0.058629050850868225,-243.66249999999997,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
201,1590.3,8.083,3.080207735300064,6.3557045459747314,0.0,2.648818508532713e-05,1.0,0.83172607421875,5.2951848771837025,0,5.0000005722045575,2.0,0.0004690828546769634,0.07813101261854172,0.5154916048049927,0.09894735366106033,0.25559404492378235,0.03547559306025505,0.046816710382699966,0.057903092354536057,-180.96249999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
202,1598.5,8.258,2.991610825061798,6.719348073005676,0.0,2.66254442067293e-05,1.0,0.81280517578125,5.2951848771837025,0,5.0,1.9999999403953543,0.0004686834548253154,0.07717370986938477,0.5167975425720215,0.09842822700738907,0.25456881523132324,0.03525790199637413,0.04647829011082649,0.05740787833929062,-137.9625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
203,1606.8,8.276,2.174567371606827,4.677690505981445,0.0,2.677702332221088e-05,1.0,0.829833984375,5.2951848771837025,0,5.000000381469712,2.0,0.00046828166403323354,0.07651269435882568,0.5187715291976929,0.09862230718135834,0.25611287355422974,0.03498610854148865,0.04634850099682808,0.05704174190759659,-140.6,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
204,1615.0,8.146,2.7858082056045532,7.396962285041809,0.0,2.7004268758901162e-05,1.0,0.82354736328125,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.00046787748669463767,0.07645568251609802,0.5211735367774963,0.09925244748592377,0.2592208981513977,0.03479417786002159,0.04614832624793053,0.056846391409635544,-250.57500000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
205,1623.1,8.167,2.974818229675293,6.2483033537864685,0.0,2.725480135268299e-05,1.0,0.82769775390625,5.2951848771837025,0,4.999999809265133,2.0,0.0004674709272295464,0.07706594467163086,0.5235411524772644,0.09969792515039444,0.26201072335243225,0.0346030592918396,0.045764628797769547,0.05641330033540726,-197.6,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
206,1630.6,7.49,3.5796207785606384,7.16141402721405,0.0,2.7512934593687532e-05,1.0,0.83740234375,5.2951848771837025,0,5.0,1.999999880790707,0.00046706199008402877,0.07768473029136658,0.5261435508728027,0.09953270107507706,0.26218441128730774,0.034406110644340515,0.045497454702854156,0.0560428611934185,-206.91250000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
207,1638.2,7.568,2.6988998353481293,8.564873695373535,0.0,2.778348380161333e-05,1.0,0.839599609375,5.2951848771837025,0,4.999999427795378,2.0,0.000466650679730156,0.07847300171852112,0.5286093950271606,0.09953655302524567,0.2625713348388672,0.03422414883971214,0.04538874328136444,0.055961959064006805,-204.375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
208,1646.0,7.798,3.1151742339134216,5.24740195274353,0.0,2.8046803436154732e-05,1.0,0.83074951171875,5.2951848771837025,0,4.999999618530259,2.0,0.0004662370006659522,0.0798414871096611,0.5312497019767761,0.1003427729010582,0.2661736011505127,0.03412080556154251,0.04515329375863075,0.055923402309417725,-85.9375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
209,1653.8,7.803,3.598203420639038,4.307611621916294,0.0,2.833168127835961e-05,1.0,0.825927734375,5.2951848771837025,0,5.00000019073486,1.9999996423720994,0.0004658209574153453,0.08119912445545197,0.5339624881744385,0.1009102612733841,0.2686595618724823,0.033994272351264954,0.04504190385341644,0.05594528466463089,-101.2875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
210,1662.1,8.351,3.195082902908325,4.21654786169529,0.0,2.862884002752253e-05,1.0,0.80926513671875,5.2951848771837025,0,5.0,2.000000119209286,0.00046540255452811767,0.08247022330760956,0.5369829535484314,0.10222657769918442,0.27425944805145264,0.0338188111782074,0.045051753520965576,0.05577630177140236,-34.375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
211,1670.2,8.076,3.1150615215301514,4.8615041971206665,0.0,2.894642784667667e-05,1.0,0.81494140625,5.2951848771837025,0,5.0,1.9999996423720994,0.00046498179657985633,0.08330753445625305,0.5396420955657959,0.1032087653875351,0.2784236967563629,0.033687736839056015,0.04510855674743652,0.055615056306123734,-193.2,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
212,1678.6,8.402,3.708494484424591,5.302307486534119,0.0,2.91824439955235e-05,1.0,0.8282470703125,5.2951848771837025,0,5.0,2.000000119209286,0.00046455868817190266,0.0837833434343338,0.5411802530288696,0.10382267832756042,0.2813400328159332,0.03349122032523155,0.04511604085564613,0.055343423038721085,-120.1375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
213,1686.1,7.509,4.119643032550812,6.276049792766571,0.0,2.9362624445639085e-05,1.0,0.8338623046875,5.2951848771837025,0,4.999999237060488,1.999999880790707,0.00046413323393130253,0.08426973223686218,0.5429388880729675,0.10459387302398682,0.2849186360836029,0.033363569527864456,0.04519132524728775,0.05490195006132126,-235.45,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
214,1693.7,7.609,4.462489545345306,4.25926148891449,0.0,2.955716854557977e-05,1.0,0.826416015625,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.0004637054385107552,0.08503271639347076,0.5449734330177307,0.10565639287233353,0.2899346351623535,0.03334638476371765,0.04498487338423729,0.05435968562960625,-135.1875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
215,1701.8,8.077,3.825173854827881,6.735364198684692,0.0,2.9780295790260425e-05,1.0,0.8170166015625,5.2951848771837025,0,5.00000019073486,1.999999880790707,0.00046327530658856294,0.08571735769510269,0.546912431716919,0.1061171293258667,0.29242557287216187,0.033443767577409744,0.04496149718761444,0.053637679666280746,-83.6625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
216,1710.2,8.396,3.459640622138977,2.6094357073307037,0.0,3.0007825898792362e-05,1.0,0.81207275390625,5.2951848771837025,0,5.00000019073486,1.9999998211860577,0.00046284284286857966,0.08646748960018158,0.5493529438972473,0.10748235881328583,0.2982638478279114,0.03360201045870781,0.044884126633405685,0.05317947641015053,-54.6375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
217,1718.3,8.093,3.843889057636261,4.317308723926544,0.0,3.0273901757027488e-05,1.0,0.80804443359375,5.2951848771837025,0,5.000000762939395,2.0,0.0004624080520801591,0.08769497275352478,0.5514445900917053,0.10924787074327469,0.30601581931114197,0.03361046314239502,0.04448935016989708,0.052875835448503494,-134.04999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
218,1726.4,8.131,4.376019060611725,5.142722308635712,0.0,3.048993266929756e-05,1.0,0.8116455078125,5.2951848771837025,0,5.00000019073486,2.0,0.00046197093897810374,0.08818098157644272,0.5533457398414612,0.1108207181096077,0.3129129707813263,0.03363863378763199,0.04396260529756546,0.05276867374777794,-185.175,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
219,1734.5,8.059,4.537605702877045,3.5559996366500854,0.0,3.070472757826792e-05,1.0,0.79998779296875,5.2951848771837025,0,4.999999618530259,2.000000119209286,0.00046153150834261247,0.08894038945436478,0.5553074479103088,0.11248980462551117,0.31994110345840454,0.03382477909326553,0.04348276928067207,0.052710555493831635,-7.174999999999995,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
220,1742.6,8.156,4.115437030792236,6.530071437358856,0.0,3.092524548264919e-05,1.0,0.79730224609375,5.2951848771837025,0,4.999999809265133,1.9999999403953543,0.0004610897649792284,0.08914676308631897,0.5576241612434387,0.11393001675605774,0.3259490728378296,0.0338909812271595,0.04309867322444916,0.05278134346008301,-224.13750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
221,1750.3,7.613,5.004087865352631,3.765198588371277,0.0,3.122139150946168e-05,1.0,0.803466796875,5.2951848771837025,0,5.00000019073486,2.0,0.000460645713718786,0.08996140211820602,0.5606561303138733,0.11599619686603546,0.33434566855430603,0.03397902473807335,0.042725641280412674,0.0529344379901886,-47.612500000000004,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
222,1758.2,7.929,4.415947079658508,3.6681600213050842,0.0,3.1531018066743854e-05,1.0,0.7816162109375,5.2951848771837025,0,5.000000381469712,1.999999880790707,0.0004601993594173588,0.09056903421878815,0.5628857612609863,0.11649423837661743,0.33656737208366394,0.03400387242436409,0.042417969554662704,0.0529877245426178,-31.8,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
223,1765.9,7.715,3.706335425376892,5.349215269088745,0.0,3.1751645110489335e-05,1.0,0.7847900390625,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.0004597507069562059,0.09090675413608551,0.5646278262138367,0.11647545546293259,0.3369159698486328,0.033821482211351395,0.04216758906841278,0.05299678072333336,-213.41250000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
224,1774.0,8.06,4.314207971096039,2.4652746319770813,0.0,3.194681085005868e-05,1.0,0.77288818359375,5.2951848771837025,0,4.999999809265133,2.0,0.00045929976124171873,0.09175672382116318,0.5661433935165405,0.11633796244859695,0.3369120955467224,0.033450499176979065,0.04214475303888321,0.05284452810883522,-14.625000000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
225,1781.7,7.74,5.357543051242828,5.244705557823181,0.0,3.2103289413498715e-05,1.0,0.80078125,5.2951848771837025,0,5.0,1.9999999403953543,0.0004588465272053675,0.09237707406282425,0.5673250555992126,0.11612148582935333,0.3364936411380768,0.033106908202171326,0.04204332083463669,0.05284208431839943,-153.5625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
226,1789.8,8.104,3.831968665122986,4.210554897785187,0.0,3.224525335099315e-05,1.0,0.78338623046875,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.0004583910098036468,0.09273052960634232,0.5687174201011658,0.11649127304553986,0.33809852600097656,0.032677073031663895,0.042237307876348495,0.05295218527317047,-48.825,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
227,1797.8,8.015,4.776463150978088,5.885536283254623,0.0,3.239097623009002e-05,1.0,0.7900390625,5.2951848771837025,0,5.00000019073486,2.0,0.0004579332140180221,0.09266142547130585,0.5696859955787659,0.11639373749494553,0.3374810218811035,0.03223312646150589,0.04276236146688461,0.05309842899441719,-200.78750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
228,1806.1,8.291,3.2024497389793396,5.186708614230156,0.0,3.2495758205186576e-05,1.0,0.7835693359375,5.2951848771837025,0,4.999999809265133,1.9999998211860577,0.0004574731448548747,0.09269728511571884,0.5708655118942261,0.11646109819412231,0.3375183641910553,0.03192983195185661,0.043258365243673325,0.05313784256577492,-289.1125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
229,1813.5,7.435,4.534998714923859,4.282172977924347,0.0,3.265477153036045e-05,1.0,0.80694580078125,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.0004570108073454473,0.09235058724880219,0.5721896886825562,0.116585373878479,0.33804580569267273,0.031707581132650375,0.04347491264343262,0.053113192319869995,-144.25,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
230,1821.5,7.913,4.9087026715278625,6.321185737848282,0.0,3.2789039323688485e-05,1.0,0.79156494140625,5.2951848771837025,0,5.0,1.9999996423720994,0.00045654620654578883,0.09206750988960266,0.5733080506324768,0.11688460409641266,0.3391248881816864,0.03154071047902107,0.043603308498859406,0.053269509226083755,-150.8125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
231,1829.3,7.828,5.99888551235199,4.487339019775391,0.0,3.289885262347525e-05,1.0,0.7947998046875,5.2951848771837025,0,5.0,2.0,0.00045607934753669926,0.09103403985500336,0.5736764669418335,0.11648524552583694,0.33724284172058105,0.03181128576397896,0.0434359647333622,0.05345088616013527,-160.5125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
232,1837.3,7.987,4.267955005168915,5.430762410163879,0.0,3.2915640986175276e-05,1.0,0.80267333984375,5.2951848771837025,0,4.999999809265133,2.000000238418565,0.00045561023542367384,0.09041742235422134,0.5739981532096863,0.11663392186164856,0.3378722071647644,0.03184729442000389,0.043554019182920456,0.05326218158006668,-48.375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
233,1845.2,7.902,4.650616884231567,3.6245577335357666,0.0,3.299324180261465e-05,1.0,0.7874755859375,5.2951848771837025,0,4.999999618530259,1.9999999403953543,0.00045513887533684744,0.09104136377573013,0.5752922892570496,0.11738317459821701,0.341046541929245,0.031911589205265045,0.043677765876054764,0.05289679020643234,-114.13749999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
234,1853.2,7.983,4.494330942630768,4.440482974052429,0.0,3.3176019314851146e-05,1.0,0.791015625,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.0004546652724309385,0.0917174220085144,0.5771405696868896,0.11832904815673828,0.3447456657886505,0.03200022503733635,0.04400503262877464,0.052565280348062515,-123.9625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
235,1861.1,7.944,4.680603504180908,3.4717761427164078,0.0,3.338398619234795e-05,1.0,0.783447265625,5.2951848771837025,0,4.999999618530259,2.000000119209286,0.00045418943188519256,0.09118952602148056,0.5785504579544067,0.11837959289550781,0.3451038599014282,0.0320882610976696,0.044128913432359695,0.052197352051734924,-66.425,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
236,1868.5,7.369,5.640703797340393,7.440320730209351,0.0,3.3530345717736054e-05,1.0,0.812744140625,5.2951848771837025,0,4.999999618530259,1.9999998211860577,0.0004537113589033255,0.09100557863712311,0.5800568461418152,0.11824039369821548,0.3449052572250366,0.03222170099616051,0.04389262571930885,0.05194200202822685,-179.02499999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
237,1876.3,7.802,3.904654800891876,6.2440783977508545,0.0,3.3732520932971966e-05,1.0,0.7801513671875,5.2951848771837025,0,5.00000019073486,2.0,0.00045323105871346693,0.0912260189652443,0.5819463729858398,0.11894924938678741,0.34805047512054443,0.03224290534853935,0.043750178068876266,0.05175347626209259,-75.07499999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
238,1884.3,7.984,3.9218496680259705,5.635235965251923,0.0,3.39455309585901e-05,1.0,0.78118896484375,5.2951848771837025,0,5.0000005722045575,2.0,0.00045274853656810277,0.09083650261163712,0.5837727785110474,0.12007913738489151,0.3527124226093292,0.03222624957561493,0.043711401522159576,0.051666487008333206,-98.5,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
239,1892.4,8.173,4.7287856340408325,4.862951338291168,0.0,3.416985327930888e-05,1.0,0.7769775390625,5.2951848771837025,0,4.999999809265133,2.0,0.0004522637977440179,0.09096056967973709,0.5857598185539246,0.12136019766330719,0.35772833228111267,0.03221036493778229,0.04381920024752617,0.05168289691209793,-154.0,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
240,1900.3,7.88,4.7676421999931335,7.803225517272949,0.0,3.440759246586822e-05,1.0,0.7794189453125,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.00045177684754223836,0.0923287495970726,0.5879538655281067,0.12310322374105453,0.3645625710487366,0.03221479430794716,0.04388514161109924,0.05175038054585457,-252.01250000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
241,1908.6,8.3,4.043887555599213,5.078980892896652,0.0,3.467561418801779e-05,1.0,0.76043701171875,5.2951848771837025,0,4.999999618530259,1.9999998211860577,0.0004512876912879737,0.09394039958715439,0.5904976725578308,0.12444353848695755,0.3699866533279419,0.03219953179359436,0.04391072317957878,0.05167725309729576,-157.5375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
242,1916.6,7.964,5.271724998950958,4.6520087122917175,0.0,3.4981744647666346e-05,1.0,0.75677490234375,5.2951848771837025,0,5.0,2.000000119209286,0.00045079633433055814,0.0957634374499321,0.5930553674697876,0.1264311969280243,0.37808263301849365,0.03201119229197502,0.043806061148643494,0.0518249087035656,-192.9125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
243,1924.9,8.348,4.863854289054871,5.744392991065979,0.0,3.5254669455753174e-05,1.0,0.759765625,5.2951848771837025,0,5.00000019073486,2.0,0.00045030278204339274,0.09682080149650574,0.5948187708854675,0.12771247327327728,0.3834521174430847,0.03181162104010582,0.043710652738809586,0.05187549442052841,-154.10000000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
244,1932.7,7.777,5.012386322021484,3.6825910210609436,0.0,3.545735944499029e-05,1.0,0.77642822265625,5.2951848771837025,0,4.999999618530259,1.999999880790707,0.0004498070398238863,0.09793802350759506,0.5966757535934448,0.1294393539428711,0.3907078802585602,0.03165104612708092,0.043654173612594604,0.051744308322668076,-37.650000000000006,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
245,1940.8,8.096,5.648301541805267,5.5581783056259155,0.0,3.567441672203131e-05,1.0,0.76031494140625,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.0004493091130933962,0.09848634153604507,0.5981254577636719,0.13103148341178894,0.39742276072502136,0.031492069363594055,0.04366523027420044,0.0515458844602108,-78.925,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
246,1948.5,7.727,6.975462555885315,3.1965587735176086,0.0,3.5822693462250754e-05,1.0,0.76361083984375,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.0004488090072971695,0.09889867901802063,0.5993983149528503,0.13222499191761017,0.40263575315475464,0.03131537884473801,0.04370179399847984,0.0512470118701458,-125.8125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
247,1956.2,7.724,5.791707336902618,5.259552627801895,0.0,3.600206309783971e-05,1.0,0.7772216796875,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.000448306727904283,0.09948913753032684,0.601107656955719,0.13447530567646027,0.4120345711708069,0.03123612143099308,0.04386201500892639,0.05076853558421135,-195.97500000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
248,1963.9,7.661,6.824618220329285,4.862040936946869,0.0,3.6208468372933567e-05,1.0,0.78021240234375,5.2951848771837025,0,5.00000019073486,1.999999701976754,0.00044780228040758357,0.10082998871803284,0.6027547717094421,0.13613787293434143,0.41878363490104675,0.031197672709822655,0.044032834470272064,0.050537340342998505,-120.80000000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
249,1971.5,7.57,6.607338547706604,3.2451577186584473,0.0,3.6414904570847284e-05,1.0,0.7650146484375,5.2951848771837025,0,5.0,2.000000119209286,0.0004472956703236285,0.10155575722455978,0.604488730430603,0.1373908668756485,0.42344459891319275,0.031268756836652756,0.04449741169810295,0.05035274848341942,-55.037499999999994,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
250,1979.1,7.617,6.561449766159058,3.3642877638339996,0.0,3.6604306842491496e-05,1.0,0.7623291015625,5.2951848771837025,0,4.999999427795378,2.0,0.0004467869031926242,0.10181796550750732,0.605780839920044,0.13834215700626373,0.4271095097064972,0.03134782984852791,0.04468913748860359,0.05022214725613594,-12.7375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
