epoch,train_nll,train_jac,train_total,val_nll,val_total,curve_rmse_bp,kappa,hl_y,sigma_mean,jac_1y,jac_5y,jac_10y,lr_kh,lr_g,time_sec
200,-9.854682245573887,7.6766903328106e-07,-9.854643862122222,-6.837601287119729,-6.837601287119729,74.18410031798915,0.16767537551953843,10.51779614730286,0.01997244798387903,42.65825869354695,40.23678246322137,38.754028324268276,2.5302449920356606e-05,3.2093136291233357e-06,568.3839760999836
201,-9.854866108734544,1.133638110305574e-06,-9.854809426829028,-6.837091538924404,-6.837091538924404,74.18523561286486,0.16767380496084486,10.521037494958982,0.019969023517471603,42.649772253011925,40.23307052097719,38.69058036397666,2.485766303603005e-05,3.168878457820922e-06,573.0940883999865
202,-9.855057635578072,9.452501342956501e-07,-9.855010373071359,-6.836754446464537,-6.836754446464537,74.18572926769603,0.1676735928006598,10.523024067405839,0.019965943819156097,42.64196447392869,40.23000237179286,38.6372356138009,2.441568812291445e-05,3.1286989202649584e-06,632.4627510999853
203,-9.855238722578656,5.878265281231154e-07,-9.855209331252249,-6.8364071558237836,-6.8364071558237836,74.18612091507785,0.1676741002061936,10.524852020082639,0.01996288947961418,42.63428901048418,40.22608249561358,38.59553584050644,2.3976573648539666e-05,3.088779422594524e-06,636.0910832999798
204,-9.855414895401516,6.67850984133646e-07,-9.85538150285231,-6.83613377377473,-6.83613377377473,74.18705201703622,0.16767492573528384,10.526622423402113,0.01996000677994465,42.626803678118016,40.2230842934663,38.542374753969526,2.3540367766756164e-05,3.049124342432387e-06,639.577741599991
205,-9.855588998547118,9.503623117486659e-07,-9.855541480431532,-6.835922382951322,-6.835922382951322,74.1864342706048,0.16767831935883531,10.527498804144333,0.019957257260288776,42.61982023804821,40.215755867472495,38.55866435688789,2.310711831245446e-05,3.0097380284049593e-06,643.3727861999942
206,-9.855755347851302,6.841980970962322e-07,-9.855721137946446,-6.835519262472115,-6.835519262472115,74.18574987389043,0.1676794520834696,10.528788273582132,0.01995429845868233,42.612554302796205,40.20856144512819,38.5653049449854,2.2676872796319533e-05,2.9706247996654205e-06,647.1363279999932
207,-9.855925705082653,9.713772730845006e-07,-9.855877136218997,-6.835143007434881,-6.835143007434881,74.18585671185832,0.16768288114960547,10.52870530754038,0.019951406463031188,42.60556184612863,40.20454840164256,38.53556861223337,2.2249678399620622e-05,2.9317889454200653e-06,650.9461382000009
208,-9.856083421406153,5.231310609093255e-07,-9.856057264853106,-6.834668333992828,-6.834668333992828,74.1857459560064,0.16768324784492564,10.530332746022605,0.019948417020628044,42.598342840571576,40.19859041955782,38.522082462429864,2.182558196903738e-05,2.8932347244579525e-06,654.5954398000031
209,-9.85624910779396,4.939823862928127e-07,-9.856224408674649,-6.834326717199563,-6.834326717199563,74.1859354713832,0.16768622540602715,10.52994761241435,0.019945731963144822,42.59162189568469,40.19520418376898,38.48607886551776,2.1404630011522572e-05,2.854966364683879e-06,658.2977184999909
210,-9.856404395333252,1.0220552059226283e-06,-9.856353292572956,-6.833977068095153,-6.833977068095153,74.18655389818232,0.16768543334229133,10.532897074438353,0.019943054637853133,42.58482206920878,40.190134310735765,38.46211578690837,2.0986868689201998e-05,2.8169880626547357e-06,661.950549000001
211,-9.856560169640769,4.919937583748928e-07,-9.85653556995285,-6.833736705123284,-6.833736705123284,74.18608958010826,0.16768487902417192,10.534864301116908,0.01994056353296546,42.57826669213257,40.184207021190645,38.4607477065021,2.0572343814312434e-05,2.7793039831193206e-06,665.5858402999875
212,-9.856710402466113,5.916558506289188e-07,-9.85668081967358,-6.833419895636258,-6.833419895636258,74.18580340552704,0.16768433385224088,10.536997952482574,0.019937982826232513,42.5716802729887,40.17809421760198,38.45821505417906,2.0161100844177663e-05,2.741918258561614e-06,669.2352401999815
213,-9.856857055310426,4.3557871300738335e-07,-9.856835276374776,-6.833034716483533,-6.833034716483533,74.18523548533473,0.16768382299581708,10.539066199537867,0.019935334308828673,42.56506019933691,40.1708822029646,38.467699554353736,1.975318487622363e-05,2.704834988747611e-06,672.9605812999944
214,-9.857003960739045,9.889306887911374e-07,-9.856954514204606,-6.832746022494425,-6.832746022494425,74.18541010819135,0.16768281063250046,10.541438721470113,0.019932864470017072,42.55873864585508,40.16603270705205,38.450732764887086,1.9348640643033043e-05,2.6680582402757393e-06,677.0290341999789
215,-9.857147941548032,7.246188370141017e-07,-9.857111710606182,-6.832440340823658,-6.832440340823658,74.18510471983329,0.16768319468846862,10.542752295495088,0.019930405795908532,42.552528896901435,40.160974750131516,38.44117538700805,1.8947512507439845e-05,2.631592046130903e-06,681.1584687999857
216,-9.857286371689177,9.011348242892258e-07,-9.857241314947965,-6.83210967826704,-6.83210967826704,74.18474820258605,0.16768361091169617,10.543487807440881,0.01992793727156155,42.5463421812161,40.15727485310443,38.41682062352442,1.854984445766444e-05,2.59544040524223e-06,684.6658438000013
217,-9.857428394911164,7.055281192822694e-07,-9.857393118505199,-6.831824707433049,-6.831824707433049,74.18436396825595,0.16768329023565334,10.545147809760314,0.01992555915283443,42.54031381085896,40.15224439775476,38.409911349213324,1.8155680102489782e-05,2.5596072820445336e-06,688.2545862999978
218,-9.857567643830755,7.190310584802993e-07,-9.857531692277833,-6.8315156863315805,-6.8315156863315805,74.18541172452602,0.16768252429232067,10.54784492362378,0.019923174805979924,42.53434345216678,40.149353213607505,38.368513314540785,1.776506266647921e-05,2.5240966060435725e-06,692.0223139000009
219,-9.857704646053454,6.066915895610543e-07,-9.857674311473973,-6.831236650538538,-6.831236650538538,74.18517044437891,0.1676830068893019,10.549650252339163,0.01992088747469101,42.52864690349865,40.14347054498216,38.37406151897535,1.7378034985236505e-05,2.4889122713851443e-06,695.5201041999971
220,-9.857826728507316,7.861334759429126e-07,-9.857787421833518,-6.830825293013277,-6.830825293013277,74.18476894558125,0.16768463743034642,10.550512887103636,0.019918490813555838,42.523033428302014,40.137467776769746,38.38079502291505,1.6994639500708285e-05,2.4540581364280334e-06,699.0454500999767
221,-9.857961374413453,8.696999673443114e-07,-9.857917889415088,-6.830580277285662,-6.830580277285662,74.18354167607275,0.1676857702181934,10.55160455095327,0.019916431469983828,42.51795109698673,40.130192221352196,38.41650540280795,1.6614918256529896e-05,2.4195380233209067e-06,702.4708941999997
222,-9.858082266083185,7.151602365612854e-07,-9.858046508071356,-6.830361579474863,-6.830361579474863,74.18339156630422,0.16768877193937154,10.551032060649833,0.019914414263453948,42.51297436093043,40.12699471622112,38.40239951992122,1.6238912893414856e-05,2.3853557175831757e-06,706.0400415999757
223,-9.858200006394046,6.007440674988878e-07,-9.858169969190671,-6.8300948245331625,-6.8300948245331625,74.18319883851584,0.16768920329721035,10.552218459318182,0.019912332152416196,42.50776460593088,40.122280123574555,38.39954021505332,1.58666646445884e-05,2.3515149676898614e-06,709.5257209999836
224,-9.858320081686434,1.1460130569987082e-06,-9.858262781033583,-6.829848850781311,-6.829848850781311,74.18357988563703,0.1676906851227336,10.552629955093783,0.01991030618948604,42.502725651331055,40.11981690241178,38.3705410659716,1.549821433126589e-05,2.318019484660542e-06,712.9701365999936
225,-9.858437670333773,9.913701629961005e-07,-9.858388101825623,-6.8295683495165935,-6.8295683495165935,74.18403865236269,0.1676910795884319,10.554098859972598,0.019908261864295458,42.49773571041541,40.11680702873324,38.346392304947244,1.5133602358176234e-05,2.2848729416523915e-06,716.4765939999779
226,-9.858553341597736,5.69772059470418e-07,-9.858524852994764,-6.829317945188683,-6.829317945188683,74.18525505430947,0.16769090661571137,10.555469787823663,0.01990629984778411,42.49274310227261,40.11645913702191,38.28682266305971,1.4772868709131063e-05,2.2520789735573755e-06,719.9793658999843
227,-9.858663971204487,1.2905084091953227e-06,-9.858599445784026,-6.829024108910098,-6.829024108910098,74.18643203774724,0.16769173215156424,10.556093410293272,0.019904315791276998,42.48792734119542,40.116435401667744,38.22665956804621,1.441605294264013e-05,2.2196411766036543e-06,723.5007104999968
228,-9.85877473746531,5.575309286390852e-07,-9.858746860918876,-6.828739687933686,-6.828739687933686,74.18660396774933,0.16769222419101523,10.556629972969986,0.019902367936644173,42.48319827940103,40.11415944325658,38.199342491467114,1.4063194187573159e-05,2.187563107961202e-06,727.0344316999835
229,-9.85888151685145,7.071276432644999e-07,-9.858846160469291,-6.828447328379771,-6.828447328379771,74.18722309292038,0.16769149735038988,10.5582840740758,0.01990044807609056,42.478471562609414,40.1118657990884,38.167457633680804,1.3714331138868971e-05,2.1558482853517303e-06,730.591708699998
230,-9.858985648527582,6.704926535009637e-07,-9.858952123894907,-6.828193537291009,-6.828193537291009,74.18768667408908,0.1676914181999476,10.560162202020242,0.0198986392483486,42.473991400297905,40.10842031945902,38.152554260732124,1.3369502053292249e-05,2.1245001866629373e-06,734.0390692999936
231,-9.859089017207696,4.387245917519974e-07,-9.85906708097811,-6.8279532970662915,-6.8279532970662915,74.18713360812895,0.16769161128599164,10.560847306795084,0.01989689940377149,42.469634505602976,40.10440330711443,38.1528932520166,1.3028744745238056e-05,2.0935222495671013e-06,737.5509063999925
232,-9.859186642925359,7.236475379728871e-07,-9.859150460548461,-6.827728447271302,-6.827728447271302,74.18713588024514,0.1676916857126343,10.562007082646755,0.019895215554810244,42.465387056309496,40.10104249008285,38.14318364673931,1.2692096582585206e-05,2.062917871144115e-06,741.109939099988
233,-9.859283600339811,6.173007028717647e-07,-9.85925273530467,-6.827554719978271,-6.827554719978271,74.18692505742759,0.16769244343733966,10.563023915034547,0.01989365041085741,42.461358423247106,40.096815026664565,38.147753671262755,1.2359594482598429e-05,2.032690407508953e-06,744.6273176999821
234,-9.859371971103329,3.888364507355983e-07,-9.859352529280791,-6.827302488061851,-6.827302488061851,74.18671278961456,0.16769101330792788,10.565026134165038,0.019891999727821283,42.45714503743326,40.09203145986888,38.153295937498775,1.2031274907879932e-05,2.0028431734436347e-06,748.0838309999963
235,-9.85946642165989,7.873565696226957e-07,-9.85942705383141,-6.827144429881729,-6.827144429881729,74.18660908462546,0.16769174396496955,10.566096891722966,0.019890521680785204,42.45333282870606,40.08779602558329,38.159553375694706,1.1707173862370925e-05,1.973379442033725e-06,751.6252999999851
236,-9.859553671576235,9.161900847789457e-07,-9.859507862071995,-6.826984446485591,-6.826984446485591,74.18630326661601,0.167691213285778,10.567583753281173,0.01988908764730337,42.44963271556938,40.08365949032349,38.16704471589476,1.1387326887403327e-05,1.9443024443093976e-06,755.2092437999963
237,-9.859637505017615,7.659386027266808e-07,-9.859599208087479,-6.826769567564323,-6.826769567564323,74.18554071471591,0.16769164203903902,10.568585523156774,0.019887604184715878,42.44604189104857,40.07836384784703,38.19176596232657,1.1071769057802282e-05,1.9156153688911208e-06,758.7163030999945
238,-9.859722615747236,1.2890226879738985e-06,-9.85965816461284,-6.8265701881816785,-6.8265701881816785,74.18497243157286,0.1676915791031742,10.569389309440206,0.019886165938664664,42.44253511078366,40.07480736431417,38.19729055833876,1.0760534978039831e-05,1.8873213616399887e-06,762.193352799979
239,-9.85980236043622,5.952997772489669e-07,-9.859772595447359,-6.826372988059384,-6.826372988059384,74.18450929715543,0.16769180290345717,10.570245281261457,0.019884779484927968,42.43918145920163,40.07114260409538,38.20483221370354,1.0453658778440099e-05,1.85942352531274e-06,765.7194944999937
240,-9.859877665545318,8.128228285352002e-07,-9.85983702440389,-6.826154118639811,-6.826154118639811,74.18434309217453,0.16769109655196202,10.571814709054491,0.019883374463657948,42.43575780394508,40.067572825248384,38.20677760302779,1.0151174111436553e-05,1.8319249192215085e-06,769.1857126999821
241,-9.85995570255348,6.378375910637395e-07,-9.859923810673926,-6.825958273212775,-6.825958273212775,74.18425158726836,0.1676908132593273,10.573454059069336,0.019882032097767996,42.432463491471495,40.063404085375886,38.21664223603983,9.853114147881643e-06,1.8048285588983347e-06,772.668365199992
242,-9.860030933848643,1.4085166284362147e-06,-9.85996050801722,-6.825783042453362,-6.825783042453362,74.18491661153003,0.16769036980475477,10.574785411522237,0.01988074876677102,42.429295332984985,40.06246285260686,38.187731426781845,9.559511573409178e-06,1.7781374157644742e-06,776.2621487999859
243,-9.86010475790221,8.987389324472915e-07,-9.86005982095559,-6.825622212046555,-6.825622212046555,74.18552921359782,0.16769051201326113,10.575642157756457,0.01987951468160006,42.42628563261899,40.06212291779913,38.155091478522245,9.270398584850071e-06,1.7518544168045554e-06,779.695256099978
244,-9.860172048507856,5.664756563498067e-07,-9.860143724725038,-6.825404739938029,-6.825404739938029,74.18555247536655,0.1676898006141103,10.577011895224631,0.019878237288774803,42.42320744164382,40.05940043418959,38.14982730330339,8.985806886701509e-06,1.725982444245595e-06,783.1642507999786
245,-9.860242880082472,6.708561424751215e-07,-9.860209337275348,-6.825219876801417,-6.825219876801417,74.18574407842661,0.1676896493826346,10.578207035205459,0.019877036124652202,42.420282559179675,40.057002162133024,38.1421097509614,8.705767687650248e-06,1.7005243352409346e-06,786.6843358999758
246,-9.860306817322188,7.690377753435518e-07,-9.860268365433422,-6.825025633908382,-6.825025633908382,74.18567099350948,0.16768880341420034,10.579426574278164,0.019875847378318164,42.41735730026391,40.05421290841144,38.13999587233311,8.430311697150237e-06,1.6754828815591154e-06,790.1806964999996
247,-9.860372187759125,9.181749990664478e-07,-9.860326279009172,-6.824855568976759,-6.824855568976759,74.18574455968832,0.1676888078044641,10.580356482317123,0.01987471430302463,42.414599667147606,40.05201359887939,38.133145358684345,8.159469122054917e-06,1.6508608292777225e-06,793.6288778999879
248,-9.860435304414226,6.001285897398177e-07,-9.86040529798474,-6.824719150386305,-6.824719150386305,74.18580728734183,0.16768861370585003,10.580798696817617,0.019873664031572678,42.41191685856858,40.050630803737405,38.11864365935927,7.893269663304789e-06,1.6266608784822563e-06,797.1847887999902
249,-9.86049355753705,7.229720402060086e-07,-9.86045740893504,-6.824586380397593,-6.824586380397593,74.18586083186572,0.1676886064437099,10.581252561801564,0.019872657563848695,42.409337411050736,40.04902128610822,38.107638257482066,7.63174251267029e-06,1.6028856829700288e-06,800.8900035999832
250,-9.860551766129328,5.412588137844787e-07,-9.86052470318864,-6.824482467709992,-6.824482467709992,74.18583141185913,0.1676890732762529,10.581660053225557,0.019871709348082203,42.40688193985671,40.04701518195371,38.103498079979815,7.374916349550611e-06,1.5795378499591486e-06,804.546655299986
251,-9.860606525250985,8.442754231284527e-07,-9.860564311479829,-6.82434444574608,-6.82434444574608,74.18565044383203,0.16768931353577032,10.581814325375143,0.019870736554062622,42.40446561745471,40.0453557373809,38.09664375776333,7.122819337828748e-06,1.5566199398026155e-06,808.1096270999988
252,-9.860659429106038,5.160205374461384e-07,-9.860633628079169,-6.824208652567828,-6.824208652567828,74.1855458707585,0.16768966668709495,10.58202533139497,0.019869805415721024,42.402156249690535,40.043658168516956,38.09060849061531,6.875479122782884e-06,1.5341344657075368e-06,811.6816781999951
253,-9.8607137741765,6.218948612852054e-07,-9.860682679433436,-6.824115589762234,-6.824115589762234,74.18498076093287,0.1676892143013027,10.582928014702714,0.019868955823049143,42.39995333360941,40.040261562171146,38.10782048062679,6.632922828054866e-06,1.512083893459535e-06,815.2595440000005
254,-9.860763962371072,8.323893690100001e-07,-9.860722342902621,-6.824009876106225,-6.824009876106225,74.18475119593951,0.16768923569484295,10.583624160991002,0.01986811507777189,42.3978450921977,40.037848178040676,38.112866478697775,6.39517705267579e-06,1.4904706411523462e-06,818.784691799985
255,-9.860812080949053,6.046780891121681e-07,-9.860781847044596,-6.82390816413048,-6.82390816413048,74.18401630903145,0.1676889592856732,10.584409382011398,0.019867296590917648,42.39577305495033,40.034054057018004,38.13695912105614,6.162267868149068e-06,1.469297078922644e-06,822.2599924999813
256,-9.860857994461776,8.130413464767908e-07,-9.860817342394453,-6.823791935756838,-6.823791935756838,74.18319141851795,0.16768902170695135,10.584979159025108,0.01986648193036372,42.39376529039835,40.03014680763747,38.16350794016704,5.934220815591417e-06,1.4485655286901301e-06,825.7967340999749
257,-9.86090408622498,1.0183776068319735e-06,-9.860853167344636,-6.8236940351477635,-6.8236940351477635,74.18245947326878,0.16768895087159982,10.58571122477504,0.01986571939932654,42.39187678344219,40.026641545568275,38.18663344392409,5.711060902932038e-06,1.4282782639029138e-06,829.3310547999863
258,-9.860947204946264,9.205154652503784e-07,-9.860901179173004,-6.8235927779167715,-6.8235927779167715,74.18197904434862,0.1676889793204403,10.586263554305223,0.01986498531520291,42.39009079498857,40.024019671078364,38.19938807546308,5.492812602170104e-06,1.4084375092881925e-06,832.8168998000037
259,-9.860988939580203,7.880187110604389e-07,-9.86094953864465,-6.823506527312341,-6.823506527312341,74.1811227927711,0.167688846365785,10.587131559931485,0.019864295424224535,42.38841485633762,40.02000048560809,38.23175050645044,5.279499846691258e-06,1.3890454406082974e-06,836.4880644999794
260,-9.861026688551727,7.531033313792284e-07,-9.860989033385158,-6.823413369496725,-6.823413369496725,74.18013859186124,0.1676892095336994,10.587471922034696,0.019863618564753188,42.38679255931947,40.01614699021443,38.263971848513684,5.0711460286429405e-06,1.3701041844220866e-06,840.107028999977
261,-9.861065013818852,8.499287020260908e-07,-9.86102251738375,-6.823319181346094,-6.823319181346094,74.17890862997302,0.16768950929574206,10.587799891957095,0.019862959736396332,42.38524029578051,40.01180861538423,38.304246457858454,4.867773996369215e-06,1.351615817851748e-06,843.7020234999945
262,-9.86110308097633,6.219809430779046e-07,-9.861071981929177,-6.8232433114803905,-6.8232433114803905,74.17786335697753,0.1676891548331889,10.588504519899534,0.01986233890575387,42.38368446477307,40.007797284450746,38.33920696592938,4.669406051905258e-06,1.3335823683550244e-06,847.3225623999897
263,-9.861137565100556,7.989355361751218e-07,-9.861097618323747,-6.8231411465192675,-6.8231411465192675,74.17728306395976,0.16768944179795808,10.58887609482194,0.0198617062644166,42.38219873700531,40.004868798350444,38.35938322755717,4.476063948531556e-06,1.3160058135028695e-06,850.8187462999776
264,-9.86117275187458,9.696808024955164e-07,-9.861124267834455,-6.8230615414149565,-6.8230615414149565,74.17715853155573,0.1676895672114082,10.589313650309348,0.01986112972363558,42.38081991955317,40.00340832482095,38.36150574231027,4.287768888388512e-06,1.2988880807625926e-06,854.3474849999766
265,-9.861205109089777,8.784306502781119e-07,-9.861161187557263,-6.822979737413884,-6.822979737413884,74.17685557806915,0.1676901854607994,10.589781343521446,0.0198605654704668,42.37952331803285,40.00097922835624,38.376681496798604,4.104541520151372e-06,1.2822310472864888e-06,857.8799610999995
266,-9.861236756179498,7.338437830712263e-07,-9.861200063990346,-6.822904470462589,-6.822904470462589,74.17633365324683,0.16769094484743496,10.589757797489266,0.019860024303612833,42.378252592397715,39.99867057469821,38.39258964589103,3.926401936765839e-06,1.2660365397059858e-06,861.3426994999754
267,-9.861267386017824,6.199303184804216e-07,-9.861236389501899,-6.822840651253386,-6.822840651253386,74.17600651846867,0.1676911907032033,10.590182660746573,0.019859517273379264,42.37699013908917,39.99646392996813,38.4055503175231,3.75336967324469e-06,1.2503063339313357e-06,864.9124077000015
268,-9.861295785230602,5.671676912407699e-07,-9.861267426846041,-6.8227811321714755,-6.8227811321714755,74.17577280286817,0.16769116203608175,10.590670860712605,0.019859036615325412,42.375761939656215,39.994607294759675,38.41402685851461,3.5854637045255148e-06,1.2350421549568652e-06,868.4267846999865
269,-9.861323128624369,1.1053619649575086e-06,-9.86126786052612,-6.82273354644143,-6.82273354644143,74.17576342719443,0.16769133093006267,10.59078323949419,0.019858598860171352,42.37461043347044,39.99390507147123,38.409110765152704,3.4227024433899e-06,1.2202456766718092e-06,872.0188284999749
270,-9.861348746271284,6.784297751356478e-07,-9.861314824782527,-6.822682125618589,-6.822682125618589,74.17563581926487,0.1676915893453509,10.59105483364829,0.01985817054349001,42.37354457159964,39.992561212560446,38.413366381667956,3.2651037384442977e-06,1.2059185216767545e-06,875.7499429000018
271,-9.861373578980384,3.824226548364135e-07,-9.861354457847643,-6.822639069354703,-6.822639069354703,74.17528105868534,0.16769187203130764,10.591165048509184,0.019857769543611653,42.372504199808155,39.990869917219094,38.423287348487534,3.112684872162672e-06,1.1920622611056976e-06,879.2572452999884
272,-9.86139679702252,7.907556138232728e-07,-9.861357259241828,-6.822582595073049,-6.822582595073049,74.17510591863234,0.16769185148486798,10.591441308098487,0.01985737091619015,42.3714585446752,39.98937613737285,38.42890356544087,2.965462558991319e-06,1.1786784144537565e-06,882.777768400003
273,-9.861419168548016,7.779087450245514e-07,-9.861380273110765,-6.8225332027015915,-6.8225332027015915,74.17471125793249,0.16769201633374115,10.591723104221359,0.019856994802734163,42.37050984021666,39.98732883430622,38.44392786974885,2.8234529435159246e-06,1.1657684494105388e-06,886.3116724999854
274,-9.861440614256828,8.089580969539532e-07,-9.86140016635198,-6.82248658269,-6.82248658269,74.17416441242682,0.16769188190583795,10.592023401261656,0.019856637467626954,42.36961969878023,39.98528374837404,38.46078686772158,2.6866715986911193e-06,1.1533337816991927e-06,889.8053916999779
275,-9.861460894829786,6.667962636118514e-07,-9.861427555016606,-6.822440473038114,-6.822440473038114,74.17332480927756,0.16769194329643983,10.592209985768752,0.019856290875699758,42.3687765200657,39.98251995544211,38.488485376908,2.5551335241327626e-06,1.1413757749211604e-06,893.2746095999901
276,-9.861480691043093,9.445049584238386e-07,-9.861433465795173,-6.822394344501185,-6.822394344501185,74.17245767403551,0.16769202301533306,10.592421420854564,0.01985595846001743,42.367987291949134,39.979625937878254,38.51853789002591,2.4288531444730205e-06,1.1298957404066383e-06,896.7973641999997
277,-9.861499344520842,5.32291356216245e-07,-9.861472729953032,-6.8223514562884695,-6.8223514562884695,74.17160376229448,0.16769229052845358,10.592510095331873,0.01985564391167567,42.36723604392786,39.97683567832816,38.54777364037854,2.3078443077785665e-06,1.1188949370707789e-06,900.3051806000003
278,-9.861516841477052,5.658614645553039e-07,-9.861488548403825,-6.822310572459145,-6.822310572459145,74.17068662117218,0.16769223308428247,10.59275565018415,0.0198553466510223,42.36649839542106,39.973813362752445,38.57992270404064,2.1921202840320086e-06,1.1083745712756373e-06,903.7849554999848
279,-9.861533317767613,7.154653364735084e-07,-9.861497544500791,-6.822267079162121,-6.822267079162121,74.1694800095057,0.1676922431850864,10.593008274747751,0.019855057475666085,42.36581553115298,39.97003264741871,38.6235221328635,2.0816937636766246e-06,1.098335796697875e-06,907.3044949999894
280,-9.861549016537742,3.266065725745016e-07,-9.861532686209111,-6.82223173008937,-6.82223173008937,74.16883754065252,0.16769218813332196,10.593275625367308,0.019854793953996225,42.365112981386744,39.96751240525384,38.648104196968106,1.9765768562247735e-06,1.0887797142022524e-06,910.7675544999947
281,-9.86156431419713,7.274478957630918e-07,-9.861527941802342,-6.822206695740309,-6.822206695740309,74.16846312684223,0.1676923150556357,10.593397643541964,0.019854552802881176,42.364452579685164,39.96586228697631,38.66164462671348,1.876781088929914e-06,1.0797073717209014e-06,914.4810199999774
282,-9.861578247308815,5.110697929420665e-07,-9.861552693819167,-6.822168725963603,-6.822168725963603,74.16810707406098,0.16769214262739401,10.593757571728204,0.01985430206213452,42.363785087849315,39.96403925276245,38.6763453363086,1.782317405522527e-06,1.0711197641384117e-06,918.1816681999771
283,-9.861592122399355,7.09052301935436e-07,-9.86155666978426,-6.822136325529617,-6.822136325529617,74.16767973141827,0.16769243901496855,10.59377438563789,0.019854069049778544,42.363186993058605,39.9623007136428,38.6919061876689,1.6931961650100036e-06,1.0630178331827277e-06,921.8470191999804
284,-9.861605199399914,7.962759134594494e-07,-9.86156538560424,-6.822102755948787,-6.822102755948787,74.16738560379903,0.1676926208624994,10.593835924308834,0.019853842962861752,42.36262868707112,39.96105250253716,38.7015523006944,1.609427140540686e-06,1.0554024673218806e-06,925.4727353999915
285,-9.86161764398139,7.818359608581517e-07,-9.861578552183348,-6.822069649025942,-6.822069649025942,74.1671207500784,0.167692643199615,10.594035374443662,0.019853627588669428,42.36211562580315,39.95985649057904,38.71097376877896,1.5310195183320777e-06,1.0482745016665526e-06,929.1082884999923
286,-9.861629441549882,5.67145245572859e-07,-9.861601084287603,-6.822037177420783,-6.822037177420783,74.16725420367862,0.16769277278347214,10.59417637757808,0.01985342099916792,42.36158889578055,39.959545254733186,38.706890239541806,1.4579818966635421e-06,1.041634717878504e-06,932.8002050999785
287,-9.86164036083117,5.428884224038419e-07,-9.861613216410053,-6.8220031361982345,-6.8220031361982345,74.16759260571152,0.1676926914853975,10.594333982087036,0.019853218604444743,42.36105287307685,39.95986928972242,38.69373103981769,1.3903222849333507e-06,1.0354838440848502e-06,936.4530193999817
288,-9.861651452368573,5.229100704897446e-07,-9.86162530686505,-6.821980155459012,-6.821980155459012,74.1676079230848,0.16769276565728009,10.594469445089425,0.019853039605209604,42.36056949420528,39.95931201311129,38.693826625717314,1.328048102780376e-06,1.029822554798216e-06,940.278043600003
289,-9.861661323678337,7.997661198537289e-07,-9.861621335372345,-6.821956042947838,-6.821956042947838,74.167285777868,0.16769282224978943,10.59457914146677,0.019852866532552575,42.36013030807438,39.95806862559924,38.704897405121024,1.271166179270472e-06,1.0246514708427703e-06,943.8942050999904
290,-9.861671253959084,8.291757255388484e-07,-9.861629795172806,-6.821935235698911,-6.821935235698911,74.16686285473837,0.16769292780853431,10.594665012773879,0.01985270474766715,42.35972245750474,39.956555851635684,38.7201827180011,1.21968275214754e-06,1.01997115928614e-06,947.8146089999937
291,-9.861680377567444,1.1132108175415382e-06,-9.861624717026567,-6.8219121647720105,-6.8219121647720105,74.16686937080087,0.16769305942946172,10.594754271674452,0.019852546269447262,42.35936219758395,39.9562832821013,38.719085087178456,1.1736034671495336e-06,1.0157821333772303e-06,952.2210759999871
292,-9.861689388361496,7.686516521860977e-07,-9.861650955778886,-6.821889487821138,-6.821889487821138,74.16687112614142,0.16769316754716776,10.594790565176735,0.0198523934527544,42.359005748311965,39.956091450321786,38.717102240970895,1.1329333773893241e-06,1.0120848524899386e-06,955.7467583999969
293,-9.86169767020523,7.132726227559253e-07,-9.861662006574091,-6.821863682280954,-6.821863682280954,74.16642185575147,0.16769313265601335,10.594941037643725,0.019852239792929875,42.35865645341286,39.95464218658916,38.73269135498704,1.0976769428005576e-06,1.008879722072778e-06,959.2973769999808
294,-9.861706123746453,6.651737488359253e-07,-9.86167286505901,-6.821841356683388,-6.821841356683388,74.16630080511185,0.16769309811220487,10.595101699307364,0.019852093547779462,42.35827927514608,39.95386815721683,38.73763662871804,1.0678380296485951e-06,1.0061670936044177e-06,962.7566903999832
295,-9.861714209757936,4.814371902593409e-07,-9.861690137898426,-6.821818767731821,-6.821818767731821,74.16614139760719,0.16769305381546815,10.595238082988255,0.019851951014607024,42.35788802761169,39.95293734765153,38.74415176338929,1.04341991010651e-06,1.0039472645551373e-06,966.2755087999976
296,-9.861722183512391,7.782946157447042e-07,-9.861683268781604,-6.821798312932647,-6.821798312932647,74.1658234661117,0.1676930598440241,10.595323573104501,0.019851814754275943,42.35752661892944,39.95172840934873,38.755576645107745,1.0244252618962857e-06,1.0022204783542079e-06,969.904536099988
297,-9.861729615225878,8.494275432038712e-07,-9.861687143848718,-6.821774359349037,-6.821774359349037,74.16534040726049,0.167693023987169,10.595457267071394,0.019851675092814693,42.3571792319963,39.95007443082902,38.773512554586276,1.0108561679951477e-06,1.0009869243631953e-06,973.4497543999751
298,-9.86173706159892,6.287729928804345e-07,-9.861705622949275,-6.821752870942363,-6.821752870942363,74.16497309915309,0.16769301161819594,10.59551961642941,0.019851539102642316,42.35683699557065,39.94886439845378,38.78571007828771,1.002714116407149e-06,1.0002467378551954e-06,976.9618067999836
299,-9.861744627223342,5.243109506447555e-07,-9.861718411675808,-6.821734807425882,-6.821734807425882,74.16476764932828,0.16769302536205477,10.59559678535993,0.019851408550563283,42.35648091646459,39.94791534460927,38.79347138934634,1e-06,1e-06,980.450015999988
